assay	mouse	dataset	genotype	gate	tac_rule	min_high	min_low	set	n_genes	n_high	n_low	mean_high	mean_low	delta	p_greater	up	up_sig
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_ge2	20	20	TJ_TISMO	6	80	102	0.9795090447274651	0.42351898628597284	0.5559900584414923	6.152943732391195e-17	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_ge2	20	20	TJ_EPITHELIAL	18	80	102	0.4528513915524412	0.22162249050924765	0.23122890104319355	6.1314094551140836e-15	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_ge2	20	20	CLDN4_TJ_EDGE	11	80	102	0.5358078359340024	0.25585639574843916	0.2799514401855632	2.1104061736063528e-15	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_ge2	20	20	TJ_CLAUDIN4	3	80	102	1.2893069423175003	0.48893442778830803	0.8003725145291922	1.4337592226016974e-16	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_ge2	20	20	TJ_TISMO	7	150	52	1.176535272491834	0.35202548651034093	0.8245097859814932	5.027870890428219e-18	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_ge2	20	20	TJ_EPITHELIAL	18	150	52	0.6341093837121219	0.17820221604245257	0.4559071676696693	3.860148280326594e-19	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_ge2	20	20	CLDN4_TJ_EDGE	11	150	52	0.7444313459304607	0.20632084388873226	0.5381105020417284	6.058250582570291e-18	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_ge2	20	20	TJ_CLAUDIN4	4	150	52	1.3328218864463994	0.3851172006116848	0.9477046858347147	2.5121666799675105e-15	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	count_ge2	20	20	TJ_TISMO	7	99	42	1.0746222602152518	0.6575302533044962	0.41709200691075554	3.665648178569089e-07	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	count_ge2	20	20	TJ_EPITHELIAL	18	99	42	0.6089732553634143	0.37314031403870457	0.23583294132470972	1.857311295540225e-07	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	count_ge2	20	20	CLDN4_TJ_EDGE	11	99	42	0.6881756528987837	0.40015567173448713	0.28801998116429656	1.459905654274239e-07	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	count_ge2	20	20	TJ_CLAUDIN4	4	99	42	1.1752465049940288	0.7096008203074982	0.46564568468653067	2.89288266710136e-07	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_ge2	30	30	TJ_TISMO	7	430	1221	0.8807367589735061	0.7094142470292601	0.17132251194424597	8.213312566406956e-30	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_ge2	30	30	TJ_EPITHELIAL	18	430	1221	0.5073463513461739	0.40546635827849564	0.10187999306767825	2.502648036629987e-38	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_ge2	30	30	CLDN4_TJ_EDGE	11	430	1221	0.5525053864800039	0.4378421968581647	0.11466318962183919	1.5543475508239755e-33	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_ge2	30	30	TJ_CLAUDIN4	4	430	1221	1.0446752788621776	0.8518215082875044	0.19285377057467323	3.261105634443519e-22	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_ge2	30	30	TJ_TISMO	7	230	568	0.9757630717673452	0.8126324282066917	0.16313064356065354	6.247442662531058e-11	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_ge2	30	30	TJ_EPITHELIAL	18	230	568	0.5517854273713031	0.4617580052144996	0.09002742215680348	3.2886587880036014e-13	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_ge2	30	30	CLDN4_TJ_EDGE	11	230	568	0.5904974347189587	0.5050276228371677	0.08546981188179092	1.3878216147321404e-08	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_ge2	30	30	TJ_CLAUDIN4	4	230	568	1.133578942443342	0.9893064991121735	0.1442724433311685	3.985335508991734e-06	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_ge2	30	30	TJ_TISMO	7	148	3352	0.8847581775916676	0.6360979139410732	0.24866026365059446	7.387656422497953e-26	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_ge2	30	30	TJ_EPITHELIAL	18	148	3352	0.5385133705034869	0.3870768809453807	0.15143648955810624	1.591870372048877e-32	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_ge2	30	30	CLDN4_TJ_EDGE	11	148	3352	0.5711126140595284	0.4185199976417263	0.15259261641780208	5.610067475442461e-24	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_ge2	30	30	TJ_CLAUDIN4	4	148	3352	1.0162805816536005	0.7790033012489506	0.2372772804046499	7.02475048942908e-16	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_ge2	30	30	TJ_TISMO	7	927	2250	0.8232609092760207	0.7011977649501159	0.12206314432590482	1.1995119726826046e-26	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_ge2	30	30	TJ_EPITHELIAL	18	927	2250	0.49058120901806995	0.4138584281132856	0.07672278090478435	2.233179092534961e-40	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_ge2	30	30	CLDN4_TJ_EDGE	11	927	2250	0.5114922574574428	0.43061524484052977	0.08087701261691299	9.676978184572544e-30	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_ge2	30	30	TJ_CLAUDIN4	4	927	2250	0.9286099463689663	0.8111019425486473	0.117508003820319	7.106688837813961e-16	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_ge2	30	30	TJ_TISMO	6	80	102	0.9795090447274651	0.42351898628597284	0.5559900584414923	6.152943732391195e-17	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_ge2	30	30	TJ_EPITHELIAL	18	80	102	0.4528513915524412	0.22162249050924765	0.23122890104319355	6.1314094551140836e-15	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_ge2	30	30	CLDN4_TJ_EDGE	11	80	102	0.5358078359340024	0.25585639574843916	0.2799514401855632	2.1104061736063528e-15	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_ge2	30	30	TJ_CLAUDIN4	3	80	102	1.2893069423175003	0.48893442778830803	0.8003725145291922	1.4337592226016974e-16	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_ge2	30	30	TJ_TISMO	7	150	52	1.176535272491834	0.35202548651034093	0.8245097859814932	5.027870890428219e-18	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_ge2	30	30	TJ_EPITHELIAL	18	150	52	0.6341093837121219	0.17820221604245257	0.4559071676696693	3.860148280326594e-19	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_ge2	30	30	CLDN4_TJ_EDGE	11	150	52	0.7444313459304607	0.20632084388873226	0.5381105020417284	6.058250582570291e-18	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_ge2	30	30	TJ_CLAUDIN4	4	150	52	1.3328218864463994	0.3851172006116848	0.9477046858347147	2.5121666799675105e-15	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	count_ge2	30	30	TJ_TISMO	7	99	42	1.0746222602152518	0.6575302533044962	0.41709200691075554	3.665648178569089e-07	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	count_ge2	30	30	TJ_EPITHELIAL	18	99	42	0.6089732553634143	0.37314031403870457	0.23583294132470972	1.857311295540225e-07	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	count_ge2	30	30	CLDN4_TJ_EDGE	11	99	42	0.6881756528987837	0.40015567173448713	0.28801998116429656	1.459905654274239e-07	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	count_ge2	30	30	TJ_CLAUDIN4	4	99	42	1.1752465049940288	0.7096008203074982	0.46564568468653067	2.89288266710136e-07	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_ge2	50	50	TJ_TISMO	7	430	1221	0.8807367589735061	0.7094142470292601	0.17132251194424597	8.213312566406956e-30	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_ge2	50	50	TJ_EPITHELIAL	18	430	1221	0.5073463513461739	0.40546635827849564	0.10187999306767825	2.502648036629987e-38	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_ge2	50	50	CLDN4_TJ_EDGE	11	430	1221	0.5525053864800039	0.4378421968581647	0.11466318962183919	1.5543475508239755e-33	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_ge2	50	50	TJ_CLAUDIN4	4	430	1221	1.0446752788621776	0.8518215082875044	0.19285377057467323	3.261105634443519e-22	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_ge2	50	50	TJ_TISMO	7	230	568	0.9757630717673452	0.8126324282066917	0.16313064356065354	6.247442662531058e-11	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_ge2	50	50	TJ_EPITHELIAL	18	230	568	0.5517854273713031	0.4617580052144996	0.09002742215680348	3.2886587880036014e-13	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_ge2	50	50	CLDN4_TJ_EDGE	11	230	568	0.5904974347189587	0.5050276228371677	0.08546981188179092	1.3878216147321404e-08	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_ge2	50	50	TJ_CLAUDIN4	4	230	568	1.133578942443342	0.9893064991121735	0.1442724433311685	3.985335508991734e-06	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_ge2	50	50	TJ_TISMO	7	148	3352	0.8847581775916676	0.6360979139410732	0.24866026365059446	7.387656422497953e-26	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_ge2	50	50	TJ_EPITHELIAL	18	148	3352	0.5385133705034869	0.3870768809453807	0.15143648955810624	1.591870372048877e-32	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_ge2	50	50	CLDN4_TJ_EDGE	11	148	3352	0.5711126140595284	0.4185199976417263	0.15259261641780208	5.610067475442461e-24	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_ge2	50	50	TJ_CLAUDIN4	4	148	3352	1.0162805816536005	0.7790033012489506	0.2372772804046499	7.02475048942908e-16	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_ge2	50	50	TJ_TISMO	7	927	2250	0.8232609092760207	0.7011977649501159	0.12206314432590482	1.1995119726826046e-26	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_ge2	50	50	TJ_EPITHELIAL	18	927	2250	0.49058120901806995	0.4138584281132856	0.07672278090478435	2.233179092534961e-40	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_ge2	50	50	CLDN4_TJ_EDGE	11	927	2250	0.5114922574574428	0.43061524484052977	0.08087701261691299	9.676978184572544e-30	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_ge2	50	50	TJ_CLAUDIN4	4	927	2250	0.9286099463689663	0.8111019425486473	0.117508003820319	7.106688837813961e-16	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_ge2	50	50	TJ_TISMO	6	80	102	0.9795090447274651	0.42351898628597284	0.5559900584414923	6.152943732391195e-17	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_ge2	50	50	TJ_EPITHELIAL	18	80	102	0.4528513915524412	0.22162249050924765	0.23122890104319355	6.1314094551140836e-15	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_ge2	50	50	CLDN4_TJ_EDGE	11	80	102	0.5358078359340024	0.25585639574843916	0.2799514401855632	2.1104061736063528e-15	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_ge2	50	50	TJ_CLAUDIN4	3	80	102	1.2893069423175003	0.48893442778830803	0.8003725145291922	1.4337592226016974e-16	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_ge2	50	50	TJ_TISMO	7	150	52	1.176535272491834	0.35202548651034093	0.8245097859814932	5.027870890428219e-18	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_ge2	50	50	TJ_EPITHELIAL	18	150	52	0.6341093837121219	0.17820221604245257	0.4559071676696693	3.860148280326594e-19	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_ge2	50	50	CLDN4_TJ_EDGE	11	150	52	0.7444313459304607	0.20632084388873226	0.5381105020417284	6.058250582570291e-18	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_ge2	50	50	TJ_CLAUDIN4	4	150	52	1.3328218864463994	0.3851172006116848	0.9477046858347147	2.5121666799675105e-15	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_ge5	20	20	TJ_TISMO	7	186	1221	0.9554775956148541	0.7094142470292601	0.24606334858559398	1.0669318904552983e-28	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_ge5	20	20	TJ_EPITHELIAL	18	186	1221	0.5450368612022317	0.40546635827849564	0.13957050292373607	6.387638042800159e-34	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_ge5	20	20	CLDN4_TJ_EDGE	11	186	1221	0.5938231334465359	0.4378421968581647	0.1559809365883712	2.61831353259266e-30	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_ge5	20	20	TJ_CLAUDIN4	4	186	1221	1.1316078549011268	0.8518215082875044	0.27978634661362245	4.284278613347322e-23	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_ge5	20	20	TJ_TISMO	7	104	568	1.0534311623884105	0.8126324282066917	0.24079873418171882	1.4482034787109938e-12	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_ge5	20	20	TJ_EPITHELIAL	18	104	568	0.595624980632598	0.4617580052144996	0.13386697541809833	5.919501243285053e-15	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_ge5	20	20	CLDN4_TJ_EDGE	11	104	568	0.6378040280062071	0.5050276228371677	0.13277640516903932	1.3983642690833708e-10	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_ge5	20	20	TJ_CLAUDIN4	4	104	568	1.2250328601154605	0.9893064991121735	0.23572636100328703	1.9245234830733257e-08	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_ge5	20	20	TJ_TISMO	7	50	3352	0.9795899654738774	0.6360979139410732	0.34349205153280427	6.170775010824077e-17	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_ge5	20	20	TJ_EPITHELIAL	18	50	3352	0.6065848890363906	0.3870768809453807	0.21950800809100995	1.1253494485086856e-20	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_ge5	20	20	CLDN4_TJ_EDGE	11	50	3352	0.6420227482567651	0.4185199976417263	0.22350275061503877	1.4488947967928812e-16	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_ge5	20	20	TJ_CLAUDIN4	4	50	3352	1.0980605042697769	0.7790033012489506	0.3190572030208263	2.5992709019803252e-11	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_ge5	20	20	TJ_TISMO	7	319	2250	0.8761193178363152	0.7011977649501159	0.17492155288619937	1.261118622009494e-21	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_ge5	20	20	TJ_EPITHELIAL	18	319	2250	0.5171087280992277	0.4138584281132856	0.1032502999859421	1.1319382045818574e-28	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_ge5	20	20	CLDN4_TJ_EDGE	11	319	2250	0.5452290555592946	0.43061524484052977	0.11461381071876481	2.2647901403124003e-23	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_ge5	20	20	TJ_CLAUDIN4	4	319	2250	0.9916924283567407	0.8111019425486473	0.18059048580809334	7.665250862428644e-15	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_ge5	20	20	TJ_TISMO	6	33	102	0.990856981335083	0.42351898628597284	0.5673379950491102	6.689522586326885e-11	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_ge5	20	20	TJ_EPITHELIAL	18	33	102	0.45700206195403975	0.22162249050924765	0.2353795714447921	9.172419128544251e-10	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_ge5	20	20	CLDN4_TJ_EDGE	11	33	102	0.5425153686787976	0.25585639574843916	0.2866589729303584	2.9898357760786797e-10	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_ge5	20	20	TJ_CLAUDIN4	3	33	102	1.2535082031714393	0.48893442778830803	0.7645737753831312	1.84403465966746e-10	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_ge5	20	20	TJ_TISMO	7	124	52	1.210446042884654	0.35202548651034093	0.858420556374313	1.0792039348583882e-17	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_ge5	20	20	TJ_EPITHELIAL	18	124	52	0.6596552347871655	0.17820221604245257	0.4814530187447129	2.5955069469363815e-19	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_ge5	20	20	CLDN4_TJ_EDGE	11	124	52	0.7749500318208973	0.20632084388873226	0.568629187932165	4.76852086577463e-18	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_ge5	20	20	TJ_CLAUDIN4	4	124	52	1.3804746830775896	0.3851172006116848	0.9953574824659048	2.375722505224761e-15	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	count_ge5	20	20	TJ_TISMO	7	65	42	1.1326693051240129	0.6575302533044962	0.47513905181951666	1.050870309085731e-07	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	count_ge5	20	20	TJ_EPITHELIAL	18	65	42	0.6472972743196179	0.37314031403870457	0.27415696028091335	4.111737825026041e-08	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	count_ge5	20	20	CLDN4_TJ_EDGE	11	65	42	0.7358040543597025	0.40015567173448713	0.3356483826252154	2.6673508389830916e-08	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	count_ge5	20	20	TJ_CLAUDIN4	4	65	42	1.2498359748586771	0.7096008203074982	0.540235154551179	8.761480726220462e-08	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_ge5	30	30	TJ_TISMO	7	186	1221	0.9554775956148541	0.7094142470292601	0.24606334858559398	1.0669318904552983e-28	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_ge5	30	30	TJ_EPITHELIAL	18	186	1221	0.5450368612022317	0.40546635827849564	0.13957050292373607	6.387638042800159e-34	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_ge5	30	30	CLDN4_TJ_EDGE	11	186	1221	0.5938231334465359	0.4378421968581647	0.1559809365883712	2.61831353259266e-30	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_ge5	30	30	TJ_CLAUDIN4	4	186	1221	1.1316078549011268	0.8518215082875044	0.27978634661362245	4.284278613347322e-23	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_ge5	30	30	TJ_TISMO	7	104	568	1.0534311623884105	0.8126324282066917	0.24079873418171882	1.4482034787109938e-12	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_ge5	30	30	TJ_EPITHELIAL	18	104	568	0.595624980632598	0.4617580052144996	0.13386697541809833	5.919501243285053e-15	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_ge5	30	30	CLDN4_TJ_EDGE	11	104	568	0.6378040280062071	0.5050276228371677	0.13277640516903932	1.3983642690833708e-10	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_ge5	30	30	TJ_CLAUDIN4	4	104	568	1.2250328601154605	0.9893064991121735	0.23572636100328703	1.9245234830733257e-08	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_ge5	30	30	TJ_TISMO	7	50	3352	0.9795899654738774	0.6360979139410732	0.34349205153280427	6.170775010824077e-17	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_ge5	30	30	TJ_EPITHELIAL	18	50	3352	0.6065848890363906	0.3870768809453807	0.21950800809100995	1.1253494485086856e-20	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_ge5	30	30	CLDN4_TJ_EDGE	11	50	3352	0.6420227482567651	0.4185199976417263	0.22350275061503877	1.4488947967928812e-16	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_ge5	30	30	TJ_CLAUDIN4	4	50	3352	1.0980605042697769	0.7790033012489506	0.3190572030208263	2.5992709019803252e-11	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_ge5	30	30	TJ_TISMO	7	319	2250	0.8761193178363152	0.7011977649501159	0.17492155288619937	1.261118622009494e-21	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_ge5	30	30	TJ_EPITHELIAL	18	319	2250	0.5171087280992277	0.4138584281132856	0.1032502999859421	1.1319382045818574e-28	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_ge5	30	30	CLDN4_TJ_EDGE	11	319	2250	0.5452290555592946	0.43061524484052977	0.11461381071876481	2.2647901403124003e-23	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_ge5	30	30	TJ_CLAUDIN4	4	319	2250	0.9916924283567407	0.8111019425486473	0.18059048580809334	7.665250862428644e-15	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_ge5	30	30	TJ_TISMO	6	33	102	0.990856981335083	0.42351898628597284	0.5673379950491102	6.689522586326885e-11	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_ge5	30	30	TJ_EPITHELIAL	18	33	102	0.45700206195403975	0.22162249050924765	0.2353795714447921	9.172419128544251e-10	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_ge5	30	30	CLDN4_TJ_EDGE	11	33	102	0.5425153686787976	0.25585639574843916	0.2866589729303584	2.9898357760786797e-10	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_ge5	30	30	TJ_CLAUDIN4	3	33	102	1.2535082031714393	0.48893442778830803	0.7645737753831312	1.84403465966746e-10	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_ge5	30	30	TJ_TISMO	7	124	52	1.210446042884654	0.35202548651034093	0.858420556374313	1.0792039348583882e-17	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_ge5	30	30	TJ_EPITHELIAL	18	124	52	0.6596552347871655	0.17820221604245257	0.4814530187447129	2.5955069469363815e-19	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_ge5	30	30	CLDN4_TJ_EDGE	11	124	52	0.7749500318208973	0.20632084388873226	0.568629187932165	4.76852086577463e-18	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_ge5	30	30	TJ_CLAUDIN4	4	124	52	1.3804746830775896	0.3851172006116848	0.9953574824659048	2.375722505224761e-15	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	count_ge5	30	30	TJ_TISMO	7	65	42	1.1326693051240129	0.6575302533044962	0.47513905181951666	1.050870309085731e-07	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	count_ge5	30	30	TJ_EPITHELIAL	18	65	42	0.6472972743196179	0.37314031403870457	0.27415696028091335	4.111737825026041e-08	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	count_ge5	30	30	CLDN4_TJ_EDGE	11	65	42	0.7358040543597025	0.40015567173448713	0.3356483826252154	2.6673508389830916e-08	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	count_ge5	30	30	TJ_CLAUDIN4	4	65	42	1.2498359748586771	0.7096008203074982	0.540235154551179	8.761480726220462e-08	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_ge5	50	50	TJ_TISMO	7	186	1221	0.9554775956148541	0.7094142470292601	0.24606334858559398	1.0669318904552983e-28	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_ge5	50	50	TJ_EPITHELIAL	18	186	1221	0.5450368612022317	0.40546635827849564	0.13957050292373607	6.387638042800159e-34	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_ge5	50	50	CLDN4_TJ_EDGE	11	186	1221	0.5938231334465359	0.4378421968581647	0.1559809365883712	2.61831353259266e-30	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_ge5	50	50	TJ_CLAUDIN4	4	186	1221	1.1316078549011268	0.8518215082875044	0.27978634661362245	4.284278613347322e-23	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_ge5	50	50	TJ_TISMO	7	104	568	1.0534311623884105	0.8126324282066917	0.24079873418171882	1.4482034787109938e-12	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_ge5	50	50	TJ_EPITHELIAL	18	104	568	0.595624980632598	0.4617580052144996	0.13386697541809833	5.919501243285053e-15	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_ge5	50	50	CLDN4_TJ_EDGE	11	104	568	0.6378040280062071	0.5050276228371677	0.13277640516903932	1.3983642690833708e-10	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_ge5	50	50	TJ_CLAUDIN4	4	104	568	1.2250328601154605	0.9893064991121735	0.23572636100328703	1.9245234830733257e-08	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_ge5	50	50	TJ_TISMO	7	50	3352	0.9795899654738774	0.6360979139410732	0.34349205153280427	6.170775010824077e-17	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_ge5	50	50	TJ_EPITHELIAL	18	50	3352	0.6065848890363906	0.3870768809453807	0.21950800809100995	1.1253494485086856e-20	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_ge5	50	50	CLDN4_TJ_EDGE	11	50	3352	0.6420227482567651	0.4185199976417263	0.22350275061503877	1.4488947967928812e-16	True	True
