Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Cytoplasmic Microtubule Organization (GO:0031122)	1/48	0.4846605608480027	0.5696083391493617	0	0	1.5337074273244486	1.110874270382994	TRPV4
GO_Biological_Process_2023	Myelination (GO:0042552)	1/48	0.4846605608480027	0.5696083391493617	0	0	1.5337074273244486	1.110874270382994	MAL2
GO_Biological_Process_2023	Negative Regulation Of ERK1 And ERK2 Cascade (GO:0070373)	1/48	0.4846605608480027	0.5696083391493617	0	0	1.5337074273244486	1.110874270382994	SPRED2
GO_Biological_Process_2023	Regulation Of Protein-Containing Complex Assembly (GO:0043254)	2/119	0.4867803912331906	0.571683947843631	0	0	1.2323403720462545	0.8872138381447965	RALB;RHOC
GO_Biological_Process_2023	Negative Regulation Of Gene Expression (GO:0010629)	5/336	0.489086874048964	0.573975590750273	0	0	1.0891294825862825	0.7789619048899367	YAP1;BMP4;TRIM6;ZFP36;ENG
GO_Biological_Process_2023	Modification-Dependent Protein Catabolic Process (GO:0019941)	3/192	0.491004609227809	0.5749986188302049	0	0	1.1443214432144322	0.8139578609152556	RNF11;ARRDC1;UBE2D1
GO_Biological_Process_2023	Autophagy Of Mitochondrion (GO:0000422)	1/49	0.4917376802124648	0.5749986188302049	0	0	1.501678876678877	1.0659064957088178	MARK2
GO_Biological_Process_2023	Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:0008630)	1/49	0.4917376802124648	0.5749986188302049	0	0	1.501678876678877	1.0659064957088178	EPHA2
GO_Biological_Process_2023	Negative Regulation Of T Cell Activation (GO:0050868)	1/49	0.4917376802124648	0.5749986188302049	0	0	1.501678876678877	1.0659064957088178	SDC4
GO_Biological_Process_2023	Neurogenesis (GO:0022008)	1/49	0.4917376802124648	0.5749986188302049	0	0	1.501678876678877	1.0659064957088178	ERBB2
GO_Biological_Process_2023	Regulation Of Signal Transduction (GO:0009966)	3/193	0.4944517922155239	0.5777542272019426	0	0	1.1382404350359292	0.8016691359989621	SHARPIN;IRAK2;IGFBP3
GO_Biological_Process_2023	G Protein-Coupled Receptor Signaling Pathway, Coupled To Cyclic Nucleotide Second Messenger (GO:0007187)	1/50	0.4987179596066677	0.5793876511318297	0	0	1.4709576138147566	1.0233666205889618	CCL2
GO_Biological_Process_2023	Regulation Of Epithelial Cell Migration (GO:0010632)	1/50	0.4987179596066677	0.5793876511318297	0	0	1.4709576138147566	1.0233666205889618	PTK2
GO_Biological_Process_2023	Regulation Of Interferon-Beta Production (GO:0032648)	1/50	0.4987179596066677	0.5793876511318297	0	0	1.4709576138147566	1.0233666205889618	IRF5
GO_Biological_Process_2023	Dicarboxylic Acid Metabolic Process (GO:0043648)	1/50	0.4987179596066677	0.5793876511318297	0	0	1.4709576138147566	1.0233666205889618	IDH1
GO_Biological_Process_2023	Intracellular Iron Ion Homeostasis (GO:0006879)	1/50	0.4987179596066677	0.5793876511318297	0	0	1.4709576138147566	1.0233666205889618	SLC40A1
GO_Biological_Process_2023	Negative Regulation Of Cell Projection Organization (GO:0031345)	1/50	0.4987179596066677	0.5793876511318297	0	0	1.4709576138147566	1.0233666205889618	TRPV4
GO_Biological_Process_2023	Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039)	1/50	0.4987179596066677	0.5793876511318297	0	0	1.4709576138147566	1.0233666205889618	NTF4
GO_Biological_Process_2023	Positive Regulation Of Transport (GO:0051050)	1/50	0.4987179596066677	0.5793876511318297	0	0	1.4709576138147566	1.0233666205889618	CDH3
GO_Biological_Process_2023	Regulation Of Apoptotic Process (GO:0042981)	10/705	0.5007685773143595	0.58135202653736	0	0	1.037224765642032	0.7173562712082284	BMP4;SH3RF2;RARG;IGFBP3;ERBB2;IRF5;BCL10;ANGPTL4;CTSD;PTK2
GO_Biological_Process_2023	Regulation Of Smoothened Signaling Pathway (GO:0008589)	1/51	0.5056027192598788	0.5848632743908118	0	0	1.4414652014652014	0.9830851166934688	RAB34
GO_Biological_Process_2023	Regulation Of Stress-Activated MAPK Cascade (GO:0032872)	1/51	0.5056027192598788	0.5848632743908118	0	0	1.4414652014652014	0.9830851166934688	SEMA4C
GO_Biological_Process_2023	Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024)	1/51	0.5056027192598788	0.5848632743908118	0	0	1.4414652014652014	0.9830851166934688	PTK2
GO_Biological_Process_2023	Cholesterol Transport (GO:0030301)	1/51	0.5056027192598788	0.5848632743908118	0	0	1.4414652014652014	0.9830851166934688	CES1
GO_Biological_Process_2023	Sensory Perception (GO:0007600)	1/51	0.5056027192598788	0.5848632743908118	0	0	1.4414652014652014	0.9830851166934688	CCL2
GO_Biological_Process_2023	Negative Regulation Of Growth (GO:0045926)	2/124	0.5085455597901323	0.587426465061368	0	0	1.181533269045323	0.7989533531089201	SCGB3A1;CCN3
GO_Biological_Process_2023	Positive Regulation Of Defense Response (GO:0031349)	2/124	0.5085455597901323	0.587426465061368	0	0	1.181533269045323	0.7989533531089201	ADAM8;CD47
GO_Biological_Process_2023	Rho Protein Signal Transduction (GO:0007266)	1/52	0.5123932616156576	0.589421686305387	0	0	1.413129354305825	0.9449071151464928	RHOD
GO_Biological_Process_2023	Arachidonic Acid Metabolic Process (GO:0019369)	1/52	0.5123932616156576	0.589421686305387	0	0	1.413129354305825	0.9449071151464928	CYP2S1
GO_Biological_Process_2023	Cellular Response To Ionizing Radiation (GO:0071479)	1/52	0.5123932616156576	0.589421686305387	0	0	1.413129354305825	0.9449071151464928	YAP1
GO_Biological_Process_2023	Icosanoid Metabolic Process (GO:0006690)	1/52	0.5123932616156576	0.589421686305387	0	0	1.413129354305825	0.9449071151464928	CYP2S1
GO_Biological_Process_2023	Positive Regulation Of B Cell Activation (GO:0050871)	1/52	0.5123932616156576	0.589421686305387	0	0	1.413129354305825	0.9449071151464928	CLCF1
GO_Biological_Process_2023	Response To Cytokine (GO:0034097)	2/125	0.5128260463770881	0.589421686305387	0	0	1.1718675274988044	0.782594910738772	IRAK2;ADAM9
GO_Biological_Process_2023	Negative Regulation Of Cell Growth (GO:0030308)	2/125	0.5128260463770881	0.589421686305387	0	0	1.1718675274988044	0.782594910738772	SCGB3A1;CCN3
GO_Biological_Process_2023	Positive Regulation Of Intracellular Protein Transport (GO:0090316)	2/126	0.5170819997522733	0.5936665592240531	0	0	1.1623576850094877	0.7666374399394458	JUP;ERBB2
GO_Biological_Process_2023	Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029)	1/53	0.5190908714007346	0.5936665592240531	0	0	1.3858833474218089	0.908690895596166	CDKN2B
GO_Biological_Process_2023	Actin Cytoskeleton Reorganization (GO:0031532)	1/53	0.5190908714007346	0.5936665592240531	0	0	1.3858833474218089	0.908690895596166	CDC42BPG
GO_Biological_Process_2023	Endosome Organization (GO:0007032)	1/53	0.5190908714007346	0.5936665592240531	0	0	1.3858833474218089	0.908690895596166	PHETA2
GO_Biological_Process_2023	Spermatid Development (GO:0007286)	1/53	0.5190908714007346	0.5936665592240531	0	0	1.3858833474218089	0.908690895596166	KLC3
GO_Biological_Process_2023	mRNA Stabilization (GO:0048255)	1/53	0.5190908714007346	0.5936665592240531	0	0	1.3858833474218089	0.908690895596166	ZFP36
GO_Biological_Process_2023	Negative Regulation Of Viral Genome Replication (GO:0045071)	1/53	0.5190908714007346	0.5936665592240531	0	0	1.3858833474218089	0.908690895596166	TRIM6
GO_Biological_Process_2023	Regulation Of Response To External Stimulus (GO:0032101)	2/127	0.5213132868153126	0.5953655628929648	0	0	1.153	0.7510689269363419	APLP2;TNC
GO_Biological_Process_2023	Regulation Of Tumor Necrosis Factor Production (GO:0032680)	2/127	0.5213132868153126	0.5953655628929648	0	0	1.153	0.7510689269363419	ZFP36;CD47
GO_Biological_Process_2023	Regulation Of Exocytosis (GO:0017157)	1/54	0.5256968158183971	0.5986793899665467	0	0	1.3596654917409634	0.8743065553053689	RAB27B
GO_Biological_Process_2023	Regulation Of Focal Adhesion Assembly (GO:0051893)	1/54	0.5256968158183971	0.5986793899665467	0	0	1.3596654917409634	0.8743065553053689	PTK2
GO_Biological_Process_2023	Regulation Of Lipid Metabolic Process (GO:0019216)	1/54	0.5256968158183971	0.5986793899665467	0	0	1.3596654917409634	0.8743065553053689	ADGRF5
GO_Biological_Process_2023	Negative Regulation Of Neuron Projection Development (GO:0010977)	1/54	0.5256968158183971	0.5986793899665467	0	0	1.3596654917409634	0.8743065553053689	TRPV4
GO_Biological_Process_2023	Defense Response To Bacterium (GO:0042742)	3/204	0.5315768397422608	0.6039713127521374	0	0	1.0753428429806686	0.679517229238728	GBP6;GSDMC;SHARPIN
GO_Biological_Process_2023	Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)	1/55	0.5322123449003983	0.6039713127521374	0	0	1.3344186677520011	0.8416348338655952	CCL2
GO_Biological_Process_2023	Response To Peptide Hormone (GO:0043434)	1/55	0.5322123449003983	0.6039713127521374	0	0	1.3344186677520011	0.8416348338655952	ZFP36L1
GO_Biological_Process_2023	Neuron Migration (GO:0001764)	1/55	0.5322123449003983	0.6039713127521374	0	0	1.3344186677520011	0.8416348338655952	MARK2
GO_Biological_Process_2023	Positive Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042531)	1/55	0.5322123449003983	0.6039713127521374	0	0	1.3344186677520011	0.8416348338655952	CLCF1
GO_Biological_Process_2023	Synapse Organization (GO:0050808)	2/131	0.5379893919305193	0.6099790650353062	0	0	1.1170200638394894	0.6924590976039667	TNC;CBLN3
GO_Biological_Process_2023	Peptide Metabolic Process (GO:0006518)	1/56	0.5386386917112512	0.6099790650353062	0	0	1.3100899100899102	0.8105660736404706	ANPEP
GO_Biological_Process_2023	Regulation Of Cation Channel Activity (GO:2001257)	1/56	0.5386386917112512	0.6099790650353062	0	0	1.3100899100899102	0.8105660736404706	EDN1
GO_Biological_Process_2023	Monoatomic Cation Transmembrane Transport (GO:0098655)	4/281	0.5390210416114091	0.6099845961092696	0	0	1.0401925391095066	0.6428396867176128	SLC6A9;TRPV4;SLC40A1;SLC39A4
GO_Biological_Process_2023	Chemokine-Mediated Signaling Pathway (GO:0070098)	1/57	0.5449770724441669	0.615431830237438	0	0	1.2866300366300367	0.7809992981040365	CCL2
GO_Biological_Process_2023	Myeloid Cell Differentiation (GO:0030099)	1/57	0.5449770724441669	0.615431830237438	0	0	1.2866300366300367	0.7809992981040365	CDKN2B
GO_Biological_Process_2023	Positive Regulation Of Interleukin-1 Beta Production (GO:0032731)	1/57	0.5449770724441669	0.615431830237438	0	0	1.2866300366300367	0.7809992981040365	STMP1
GO_Biological_Process_2023	Inorganic Cation Transmembrane Transport (GO:0098662)	4/284	0.5474090481297669	0.6177465235877816	0	0	1.028888888888889	0.6199662118775332	SLC6A9;TRPV4;SLC40A1;SLC39A4
GO_Biological_Process_2023	Regulation Of Phagocytosis (GO:0050764)	1/58	0.5512286869499676	0.619892524781592	0	0	1.2639933166248956	0.7528413916925785	CD47
GO_Biological_Process_2023	Renal System Development (GO:0072001)	1/58	0.5512286869499676	0.619892524781592	0	0	1.2639933166248956	0.7528413916925785	BMP4
GO_Biological_Process_2023	Response To Organic Cyclic Compound (GO:0014070)	1/58	0.5512286869499676	0.619892524781592	0	0	1.2639933166248956	0.7528413916925785	CCL2
GO_Biological_Process_2023	Memory (GO:0007613)	1/58	0.5512286869499676	0.619892524781592	0	0	1.2639933166248956	0.7528413916925785	NTF4
GO_Biological_Process_2023	Regulation Of Bone Mineralization (GO:0030500)	1/58	0.5512286869499676	0.619892524781592	0	0	1.2639933166248956	0.7528413916925785	BMP4
GO_Biological_Process_2023	DNA-templated Transcription Initiation (GO:0006352)	1/59	0.5573947186839845	0.6237879954247361	0	0	1.242137173171656	0.7260063707031712	ZFP36L1
GO_Biological_Process_2023	Regulation Of miRNA Transcription (GO:1902893)	1/59	0.5573947186839845	0.6237879954247361	0	0	1.242137173171656	0.7260063707031712	BMP4
GO_Biological_Process_2023	Cellular Response To Chemokine (GO:1990869)	1/59	0.5573947186839845	0.6237879954247361	0	0	1.242137173171656	0.7260063707031712	CCL2
GO_Biological_Process_2023	Regulation Of Type I Interferon Production (GO:0032479)	1/59	0.5573947186839845	0.6237879954247361	0	0	1.242137173171656	0.7260063707031712	IRF5
GO_Biological_Process_2023	Glucose Metabolic Process (GO:0006006)	1/59	0.5573947186839845	0.6237879954247361	0	0	1.242137173171656	0.7260063707031712	LRP5
GO_Biological_Process_2023	Phospholipid Transport (GO:0015914)	1/59	0.5573947186839845	0.6237879954247361	0	0	1.242137173171656	0.7260063707031712	ATP10A
GO_Biological_Process_2023	Regulation Of Cell Death (GO:0010941)	1/59	0.5573947186839845	0.6237879954247361	0	0	1.242137173171656	0.7260063707031712	CCN3
GO_Biological_Process_2023	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	5/364	0.5599688888292271	0.6258020223706993	0	0	1.0027337399426328	0.5814592773172111	YAP1;BMP4;CDH3;TNC;VAMP3
GO_Biological_Process_2023	Protein Modification By Small Protein Conjugation (GO:0032446)	5/364	0.5599688888292271	0.6258020223706993	0	0	1.0027337399426328	0.5814592773172111	RNF223;SH3RF2;ARRDC1;RNF39;DTX2
GO_Biological_Process_2023	Response To Retinoic Acid (GO:0032526)	1/60	0.5634763349520957	0.6284180519548561	0	0	1.2210219159371702	0.7004147319430488	RARG
GO_Biological_Process_2023	Sterol Metabolic Process (GO:0016125)	1/60	0.5634763349520957	0.6284180519548561	0	0	1.2210219159371702	0.7004147319430488	CES1
GO_Biological_Process_2023	Negative Regulation Of Peptidase Activity (GO:0010466)	1/60	0.5634763349520957	0.6284180519548561	0	0	1.2210219159371702	0.7004147319430488	SERPINH1
GO_Biological_Process_2023	Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)	5/367	0.5672765048468332	0.6322198840224017	0	0	0.9942697529216044	0.5636599058721723	RNF11;SHARPIN;ARRDC1;UBE2D1;VPS28
GO_Biological_Process_2023	Negative Regulation Of Autophagy (GO:0010507)	1/61	0.5694746872824348	0.633795519730313	0	0	1.2006105006105006	0.6759928700578236	QSOX1
GO_Biological_Process_2023	Positive Regulation Of Cell Junction Assembly (GO:1901890)	1/61	0.5694746872824348	0.633795519730313	0	0	1.2006105006105006	0.6759928700578236	EPHA2
GO_Biological_Process_2023	Cell Junction Organization (GO:0034330)	1/62	0.5753909115468221	0.6386206820464729	0	0	1.180868312015853	0.6526725560820889	GRHL2
GO_Biological_Process_2023	Glycerophospholipid Metabolic Process (GO:0006650)	1/62	0.5753909115468221	0.6386206820464729	0	0	1.180868312015853	0.6526725560820889	PLCB3
GO_Biological_Process_2023	Negative Regulation Of Kinase Activity (GO:0033673)	1/62	0.5753909115468221	0.6386206820464729	0	0	1.180868312015853	0.6526725560820889	EPHA1
GO_Biological_Process_2023	Protein Lipidation (GO:0006497)	1/62	0.5753909115468221	0.6386206820464729	0	0	1.180868312015853	0.6526725560820889	ZDHHC5
GO_Biological_Process_2023	Regulation Of Secretion By Cell (GO:1903530)	1/64	0.5869814421888824	0.6479248706128646	0	0	1.1432641432641433	0.6090877764650854	VAMP3
GO_Biological_Process_2023	Cellular Response To Virus (GO:0098586)	1/64	0.5869814421888824	0.6479248706128646	0	0	1.1432641432641433	0.6090877764650854	IRF5
GO_Biological_Process_2023	Endocytic Recycling (GO:0032456)	1/64	0.5869814421888824	0.6479248706128646	0	0	1.1432641432641433	0.6090877764650854	EHD1
GO_Biological_Process_2023	Negative Regulation Of Cell Death (GO:0060548)	1/64	0.5869814421888824	0.6479248706128646	0	0	1.1432641432641433	0.6090877764650854	CCN3
GO_Biological_Process_2023	Positive Regulation Of T Cell Differentiation (GO:0045582)	1/64	0.5869814421888824	0.6479248706128646	0	0	1.1432641432641433	0.6090877764650854	ADAM8
GO_Biological_Process_2023	Positive Regulation Of Interleukin-1 Production (GO:0032732)	1/64	0.5869814421888824	0.6479248706128646	0	0	1.1432641432641433	0.6090877764650854	STMP1
GO_Biological_Process_2023	Positive Regulation Of Macroautophagy (GO:0016239)	1/64	0.5869814421888824	0.6479248706128646	0	0	1.1432641432641433	0.6090877764650854	RALB
GO_Biological_Process_2023	Positive Regulation Of Type I Interferon Production (GO:0032481)	1/64	0.5869814421888824	0.6479248706128646	0	0	1.1432641432641433	0.6090877764650854	IRF5
GO_Biological_Process_2023	Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042509)	1/65	0.5926579439899617	0.652852922622889	0	0	1.1253434065934067	0.588709752025774	CLCF1
GO_Biological_Process_2023	Monocarboxylic Acid Biosynthetic Process (GO:0072330)	1/65	0.5926579439899617	0.652852922622889	0	0	1.1253434065934067	0.588709752025774	ALDH1A3
GO_Biological_Process_2023	Positive Regulation Of DNA Biosynthetic Process (GO:2000573)	1/65	0.5926579439899617	0.652852922622889	0	0	1.1253434065934067	0.588709752025774	GRHL2
GO_Biological_Process_2023	Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507)	6/456	0.5966875486084697	0.6566296904335011	0	0	0.959004975124378	0.4951934121814039	BMP4;FOXE1;BHLHE41;AHR;TP63;ELK3
GO_Biological_Process_2023	Regulation Of Cold-Induced Thermogenesis (GO:0120161)	2/146	0.5968991430982753	0.6566296904335011	0	0	0.9998978758169934	0.5159544225898088	APLP2;G0S2
GO_Biological_Process_2023	Regulation Of Endocytosis (GO:0030100)	1/66	0.5982567088077508	0.6572283082483517	0	0	1.1079740772048463	0.5692054372725707	PACSIN3
GO_Biological_Process_2023	Negative Regulation Of Endopeptidase Activity (GO:0010951)	1/66	0.5982567088077508	0.6572283082483517	0	0	1.1079740772048463	0.5692054372725707	SERPINH1
GO_Biological_Process_2023	Negative Regulation Of Programmed Cell Death (GO:0043069)	5/381	0.6005373175143444	0.6588921117404339	0	0	0.956556988056632	0.4877775787238658	BMP4;SH3RF2;ERBB2;ANGPTL4;PTK2
GO_Biological_Process_2023	Protein Glycosylation (GO:0006486)	2/147	0.6006204286368769	0.6588921117404339	0	0	0.992951318458418	0.5061987480590523	GALNT3;B3GNT3
GO_Biological_Process_2023	Protein Polyubiquitination (GO:0000209)	3/226	0.6009944138028464	0.6588921117404339	0	0	0.968163089702646	0.4929592511939207	TRIM6;SHARPIN;UBE2D1
GO_Biological_Process_2023	Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919)	1/67	0.603778797353134	0.6606002278420208	0	0	1.0911310911310912	0.550527330728252	TNFSF15
GO_Biological_Process_2023	Regulation Of Viral Genome Replication (GO:0045069)	1/67	0.603778797353134	0.6606002278420208	0	0	1.0911310911310912	0.550527330728252	TRIM6
GO_Biological_Process_2023	Extrinsic Apoptotic Signaling Pathway (GO:0097191)	1/67	0.603778797353134	0.6606002278420208	0	0	1.0911310911310912	0.550527330728252	G0S2
GO_Biological_Process_2023	Apoptotic Process (GO:0006915)	3/228	0.6069617732581888	0.663633440856044	0	0	0.959458794587946	0.4790476695980882	EMP1;AHR;TP63
GO_Biological_Process_2023	B Cell Differentiation (GO:0030183)	1/68	0.6092252559547386	0.6656578861547381	0	0	1.07479088076103	0.5326311087028135	CLCF1
GO_Biological_Process_2023	Regulation Of Endopeptidase Activity (GO:0052548)	1/69	0.6145971166851856	0.6710736084886891	0	0	1.0589312648136178	0.5154753720981001	SERPINH1
GO_Biological_Process_2023	Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)	1/70	0.6198953975432593	0.6759453187786147	0	0	1.043531347879174	0.4990214165179654	EDN1
GO_Biological_Process_2023	Regulation Of Actin Filament-Based Process (GO:0032970)	1/70	0.6198953975432593	0.6759453187786147	0	0	1.043531347879174	0.4990214165179654	BAIAP2
GO_Biological_Process_2023	Positive Regulation Of Developmental Process (GO:0051094)	3/233	0.6216201951641053	0.6773690056542104	0	0	0.9383603401251404	0.4461208950448375	BMP4;PPP1R13L;TMEM79
GO_Biological_Process_2023	Regulation Of Cellular Component Organization (GO:0051128)	2/153	0.6224058010270628	0.6777680420887693	0	0	0.9532041293338528	0.4519741159895534	TNC;PACSIN3
GO_Biological_Process_2023	Kidney Development (GO:0001822)	1/71	0.6251211028126935	0.6798086824665631	0	0	1.0285714285714285	0.4832330230443519	BMP4
GO_Biological_Process_2023	Negative Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090288)	1/71	0.6251211028126935	0.6798086824665631	0	0	1.0285714285714285	0.4832330230443519	UBE2D1
GO_Biological_Process_2023	Regulation Of Cellular Localization (GO:0060341)	1/72	0.630275223002613	0.6844924464867087	0	0	1.014032915441366	0.4680762685119239	TRIM6
GO_Biological_Process_2023	Plasma Membrane Organization (GO:0007009)	1/72	0.630275223002613	0.6844924464867087	0	0	1.014032915441366	0.4680762685119239	PACSIN3
GO_Biological_Process_2023	DNA Replication (GO:0006260)	1/73	0.6353587351405461	0.6890870577094782	0	0	0.99989824989825	0.453519352041183	RBMS1
GO_Biological_Process_2023	Cellular Response To Reactive Oxygen Species (GO:0034614)	1/73	0.6353587351405461	0.6890870577094782	0	0	0.99989824989825	0.453519352041183	EDN1
GO_Biological_Process_2023	Positive Regulation Of Lymphocyte Proliferation (GO:0050671)	1/74	0.6403726030697358	0.6940591056745091	0	0	0.986150835465904	0.4395324367571399	CLCF1
GO_Biological_Process_2023	Positive Regulation Of Cytokine Production (GO:0001819)	4/320	0.6413766791764436	0.6946814433975421	0	0	0.909985935302391	0.4041596533162755	TRIM6;IRF5;BCL10;TLR5
GO_Biological_Process_2023	Nucleosome Organization (GO:0034728)	1/75	0.6453177773943783	0.6980144098188188	0	0	0.9727749727749728	0.4260875057201547	NFE2
GO_Biological_Process_2023	Positive Regulation Of Neurogenesis (GO:0050769)	1/75	0.6453177773943783	0.6980144098188188	0	0	0.9727749727749728	0.4260875057201547	PLXNA1
GO_Biological_Process_2023	Organelle Assembly (GO:0070925)	4/322	0.6462083605566382	0.6985101743541989	0	0	0.9041695783834148	0.3947905355962252	EHD1;TMEM216;SYNPO;VPS28
GO_Biological_Process_2023	Positive Regulation Of Interleukin-6 Production (GO:0032755)	1/76	0.6501951959998102	0.7023498908661052	0	0	0.9597557997557996	0.4131582292797287	BCL10
GO_Biological_Process_2023	Mitochondrion Organization (GO:0007005)	2/162	0.6533501751030134	0.7051894381282477	0	0	0.8991727941176471	0.3827257401879055	STMP1;CAV2
GO_Biological_Process_2023	Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181)	1/77	0.6550057838060024	0.7051894381282477	0	0	0.9470792365529208	0.4007198447249037	HSPG2
GO_Biological_Process_2023	Positive Regulation Of JNK Cascade (GO:0046330)	1/77	0.6550057838060024	0.7051894381282477	0	0	0.9470792365529208	0.4007198447249037	SH3RF2
GO_Biological_Process_2023	Positive Regulation Of Synaptic Transmission (GO:0050806)	1/77	0.6550057838060024	0.7051894381282477	0	0	0.9470792365529208	0.4007198447249037	CCL2
GO_Biological_Process_2023	Regulation Of T Cell Proliferation (GO:0042129)	1/77	0.6550057838060024	0.7051894381282477	0	0	0.9470792365529208	0.4007198447249037	SDC4
GO_Biological_Process_2023	Negative Regulation Of Protein Modification Process (GO:0031400)	1/78	0.6597504531452121	0.7093524499551981	0	0	0.9347319347319348	0.388749045032172	IGFBP3
GO_Biological_Process_2023	Organonitrogen Compound Catabolic Process (GO:1901565)	1/78	0.6597504531452121	0.7093524499551981	0	0	0.9347319347319348	0.388749045032172	ANPEP
GO_Biological_Process_2023	Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079)	1/79	0.6644301041500102	0.7134345835923034	0	0	0.922701230393538	0.3772238767450872	CDKN2B
GO_Biological_Process_2023	Regulation Of Neuron Differentiation (GO:0045664)	1/79	0.6644301041500102	0.7134345835923034	0	0	0.922701230393538	0.3772238767450872	NTF4
GO_Biological_Process_2023	Peptidyl-Serine Modification (GO:0018209)	2/166	0.6664429679227751	0.7151207411442261	0	0	0.8770624103299857	0.3559125510477022	GALNT3;MARK2
GO_Biological_Process_2023	Calcium Ion Transmembrane Transport (GO:0070588)	1/80	0.6690456245082094	0.7174371129431097	0	0	0.9109751008485184	0.3661236470091561	TRPV4
GO_Biological_Process_2023	Regulation Of Transcription By RNA Polymerase II (GO:0006357)	26/2028	0.6697590647981831	0.7177258943725889	0	0	0.9281524926686217	0.3720380797935212	YAP1;RARG;FOXE1;BHLHE41;LRP5;UBE2D1;WASL;AHR;BARX2;ELK3;ZFP36;PPP1R13L;TP63;TEAD3;BCL9L;ZNF683;NFE2;EDN1;JUP;OVOL1;GRHL1;GRHL2;HOPX;BMP4;IRF5;ENG
GO_Biological_Process_2023	Cytoskeleton-Dependent Cytokinesis (GO:0061640)	1/81	0.673597889890302	0.7208835695779656	0	0	0.8995421245421246	0.3554288371369722	RHOC
GO_Biological_Process_2023	Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088)	1/81	0.673597889890302	0.7208835695779656	0	0	0.8995421245421246	0.3554288371369722	IRAK2
GO_Biological_Process_2023	Brain Development (GO:0007420)	2/169	0.6759995079899977	0.7229749867053847	0	0	0.86117470940472	0.3372040931151103	HSPG2;GRHL2
GO_Biological_Process_2023	Sodium Ion Transmembrane Transport (GO:0035725)	1/82	0.6780877641144203	0.7237713519213363	0	0	0.8883914439469995	0.3451210233729103	SLC6A9
GO_Biological_Process_2023	Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234)	1/82	0.6780877641144203	0.7237713519213363	0	0	0.8883914439469995	0.3451210233729103	BMP4
GO_Biological_Process_2023	Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557)	1/82	0.6780877641144203	0.7237713519213363	0	0	0.8883914439469995	0.3451210233729103	BCL10
GO_Biological_Process_2023	Vascular Transport (GO:0010232)	1/83	0.6825160991172964	0.7261000764802837	0	0	0.8775127311712677	0.3351828041063226	SLC6A9
GO_Biological_Process_2023	Vesicle-Mediated Transport To The Plasma Membrane (GO:0098876)	1/83	0.6825160991172964	0.7261000764802837	0	0	0.8775127311712677	0.3351828041063226	EHD1
GO_Biological_Process_2023	Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200)	1/83	0.6825160991172964	0.7261000764802837	0	0	0.8775127311712677	0.3351828041063226	GNA15
GO_Biological_Process_2023	Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)	1/83	0.6825160991172964	0.7261000764802837	0	0	0.8775127311712677	0.3351828041063226	SH3RF2
GO_Biological_Process_2023	Regulation Of Cell Division (GO:0051302)	1/83	0.6825160991172964	0.7261000764802837	0	0	0.8775127311712677	0.3351828041063226	TP63
GO_Biological_Process_2023	Generation Of Neurons (GO:0048699)	2/172	0.6853329028591124	0.7286170861975827	0	0	0.8458477508650519	0.3196040541202665	ERBB2;MARK2
GO_Biological_Process_2023	Regulation Of Interleukin-1 Beta Production (GO:0032651)	1/84	0.6868837353287178	0.7297857437812018	0	0	0.8668961560527826	0.3255977321957204	STMP1
GO_Biological_Process_2023	Defense Response To Gram-positive Bacterium (GO:0050830)	1/85	0.6911915017961022	0.7309983422136788	0	0	0.8565323565323565	0.3163502527848222	GBP6
GO_Biological_Process_2023	Transport Across Blood-Brain Barrier (GO:0150104)	1/85	0.6911915017961022	0.7309983422136788	0	0	0.8565323565323565	0.3163502527848222	SLC6A9
GO_Biological_Process_2023	mRNA Metabolic Process (GO:0016071)	1/85	0.6911915017961022	0.7309983422136788	0	0	0.8565323565323565	0.3163502527848222	ZFP36
GO_Biological_Process_2023	Macromolecule Catabolic Process (GO:0009057)	1/85	0.6911915017961022	0.7309983422136788	0	0	0.8565323565323565	0.3163502527848222	EXOSC4
