nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_cells_cldn4	spearman_rho	p	testable	BH_FDR	SpatialFDR	recist_logFC_NR_minus_R	recist_t	recist_p	recist_testable	recist_BH_FDR	recist_SpatialFDR	recist_n_R	recist_n_NR
1437	31	0	24	0.0	0.7741935483870968	2.285226821899414	2.2014591693878174	Epithelial cells	1	31			False						False			1	0
1438	31	0	31	0.0	1.0	2.96380877494812	2.96380877494812	Epithelial cells	1	31			False						False			1	0
1439	31	31	0	1.0	0.0	0.0468837209045887		T/NK cells	1	31			False						False			1	0
1440	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			1	0
1441	31	30	1	0.967741935483871	0.03225806451612903	0.3281763792037964	0.0	T/NK cells	6	31	0.2571428571428572	0.6227871720116619	True	0.9648089924796812	0.9551469332637158				False			2	1
1442	31	0	0	0.0	0.0	0.019489504396915436		Myeloid cells	1	31			False						False			1	0
1443	31	31	0	1.0	0.0	0.06070384010672569		T/NK cells	1	31			False						False			1	0
1444	31	0	15	0.0	0.4838709677419355	2.3235719203948975	2.4217989444732666	Epithelial cells	5	31	0.7999999999999999	0.10408803866182788	True	0.9648089924796812	0.9367491602290554				False			1	2
1445	31	31	0	1.0	0.0	0.0330669991672039		T/NK cells	1	31			False						False			1	0
1446	31	31	0	1.0	0.0	0.027241570875048637		T/NK cells	1	31			False						False			1	0
1447	31	31	0	1.0	0.0	0.09959343820810318		T/NK cells	1	31			False						False			1	0
1448	31	0	31	0.0	1.0	2.341670274734497	2.341670274734497	Epithelial cells	3	31			False						False			1	1
1449	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			1	0
1450	31	0	0	0.0	0.0	0.05339526757597923		Myeloid cells	1	31			False						False			1	0
1451	31	31	0	1.0	0.0	0.13361532986164093		T/NK cells	1	31			False						False			1	0
1452	31	0	30	0.0	0.967741935483871	2.0559637546539307	2.0349888801574707	Epithelial cells	1	31			False						False			1	0
1453	31	0	0	0.0	0.0	0.05339526757597923		Myeloid cells	1	31			False						False			1	0
1454	31	30	1	0.967741935483871	0.03225806451612903	0.09127457439899445	0.0	T/NK cells	1	31			False						False			1	0
1455	31	0	31	0.0	1.0	3.3760790824890137	3.3760790824890137	Epithelial cells	1	31			False						False			1	0
1456	31	2	28	0.06451612903225806	0.9032258064516129	1.5946720838546753	1.6599695682525635	Epithelial cells	3	31			False						False			1	0
1457	31	31	0	1.0	0.0	0.03669491037726402		T/NK cells	1	31			False						False			1	0
1458	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			1	0
1459	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			1	0
1460	31	31	0	1.0	0.0	0.07221661508083344		T/NK cells	1	31			False						False			1	0
1461	31	0	29	0.0	0.9354838709677419	2.3058550357818604	2.2308778762817383	Epithelial cells	1	31			False						False			1	0
1462	31	0	18	0.0	0.5806451612903226	2.3801045417785645	2.4682374000549316	Epithelial cells	3	31			False						False			1	1
1463	31	31	0	1.0	0.0	0.2473108172416687		T/NK cells	1	31			False						False			1	0
1464	31	31	0	1.0	0.0	0.1280195564031601		T/NK cells	1	31			False						False			1	0
1465	31	31	0	1.0	0.0	0.025350643321871758		T/NK cells	1	31			False						False			1	0
1466	31	31	0	1.0	0.0	0.03579569607973099		T/NK cells	1	31			False						False			1	0
1467	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			1	0
1468	31	0	31	0.0	1.0	2.876102924346924	2.876102924346924	Epithelial cells	1	31			False						False			1	0
1469	31	31	0	1.0	0.0	0.057058531790971756		T/NK cells	1	31			False						False			1	0
1470	31	30	0	0.967741935483871	0.0	0.025093398988246918		T/NK cells	1	31			False						False			1	0
1471	31	31	0	1.0	0.0	0.03669491037726402		T/NK cells	1	31			False						False			1	0
1472	31	0	0	0.0	0.0	0.05339526757597923		Myeloid cells	1	31			False						False			1	0
1473	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			1	0
1474	31	0	14	0.0	0.45161290322580644	2.0644371509552	2.0980474948883057	Epithelial cells	7	31	0.642857142857143	0.11939237342741109	True	0.9648089924796812	0.9367491602290554	-2.5937053714406826	-0.8897080461510459	0.4132312085193725	True	0.8765590005563071	0.8627249725341338	2	2
1475	31	0	31	0.0	1.0	2.4089066982269287	2.4089066982269287	Epithelial cells	1	31			False						False			1	0
1476	31	30	0	0.967741935483871	0.0	0.0529317744076252		T/NK cells	1	31			False						False			1	0
1477	31	30	0	0.967741935483871	0.0	0.025479236617684364		T/NK cells	1	31			False						False			1	0
1478	31	31	0	1.0	0.0	0.052482105791568756		T/NK cells	1	31			False						False			1	0
1479	31	31	0	1.0	0.0	0.1278451532125473		T/NK cells	1	31			False						False			1	0
1480	31	31	0	1.0	0.0	0.053248774260282516		T/NK cells	1	31			False						False			1	0
1481	31	0	31	0.0	1.0	0.9867953658103943	0.9867953658103943	Epithelial cells	7	31	0.28571428571428575	0.5345092286010406	True	0.9648089924796812	0.9551469332637158				False			1	1
1482	31	31	0	1.0	0.0	0.03171714395284653		T/NK cells	1	31			False						False			1	0
1483	31	30	0	0.967741935483871	0.0	0.03482725843787193		T/NK cells	1	31			False						False			1	0
1484	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			1	0
1485	31	0	31	0.0	1.0	1.9963325262069702	1.9963325262069702	Epithelial cells	1	31			False						False			1	0
1486	31	0	19	0.0	0.6129032258064516	2.385218858718872	2.4881019592285156	Epithelial cells	2	31			False						False			1	0
1487	31	0	31	0.0	1.0	2.4056386947631836	2.4056386947631836	Epithelial cells	1	31			False						False			1	0
1488	31	31	0	1.0	0.0	0.055784307420253754		T/NK cells	1	31			False						False			1	0
1489	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			1	0
1490	31	0	19	0.0	0.6129032258064516	2.237894058227539	2.2275829315185547	Epithelial cells	4	31			False						False			2	1
1491	31	0	0	0.0	0.0	0.008702529594302177		Myeloid cells	4	31			False						False			1	0
1492	31	0	0	0.0	0.0	0.06418630480766296		B/Plasma cells	3	31			False						False			1	0
1493	31	7	11	0.22580645161290322	0.3548387096774194	0.6052379608154297	1.3802930116653442	Myeloid cells	7	31	-0.07142857142857144	0.879048193148154	True	0.9648089924796812	0.9624091664254047	-1.0195828352035345	-0.4909289597328726	0.6388151795522328	True	0.8898696317443607	0.8774539780275341	2	2
1494	31	0	31	0.0	1.0	2.5596630573272705	2.5596630573272705	Epithelial cells	1	31			False						False			1	0
1495	31	31	0	1.0	0.0	0.06463592499494553		T/NK cells	1	31			False						False			1	0
1496	31	0	31	0.0	1.0	2.9552273750305176	2.9552273750305176	Epithelial cells	1	31			False						False			1	0
1497	31	0	31	0.0	1.0	2.571270227432251	2.571270227432251	Epithelial cells	1	31			False						False			1	0
1498	31	0	30	0.0	0.967741935483871	2.4518535137176514	2.4000542163848877	Epithelial cells	1	31			False						False			1	0
1499	31	31	0	1.0	0.0	0.053248774260282516		T/NK cells	1	31			False						False			1	0
1500	31	0	31	0.0	1.0	2.5011048316955566	2.5011048316955566	Epithelial cells	1	31			False						False			1	0
1501	31	30	0	0.967741935483871	0.0	0.024514593183994293		T/NK cells	1	31			False						False			1	0
1502	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			1	0
1503	31	31	0	1.0	0.0	0.22816285490989685		T/NK cells	1	31			False						False			1	0
1504	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			1	0
1505	31	0	28	0.0	0.9032258064516129	1.8897478580474854	1.920898675918579	Epithelial cells	4	31			False						False			1	1
1506	31	31	0	1.0	0.0	0.024238411337137222		T/NK cells	1	31			False						False			1	0
1507	31	31	0	1.0	0.0	0.14423957467079163		T/NK cells	1	31			False						False			1	0
1508	31	0	31	0.0	1.0	2.758674383163452	2.758674383163452	Epithelial cells	1	31			False						False			1	0
1509	31	0	31	0.0	1.0	2.7240331172943115	2.7240331172943115	Epithelial cells	1	31			False						False			1	0
1510	31	31	0	1.0	0.0	0.17177335917949677		T/NK cells	1	31			False						False			1	0
1511	31	0	31	0.0	1.0	2.23075795173645	2.23075795173645	Epithelial cells	1	31			False						False			1	0
1512	31	31	0	1.0	0.0	0.027241570875048637		T/NK cells	1	31			False						False			1	0
1513	31	0	31	0.0	1.0	2.6597323417663574	2.6597323417663574	Epithelial cells	1	31			False						False			1	0
1514	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False						False			1	0
1515	31	31	0	1.0	0.0	0.0468837209045887		T/NK cells	1	31			False						False			1	0
1516	31	28	2	0.9032258064516129	0.06451612903225806	0.16278772056102753	0.0	T/NK cells	1	31			False						False			1	0
1517	31	0	29	0.0	0.9354838709677419	1.3373874425888062	1.340893030166626	Epithelial cells	1	31			False						False			1	0
1518	31	0	30	0.0	0.967741935483871	1.959813117980957	1.9356331825256348	Epithelial cells	1	31			False						False			1	0
1519	31	31	0	1.0	0.0	0.033871520310640335		T/NK cells	1	31			False						False			1	0
1520	31	0	31	0.0	1.0	2.4562106132507324	2.4562106132507324	Epithelial cells	1	31			False						False			1	0
1521	31	0	28	0.0	0.9032258064516129	1.6384602785110474	1.7221126556396484	Epithelial cells	1	31			False						False			1	0
1522	31	0	31	0.0	1.0	2.9230031967163086	2.9230031967163086	Epithelial cells	1	31			False						False			1	0
1523	31	0	31	0.0	1.0	2.0637004375457764	2.0637004375457764	Epithelial cells	1	31			False						False			1	0
1524	31	31	0	1.0	0.0	0.03157929331064224		T/NK cells	1	31			False						False			1	0
1525	31	30	1	0.967741935483871	0.03225806451612903	0.16790083050727844	0.0	T/NK cells	1	31			False						False			1	0
1526	31	31	0	1.0	0.0	0.05772947892546654		T/NK cells	1	31			False						False			1	0
1527	31	0	7	0.0	0.22580645161290322	2.035456418991089	1.692521095275879	Epithelial cells	5	31	0.6	0.28475697986529386	True	0.9648089924796812	0.9367491602290554				False			1	0
1528	31	31	0	1.0	0.0	0.2083766907453537		T/NK cells	1	31			False						False			1	0
1529	31	31	0	1.0	0.0	0.09642913937568665		T/NK cells	1	31			False						False			1	0
1530	31	4	6	0.12903225806451613	0.1935483870967742	0.0	0.0	Epithelial cells	4	31			False						False			1	0
1531	31	31	0	1.0	0.0	0.02989472821354866		T/NK cells	1	31			False						False			1	0
1532	31	0	26	0.0	0.8387096774193549	1.7516758441925049	1.7302238941192627	Epithelial cells	1	31			False						False			1	0
1533	31	0	19	0.0	0.6129032258064516	2.4462099075317383	2.512906074523926	Epithelial cells	2	31			False						False			1	0
1534	31	0	31	0.0	1.0	2.3336572647094727	2.3336572647094727	Epithelial cells	2	31			False						False			1	1
1535	31	27	3	0.8709677419354839	0.0967741935483871	0.0951228216290474	0.9829358458518982	T/NK cells	2	31			False						False			1	1
1536	31	0	0	0.0	0.0	0.02810787782073021		Myeloid cells	1	31			False						False			1	0
1537	31	0	26	0.0	0.8387096774193549	1.5061991214752197	1.5799362659454346	Epithelial cells	1	31			False						False			1	0
1538	31	31	0	1.0	0.0	0.03187677264213562		T/NK cells	1	31			False						False			1	0
1539	31	2	25	0.06451612903225806	0.8064516129032258	1.3240145444869995	1.4019217491149902	Epithelial cells	4	31			False						False			1	1
1540	31	0	31	0.0	1.0	3.1464309692382812	3.1464309692382812	Epithelial cells	1	31			False						False			1	0
1541	31	31	0	1.0	0.0	0.03171714395284653		T/NK cells	1	31			False						False			1	0
1542	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			1	0
1543	31	0	25	0.0	0.8064516129032258	2.5094821453094482	2.383655309677124	Epithelial cells	1	31			False						False			1	0
1544	31	0	31	0.0	1.0	2.984147310256958	2.984147310256958	Epithelial cells	1	31			False						False			1	0
1545	31	31	0	1.0	0.0	0.027241570875048637		T/NK cells	1	31			False						False			1	0
1546	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False						False			1	0
1547	31	31	0	1.0	0.0	0.027241570875048637		T/NK cells	1	31			False						False			1	0
1548	31	31	0	1.0	0.0	0.06463592499494553		T/NK cells	1	31			False						False			1	0
1549	31	31	0	1.0	0.0	0.13167200982570648		T/NK cells	2	31			False						False			1	0
1550	31	31	0	1.0	0.0	0.052451178431510925		T/NK cells	1	31			False						False			1	0
1551	31	31	0	1.0	0.0	0.02548135630786419		T/NK cells	1	31			False						False			1	0
1552	31	1	0	0.03225806451612903	0.0	0.03373963385820389		Myeloid cells	9	31	0.33333333333333337	0.38071318167686347	True	0.9648089924796812	0.9367491602290554				False			1	4
1553	31	30	1	0.967741935483871	0.03225806451612903	0.14331214129924774	0.0	T/NK cells	1	31			False						False			1	0
1554	31	1	30	0.03225806451612903	0.967741935483871	1.2256507873535156	1.213865041732788	Epithelial cells	2	31			False						False			2	0
1555	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False						False			1	0
1556	31	1	30	0.03225806451612903	0.967741935483871	0.7845163941383362	0.7737491130828857	Epithelial cells	1	31			False						False			1	0
1557	31	9	22	0.2903225806451613	0.7096774193548387	0.919638991355896	0.8875098824501038	Epithelial cells	1	31			False						False			1	0
1558	31	14	1	0.45161290322580644	0.03225806451612903	0.2422771155834198	0.0	AMB cells	3	31			False						False			1	0
1559	31	9	22	0.2903225806451613	0.7096774193548387	0.7326765656471252	0.740675687789917	Epithelial cells	1	31			False						False			1	0
1560	31	17	14	0.5483870967741935	0.45161290322580644	0.6903017163276672	0.6884439587593079	T/NK cells	1	31			False						False			1	0
1561	31	7	24	0.22580645161290322	0.7741935483870968	0.7567428946495056	0.7923624515533447	Epithelial cells	1	31			False						False			1	0
1562	31	1	30	0.03225806451612903	0.967741935483871	1.3237017393112183	1.3151843547821045	Epithelial cells	2	31			False						False			2	0
1563	31	4	27	0.12903225806451613	0.8709677419354839	0.6721409559249878	0.6559053063392639	Epithelial cells	1	31			False						False			1	0
1564	31	11	4	0.3548387096774194	0.12903225806451613	0.2686840891838074	1.1687827110290527	AMB cells	2	31			False						False			1	1
1565	31	9	21	0.2903225806451613	0.6774193548387096	0.7166056632995605	0.7431594729423523	Epithelial cells	1	31			False						False			1	0
1566	31	3	28	0.0967741935483871	0.9032258064516129	0.7980566620826721	0.8002950549125671	Epithelial cells	1	31			False						False			1	0
1567	31	2	29	0.06451612903225806	0.9354838709677419	0.7164421081542969	0.7326442003250122	Epithelial cells	1	31			False						False			1	0
1568	31	0	31	0.0	1.0	0.8061870336532593	0.8061870336532593	Epithelial cells	1	31			False						False			1	0
1569	31	0	31	0.0	1.0	1.12630295753479	1.12630295753479	Epithelial cells	1	31			False						False			1	0
1570	31	5	26	0.16129032258064516	0.8387096774193549	1.0970861911773682	1.1593635082244873	Epithelial cells	1	31			False						False			1	0
1571	31	2	29	0.06451612903225806	0.9354838709677419	0.8905549645423889	0.8874098658561707	Epithelial cells	1	31			False						False			1	0
1572	31	0	31	0.0	1.0	1.057724118232727	1.057724118232727	Epithelial cells	1	31			False						False			1	0
1573	31	12	19	0.3870967741935484	0.6129032258064516	0.6910496354103088	0.6804353594779968	Epithelial cells	1	31			False						False			1	0
1574	31	1	30	0.03225806451612903	0.967741935483871	0.7632935643196106	0.7600741982460022	Epithelial cells	1	31			False						False			1	0
1575	31	3	27	0.0967741935483871	0.8709677419354839	0.9510225057601929	0.9309802651405334	Epithelial cells	1	31			False						False			1	0
1576	31	13	5	0.41935483870967744	0.16129032258064516	0.2289995402097702	0.7195076942443848	T/NK cells	5	31	-0.6	0.28475697986529386	True	0.9648089924796812	0.9367491602290554	-1.2143868436926368	-0.572660640613658	0.5875782527950824	True	0.8898696317443607	0.8685923796223024	2	2
1577	31	0	0	0.0	0.0	0.10077200829982758		Myeloid cells	1	31			False						False			1	0
1578	31	0	31	0.0	1.0	1.1724525690078735	1.1724525690078735	Epithelial cells	1	31			False						False			1	0
1579	31	1	30	0.03225806451612903	0.967741935483871	1.0039020776748657	1.0004476308822632	Epithelial cells	1	31			False						False			1	0
1580	31	0	29	0.0	0.9354838709677419	1.3541347980499268	1.3555822372436523	Epithelial cells	1	31			False						False			1	0
1581	31	4	26	0.12903225806451613	0.8387096774193549	0.8802439570426941	0.8595781326293945	Epithelial cells	1	31			False						False			1	0
1582	31	4	27	0.12903225806451613	0.8709677419354839	0.8003722429275513	0.7311684489250183	Epithelial cells	1	31			False						False			1	0
1583	31	0	31	0.0	1.0	1.0303014516830444	1.0303014516830444	Epithelial cells	1	31			False						False			1	0
1584	31	2	29	0.06451612903225806	0.9354838709677419	0.7569815516471863	0.7042129039764404	Epithelial cells	1	31			False						False			1	0
1585	31	2	28	0.06451612903225806	0.9032258064516129	0.8926425576210022	0.9130784869194031	Epithelial cells	1	31			False						False			1	0
1586	31	0	31	0.0	1.0	0.9675889015197754	0.9675889015197754	Epithelial cells	1	31			False						False			1	0
1587	31	7	24	0.22580645161290322	0.7741935483870968	0.7257855534553528	0.6731314063072205	Epithelial cells	1	31			False						False			1	0
1588	31	0	31	0.0	1.0	0.8398323655128479	0.8398323655128479	Epithelial cells	2	31			False						False			2	0
1589	31	0	31	0.0	1.0	0.8305500745773315	0.8305500745773315	Epithelial cells	1	31			False						False			1	0
1590	31	18	4	0.5806451612903226	0.12903225806451613	0.6973143815994263	0.3791821002960205	T/NK cells	2	31			False						False			1	1
1591	31	6	25	0.1935483870967742	0.8064516129032258	0.8125078082084656	0.8266118764877319	Epithelial cells	1	31			False						False			1	0
1592	31	22	9	0.7096774193548387	0.2903225806451613	0.454985648393631	0.5597736835479736	T/NK cells	1	31			False						False			1	0
1593	31	0	30	0.0	0.967741935483871	1.0569034814834595	1.0693213939666748	Epithelial cells	1	31			False						False			1	0
1594	31	0	31	0.0	1.0	1.1205198764801025	1.1205198764801025	Epithelial cells	1	31			False						False			1	0
1595	31	13	18	0.41935483870967744	0.5806451612903226	0.5365779399871826	0.616100549697876	Epithelial cells	1	31			False						False			1	0
1596	31	1	30	0.03225806451612903	0.967741935483871	1.0294541120529175	1.0283279418945312	Epithelial cells	1	31			False						False			1	0
1597	31	13	1	0.41935483870967744	0.03225806451612903	0.22450166940689087	0.0	AMB cells	2	31			False						False			1	1
1598	31	0	30	0.0	0.967741935483871	1.0222457647323608	1.0147700309753418	Epithelial cells	1	31			False						False			1	0
1599	31	0	30	0.0	0.967741935483871	1.0475376844406128	1.0596433877944946	Epithelial cells	1	31			False						False			1	0
1600	31	1	30	0.03225806451612903	0.967741935483871	0.8976112604141235	0.8913542032241821	Epithelial cells	1	31			False						False			1	0
1601	31	0	31	0.0	1.0	1.1595830917358398	1.1595830917358398	Epithelial cells	1	31			False						False			1	0
1602	31	19	10	0.6129032258064516	0.3225806451612903	0.6243035793304443	0.5309971570968628	T/NK cells	1	31			False						False			1	0
1603	31	2	29	0.06451612903225806	0.9354838709677419	0.9666845202445984	0.9708197116851807	Epithelial cells	1	31			False						False			1	0
1604	31	5	26	0.16129032258064516	0.8387096774193549	0.867447018623352	0.8779009580612183	Epithelial cells	1	31			False						False			1	0
1605	31	0	31	0.0	1.0	0.9127776622772217	0.9127776622772217	Epithelial cells	1	31			False						False			1	0
1606	31	8	2	0.25806451612903225	0.06451612903225806	0.3032323718070984	0.3481813073158264	AMB cells	1	31			False						False			1	0
1607	31	2	23	0.06451612903225806	0.7419354838709677	0.5988771915435791	0.6279767155647278	Epithelial cells	5	31	0.49999999999999994	0.3910022189557703	True	0.9648089924796812	0.9367491602290554	-2.586154775411744	-1.2808366032175542	0.2519882378604446	True	0.8765590005563071	0.8627249725341338	2	2
1608	31	0	31	0.0	1.0	1.117985486984253	1.117985486984253	Epithelial cells	1	31			False						False			1	0
