contrast	filter	variant	method	set_name	thesis_expect	n_genes	effect	effect_name	p_method	p_kind	thesis_match	thesis_p	extra
drop_WT2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	HALLMARK_DNA_REPAIR	down	142	-0.90155363430895	NES	0.567	prerank_gsea_two_sided_absES	True	0.2835	ES=-0.2621;nperm=2000;leadingEdge_n=17;leading=Ell,Nme3,Polr2c,Zfp707,Poll,Rad52,Eloa,Polr3gl
drop_WT2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	79	-0.7520215374232158	NES	0.827	prerank_gsea_two_sided_absES	False	0.5865	ES=-0.2407;nperm=2000;leadingEdge_n=20;leading=Tdrd7,Rnf31,Ddx60,Irf9,Herc6,Ube2l6,Txnip,Samd9l
drop_WT2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	138	-1.1507771058860707	NES	0.1835	prerank_gsea_two_sided_absES	False	0.90825	ES=-0.3377;nperm=2000;leadingEdge_n=41;leading=Tdrd7,Rnf213,Socs1,Rnf31,Ddx60,Irf9,Gch1,Herc6
drop_WT2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	IFN_ISG_COMPACT	up	25	0.8022399742771257	NES	0.732	prerank_gsea_two_sided_absES	True	0.366	ES=0.2934;nperm=2000;leadingEdge_n=4;leading=Eif2ak2,Ifitm3,Ifitm2,Bst2
drop_WT2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	NHEJ_CORE	down	6	0.7761850937704029	NES	0.729	prerank_gsea_two_sided_absES	False	0.6355	ES=0.3927;nperm=2000;leadingEdge_n=6;leading=Xrcc6,Lig4,Xrcc5,Prkdc,Xrcc4,Nhej1
drop_WT2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	NHEJ_PLUS_POL	down	10	1.1697265592988335	NES	0.3195	prerank_gsea_two_sided_absES	False	0.8402499999999999	ES=0.5178;nperm=2000;leadingEdge_n=1;leading=Polm
drop_WT2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	up	21	-1.0920890702286004	NES	0.306	prerank_gsea_two_sided_absES	False	0.847	ES=-0.4333;nperm=2000;leadingEdge_n=5;leading=H2-M3,Sec24b,Sec24d,Sec23a,Calr
drop_WT2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	up	278	-0.9105601944429765	NES	0.578	prerank_gsea_two_sided_absES	False	0.7110000000000001	ES=-0.2453;nperm=2000;leadingEdge_n=89;leading=Ube2d2a,Cul2,Kbtbd8,Anapc5,Mkrn1,Wwp1,Keap1,Ube2e1
drop_WT2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA	up	31	-1.1182822812999145	NES	0.27	prerank_gsea_two_sided_absES	False	0.865	ES=-0.4153;nperm=2000;leadingEdge_n=10;leading=Dhx9,Trim32,Dhx36,Trim56,Uba52,Sting1,Nfkb1,Dtx4
drop_WT2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	20	-0.5945547513741829	NES	0.9295	prerank_gsea_two_sided_absES	False	0.53525	ES=-0.2360;nperm=2000;leadingEdge_n=5;leading=Socs1,Abce1,Irf9,Uba52,Uba52rt
drop_WT2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	REACTOME_INTERFERON_GAMMA_SIGNALING	up	16	-1.2573805777333216	NES	0.181	prerank_gsea_two_sided_absES	False	0.9095	ES=-0.5222;nperm=2000;leadingEdge_n=6;leading=Socs1,Ifngr1,Ptpn2,Sumo1,Jak2,Ybx1
drop_WT2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	down	42	1.177823970300201	NES	0.2815	prerank_gsea_two_sided_absES	False	0.8592500000000001	ES=0.3835;nperm=2000;leadingEdge_n=6;leading=H2bc12,Polm,H2bc6,H2bc4,H2bc8,Herc2
drop_WT2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	up	6	-1.2299114414043975	NES	0.2325	prerank_gsea_two_sided_absES	False	0.88375	ES=-0.6402;nperm=2000;leadingEdge_n=2;leading=Sting1,Dtx4
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_logFC	APM_MHC1_CORE	up	15	-1.401530912963418	NES	0.138	prerank_gsea_two_sided_absES	False	0.931	ES=-0.5961;nperm=2000;leadingEdge_n=1;leading=Psmb8
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_logFC	CGAS_STING_CORE	up	4	-0.8146101242408568	NES	0.6985	prerank_gsea_two_sided_absES	False	0.6507499999999999	ES=-0.4591;nperm=2000;leadingEdge_n=1;leading=Sting1
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_logFC	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	up	28	0.5473058817791695	NES	0.963	prerank_gsea_two_sided_absES	True	0.4815	ES=0.2152;nperm=2000;leadingEdge_n=5;leading=H2-Q6,H2-Q7,Raet1e,Raet1d,H2-Q1
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_logFC	GOBP_CGAS_STING_SIGNALING_PATHWAY	up	33	-0.747001749773343	NES	0.835	prerank_gsea_two_sided_absES	False	0.5825	ES=-0.2734;nperm=2000;leadingEdge_n=4;leading=Irgm2,Lyplal1,Smpdl3a,Sting1
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_logFC	GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	down	73	0.7055692840604001	NES	0.9215	prerank_gsea_two_sided_absES	False	0.53925	ES=0.2327;nperm=2000;leadingEdge_n=14;leading=Plk1,Aunip,Lig1,Polm,Dclre1c,Polq,Pola1,Rnf169
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_logFC	GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	up	78	0.7158816356367212	NES	0.91	prerank_gsea_two_sided_absES	True	0.455	ES=0.2377;nperm=2000;leadingEdge_n=5;leading=Ptpn22,Cgas,Ticam1,Trim65,Kpna2
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_logFC	HALLMARK_DNA_REPAIR	down	142	-0.7463797124495717	NES	0.9755	prerank_gsea_two_sided_absES	True	0.48775	ES=-0.2128;nperm=2000;leadingEdge_n=5;leading=Ak1,Pde4b,Rev3l,Bcam,Nme4
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_logFC	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	80	-1.6206169624991862	NES	0.0115	prerank_gsea_two_sided_absES	False	0.99425	ES=-0.5053;nperm=2000;leadingEdge_n=16;leading=Csf1,Uba7,Cd47,Herc6,Ifih1,Irf9,Samd9l,Casp1
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_logFC	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	140	-1.3346039975560884	NES	0.0805	prerank_gsea_two_sided_absES	False	0.95975	ES=-0.3806;nperm=2000;leadingEdge_n=28;leading=Tdrd7,Casp7,Pfkp,Nfkbia,Isoc1,Sspn,Il18bp,Herc6
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_logFC	IFN_ISG_COMPACT	up	26	-1.7273696290282685	NES	0.0065	prerank_gsea_two_sided_absES	False	0.99675	ES=-0.6681;nperm=2000;leadingEdge_n=10;leading=Oasl2,Xaf1,Ifit1,Herc6,Ifih1,Irf9,Samd9l,Oas3
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_logFC	NHEJ_CORE	down	6	-0.48425495936986845	NES	0.9725	prerank_gsea_two_sided_absES	True	0.48625	ES=-0.2541;nperm=2000;leadingEdge_n=1;leading=Lig4
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_logFC	NHEJ_PLUS_POL	down	10	0.8900751012230447	NES	0.5755	prerank_gsea_two_sided_absES	False	0.71225	ES=0.4286;nperm=2000;leadingEdge_n=2;leading=Polm,Dclre1c
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_logFC	REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	up	21	-0.473644202734157	NES	0.987	prerank_gsea_two_sided_absES	False	0.5065	ES=-0.1917;nperm=2000;leadingEdge_n=4;leading=H2-M3,Sec24d,Sec24b,Calr
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_logFC	REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	up	279	-0.5198280625394353	NES	1.0	prerank_gsea_two_sided_absES	False	0.5	ES=-0.1364;nperm=2000;leadingEdge_n=55;leading=Rnf220,Cul3,Wwp1,Psmb2,Rchy1,Vamp3,Rnf7,Fbxw7
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_logFC	REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA	up	31	-1.157922061300209	NES	0.2885	prerank_gsea_two_sided_absES	False	0.85575	ES=-0.4335;nperm=2000;leadingEdge_n=13;leading=Trim32,Chuk,Trim56,Irf7,Dhx36,Stat6,Dhx9,Uba52rt
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_logFC	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	20	-0.7578665275399652	NES	0.803	prerank_gsea_two_sided_absES	False	0.5985	ES=-0.3034;nperm=2000;leadingEdge_n=5;leading=Abce1,Uba52rt,Uba52,Irf9,Socs1
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_logFC	REACTOME_INTERFERON_GAMMA_SIGNALING	up	16	-0.7941234451407341	NES	0.729	prerank_gsea_two_sided_absES	False	0.6355	ES=-0.3375;nperm=2000;leadingEdge_n=3;leading=Ybx1,Jak2,Socs1
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_logFC	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	down	42	1.8915761057603304	NES	0.0005	prerank_gsea_two_sided_absES	False	0.99975	ES=0.6916;nperm=2000;leadingEdge_n=10;leading=H2bc8,Bard1,H2bc6,Brca1,H2bc4,H2bc12,H4c14,H2ax
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_logFC	REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	up	6	-1.2001314047524358	NES	0.303	prerank_gsea_two_sided_absES	False	0.8485	ES=-0.6240;nperm=2000;leadingEdge_n=3;leading=Stat6,Dtx4,Sting1
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_wald	APM_MHC1_CORE	up	15	-1.6105132308669738	NES	0.0295	prerank_gsea_two_sided_absES	False	0.98525	ES=-0.6026;nperm=2000;leadingEdge_n=2;leading=Calr,Psmb8
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_wald	CGAS_STING_CORE	up	4	-0.819804329478703	NES	0.721	prerank_gsea_two_sided_absES	False	0.6395	ES=-0.4464;nperm=2000;leadingEdge_n=1;leading=Sting1
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_wald	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	up	28	-0.4710419481145216	NES	0.9975	prerank_gsea_two_sided_absES	False	0.50125	ES=-0.1502;nperm=2000;leadingEdge_n=4;leading=H2-M3,H2-Q4,Get3,Calr
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_wald	GOBP_CGAS_STING_SIGNALING_PATHWAY	up	33	-1.0748124257938443	NES	0.357	prerank_gsea_two_sided_absES	False	0.8215	ES=-0.3299;nperm=2000;leadingEdge_n=9;leading=Zdhhc18,Trim56,Kat5,Irgm2,Rnf7,Map3k7,Sting1,Lyplal1
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_wald	GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	down	73	0.7473771872000005	NES	0.9105	prerank_gsea_two_sided_absES	False	0.5447500000000001	ES=0.2009;nperm=2000;leadingEdge_n=23;leading=Polm,Lmna,Plk1,Lig1,Dclre1c,Xrcc6,Rnf168,Rnf169
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_wald	GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	up	78	0.6886470735692077	NES	0.961	prerank_gsea_two_sided_absES	True	0.4805	ES=0.1820;nperm=2000;leadingEdge_n=8;leading=Ticam1,Usp22,Trim65,Cgas,Gsk3b,Tab1,Ddx41,Ptpn22
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_wald	HALLMARK_DNA_REPAIR	down	142	1.216636040408773	NES	0.0905	prerank_gsea_two_sided_absES	False	0.95475	ES=0.2951;nperm=2000;leadingEdge_n=50;leading=Rad51,Nt5c,Sdcbp,Nme1,Usp11,Ada,Xpc,Pcna
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_wald	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	80	-1.1895751016792602	NES	0.187	prerank_gsea_two_sided_absES	False	0.9065	ES=-0.3026;nperm=2000;leadingEdge_n=25;leading=Cmpk2,Ncoa7,Adar,Ddx60,Ifih1,Cnp,Parp12,Ube2l6
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_wald	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	140	-1.4241895238935132	NES	0.025	prerank_gsea_two_sided_absES	False	0.9875	ES=-0.3314;nperm=2000;leadingEdge_n=24;leading=Txnip,Irf9,Sspn,Psmb2,Casp7,Nampt,Il15ra,Rtp4
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_wald	IFN_ISG_COMPACT	up	26	-1.01030054997277	NES	0.467	prerank_gsea_two_sided_absES	False	0.7665	ES=-0.3262;nperm=2000;leadingEdge_n=10;leading=Xaf1,Cmpk2,Ifit1,Oas3,Ifih1,Herc6,Irf9,Trim30a
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_wald	NHEJ_CORE	down	6	0.5572443578192542	NES	0.943	prerank_gsea_two_sided_absES	False	0.5285	ES=0.2759;nperm=2000;leadingEdge_n=1;leading=Xrcc6
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_wald	NHEJ_PLUS_POL	down	10	1.28993685160001	NES	0.1585	prerank_gsea_two_sided_absES	False	0.92075	ES=0.5437;nperm=2000;leadingEdge_n=3;leading=Polm,Dclre1c,Xrcc6
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_wald	REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	up	21	-0.993899167488775	NES	0.5	prerank_gsea_two_sided_absES	False	0.75	ES=-0.3345;nperm=2000;leadingEdge_n=7;leading=Erap1,Sec23a,Sec24c,H2-M3,Sec24d,Sec24b,Calr
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_wald	REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	up	279	-1.0511357705401567	NES	0.4045	prerank_gsea_two_sided_absES	False	0.79775	ES=-0.2220;nperm=2000;leadingEdge_n=66;leading=Ube2l6,Siah1a,Ube2g2,Cul2,Fzr1,Anapc10,Rnf41,H2-M3
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_wald	REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA	up	31	-1.4685120241476903	NES	0.058	prerank_gsea_two_sided_absES	False	0.971	ES=-0.4536;nperm=2000;leadingEdge_n=13;leading=Trim32,Dhx9,Ctnnb1,Trim56,Chuk,Stat6,Dhx36,Uba52rt
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_wald	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	20	-0.9663764011936796	NES	0.523	prerank_gsea_two_sided_absES	False	0.7384999999999999	ES=-0.3327;nperm=2000;leadingEdge_n=5;leading=Abce1,Socs1,Irf9,Uba52rt,Uba52
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_wald	REACTOME_INTERFERON_GAMMA_SIGNALING	up	16	-1.1541777250664018	NES	0.283	prerank_gsea_two_sided_absES	False	0.8585	ES=-0.4292;nperm=2000;leadingEdge_n=4;leading=Socs1,Ifngr1,Jak2,Ybx1
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_wald	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	down	42	1.4422673568951287	NES	0.0395	prerank_gsea_two_sided_absES	False	0.98025	ES=0.4310;nperm=2000;leadingEdge_n=19;leading=H2bc4,Polm,H2bc8,H2bc6,Bard1,Brca1,H2ax,Dclre1c
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_wald	REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	up	6	-1.193561235031655	NES	0.2665	prerank_gsea_two_sided_absES	False	0.86675	ES=-0.5793;nperm=2000;leadingEdge_n=3;leading=Stat6,Sting1,Dtx4
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_logFC	APM_MHC1_CORE	up	15	-1.3933331215468825	NES	0.1545	prerank_gsea_two_sided_absES	False	0.92275	ES=-0.5966;nperm=2000;leadingEdge_n=1;leading=Psmb8
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_logFC	CGAS_STING_CORE	up	4	-0.8027167926456767	NES	0.707	prerank_gsea_two_sided_absES	False	0.6465000000000001	ES=-0.4600;nperm=2000;leadingEdge_n=1;leading=Sting1
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_logFC	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	up	28	0.5454399797101149	NES	0.9665	prerank_gsea_two_sided_absES	True	0.48325	ES=0.2146;nperm=2000;leadingEdge_n=5;leading=H2-Q6,H2-Q7,Raet1e,Raet1d,H2-Q1
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_logFC	GOBP_CGAS_STING_SIGNALING_PATHWAY	up	33	-0.7450523714113596	NES	0.818	prerank_gsea_two_sided_absES	False	0.591	ES=-0.2740;nperm=2000;leadingEdge_n=4;leading=Irgm2,Lyplal1,Smpdl3a,Sting1
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_logFC	GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	down	73	0.688163183648225	NES	0.9345	prerank_gsea_two_sided_absES	False	0.5327500000000001	ES=0.2321;nperm=2000;leadingEdge_n=14;leading=Plk1,Aunip,Lig1,Polm,Dclre1c,Polq,Pola1,Rnf169
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_logFC	GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	up	78	0.7490063096089407	NES	0.8645	prerank_gsea_two_sided_absES	True	0.43225	ES=0.2465;nperm=2000;leadingEdge_n=5;leading=Ptpn22,Cgas,Ticam1,Trim65,Kpna2
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_logFC	HALLMARK_DNA_REPAIR	down	142	-0.767477347229849	NES	0.9535	prerank_gsea_two_sided_absES	True	0.47675	ES=-0.2194;nperm=2000;leadingEdge_n=5;leading=Ak1,Pde4b,Rev3l,Bcam,Nme4
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_logFC	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	80	-1.624130014886768	NES	0.01	prerank_gsea_two_sided_absES	False	0.995	ES=-0.5142;nperm=2000;leadingEdge_n=16;leading=Csf1,Uba7,Cd47,Herc6,Ifih1,Irf9,Samd9l,Casp1
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_logFC	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	140	-1.3322535159722637	NES	0.076	prerank_gsea_two_sided_absES	False	0.962	ES=-0.3852;nperm=2000;leadingEdge_n=28;leading=Tdrd7,Casp7,Pfkp,Nfkbia,Isoc1,Sspn,Il18bp,Herc6
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_logFC	IFN_ISG_COMPACT	up	26	-1.758420941404223	NES	0.011	prerank_gsea_two_sided_absES	False	0.9945	ES=-0.6778;nperm=2000;leadingEdge_n=10;leading=Oasl2,Xaf1,Ifit1,Herc6,Ifih1,Irf9,Samd9l,Oas3
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_logFC	NHEJ_CORE	down	6	-0.48168594302191764	NES	0.973	prerank_gsea_two_sided_absES	True	0.4865	ES=-0.2536;nperm=2000;leadingEdge_n=1;leading=Lig4
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_logFC	NHEJ_PLUS_POL	down	10	0.8884502292157385	NES	0.5625	prerank_gsea_two_sided_absES	False	0.71875	ES=0.4289;nperm=2000;leadingEdge_n=2;leading=Polm,Dclre1c
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_logFC	REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	up	21	-0.47922064122879865	NES	0.9875	prerank_gsea_two_sided_absES	False	0.50625	ES=-0.1920;nperm=2000;leadingEdge_n=4;leading=H2-M3,Sec24d,Sec24b,Calr
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_logFC	REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	up	279	0.4822478548095634	NES	1.0	prerank_gsea_two_sided_absES	True	0.5	ES=0.1361;nperm=2000;leadingEdge_n=6;leading=Lrr1,Ube2c,Traip,Hectd2,Cdc20,Ccnf
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_logFC	REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA	up	31	-1.1509896133804745	NES	0.298	prerank_gsea_two_sided_absES	False	0.851	ES=-0.4335;nperm=2000;leadingEdge_n=13;leading=Trim32,Chuk,Trim56,Irf7,Dhx36,Stat6,Dhx9,Uba52rt
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_logFC	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	20	-0.7543193457071218	NES	0.797	prerank_gsea_two_sided_absES	False	0.6014999999999999	ES=-0.3040;nperm=2000;leadingEdge_n=5;leading=Abce1,Uba52rt,Uba52,Irf9,Socs1
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_logFC	REACTOME_INTERFERON_GAMMA_SIGNALING	up	16	-0.8062353450500329	NES	0.726	prerank_gsea_two_sided_absES	False	0.637	ES=-0.3380;nperm=2000;leadingEdge_n=3;leading=Ybx1,Jak2,Socs1
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_logFC	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	down	42	1.8969824149206425	NES	0.0005	prerank_gsea_two_sided_absES	False	0.99975	ES=0.6934;nperm=2000;leadingEdge_n=10;leading=H2bc8,Bard1,H2bc6,Brca1,H2bc4,H2bc12,H2ax,H4c14
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_logFC	REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	up	6	-1.1885200507019675	NES	0.308	prerank_gsea_two_sided_absES	False	0.846	ES=-0.6242;nperm=2000;leadingEdge_n=3;leading=Stat6,Dtx4,Sting1
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_signed_sqrtF	APM_MHC1_CORE	up	15	-1.553368560320095	NES	0.0415	prerank_gsea_two_sided_absES	False	0.97925	ES=-0.5827;nperm=2000;leadingEdge_n=2;leading=Calr,Psmb8
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_signed_sqrtF	CGAS_STING_CORE	up	4	-0.8215850282820282	NES	0.704	prerank_gsea_two_sided_absES	False	0.648	ES=-0.4428;nperm=2000;leadingEdge_n=1;leading=Sting1
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_signed_sqrtF	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	up	28	-0.4838058414337826	NES	0.996	prerank_gsea_two_sided_absES	False	0.502	ES=-0.1537;nperm=2000;leadingEdge_n=4;leading=H2-M3,H2-Q4,Get3,Calr
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_signed_sqrtF	GOBP_CGAS_STING_SIGNALING_PATHWAY	up	33	-1.119972215001712	NES	0.281	prerank_gsea_two_sided_absES	False	0.8594999999999999	ES=-0.3455;nperm=2000;leadingEdge_n=9;leading=Trim56,Zdhhc18,Kat5,Irgm2,Rnf7,Sting1,Lyplal1,Map3k7
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_signed_sqrtF	GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	down	73	0.7160385307608109	NES	0.9555	prerank_gsea_two_sided_absES	False	0.52225	ES=0.1875;nperm=2000;leadingEdge_n=22;leading=Polm,Lmna,Plk1,Lig1,Dclre1c,Rnf168,Xrcc6,Rnf169
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_signed_sqrtF	GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	up	78	0.6939957774107117	NES	0.966	prerank_gsea_two_sided_absES	True	0.483	ES=0.1799;nperm=2000;leadingEdge_n=12;leading=Ticam1,Usp22,Trim65,Cgas,Gsk3b,Ddx41,Tab1,Ptpn22
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_signed_sqrtF	HALLMARK_DNA_REPAIR	down	142	1.1717184195847412	NES	0.1415	prerank_gsea_two_sided_absES	False	0.92925	ES=0.2787;nperm=2000;leadingEdge_n=49;leading=Rad51,Nt5c,Sdcbp,Xpc,Nme1,Ada,Pcna,Usp11
drop_WT3	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_signed_sqrtF	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	80	-1.221556031109182	NES	0.1495	prerank_gsea_two_sided_absES	False	0.92525	ES=-0.3119;nperm=2000;leadingEdge_n=25;leading=Ncoa7,Cmpk2,Adar,Ddx60,Ifih1,Cnp,Ube2l6,Parp12
