gene	n_ensembl_ids	mean_raw_WT	mean_raw_KO	mean_CPM_WT	mean_CPM_KO	log2FC	ci95_low	ci95_high	df_welch	cohens_d	t_stat	p_welch	p_mannwhitney	q_welch_BH	n_WT	n_KO	contrast	log2_scale
Pabpc1	1	15791.506666666666	14643.293333333333	617.0534051818086	643.9658752585368	0.049555668804622144	-0.41797672122067275	0.517088058829917	2.9787203007706156	0.2765374825560147	0.33868786350802	0.7573125478479416	1.0	0.8819066333774384	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Cyb5r4	1	722.6633333333333	673.78	28.30560491461819	29.988531940793052	0.06607272443665835	-0.6515624374496505	0.7837078863229672	2.3303433677815053	0.28325197536791924	0.34691140414339583	0.7575325239147805	1.0	0.8820876073303628	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Cks1b	1	1163.3333333333333	1349.0	45.33238100888537	58.484174057790234	0.1984355970341234	-1.9185933710626522	2.315464565130899	2.396742370881648	0.2821979130655385	0.3456204467444277	0.7576643280259815	0.7	0.8821658898118924	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Lrrc75b	1	473.3333333333333	457.0	18.58203939305477	19.862130347787886	0.07922752425184854	-0.5986515307906316	0.7571065792943287	3.7962474212844928	0.270655718355851	0.3314842029691349	0.7577643774476767	1.0	0.882206842759054	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Slc9a5	1	17.333333333333332	14.0	0.6656357338544493	0.6380458175963217	-0.7414029485502325	-6.9821737698215305	5.499367872721066	3.9872450568688547	-0.2696544823596862	-0.3302579443177794	0.7578286582078544	1.0	0.882206842759054	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Plekhg2	1	140.33333333333334	116.66666666666667	5.491415155994727	5.105557107543568	-0.1173429537781221	-1.1103314990568416	0.8756455915005973	3.928693060678793	-0.26981836296059986	-0.330458656243269	0.7579232033975106	1.0	0.8822417247455175	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Lpar2	1	281.3333333333333	259.6666666666667	11.046902649359692	11.463892889027397	0.05984744343601456	-0.45573633735371	0.5754312242257391	3.7453514949348077	0.2703501338610714	0.3311099399263767	0.7582501335883245	1.0	0.8825470797435547	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Adpgk	1	822.6766666666666	780.6666666666666	32.217181108569854	34.02158153444317	0.06564715805679278	-0.4980626889062931	0.6293570050198787	3.783376581010583	0.2700694535119029	0.3307661781082322	0.7583218811426219	0.7	0.8825553942996557	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Pus7l	1	167.0	172.66666666666666	6.540209824524438	7.2166622631301225	-0.26113441744730004	-3.4294918704615878	2.9072230355669877	2.0180213042776494	-0.28708421558073716	-0.35160492068998517	0.7584575337467843	0.7	0.8826380755187682	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Srrt	1	1519.6666666666667	1512.3333333333333	59.128870726821326	66.22755786624036	0.12530484389617058	-0.9776812806680877	1.2282909684604288	3.544337277875	0.2711361734516893	0.3320726378836968	0.7585270765711437	1.0	0.882643815420647	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gramd2b	1	1597.0	1495.3333333333333	62.538216671065015	66.2221492695298	0.06068162148115164	-0.629243521924167	0.7506067648864703	2.197806945073297	0.283813092044788	0.347598628915643	0.7586434640792664	0.7	0.8827040595168093	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Focad	1	572.36	533.9733333333334	22.427145927761387	23.480875255580273	0.06240573369206892	-0.4722387091891769	0.5970501765733147	3.828728100399902	0.2693421711595581	0.32987544277714437	0.7587481006181604	1.0	0.8827506219165976	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Armh3	1	578.3333333333334	498.3333333333333	22.613783960586797	21.683261095873394	-0.07183210804064011	-0.6822477840027036	0.5385835679214234	3.9266951654288893	-0.268745229948923	-0.3291443420908967	0.7588518756672781	1.0	0.8827961741880853	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Nanos1	1	42.333333333333336	11.666666666666666	1.699701897670334	0.4815921046307357	-0.7972068900868781	-7.791595979742676	6.19718219956892	3.601842474285059	-0.2700472902203497	-0.3307390337305693	0.759172878312601	0.8247780950825133	0.8830944048559641	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Mafk	1	2141.6666666666665	2141.9733333333334	83.85131017886827	95.94023108053669	0.11930070552489802	-1.2504400241432132	1.4890414351930092	2.1786054144896143	0.2831565540162222	0.34679453733228366	0.7594109557095321	1.0	0.8832601655047192	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Cep44	1	457.3333333333333	382.6666666666667	17.868345244426894	16.98449281175284	-0.06838126708220749	-0.6535942804874164	0.5168317463230014	3.875033261396415	-0.2682939005216462	-0.32859157868953137	0.7594511906986938	1.0	0.8832601655047192	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm49322	1	118.15666666666665	96.98	4.621143764667905	4.153259423275078	-0.17382799961774342	-1.6465201598497203	1.2988641606142335	3.997193489404146	-0.2676526120668521	-0.32780616394343964	0.7595093451565724	1.0	0.8832601655047192	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Cdk20	1	328.0	288.0	12.850240233471375	12.663346702190166	-0.023290195341981956	-0.22094247003433454	0.17436207935037062	3.991592364397052	-0.2673471945766427	-0.32743210543867235	0.7597938047834746	1.0	0.8835157615889553	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
4933417C20Rik	1	21.0	17.333333333333332	0.8274333773826976	0.7458618779189856	-0.23145409394046013	-2.2694930706678735	1.8065848827869533	3.5974337311510736	-0.2692216822555913	-0.3297278746099514	0.7598973339093182	1.0	0.8835497820731755	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Dtwd2	1	122.33333333333333	119.66666666666667	4.7968332700700245	5.2297650990781	0.0852669332298186	-0.8063966385011907	0.9769305049608279	2.515157542262715	0.2779055612399423	0.34036341085982047	0.7599744676098505	0.7	0.8835497820731755	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Cct3	1	10125.333333333334	8751.0	395.1133650006738	381.4809257324402	-0.09362264404710174	-1.0563432691190973	0.8690979810248937	2.589472900605377	-0.2769418623113525	-0.33918312553946456	0.7600743822044317	1.0	0.8835497820731755	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm13436	1	50.92666666666667	44.04666666666666	1.99735599993946	1.924882900112836	-0.06377472677936513	-0.6166400033737813	0.48909054981505107	3.763382467923472	-0.2681142310974851	-0.3283715294837442	0.7600817684594069	0.7	0.8835497820731755	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Arhgap12	1	1129.3333333333333	934.3333333333334	44.42982811090433	41.22917055825689	-0.08128332525860316	-0.8926625559863983	0.730095905469192	2.736905796418032	-0.27505634616109265	-0.3368738493045078	0.7603670728751694	0.7	0.8837269226650663	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Plcxd2	1	13.0	19.666666666666668	0.5033370112227081	0.8073834907553713	-0.5744554863071207	-7.158007861388018	6.009096888773778	2.197183560759337	-0.2816291602202342	-0.3449238696140519	0.7604064892803527	1.0	0.8837269226650663	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Trim68	1	481.6666666666667	472.6666666666667	18.714938841597267	21.267683025203397	0.15482560331781592	-1.1859688472477576	1.4956200538833895	3.7907769618844056	0.26757012850080647	0.32770514261895123	0.7604282245756426	0.7	0.8837269226650663	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ddx54	1	3559.3999999999996	3312.78	139.42435976649858	145.06420662909207	0.04409680885739142	-0.41286314384049616	0.501056761555279	2.564702550885079	0.27663572885599363	0.3388081901600524	0.7605518292739162	0.7	0.8837953844599327	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Id2	1	3372.0	2801.6666666666665	131.64674915884527	125.48675939605079	-0.08903552835187156	-0.9323442320435423	0.7542731753397992	3.0484860597700987	-0.2718899212445897	-0.33299578662737433	0.7607270393610456	1.0	0.8839237972876791	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Mdc1	1	388.0	488.6666666666667	15.185627915522529	21.49368009744202	0.2289488954985064	-2.4832866408715075	2.9411844318685203	2.106921417957326	0.282587711837156	0.34609785079084093	0.7607955234533398	0.7	0.8839268758221563	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Zng1	1	543.0	469.3333333333333	21.241758656905777	20.79494244218815	-0.04001650525453826	-0.5273530833471869	0.4473200728381104	2.0351519742479094	-0.28374756407274987	-0.34751837386795664	0.7608590976350733	0.7	0.8839268758221563	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ptgs2os	1	12.0	14.666666666666666	0.4681709689027955	0.658726672506826	-0.570970100233716	-6.2262220114652	5.084281810997767	2.7901844086160197	-0.27386890155214727	-0.3354195326096404	0.7609276377850066	1.0	0.8839313316140286	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Trmt61a	1	494.3333333333333	607.6666666666666	19.222898625941014	25.888356927163642	0.23000693772385716	-2.0456952534276565	2.505709128875371	2.801962020144293	0.2734477035786155	0.33490367255171677	0.761186013304882	0.7	0.8841562900908081	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Mmp19	1	10.409999999999998	10.603333333333333	0.41482344150871847	0.4696192309967608	0.5144889595619997	-4.187554982843469	5.216532901967469	3.326742256444219	0.26915528623877666	0.32964655642887686	0.7613494041854072	1.0	0.8841857950441042	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Fam53a	1	2708.0	2486.6666666666665	105.65298409976326	108.9597295391219	0.04465472440971041	-0.3432107217968687	0.4325201706162895	3.8041728436494235	0.26637846265450105	0.32624565598527605	0.7613914900051669	1.0	0.8841857950441042	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Opn1sw	1	46.0	22.77333333333333	1.7686928144376273	0.9898925611379665	-0.32080655979487105	-3.923680522497773	3.282067402908031	2.274874254963013	-0.2792431216059277	-0.34200158105823775	0.7614055847228491	1.0	0.8841857950441042	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
L2hgdh	1	132.66666666666666	114.66666666666667	5.174320338512721	4.852629143525393	-0.21741560922295733	-2.145170010814161	1.7103387923682463	3.5998213791095246	-0.26728039644098334	-0.32735029476460503	0.7615407607090117	1.0	0.8842676015338554	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
G730003C15Rik	1	26.50666666666667	27.919999999999998	1.0470162779789993	1.209852545694103	0.2348005661488468	-1.7862268951476388	2.2558280274453324	3.938486456513334	0.2650027187273736	0.32456072066617864	0.7620189516841289	0.7	0.8847476541693766	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Rpl36-ps12	1	53.876666666666665	44.46	2.1038638239463037	1.9793147001273879	-0.10021143900446727	-0.9710437418635312	0.7706208638545966	3.8515202125033596	-0.26488574323972436	-0.32441745553760165	0.7624725816392897	1.0	0.8851991108841961	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
A430018G15Rik	1	66.18666666666667	47.61000000000001	2.6221178800852694	2.143623737822619	-0.19967368161197463	-1.9587928914420394	1.5594455282180901	3.7080280349334025	-0.2655083617060459	-0.32518000431106275	0.762556231300433	0.7	0.8852146503379692	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Tmem70	1	1266.3333333333333	1096.3333333333333	49.515000448423926	48.461149420938426	-0.03006072624567402	-0.2901454421075195	0.2300239896161715	3.9113363464765016	-0.2643752915131109	-0.32379228240333885	0.7626668954906691	0.7	0.8852146503379692	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm42702	1	7.0	10.0	0.27286938835284597	0.4264029854376523	0.577219761378581	-4.407291192569478	5.56173071532664	3.9345188539593825	0.26425189518904074	0.3236411533882853	0.7626803626731496	0.8247780950825133	0.8852146503379692	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm57387	1	9.0	11.0	0.3627776481396386	0.45893311511367085	0.6254310199892217	-4.75147160893339	6.002333648911834	3.9999692183507687	0.2636890073647467	0.32295175941231247	0.7629091191069776	1.0	0.885396279230855	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Hmga2-ps1	1	53.0	51.0	2.0725618244424275	2.127489459839464	-0.3476394771873519	-3.595823647414736	2.900544693040032	3.211522524325093	-0.26802142353553426	-0.32825786389821854	0.7629664738383446	1.0	0.885396279230855	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Herpud2	1	1997.0	1826.0	78.19015525524928	81.12479310477302	0.05397658920964865	-0.4113812036709163	0.5193343820902137	3.9798662402533305	0.26346861639065433	0.32268183669709194	0.763176491696789	1.0	0.8855593566587148	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Zfp59	1	224.66666666666666	187.95000000000002	8.833158642409726	8.316479910747038	-0.11807879794406784	-1.191533000250294	0.9553754043621583	3.4400272325996233	-0.2662169664643774	-0.32604786435467287	0.7632366492423475	1.0	0.8855593566587148	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Mrto4	1	1059.1733333333334	935.0	41.455127362165115	40.472925406502945	-0.10681110655550796	-1.4363821571220625	1.2227599440110466	2.0099818619201724	-0.2808861637291944	-0.34401388847218906	0.7634939281694124	0.7	0.885782637173872	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Als2cl	1	3057.67	2676.6666666666665	119.58139575895761	117.64815780115764	-0.028234152529126533	-0.36166555501201325	0.3051972499537602	2.152782758040103	-0.27813750133971843	-0.34064747830749137	0.7637677665460099	0.7	0.8859909402591559	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gstcd	1	78.0	69.33333333333333	3.0627115000377363	2.9330463914264815	-0.269421427240907	-2.7534459246340286	2.2146030701522146	3.3470665973292677	-0.2660003800175096	-0.32578260121465863	0.7639113496081849	1.0	0.8859909402591559	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Eif2b4	1	1871.0233333333333	1693.3333333333333	73.06078898911183	74.40067022770745	0.027675205396541003	-0.23772087861252889	0.2930712894056109	3.05972299746105	0.2679964780628191	0.32822731205844624	0.7639226166235946	1.0	0.8859909402591559	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Cnot11	1	1092.6666666666667	931.6666666666666	42.89530475153324	41.08097941433404	-0.050551277519986115	-0.6251811060511354	0.5240785510111632	2.2726384491138707	-0.2761074051695657	-0.33816112843466517	0.7639697740784521	0.7	0.8859909402591559	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Mgat2	1	2383.3333333333335	2182.6666666666665	93.01714625310177	95.7387166381907	0.04375015330870724	-0.34172102758915435	0.4292213342065688	3.775721767696925	0.2634358622050686	0.32264172117627915	0.7640358779684696	1.0	0.8859909402591559	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Neo1	1	1762.6666666666667	1580.6666666666667	68.88763189761777	69.87687476699939	0.021098951700947666	-0.1627304144985682	0.20492831790046354	3.901610830419643	0.2627975144440782	0.32185990802984177	0.7640626064851122	0.7	0.8859909402591559	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Pfkfb1	1	46.333333333333336	44.333333333333336	1.8034713209497546	1.9241357609262633	0.09861605169958754	-0.7649177608192492	0.9621498642184243	3.8485603290658013	0.2629554142922738	0.3220532950591129	0.7641425362374626	0.7	0.8860084185656065	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
S100a1	1	2010.6666666666667	1701.0	78.56385092225895	75.5948568618292	-0.06487442001536081	-0.6765952409334891	0.5468464009027675	3.1923571672914397	-0.2664127653241337	-0.32628766800398373	0.7644380172463902	0.7	0.8862758001869588	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm57245	1	20.333333333333332	16.666666666666668	0.7994566533861134	0.725664081044057	-0.33108434793878816	-3.369969699171978	2.7078010032944015	3.4221978318711783	-0.264331428393619	-0.3237385612726979	0.764931910112345	1.0	0.8867731520744012	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Cib2	1	3652.0	3327.6666666666665	142.80369628264773	147.721019225711	0.04100164499595316	-0.42891731787378146	0.5109206078656878	2.261458066611584	0.274949737831783	0.3367432812999382	0.7650352926626601	0.7	0.8868177456991599	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Tjp1	1	1754.0	1618.3333333333333	68.74939020836551	72.12407581908614	0.07091734016368001	-0.544971860827686	0.686806541155046	3.996952603137605	0.26111024321687476	0.3197934312476779	0.7651430873243124	0.7	0.8868674457778238	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Kcnab1	1	72.0	94.66666666666667	2.8142746653802484	4.341709961842398	0.2548475341380483	-2.7151791306843394	3.224874198960436	2.213022763645377	0.2752784660367843	0.3371458894830953	0.7653338470942923	0.7	0.8869813495629384	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Bak1	1	49.60666666666666	48.666666666666664	1.935695611525756	2.106031958155567	0.08429465995732244	-0.7383261587777434	0.9069154786923883	2.9896506418583093	0.2667882746912012	0.3267475711754591	0.765397298418514	1.0	0.8869813495629384	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Nr1h2	1	3883.3333333333335	3558.3333333333335	152.00119316070058	156.9849673624109	0.0391651932707493	-0.43881343210436285	0.5171438186458615	2.0825980414229788	0.2771921642901616	0.33948968160431015	0.7654361415707108	0.7	0.8869813495629384	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Mylpf	1	11.0	18.333333333333332	0.4267342629439172	0.8184561187474927	0.33560466954995816	-3.3614437891446984	4.032653128244615	2.4071231539880387	0.2724075750793781	0.33362978050668757	0.7655375014925041	1.0	0.8870235630101017	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gas2	1	38.38333333333333	32.376666666666665	1.4984459317768302	1.4091973575828796	-0.17674529300163577	-1.8849141451897204	1.531423559186449	3.0596232394220673	-0.26592404888369675	-0.3256891150499938	0.7656661613961603	1.0	0.8870973989341825	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Rsl24d1	1	1094.3333333333333	1029.0	42.710009516092896	44.86604167041366	0.05760937916549658	-0.47019750176242026	0.5854162600934134	3.470592567752204	0.2630558196435817	0.3221762659981875	0.765772069333974	1.0	0.8871448642445232	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gdf11	1	21.333333333333332	15.666666666666666	0.8520198614584894	0.6907186611901599	0.38316970482741697	-3.7527558843926783	4.519095294047512	2.494497962905465	0.2708273416245793	0.33169439768732134	0.7659784192965966	0.7	0.8871802176953633	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Zbtb11os1	1	178.13333333333333	166.37333333333336	6.952764875019355	7.332384736726084	0.0697926830591662	-0.5559454664046072	0.6955308325229396	3.684276951356439	0.26162763386932125	0.32042710279576764	0.7659848384208244	1.0	0.8871802176953633	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Copb1	1	3838.3333333333335	3482.6666666666665	150.47092589820355	153.37818102167827	0.028432246222275026	-0.24633315344265105	0.3031976458872011	3.069909731496469	0.26545273127564406	0.3251118712267348	0.7659974136385923	1.0	0.8871802176953633	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Tbx18	1	420.6133333333334	332.08	16.320824863967555	14.415982171907876	-0.1264387199213104	-1.3309699295316808	1.07809248968906	3.176048710860884	-0.2644011698009186	-0.3238239767036118	0.766233928646925	1.0	0.8873598606026789	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Tdg-ps	1	146.73666666666665	127.27666666666666	5.735738859187669	5.576040070936961	-0.08023793915007982	-1.0222726041158234	0.8617967258156638	2.204350641277049	-0.2741569354252391	-0.3357723006184967	0.7663432492733917	1.0	0.8873598606026789	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Thumpd3	1	2550.6666666666665	2241.9900000000002	99.85203098079667	97.63343897551287	-0.05452584539810168	-0.6951560003395765	0.5861043095433731	2.2021836396810968	-0.2741838091314684	-0.3358052140523763	0.7663473856518854	0.7	0.8873598606026789	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm6225	1	16.326666666666668	10.703333333333333	0.654172776464023	0.4616277395741075	0.5279697156759218	-5.721066034327252	6.777005465679095	2.182091398023619	0.27429885651240804	0.33594611774214916	0.7664963888578451	1.0	0.8874571716405646	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Mrip-ps	1	36.550000000000004	36.07	1.436251592081234	1.6209031906604174	0.15350187235906976	-1.1944544795270582	1.5014582242451977	3.9496769302656003	0.25945782988744354	0.31776964649703787	0.7667493527157427	1.0	0.8875959728191783	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm2606	1	16.61	12.913333333333334	0.6553730137574266	0.5775894707420143	-0.1267477925143483	-1.2777496083163888	1.0242540232876922	3.5933183917541274	-0.2611835471834313	-0.3198832099047706	0.7667786211342521	1.0	0.8875959728191783	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Cysltr1	1	54.333333333333336	40.333333333333336	2.120746820183433	1.8450095864214433	-0.26692918563803225	-2.6699567714242853	2.136098400148221	3.681220953019445	-0.26065202238266366	-0.3192322276310129	0.7668345088593645	1.0	0.8875959728191783	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Sav1	1	148.95000000000002	143.0	5.852724467184008	6.235139023377595	0.09465076952775853	-0.7406186460611521	0.9299201851166692	3.8998170727119703	0.2595099882157489	0.31783352714213015	0.7668995523666402	1.0	0.8875959728191783	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
1700017B05Rik	1	2244.0	2051.6666666666665	87.4313877268748	91.26202288575887	0.07044921170928298	-0.5514293967358517	0.6923278201544176	3.898587907687211	0.25946736880151827	0.3177813292331295	0.7669411363119524	1.0	0.8875959728191783	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Zfx	1	650.8033333333333	546.82	25.45768077971586	24.04934755523435	-0.06336003090394726	-0.7760167702739585	0.649296708466064	2.356509601496713	-0.2711532653322557	-0.33209357107676285	0.7670831197943684	0.7	0.887673272862193	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Nkiras1	1	118.39333333333336	108.08	4.605546526210822	4.764343234752963	0.10821313040645109	-1.163907978497063	1.3803342393099651	2.2121437622858764	0.27299106445424975	0.33434440612607313	0.7671934653906998	0.7	0.887673272862193	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Eif2ak3	1	1161.993333333333	1088.3166666666666	45.32533217291381	48.721776328822834	0.08582799281866826	-0.7382235166142196	0.9098795022515561	3.1562513260499365	0.263214864752951	0.3223710556802075	0.7673540919858852	0.7	0.887673272862193	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Dbi	1	2201.0	2033.6666666666667	85.95382849163839	89.1372820201147	0.07240605811236733	-0.6623618967344581	0.8071740129591928	2.814960001714519	0.2658496809764069	0.32559803333694437	0.7674150343489607	1.0	0.887673272862193	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Rab28	1	1389.0	1190.3333333333333	54.543291020947606	52.308001085259896	-0.0540779536929481	-0.5499812369741325	0.4418253295882363	3.5310597053531554	-0.26071236483116317	-0.31930613173534	0.7674754059343408	1.0	0.887673272862193	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Mtap	1	3113.3333333333335	2708.6666666666665	121.555268904037	117.8199361879743	-0.08826007750212916	-1.042361922408424	0.8658417674041655	2.5171414413748097	-0.2686855030739958	-0.3290711919071454	0.7675291446177148	1.0	0.887673272862193	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Cenpu	1	33.696666666666665	36.79666666666667	1.3324176570373176	1.5932007057647688	0.4269521636471767	-3.3651505072330288	4.219054834527382	3.864347973391555	0.25880903991129994	0.3169750443011457	0.7676447836328404	1.0	0.887673272862193	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Add3	1	9042.0	8661.0	356.2640565885183	386.71105229801475	0.12265476367799799	-0.9544556876653243	1.1997652150213203	3.9999704522617545	0.258148084583538	0.3161655426532503	0.7676879005145008	1.0	0.887673272862193	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Med15	1	4673.67	4225.276666666667	183.2256652913492	186.5410568608173	0.02882257683391387	-0.27238306079242747	0.3300282144602552	2.673576744096544	0.26673656098373083	0.32668423507745414	0.7677809548319219	1.0	0.887673272862193	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Rpl10a-ps1	1	361.0933333333333	314.55333333333334	14.137791637735786	13.81315098200634	-0.04202842277028829	-0.43137522449174	0.3473183789511634	3.4529217799203646	-0.2607850030727792	-0.31939509504922614	0.7677960730687421	1.0	0.887673272862193	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm45412	1	6.373333333333334	14.453333333333333	0.24413937356861734	0.5969300167384296	0.5524231435449467	-4.745525209052119	5.850371496142013	3.1787433896806694	0.26252568420326045	0.3215269853365111	0.767803623074907	1.0	0.887673272862193	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Abhd14b	1	70.89	65.80666666666667	2.764343985270582	2.895499531154344	0.08533063856928536	-0.7006942217364945	0.8713554988750652	3.5050841294255375	0.26042957277789347	0.3189597836184276	0.7678422915215767	1.0	0.887673272862193	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
H2-T22	1	514.7533333333333	434.3733333333334	20.197300632193528	19.35292039396049	-0.07393699263858444	-0.7681565881008131	0.6202826028236442	3.342083655924109	-0.2613905128824534	-0.3201366900832019	0.7678526510074324	0.7	0.887673272862193	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ptprk	1	3989.6666666666665	3688.0	156.48369865864856	162.10241049364234	0.04817759455339754	-0.37895295956642	0.4753081486732151	3.9037098838055053	0.2582050749837001	0.3162353413535674	0.7680086689263873	0.4	0.8877785095788947	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Pde4a	1	60.0	49.333333333333336	2.363037990940899	2.1929022881966103	-0.15207947642450304	-1.5377619450843611	1.233602992235355	3.6207095629970887	-0.2594237247331896	-0.3177278763842773	0.7681588904672434	1.0	0.887877028739573	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
4930589O11Rik	1	26.403333333333336	16.233333333333334	1.0263265419586602	0.7276892310633157	-0.23576528105903982	-2.8246148682354786	2.353084306117399	2.466355066914613	-0.26841629641900566	-0.3287414824371017	0.7682267238356406	0.7	0.8878803108560648	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Pnrc2	1	1034.3333333333333	892.0	40.45443309933488	39.40554541122227	-0.05043333963111607	-0.6814533039401923	0.5805866246779602	2.052388516897532	-0.2740218906715546	-0.33560690524901327	0.7683793811057007	0.7	0.8879816195994398	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
