cohort_id	matrix	compartment	in_lung_primary	label	disease	predictor	endpoint	in_primary_endpoint_set	n	rho	p	rho_ci95_lo	rho_ci95_hi	n_partial_ptprc	rho_partial_ptprc	p_partial_ptprc	rho_partial_ptprc_ci95_lo	rho_partial_ptprc_ci95_hi	n_partial_epcam	rho_partial_epcam	p_partial_epcam	rho_partial_epcam_ci95_lo	rho_partial_epcam_ci95_hi	n_partial_ptprc_epcam	rho_partial_ptprc_epcam	p_partial_ptprc_epcam	rho_partial_ptprc_epcam_ci95_lo	rho_partial_ptprc_epcam_ci95_hi	rho_CLDN4_vs_PTPRC	p_CLDN4_vs_PTPRC	n_CLDN4_vs_PTPRC	rho_CLDN4_vs_EPCAM	p_CLDN4_vs_EPCAM	n_CLDN4_vs_EPCAM	rho_endpoint_vs_PTPRC	p_endpoint_vs_PTPRC	rho_endpoint_vs_EPCAM	p_endpoint_vs_EPCAM	frac_cldn4_floor	frac_endpoint_floor	n_donors_collapsed	n_donors_with_replicates	q_lung	q_tcga	q_gtex	q_lung_adjacent	q_hiseqv2	q_lung_partial_ptprc	q_lung_partial_epcam
GTEx-Artery - Coronary	Toil	GTEx_normal	False	GTEx Artery - Coronary	Artery - Coronary	CLDN4	HLA-B	True	118	0.14507268067295498	0.11701630829954192	-0.03664769818478757	0.31750600049218214	118	0.05273025614934393	0.5723226231161119	-0.13004756820775543	0.23204205717473528	118	0.08990702000344804	0.3350430051287929	-0.09314619998116358	0.2670809409058712	118	0.006350377269820836	0.9460597699645467	-0.1761701943476938	0.18844880058922472	0.1825620700128178	0.047851742934545256	118	0.3959165408903439	9.09250003623134e-06	118	0.5592238611956932	4.642809468838634e-11	0.16059934852766786	0.08233779610920114	0.0	0.0	118	0			0.17088095815171203				
GTEx-Artery - Coronary	Toil	GTEx_normal	False	GTEx Artery - Coronary	Artery - Coronary	CLDN4	HLA-C	True	118	0.1354632654858177	0.1435785133861701	-0.04643306355411693	0.3086645837620644	118	0.06636060460667605	0.4771604172082413	-0.11657672558652094	0.2449428395347651	118	0.09488102031051497	0.3088804675771902	-0.08817060577324583	0.2717336434904074	118	0.03561670681920959	0.7042647475619866	-0.1476587230475428	0.21652728859768666	0.1825620700128178	0.047851742934545256	118	0.3959165408903439	9.09250003623134e-06	118	0.4172158463272587	2.6010375505086422e-06	0.12377687728194323	0.18174895611161107	0.0	0.0	118	0			0.2032188189465792				
GTEx-Artery - Coronary	Toil	GTEx_normal	False	GTEx Artery - Coronary	Artery - Coronary	CLDN4	NHEJ_mean	False	118	0.0736841552224585	0.42779357045335925	-0.10852059885159594	0.25109909839213773	118	0.053762695464008275	0.5648143457367092	-0.12902956725365702	0.23302144819013831	118	0.08688218284533293	0.3516222256563565	-0.09616754240040092	0.26424744971287034	118	0.07004689245442572	0.45495711580715487	-0.1137220241506716	0.24918127565974502	0.1825620700128178	0.047851742934545256	118	0.3959165408903439	9.09250003623134e-06	118	0.11602618532590758	0.2108686027994414	-0.015379866990053156	0.8687083214076217	0.0	0.0	118	0							
GTEx-Artery - Coronary	Toil	GTEx_normal	False	GTEx Artery - Coronary	Artery - Coronary	CLDN4	MHC_I	False	118	0.16840944544473657	0.0683088483698641	-0.012737666598929725	0.3388535638222073	118	0.08140011914992235	0.3829506277859294	-0.10163468950105202	0.2591043570380584	118	0.12556139888009948	0.17736355319699226	-0.05727712174283874	0.3002505992449184	118	0.04957903859151629	0.5971350368351164	-0.13394833683718196	0.22981829757695396	0.1825620700128178	0.047851742934545256	118	0.3959165408903439	9.09250003623134e-06	118	0.5589781515144088	4.7536824920940256e-11	0.1368808162114731	0.13939593958360066	0.0	0.0	118	0							
GTEx-Artery - Tibial	Toil	GTEx_normal	False	GTEx Artery - Tibial	Artery - Tibial	CLDN4	PRKDC	True	279	-0.00757115315391154	0.899813274179514	-0.12489176828508504	0.10995826550990576	279	-0.049139627485460746	0.4144298782164793	-0.16582401192200094	0.06890169057961959	279	0.024798156506793633	0.6805826084901346	-0.09311649699182056	0.1420268194539236	279	-0.01569411477544807	0.7948352492748324	-0.1333030460938962	0.10235069056533777	0.22143669621609396	0.00019261687377192404	279	0.38392646241956985	3.131405793706291e-11	279	0.17872823679515526	0.0027344949792209535	-0.07917398971216957	0.18730290633983346	0.0035842293906810036	0.0	279	2			0.9336408408779919				
GTEx-Artery - Tibial	Toil	GTEx_normal	False	GTEx Artery - Tibial	Artery - Tibial	CLDN4	LIG4	True	279	-0.14480009522806783	0.015497043683427376	-0.2578472858854033	-0.027841865982119764	279	-0.15761370317732878	0.008473918929422565	-0.27024576781878257	-0.04072584590015358	279	-0.09833059136461035	0.10182313259842059	-0.21350380145624506	0.019538429336468283	279	-0.11157668011271044	0.06368152757030453	-0.22645431654939377	0.006362479666501297	0.22143669621609396	0.00019261687377192404	279	0.38392646241956985	3.131405793706291e-11	279	0.03964989993803609	0.5095298326332796	-0.14309935884039918	0.016764984385628564	0.0035842293906810036	0.0	279	2			0.02929578120976682				
GTEx-Artery - Tibial	Toil	GTEx_normal	False	GTEx Artery - Tibial	Artery - Tibial	CLDN4	STING1	True	279	0.04902855761366126	0.4146417527346428	-0.06879920969300163	0.16550730406867134	279	-0.06064844808954122	0.3136545667473695	-0.1770283764222311	0.05740412460662282	279	0.05187232400273084	0.38892543444546457	-0.06617450232145247	0.16848714734119075	279	-0.05484731148482396	0.3631400687754633	-0.17159361423722794	0.06341812050970899	0.22143669621609396	0.00019261687377192404	279	0.38392646241956985	3.131405793706291e-11	279	0.458737097951985	6.323385499975016e-16	0.0029478200731955094	0.9609054683631202	0.0035842293906810036	0.0	279	2			0.4901861180432006				
GTEx-Artery - Tibial	Toil	GTEx_normal	False	GTEx Artery - Tibial	Artery - Tibial	CLDN4	HLA-A	True	279	0.21096382455439983	0.000388192089103939	0.09590818213262574	0.32045654377418453	279	0.11613972097964095	0.05308099411146825	-0.0015241048922523038	0.23063159758576446	279	0.17790160303024175	0.002914377061200228	0.061546704552449184	0.2894859879096021	279	0.08002879758343398	0.18416073472920844	-0.038186868248286765	0.1960353187580794	0.22143669621609396	0.00019261687377192404	279	0.38392646241956985	3.131405793706291e-11	279	0.5139676303380573	3.269007683327011e-20	0.12498220052731468	0.036939729437436154	0.0035842293906810036	0.0	279	2			0.0012754882927700853				
GTEx-Artery - Tibial	Toil	GTEx_normal	False	GTEx Artery - Tibial	Artery - Tibial	CLDN4	HLA-B	True	279	0.2293010885698755	0.00011131557838136442	0.11496512262674682	0.3376410147939445	279	0.11097749026697191	0.06464014239822581	-0.0067536859887621726	0.22567415255520598	279	0.2031425005307846	0.0006558547065068467	0.0875928174099566	0.31329820991580615	279	0.07939213604196046	0.18768656651913873	-0.03882665079088832	0.19541913207767878	0.22143669621609396	0.00019261687377192404	279	0.38392646241956985	3.131405793706291e-11	279	0.6748601787098416	1.958845666481147e-38	0.111743939694506	0.06232819056271176	0.0035842293906810036	0.0	279	2			0.0004452623135254577				
GTEx-Artery - Tibial	Toil	GTEx_normal	False	GTEx Artery - Tibial	Artery - Tibial	CLDN4	HLA-C	True	279	0.202600606150044	0.0006633959523474011	0.08724465133245556	0.31259508550110454	279	0.09877711867074727	0.10027029210106429	-0.01908769061914086	0.21393411282807642	279	0.14260219703379348	0.01735440506719998	0.02538505861074775	0.25595132112534197	279	0.02826076132961252	0.6395561870457493	-0.08989414147745996	0.14563120317392217	0.22143669621609396	0.00019261687377192404	279	0.38392646241956985	3.131405793706291e-11	279	0.5523016656202596	1.1125932760998307e-23	0.1910588088401004	0.0013432613663614096	0.0035842293906810036	0.0	279	2			0.0019901878570422033				
GTEx-Artery - Tibial	Toil	GTEx_normal	False	GTEx Artery - Tibial	Artery - Tibial	CLDN4	NHEJ_mean	False	279	-0.09878343250293559	0.09963400668757993	-0.21373568948707639	0.018867086938002393	279	-0.12627577428059958	0.03534512515969073	-0.2403482915573587	-0.008762949955351373	279	-0.04665859013119573	0.43841587183119746	-0.16340465471884968	0.07137619985854432	279	-0.0741507127526317	0.21861196600745447	-0.19034278767549082	0.04409008720592737	0.22143669621609396	0.00019261687377192404	279	0.38392646241956985	3.131405793706291e-11	279	0.10681607833380807	0.07486842430512101	-0.1462886208978344	0.014457012018182435	0.0035842293906810036	0.0	279	2							
GTEx-Artery - Tibial	Toil	GTEx_normal	False	GTEx Artery - Tibial	Artery - Tibial	CLDN4	MHC_I	False	279	0.23679675897535132	6.483501092555237e-05	0.12277928035182155	0.3446447284756695	279	0.12650404694334463	0.03501221132982247	0.008994910047682636	0.2405668569836222	279	0.19673426614860196	0.0009747236547422614	0.08096515487347429	0.30726578297970286	279	0.0771221550552349	0.20066092680832434	-0.04110697093894642	0.19322140723229753	0.22143669621609396	0.00019261687377192404	279	0.38392646241956985	3.131405793706291e-11	279	0.642431850997998	7.169520193533458e-34	0.14889411764003274	0.012783296066471102	0.0035842293906810036	0.0	279	2							
GTEx-Bladder	Toil	GTEx_normal	False	GTEx Bladder	Bladder	CLDN4	PRKDC	True	9					9					9					9							9			9					0.0	0.0	9	0							
GTEx-Bladder	Toil	GTEx_normal	False	GTEx Bladder	Bladder	CLDN4	LIG4	True	9					9					9					9							9			9					0.0	0.0	9	0							
GTEx-Bladder	Toil	GTEx_normal	False	GTEx Bladder	Bladder	CLDN4	STING1	True	9					9					9					9							9			9					0.0	0.0	9	0							
GTEx-Bladder	Toil	GTEx_normal	False	GTEx Bladder	Bladder	CLDN4	HLA-A	True	9					9					9					9							9			9					0.0	0.0	9	0							
GTEx-Bladder	Toil	GTEx_normal	False	GTEx Bladder	Bladder	CLDN4	HLA-B	True	9					9					9					9							9			9					0.0	0.0	9	0							
GTEx-Bladder	Toil	GTEx_normal	False	GTEx Bladder	Bladder	CLDN4	HLA-C	True	9					9					9					9							9			9					0.0	0.0	9	0							
GTEx-Bladder	Toil	GTEx_normal	False	GTEx Bladder	Bladder	CLDN4	NHEJ_mean	False	9					9					9					9							9			9					0.0	0.0	9	0							
GTEx-Bladder	Toil	GTEx_normal	False	GTEx Bladder	Bladder	CLDN4	MHC_I	False	9					9					9					9							9			9					0.0	0.0	9	0							
GTEx-Brain - Amygdala	Toil	GTEx_normal	False	GTEx Brain - Amygdala	Brain - Amygdala	CLDN4	PRKDC	True	67	0.3446486458619827	0.004289522621391351	0.11386677792710975	0.5401403572490046	67	0.10538093026883501	0.3997266779902622	-0.14022846021432409	0.33877308043263876	67	0.18745733934723258	0.1317570638325479	-0.05716925043119162	0.4108495332059606	67	0.016223385826766575	0.8979371809139584	-0.2285801865056786	0.2590972821208123	0.5479472938906612	1.591431959973254e-06	67	0.3103359021385087	0.01059298491825967	67	0.488615729329241	2.72816539907098e-05	0.7011214436680581	3.926689049355488e-11	0.0	0.0	67	2			0.009625270272390348				
GTEx-Brain - Amygdala	Toil	GTEx_normal	False	GTEx Brain - Amygdala	Brain - Amygdala	CLDN4	LIG4	True	67	0.311932947725404	0.010178808650217953	0.0775338584177588	0.5136539981921783	67	0.05896329543437985	0.6381570340431209	-0.18571989650305987	0.29676097869751683	67	0.11530003761744632	0.3565889536858702	-0.1303709178081812	0.34763166745814783	67	-0.07574347605227141	0.5487215029214687	-0.313844692894996	0.17132057054588787	0.5479472938906612	1.591431959973254e-06	67	0.3103359021385087	0.01059298491825967	67	0.49085031240441473	2.474304562150388e-05	0.787446120689655	2.716561789591397e-15	0.0	0.0	67	2			0.02065699402544232				
GTEx-Brain - Amygdala	Toil	GTEx_normal	False	GTEx Brain - Amygdala	Brain - Amygdala	CLDN4	STING1	True	67	0.29572111438166293	0.015113873109316488	0.05975734027770785	0.5003850072370516	67	-0.06474943063712015	0.6054921093501366	-0.3020486539116068	0.18010586969046805	67	0.17678520499778913	0.15561341607208518	-0.06816416458470116	0.4016329818621088	67	-0.12363473540970105	0.3264914226333856	-0.3567754941365349	0.1240036302990458	0.5479472938906612	1.591431959973254e-06	67	0.3103359021385087	0.01059298491825967	67	0.6174445763663062	2.6168109266978784e-08	0.4769325940662072	4.496746091445488e-05	0.0	0.0	67	2			0.02890018120252281				
GTEx-Brain - Amygdala	Toil	GTEx_normal	False	GTEx Brain - Amygdala	Brain - Amygdala	CLDN4	HLA-A	True	67	0.3470041940931853	0.004016401447989158	0.11650681027024906	0.5420325601045618	67	0.08928292335573622	0.47590469623573484	-0.1561235866973762	0.324307606648334	67	0.2379919737732171	0.05432180491915201	-0.004287784600849427	0.4538803939659321	67	0.03974551382685195	0.7532588197584518	-0.20615201262706	0.28092140152047573	0.5479472938906612	1.591431959973254e-06	67	0.3103359021385087	0.01059298491825967	67	0.5165725469715782	7.641692802733034e-06	0.4776908652086078	4.355627329183905e-05	0.0	0.0	67	2			0.009086285242991866				
GTEx-Brain - Amygdala	Toil	GTEx_normal	False	GTEx Brain - Amygdala	Brain - Amygdala	CLDN4	HLA-B	True	67	0.39930534973514265	0.0008158750517894409	0.17597571762431494	0.5835425608515042	67	0.04299558308432934	0.7317621372887947	-0.20113022043902146	0.2820928034076342	67	0.334325420933069	0.006076830823771393	0.10041826268013518	0.5332119088457941	67	0.02886880677057425	0.8194291584430443	-0.21655508449392719	0.27086076584812	0.5479472938906612	1.591431959973254e-06	67	0.3103359021385087	0.01059298491825967	67	0.6806417508654367	2.3477796676806276e-10	0.3145627970737496	0.009527437901688484	0.0	0.0	67	2			0.0023955480244030394				
GTEx-Brain - Amygdala	Toil	GTEx_normal	False	GTEx Brain - Amygdala	Brain - Amygdala	CLDN4	HLA-C	True	67	0.179700382858359	0.145640336360254	-0.06323794220618707	0.40253341641333384	67	-0.0548021912597607	0.6620843506687275	-0.29294930723370616	0.1897473780075996	67	0.08087100444348608	0.518600189372226	-0.16437923561673798	0.31670477852435786	67	-0.0923149808722236	0.4645410396386823	-0.3288107393491725	0.15507574390162554	0.5479472938906612	1.591431959973254e-06	67	0.3103359021385087	0.01059298491825967	67	0.4044659077748259	0.0006870613392591781	0.34668954810703667	0.004051968382135006	0.0	0.0	67	2			0.20508537160933726				
GTEx-Brain - Amygdala	Toil	GTEx_normal	False	GTEx Brain - Amygdala	Brain - Amygdala	CLDN4	NHEJ_mean	False	67	0.34732359046351785	0.003980580892372449	0.11686503170619862	0.5422889778206016	67	0.10190297040756716	0.41554844015762415	-0.14367334261654105	0.3356571440811549	67	0.18033498744849655	0.14734727075366574	-0.06451361066550279	0.40470366959878024	67	-0.002577245808331878	0.9837440059001	-0.2463215214593807	0.2414736520156695	0.5479472938906612	1.591431959973254e-06	67	0.3103359021385087	0.01059298491825967	67	0.4990521430529686	1.7187004360169455e-05	0.7604661378127759	8.326245471460745e-14	0.0	0.0	67	2							
GTEx-Brain - Amygdala	Toil	GTEx_normal	False	GTEx Brain - Amygdala	Brain - Amygdala	CLDN4	MHC_I	False	67	0.33967803984868206	0.004920407825560485	0.1083065369360819	0.5361409919196585	67	0.0408005733692813	0.7449784605853187	-0.2032392032153469	0.2800676579904074	67	0.24745186453032195	0.04515910707226089	0.0057643243207214185	0.46182524952943	67	0.004373049376223803	0.9724204631894934	-0.2397818081824484	0.24800763907478748	0.5479472938906612	1.591431959973254e-06	67	0.3103359021385087	0.01059298491825967	67	0.5686747959823863	5.155404118358179e-07	0.3997485735713288	0.0008040089521556879	0.0	0.0	67	2							
GTEx-Brain - Anterior Cingulate Cortex (Ba24)	Toil	GTEx_normal	False	GTEx Brain - Anterior Cingulate Cortex (Ba24)	Brain - Anterior Cingulate Cortex (Ba24)	CLDN4	PRKDC	True	81	0.745498645019816	1.4311913942191473e-15	0.629641823871538	0.8289175292933508	81	0.7771830652429366	2.3443411486973102e-17	0.6722617549883715	0.8514979567260325	81	0.6703535955511216	1.0355946262397493e-11	0.5284746847404878	0.775803880907873	81	0.70805427017008	2.9332839723632996e-13	0.5773295177840843	0.8033877592692277	-0.029315244394733857	0.7950240295930009	81	0.43957324670120046	4.030445532932553e-05	81	0.24717255019401044	0.02610694967497916	0.5901609729584146	6.705138052074593e-09	0.0	0.0	81	2			3.9500882480448465e-14				
GTEx-Brain - Anterior Cingulate Cortex (Ba24)	Toil	GTEx_normal	False	GTEx Brain - Anterior Cingulate Cortex (Ba24)	Brain - Anterior Cingulate Cortex (Ba24)	CLDN4	LIG4	True	81	0.7607765358617982	1.716885981749449e-16	0.6504820197152309	0.8396477647601608	81	0.7731495077747487	4.340845225480576e-17	0.6666850795541978	0.8486951546540231	81	0.692402458444564	1.1256519983372617e-12	0.5574993414666128	0.7916792031481195	81	0.7025447586144528	5.359991904386977e-13	0.5699741085194634	0.7994661288555854	-0.029315244394733857	0.7950240295930009	81	0.43957324670120046	4.030445532932553e-05	81	0.14233281977099413	0.20495880814290682	0.6141598017899056	1.0764701536582838e-09	0.0	0.0	81	2			6.769436156612113e-15				
GTEx-Brain - Anterior Cingulate Cortex (Ba24)	Toil	GTEx_normal	False	GTEx Brain - Anterior Cingulate Cortex (Ba24)	Brain - Anterior Cingulate Cortex (Ba24)	CLDN4	STING1	True	81	0.5500341978709301	1.0443133658420963e-07	0.3769572200747727	0.6859957586671575	81	0.6680172176337457	1.2958091261322745e-11	0.5254184393150738	0.7741138144264326	81	0.4424846170798244	3.9621535275547355e-05	0.2467578515289271	0.6035259114006449	81	0.5946174806295	7.561126872130698e-09	0.43004813470135533	0.7209413218629529	-0.029315244394733857	0.7950240295930009	81	0.43957324670120046	4.030445532932553e-05	81	0.5314801017303311	3.305307791633101e-07	0.4388551359653085	4.1629101873275594e-05	0.0	0.0	81	2			7.390525358267143e-07				
GTEx-Brain - Anterior Cingulate Cortex (Ba24)	Toil	GTEx_normal	False	GTEx Brain - Anterior Cingulate Cortex (Ba24)	Brain - Anterior Cingulate Cortex (Ba24)	CLDN4	HLA-A	True	81	0.15495575852286952	0.16719143150116372	-0.06561365030565869	0.3610879336705713	81	0.19899051217151983	0.07680111776208214	-0.021674005732541173	0.40116772259435823	81	-0.017937080857545275	0.8745184125390539	-0.2367210405406945	0.20257819212798556	81	0.05304562694886412	0.6424385992763616	-0.17005939125153907	0.27097774706487154	-0.029315244394733857	0.7950240295930009	81	0.43957324670120046	4.030445532932553e-05	81	0.5179894320533205	7.323179934255868e-07	0.3863205207428017	0.00036776344041765895	0.0	0.0	81	2			0.23239486558073935				
GTEx-Brain - Anterior Cingulate Cortex (Ba24)	Toil	GTEx_normal	False	GTEx Brain - Anterior Cingulate Cortex (Ba24)	Brain - Anterior Cingulate Cortex (Ba24)	CLDN4	HLA-B	True	81	0.18462982016739332	0.0989305986491125	-0.03513605193670436	0.387363139637317	81	0.248943637162845	0.025963461017528385	0.030917858925801615	0.44435556236591306	81	0.04942358572163701	0.6632961462147261	-0.1721628608533891	0.26624922910913046	81	0.14977932877580236	0.18767301427469518	-0.07377431361801323	0.35900043755011174	-0.029315244394733857	0.7950240295930009	81	0.43957324670120046	4.030445532932553e-05	81	0.585170297807647	9.628689026392574e-09	0.3244952349848046	0.003121784529683507	0.0	0.0	81	2			0.14759375798462188				
GTEx-Brain - Anterior Cingulate Cortex (Ba24)	Toil	GTEx_normal	False	GTEx Brain - Anterior Cingulate Cortex (Ba24)	Brain - Anterior Cingulate Cortex (Ba24)	CLDN4	HLA-C	True	81	0.1429660759982318	0.20293014587270686	-0.07781236201365982	0.3503778884451814	81	0.17528660751451983	0.11989760804458123	-0.04620999400281193	0.38035473835138256	81	0.04324532903023333	0.7032858936149933	-0.1781644374334934	0.26048714680945306	81	0.11018915258511441	0.3336841149004016	-0.11369121842296008	0.32341976565019226	-0.029315244394733857	0.7950240295930009	81	0.43957324670120046	4.030445532932553e-05	81	0.4526349089937741	2.2096567391378154e-05	0.23944306131817042	0.031325245803613073	0.0	0.0	81	2			0.27057352783027583				
GTEx-Brain - Anterior Cingulate Cortex (Ba24)	Toil	GTEx_normal	False	GTEx Brain - Anterior Cingulate Cortex (Ba24)	Brain - Anterior Cingulate Cortex (Ba24)	CLDN4	NHEJ_mean	False	81	0.7658325205083472	8.217140239331039e-17	0.6574155335683841	0.843185264924698	81	0.7892331134528998	3.438509224817964e-18	0.6889930146425566	0.8598459688070573	81	0.6991310565293348	5.495405335646751e-13	0.5664228941689408	0.796497283544935	81	0.7247124640806648	4.341656994728132e-14	0.5996986523530508	0.8151948496388515	-0.029315244394733857	0.7950240295930009	81	0.43957324670120046	4.030445532932553e-05	81	0.20652272195581167	0.06434076489652735	0.6078074896665195	1.7730830444206537e-09	0.0	0.0	81	2							
GTEx-Brain - Anterior Cingulate Cortex (Ba24)	Toil	GTEx_normal	False	GTEx Brain - Anterior Cingulate Cortex (Ba24)	Brain - Anterior Cingulate Cortex (Ba24)	CLDN4	MHC_I	False	81	0.19963064006230302	0.07397267327361923	-0.019571887404687675	0.4005216147122245	81	0.26394551218433865	0.017992935526879406	0.04695148715542739	0.4571507338748243	81	0.04315959551368989	0.7038468316050467	-0.17824760350321656	0.2604070793866562	81	0.1383830123204383	0.22389661178077339	-0.08533857261535038	0.3488202391640825	-0.029315244394733857	0.7950240295930009	81	0.43957324670120046	4.030445532932553e-05	81	0.572048064490026	2.423309220624039e-08	0.3722954970146861	0.0006205052036706912	0.0	0.0	81	2							
GTEx-Brain - Caudate (Basal Ganglia)	Toil	GTEx_normal	False	GTEx Brain - Caudate (Basal Ganglia)	Brain - Caudate (Basal Ganglia)	CLDN4	PRKDC	True	109	0.46269759029071605	4.0722087927055776e-07	0.3007734489158526	0.5986925748617751	109	0.2935685767006663	0.002045144398548782	0.11073802592920172	0.4571796507266095	109	0.3525897058179678	0.00018218591785484737	0.17529576616764528	0.5077332473057772	109	0.15143118025512856	0.1194677610373247	-0.0395647353314427	0.3317515725848105	0.5704707702699706	9.43632249238853e-11	109	0.32251831274377507	0.0006256524064003588	109	0.4293664366675728	3.180957681621985e-06	0.7490061070056032	7.585741649575425e-21	0.0	0.0	109	0			2.497621392859421e-06				
GTEx-Brain - Caudate (Basal Ganglia)	Toil	GTEx_normal	False	GTEx Brain - Caudate (Basal Ganglia)	Brain - Caudate (Basal Ganglia)	CLDN4	LIG4	True	109	0.5021669134192102	2.6465125257197914e-08	0.34682582520905325	0.6306942290447024	109	0.34817235065696023	0.00022211303543288218	0.1704106623754748	0.5039862647028024	109	0.4323463887607234	2.9741870858226895e-06	0.265025622315046	0.5743912982624199	109	0.24020549724475976	0.012698238445287975	0.052752883974821106	0.4113062711520885	0.5704707702699706	9.43632249238853e-11	109	0.32251831274377507	0.0006256524064003588	109	0.4269906584775916	3.6529864524370288e-06	0.8060862312975009	3.983833745225793e-26	0.0	0.0	109	0			2.2134468396929166e-07				
GTEx-Brain - Caudate (Basal Ganglia)	Toil	GTEx_normal	False	GTEx Brain - Caudate (Basal Ganglia)	Brain - Caudate (Basal Ganglia)	CLDN4	STING1	True	109	0.4844878216100919	9.395740475624574e-08	0.3261050269811341	0.6164138996343778	109	0.3392326511165747	0.0003287847960103028	0.16055101208664255	0.49638525585207754	109	0.3829705922559285	4.3002415988867274e-05	0.20913182502401087	0.5333455386999201	109	0.22591822758193514	0.01929385050709561	0.03767582672906985	0.39867641934147147	0.5704707702699706	9.43632249238853e-11	109	0.32251831274377507	0.0006256524064003588	109	0.40210045411322803	1.4639330570929013e-05	0.704451677924209	1.2671609288008952e-17	0.0	0.0	109	0			7.008714516952385e-07				
GTEx-Brain - Caudate (Basal Ganglia)	Toil	GTEx_normal	False	GTEx Brain - Caudate (Basal Ganglia)	Brain - Caudate (Basal Ganglia)	CLDN4	HLA-A	True	109	0.2815613551385329	0.003017532891453063	0.09868627293463879	0.446039836849429	109	0.028601850835707404	0.7688797485654076	-0.1612436150071691	0.21640611815624824	109	0.19795227778749674	0.040013343465249686	0.009327246393617775	0.3729740732188412	109	-0.04501432171353295	0.6452318816254227	-0.23288243778875312	0.14609264715518594	0.5704707702699706	9.43632249238853e-11	109	0.32251831274377507	0.0006256524064003588	109	0.45693116481969853	5.903629471828662e-07	0.3232206692275447	0.0006077822262128033	0.0	0.0	109	0			0.007305605947728468				
GTEx-Brain - Caudate (Basal Ganglia)	Toil	GTEx_normal	False	GTEx Brain - Caudate (Basal Ganglia)	Brain - Caudate (Basal Ganglia)	CLDN4	HLA-B	True	109	0.4259086526689349	3.889238745212868e-06	0.25851787043147745	0.5684680402162436	109	0.10558406091699303	0.2767995690364712	-0.08508760448476402	0.28879576736344403	109	0.3820336979235331	4.5058103611102724e-05	0.20808212145701543	0.5325597985101453	109	0.07207136426803891	0.46068724524012683	-0.11942112770486671	0.25839407680538196	0.5704707702699706	9.43632249238853e-11	109	0.32251831274377507	0.0006256524064003588	109	0.6283353764983699	2.591305504329037e-13	0.2291786848726807	0.01652508176393674	0.0	0.0	109	0			2.1047644974093167e-05				
GTEx-Brain - Caudate (Basal Ganglia)	Toil	GTEx_normal	False	GTEx Brain - Caudate (Basal Ganglia)	Brain - Caudate (Basal Ganglia)	CLDN4	HLA-C	True	109	0.26694725151610227	0.005016232450292358	0.08301392766287992	0.4332919802616532	109	0.02191616732645405	0.8218732613759223	-0.16775253736443668	0.210020293890993	109	0.18663024891604899	0.05311584112341394	-0.0024293742437517564	0.36280856754161595	109	-0.04689008219251936	0.6315106066579373	-0.23465944235934336	0.1442525329166211	0.5704707702699706	9.43632249238853e-11	109	0.32251831274377507	0.0006256524064003588	109	0.43960122641094423	1.7315272715762966e-06	0.30627587533782563	0.0011996776320574707	0.0	0.0	109	0			0.010901418553391266				
GTEx-Brain - Caudate (Basal Ganglia)	Toil	GTEx_normal	False	GTEx Brain - Caudate (Basal Ganglia)	Brain - Caudate (Basal Ganglia)	CLDN4	NHEJ_mean	False	109	0.5017833359227216	2.7223626304280558e-08	0.3463746377604866	0.630385314446959	109	0.3391581774970917	0.0003298446729003786	0.16046902416610515	0.4963218330452317	109	0.43144110332505753	3.1356584669177985e-06	0.26399061196617485	0.573645114247519	109	0.22427862348387845	0.020212744473513317	0.03595105145234905	0.39722281640605867	0.5704707702699706	9.43632249238853e-11	109	0.32251831274377507	0.0006256524064003588	109	0.44145932943284544	1.547205278818451e-06	0.8055565208923198	4.540949132446992e-26	0.0	0.0	109	0							
GTEx-Brain - Caudate (Basal Ganglia)	Toil	GTEx_normal	False	GTEx Brain - Caudate (Basal Ganglia)	Brain - Caudate (Basal Ganglia)	CLDN4	MHC_I	False	109	0.3531950283020805	0.00016514393525186407	0.17684209249332727	0.50757518429832	109	0.06579007400117545	0.49873075292904134	-0.12473464654946843	0.25163553102428043	109	0.27415521895547784	0.0040894510333361845	0.08983548997042762	0.4403171276738382	109	-0.008801184299769236	0.9283090062354626	-0.19832819241266084	0.18136027521598158	0.5704707702699706	9.43632249238853e-11	109	0.32251831274377507	0.0006256524064003588	109	0.539368847768936	1.436660672793122e-09	0.3377884657791653	0.0003279713255820026	0.0	0.0	109	0							
GTEx-Brain - Cerebellar Hemisphere	Toil	GTEx_normal	False	GTEx Brain - Cerebellar Hemisphere	Brain - Cerebellar Hemisphere	CLDN4	PRKDC	True	96	0.34080696283600154	0.0006793224612954348	0.15061187692824782	0.506673428997226	96	0.32618787579828246	0.0012557235294434986	0.13341573783438843	0.49517747680072244	96	0.3125724354720157	0.0020429991346743526	0.11849418169610024	0.48364722051059406	96	0.30828088570491974	0.002503732214233679	0.11270372702238163	0.4808618091919819	0.10633440575436244	0.30247556172699736	96	0.2272628609946107	0.025962868382130834	96	0.36337549589853957	0.00027378724338623185	0.18279303703510613	0.07465325132453357	0.0	0.0	96	1			0.002016053756102581				
