geo	dcc	IL7R	FCER1G	C1QB	TACSTD2	CD2	TRAC	CD14	GZMK	PRF1	CD68	AIF1	C1QA	IFNG	MS4A1	CD8A	CD3D	GZMA	NKG7	CD52	PTPRC	LYZ	CD79A	CXCL9	CD3E	GZMB	CLDN4	CXCL13	CCL5	CXCL10	_aligned	title	spotid	tissue	cell type	treatment	IL7R_cpm	FCER1G_cpm	C1QB_cpm	TACSTD2_cpm	CD2_cpm	TRAC_cpm	CD14_cpm	GZMK_cpm	PRF1_cpm	CD68_cpm	AIF1_cpm	C1QA_cpm	IFNG_cpm	MS4A1_cpm	CD8A_cpm	CD3D_cpm	GZMA_cpm	NKG7_cpm	CD52_cpm	PTPRC_cpm	LYZ_cpm	CD79A_cpm	CXCL9_cpm	CD3E_cpm	GZMB_cpm	CLDN4_cpm	CXCL13_cpm	CCL5_cpm	CXCL10_cpm
GSM8382244	GSM8382244_DSP-1001660003047-E-H08.dcc.gz	278.0	261.0	606.0	379.0	300.0	299.0	288.0	253.0	308.0	441.0	284.0	305.0	264.0	289.0	739.0	248.0	235.0	303.0	241.0	235.0	318.0	260.0	649.0	218.0	261.0	568.0	266.0	375.0	303.0	27155499.0	49_DSP-1001660003047-E-H08	49	Lung Cancer	CK	Immunotherapy	10.237337196418302	9.611312979371139	22.315922090034142	13.956657544757324	11.047486183185217	11.010661229241267	10.605586735857809	9.316713347819533	11.342085814736825	16.23980468928227	10.458286920082006	11.23161095290497	9.721787841202993	10.64241168980176	27.21364096457959	9.13258857809978	8.65386417682842	11.157961045017071	8.874813900492125	8.65386417682842	11.710335354176332	9.574488025427188	23.89939510962402	8.027839959781259	9.611312979371139	20.916573840164013	9.795437749090892	13.809357728981523	11.157961045017071
GSM8382246	GSM8382246_DSP-1001660003047-E-H10.dcc.gz	247.0	228.0	500.0	343.0	238.0	214.0	274.0	223.0	245.0	533.0	226.0	242.0	229.0	230.0	623.0	192.0	190.0	263.0	226.0	207.0	263.0	242.0	594.0	207.0	231.0	219.0	228.0	282.0	256.0	18201745.0	51_DSP-1001660003047-E-H10	51	Lung Cancer	CK	Immunotherapy	13.570127479535616	12.526271519571338	27.469893683270477	18.844347066723547	13.075669393236748	11.757114496439764	15.053501738432223	12.251572582738634	13.460247904802534	29.28290666636633	12.416391944838256	13.295428542702911	12.581211306937877	12.63615109430442	34.22748752935502	10.548439174375863	10.438559599642781	14.449164077400273	12.416391944838256	11.372535984873977	14.449164077400273	13.295428542702911	32.63423369572533	11.372535984873977	12.691090881670961	12.03181343327247	12.526271519571338	15.493020037364548	14.064585565834484
GSM8382252	GSM8382252_DSP-1001660003116-F-D03.dcc.gz	42.0	37.0	104.0	37.0	46.0	38.0	49.0	43.0	52.0	67.0	51.0	50.0	51.0	54.0	124.0	40.0	39.0	50.0	45.0	48.0	57.0	44.0	100.0	38.0	41.0	26.0	57.0	55.0	64.0	5047967.0	86_DSP-1001660003116-F-D03	86	Lung Cancer	CK	Immunotherapy	8.320181173926057	7.329683415125336	20.602353383055	7.329683415125336	9.112579380966634	7.527782966885481	9.706878036247067	8.518280725686202	10.3011766915275	13.272669967929664	10.103077139767356	9.904977588007212	10.103077139767356	10.697375795047789	24.564344418257885	7.92398207040577	7.725882518645625	9.904977588007212	8.91447982920649	9.508778484486923	11.291674450328221	8.716380277446348	19.809955176014423	7.527782966885481	8.122081622165913	5.15058834576375	11.291674450328221	10.895475346807933	12.67837131264923
GSM8382253	GSM8382253_DSP-1001660003116-F-D04.dcc.gz	221.0	221.0	500.0	2143.0	248.0	228.0	248.0	225.0	236.0	326.0	235.0	219.0	242.0	246.0	572.0	231.0	240.0	243.0	207.0	189.0	245.0	247.0	629.0	212.0	226.0	338.0	203.0	296.0	271.0	23002386.0	87_DSP-1001660003116-F-D04	87	Lung Cancer	CK	Immunotherapy	9.607698957838547	9.607698957838547	21.73687547022296	93.1642482653756	10.781490233230587	9.91201521442167	10.781490233230587	9.781593961600333	10.259805221945236	14.17244280658537	10.216331471004791	9.520751455957656	10.520647727587912	10.694542731349696	24.86698553793506	10.042436467243007	10.433700225707021	10.564121478528358	8.999066444672303	8.216538927744278	10.65106898040925	10.738016482290142	27.344989341540483	9.216435199374535	9.825067712540777	14.69412781787072	8.825171440910522	12.86823027837199	11.781386504860844
GSM8382254	GSM8382254_DSP-1001660003116-F-D05.dcc.gz	178.0	169.0	440.0	191.0	190.0	192.0	222.0	174.0	203.0	460.0	194.0	196.0	199.0	206.0	518.0	164.0	180.0	173.0	179.0	165.0	332.0	173.0	465.0	173.0	191.0	148.0	189.0	252.0	221.0	10930128.0	88_DSP-1001660003116-F-D05	88	Lung Cancer	CK	Immunotherapy	16.285262167103625	15.461850035059058	40.255704233289855	17.474635246723555	17.38314500982971	17.56612548361739	20.31083259043261	15.919301219528261	18.572518089449638	42.08550897116667	17.749105957405074	17.932086431192754	18.206557141874278	18.846988800131157	47.39194271100942	15.004398850589856	16.468242640891305	15.82781098263442	16.376752403997465	15.095889087483696	30.374758648755076	15.82781098263442	42.542960155635875	15.82781098263442	17.474635246723555	13.540555060288407	17.29165477293587	23.055539697247827	20.219342353538767
GSM8382256	GSM8382256_DSP-1001660003116-F-D07.dcc.gz	43.0	40.0	95.0	187.0	43.0	61.0	50.0	41.0	49.0	85.0	56.0	53.0	45.0	49.0	116.0	37.0	53.0	58.0	38.0	57.0	80.0	39.0	130.0	42.0	46.0	129.0	45.0	73.0	41.0	4753643.0	9_DSP-1001660003116-F-D07	9	Lung Cancer	CK	Immunotherapy	9.045694007732594	8.414599076960554	19.984672807781315	39.33825068479059	9.045694007732594	12.832263592364846	10.518248846200693	8.624964053884568	10.30788386927668	17.88102303854118	11.780438707744777	11.149343776972733	9.466423961580624	10.30788386927668	24.402337323185606	7.783504146188512	11.149343776972733	12.201168661592803	7.993869123112527	11.99080368466879	16.82919815392111	8.20423410003654	27.3474470001218	8.835329030808582	9.676788938504638	27.137082023197788	9.466423961580624	15.356643315453011	8.624964053884568
GSM8382259	GSM8382259_DSP-1001660003116-F-D10.dcc.gz	95.0	87.0	280.0	523.0	134.0	97.0	117.0	100.0	126.0	298.0	125.0	107.0	121.0	79.0	264.0	99.0	103.0	116.0	84.0	86.0	133.0	129.0	299.0	106.0	99.0	223.0	122.0	126.0	119.0	25800687.0	90_DSP-1001660003116-F-D10	90	Lung Cancer	CK	Immunotherapy	3.6820724967517338	3.3720032338673773	10.852424200952479	20.27077806106481	5.193660153312972	3.759589812472823	4.534762969683714	3.8758657860544563	4.883590890428615	11.55008004244228	4.844832232568071	4.147176391078268	4.689797601125893	3.061933970983021	10.232285675183764	3.837107128193912	3.99214175963609	4.496004311823169	3.2557272602857434	3.3332445760068325	5.154901495452427	4.999866864010249	11.588838700302825	4.108417733217724	3.837107128193912	8.64318070290144	4.728556258986437	4.883590890428615	4.612280285404803
GSM8382262	GSM8382262_DSP-1001660003116-F-E01.dcc.gz	130.0	91.0	230.0	118.0	127.0	112.0	125.0	119.0	114.0	165.0	104.0	128.0	140.0	132.0	300.0	111.0	93.0	102.0	108.0	97.0	130.0	135.0	267.0	97.0	98.0	114.0	119.0	141.0	124.0	7294249.0	93_DSP-1001660003116-F-E01	93	Lung Cancer	CK	Immunotherapy	17.822259700758774	12.475581790531143	31.531690239803986	16.17712803607335	17.41097678458742	15.354562203730637	17.136788173806515	16.314222341463804	15.628750814511543	22.6205603894246	14.25780776060702	17.54807108997787	19.193202754663297	18.09644831153968	41.12829161713564	15.217467898340185	12.749770401312048	13.983619149826117	14.80618498216883	13.298147622873856	17.822259700758774	18.507731227711037	36.604179539250715	13.298147622873856	13.435241928264308	15.628750814511543	16.314222341463804	19.330297060053752	16.999693868416063
GSM8382264	GSM8382264_DSP-1001660003116-F-E03.dcc.gz	114.0	289.0	1942.0	124.0	130.0	154.0	1217.0	89.0	109.0	850.0	334.0	958.0	105.0	92.0	300.0	106.0	131.0	118.0	101.0	163.0	244.0	204.0	368.0	123.0	115.0	337.0	121.0	179.0	152.0	19153661.0	94_DSP-1001660003116-F-E03	94	Lung Cancer	CK	Immunotherapy	5.951864763608378	15.088499269147553	101.39053834146902	6.473958163924902	6.787214204114816	8.040238364874476	63.538766818521005	4.646631262817066	5.6908180634501155	44.37793902690457	17.437919570571914	50.016547750323035	5.481980703323506	4.803259282912024	15.662802009495731	5.534190043355158	6.839423544146469	6.160702123734987	5.273143343196896	8.510122425159347	12.739078967723193	10.650705366457096	19.213037131648097	6.42174882389325	6.00407410364003	17.59454759066687	6.3173301438299445	9.345471865665786	7.935819684811171
GSM8382267	GSM8382267_DSP-1001660003116-F-E06.dcc.gz	126.0	135.0	308.0	321.0	166.0	133.0	197.0	166.0	177.0	304.0	160.0	157.0	149.0	129.0	369.0	171.0	118.0	147.0	159.0	129.0	256.0	200.0	364.0	152.0	150.0	410.0	150.0	179.0	148.0	19481291.0	96_DSP-1001660003116-F-E06	96	Lung Cancer	CK	Immunotherapy	6.467743847160848	6.92972555052948	15.810040515282074	16.477347420147876	8.520995862132546	6.827062949780895	10.11226617373561	8.520995862132546	9.085640166249764	15.6047153137849	8.213008059886791	8.059014158763913	7.648363755769574	6.621737748283725	18.94124983811391	8.777652364004007	6.057093444166508	7.545701155020989	8.161676759512499	6.621737748283725	13.140812895818867	10.26626007485849	18.68459333624245	7.80235765689245	7.699695056143866	21.045833153459903	7.699695056143866	9.188302766998348	7.597032455395281
GSM8382270	GSM8382270_DSP-1001660003116-F-E09.dcc.gz	226.0	209.0	621.0	283.0	276.0	219.0	315.0	218.0	219.0	355.0	263.0	281.0	262.0	230.0	535.0	228.0	197.0	211.0	215.0	197.0	232.0	240.0	624.0	242.0	319.0	598.0	263.0	197.0	285.0	34372591.0	98_DSP-1001660003116-F-E09	98	Lung Cancer	CK	Immunotherapy	6.575006230982122	6.0804261162622275	18.066720661238485	8.233304262690002	8.029653627217105	6.371355595509224	9.164278596280392	6.3422626475845245	6.371355595509224	10.327996513268378	7.651445304196009	8.175118366840604	7.62235235627131	6.6913780226809205	15.564727139714314	6.6331921268315215	5.7313107411658315	6.138612012111627	6.2549838038104255	5.7313107411658315	6.7495639185303204	6.982307501927917	18.15399950501258	7.0404933977773165	9.28065038797919	17.397582858970395	7.651445304196009	5.7313107411658315	8.291490158539402
GSM8382272	GSM8382272_DSP-1001660003116-F-E11.dcc.gz	64.0	144.0	587.0	62.0	86.0	55.0	133.0	76.0	62.0	670.0	97.0	300.0	61.0	58.0	164.0	64.0	73.0	59.0	52.0	79.0	241.0	63.0	134.0	65.0	52.0	56.0	59.0	72.0	70.0	3479319.0	99_DSP-1001660003116-F-E11	99	Lung Cancer	CK	Immunotherapy	18.394404192314646	41.387409432707955	168.71117595138588	17.819579061304815	24.717480633422806	15.807691102770399	38.22587121215387	21.84335497837364	17.819579061304815	192.56641888829395	27.879018853976884	86.2237696514749	17.532166495799896	16.66992879928515	47.13566074280628	18.394404192314646	20.981117281858893	16.957341364790064	14.945453406255648	22.70559267488839	69.26642828668484	18.10699162680973	38.51328377765879	18.68181675781956	14.945453406255648	16.095103668275314	16.957341364790064	20.693704716353977	20.118879585344146
GSM8382276	GSM8382276_DSP-1001250002071-C-A03.dcc.gz	41.0	49.0	107.0	259.0	43.0	35.0	46.0	40.0	38.0	108.0	47.0	42.0	41.0	32.0	110.0	37.0	49.0	35.0	51.0	48.0	235.0	40.0	114.0	29.0	55.0	134.0	66.0	56.0	45.0	13928688.0	1_DSP-1001250002071-C-A03	1	Lung Cancer	CK	Immunotherapy	2.943565108214069	3.5179192756704722	7.681986989729398	18.594716171401068	3.0871536500781698	2.5127994826217663	3.302536462874321	2.871770837282018	2.7281822954179176	7.753781260661448	3.3743307338063717	3.015359379146119	2.943565108214069	2.2974166698256147	7.89736980252555	2.656388024485867	3.5179192756704722	2.5127994826217663	3.661507817534573	3.4461250047384215	16.871653669031858	2.871770837282018	8.184546886253752	2.0820338570294634	3.948684901262775	9.620432304894761	4.73842188151533	4.020479172194825	3.2307421919422703
GSM8382279	GSM8382279_DSP-1001250002071-C-A06.dcc.gz	74.0	73.0	226.0	268.0	104.0	87.0	96.0	60.0	86.0	173.0	83.0	61.0	90.0	73.0	250.0	75.0	74.0	69.0	75.0	82.0	114.0	89.0	165.0	66.0	95.0	700.0	106.0	99.0	70.0	38238622.0	100_DSP-1001250002071-C-A06	100	Lung Cancer	CK	Immunotherapy	1.9352161801228087	1.9090646101211493	5.910254820375065	7.008620760444767	2.719763280172596	2.2751865901443833	2.5105507201593196	1.5690942000995747	2.2490350201427236	4.524221610287107	2.170580310137745	1.5952457701012341	2.353641300149362	1.9090646101211493	6.537892500414895	1.9613677501244682	1.9352161801228087	1.804458330114511	1.9613677501244682	2.1444287401360853	2.981278980189192	2.3274897301477027	4.31500905027383	1.7260036201095323	2.48439915015766	18.306099001161705	2.7720664201759155	2.589005430164298	1.8306099001161706
GSM8382282	GSM8382282_DSP-1001250002071-C-A09.dcc.gz	38.0	28.0	113.0	63.0	46.0	37.0	43.0	21.0	35.0	48.0	44.0	43.0	37.0	33.0	89.0	41.0	35.0	28.0	33.0	31.0	43.0	26.0	98.0	33.0	53.0	108.0	46.0	44.0	34.0	14076904.0	101_DSP-1001250002071-C-A09	101	Lung Cancer	CK	Immunotherapy	2.6994572101933776	1.9890737338266995	8.027333282943465	4.475415901110074	3.2677639912867202	2.62841886255671	3.054648948376717	1.4918053003700245	2.4863421672833743	3.409840686560056	3.125687296013385	3.054648948376717	2.62841886255671	2.3442654720100387	6.322412939663437	2.9125722531033813	2.4863421672833743	1.9890737338266995	2.3442654720100387	2.202188776736703	3.054648948376717	1.8469970385533638	6.961758068393448	2.3442654720100387	3.7650324247433953	7.672141544760127	3.2677639912867202	3.125687296013385	2.4153038196467063
GSM8382285	GSM8382285_DSP-1001250002071-C-A12.dcc.gz	69.0	96.0	217.0	281.0	96.0	83.0	89.0	86.0	88.0	169.0	93.0	93.0	93.0	64.0	198.0	69.0	76.0	104.0	85.0	79.0	163.0	71.0	265.0	55.0	76.0	991.0	87.0	124.0	81.0	48153373.0	102_DSP-1001250002071-C-A12	102	Lung Cancer	CK	Immunotherapy	1.4329214279547977	1.9936298128066752	4.506434056031755	5.835520597902871	1.9936298128066752	1.7236591089891045	1.8482609722895216	1.785960040639313	1.8274939950727855	3.509619149628418	1.9313288811564666	1.9313288811564666	1.9313288811564666	1.3290865418711166	4.111861488913767	1.4329214279547977	1.578290268471951	2.159765630540565	1.765193063422577	1.6405912001221596	3.3850172863280004	1.4744553823882702	5.503248962435093	1.142183746920491	1.578290268471951	20.580074421785575	1.8067270178560493	2.5751051748752887	1.6821251545556322
GSM8382288	GSM8382288_DSP-1001250002071-C-B03.dcc.gz	32.0	28.0	63.0	39.0	29.0	37.0	24.0	32.0	23.0	43.0	25.0	30.0	26.0	32.0	72.0	19.0	32.0	19.0	22.0	31.0	36.0	29.0	51.0	28.0	22.0	42.0	31.0	44.0	23.0	8752692.0	103_DSP-1001250002071-C-B03	103	Lung Cancer	CK	Immunotherapy	3.656018057073184	3.199015799939036	7.1977855498628305	4.455772007057942	3.3132663642225726	4.227270878490869	2.7420135428048877	3.656018057073184	2.6277629785213508	4.91277426419209	2.8562641070884247	3.42751692850611	2.970514671371962	3.656018057073184	8.226040628414664	2.170760721387203	3.656018057073184	2.170760721387203	2.513512414237814	3.541767492789647	4.113020314207332	3.3132663642225726	5.826778778460387	3.199015799939036	2.513512414237814	4.7985236999085545	3.541767492789647	5.027024828475628	2.6277629785213508
GSM8382291	GSM8382291_DSP-1001250002071-C-B06.dcc.gz	46.0	42.0	109.0	59.0	52.0	46.0	42.0	43.0	49.0	72.0	53.0	52.0	61.0	44.0	141.0	40.0	44.0	45.0	48.0	36.0	46.0	46.0	97.0	31.0	41.0	60.0	64.0	72.0	45.0	14451072.0	109_DSP-1001250002071-C-B06	109	Lung Cancer	CK	Immunotherapy	3.183154855224581	2.9063587808572264	7.542693026510421	4.082742096918484	3.5983489667756134	3.183154855224581	2.9063587808572264	2.975557799449065	3.3907519110000974	4.982329338612388	3.667547985367452	3.5983489667756134	4.2211401341021615	3.044756818040904	9.757061621449258	2.767960743673549	3.044756818040904	3.1139558366327424	3.321552892408259	2.491164669306194	3.183154855224581	3.183154855224581	6.712304803408356	2.1451695763470005	2.837159762265388	4.151941115510323	4.428737189877678	4.982329338612388	3.1139558366327424
GSM8382294	GSM8382294_DSP-1001250002071-C-B09.dcc.gz	58.0	46.0	113.0	641.0	64.0	61.0	52.0	66.0	42.0	124.0	53.0	59.0	75.0	55.0	156.0	56.0	49.0	52.0	60.0	51.0	56.0	65.0	135.0	57.0	50.0	297.0	57.0	66.0	55.0	19152051.0	116_DSP-1001250002071-C-B09	116	Lung Cancer	CK	Immunotherapy	3.028396279855353	2.4018315322990733	5.900151372821637	33.46900026529796	3.3416786536334935	3.1850374667444235	2.7151139060772134	3.44610611155954	2.19297661644698	6.474502391414894	2.7673276350402367	3.0806100088183768	3.9160296722267502	2.8717550929662834	8.14534171823164	2.9239688219293067	2.5584727191881433	2.7151139060772134	3.1328237377814	2.66290017711419	2.9239688219293067	3.3938923825965164	7.0488534100081495	2.97618255089233	2.6106864481511667	15.50747750201793	2.97618255089233	3.44610611155954	2.8717550929662834
GSM8382297	GSM8382297_DSP-1001250002071-C-B12.dcc.gz	65.0	74.0	186.0	76.0	85.0	92.0	91.0	81.0	72.0	113.0	86.0	72.0	92.0	77.0	230.0	101.0	108.0	85.0	80.0	71.0	78.0	76.0	227.0	69.0	77.0	69.0	76.0	141.0	74.0	9258997.0	117_DSP-1001250002071-C-B12	117	Lung Cancer	CK	Immunotherapy	7.020198840111948	7.992226371819755	20.088568988628037	8.208232489977046	9.180260021684855	9.936281435235372	9.828278376156726	8.748247785370273	7.776220253662465	12.204345675886923	9.2882630807635	7.776220253662465	9.936281435235372	8.316235549055692	24.840703588088427	10.90830896694318	11.664330380493697	9.180260021684855	8.640244726291627	7.66821719458382	8.424238608134337	8.208232489977046	24.516694410852494	7.452211076426529	8.316235549055692	7.452211076426529	8.208232489977046	15.228431330088993	7.992226371819755
GSM8382300	GSM8382300_DSP-1001250002071-C-C03.dcc.gz	87.0	101.0	258.0	257.0	70.0	78.0	77.0	47.0	59.0	173.0	71.0	146.0	49.0	39.0	158.0	49.0	73.0	75.0	57.0	62.0	388.0	59.0	408.0	75.0	72.0	270.0	52.0	106.0	50.0	27547924.0	118_DSP-1001250002071-C-C03	118	Lung Cancer	CK	Immunotherapy	3.1581327144651627	3.6663379788618555	9.365497015310481	9.329196639282147	2.541026321983464	2.831429330210146	2.7951289541818105	1.7061176733317545	2.1417221856717767	6.27996505290199	2.5773266980117997	5.299854900136939	1.778718425388425	1.415714665105073	5.735459412476962	1.778718425388425	2.6499274500684695	2.72252820212514	2.0691214336151065	2.250623313756783	14.084545898994058	2.1417221856717767	14.810553419560762	2.72252820212514	2.6136270740401346	9.801101527650506	1.8876195534734304	3.847839859003532	1.81501880141676
GSM8382303	GSM8382303_DSP-1001250002071-C-C06.dcc.gz	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	119_DSP-1001250002071-C-C06	119	Lung Cancer	CK	Immunotherapy	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSM8382305	GSM8382305_DSP-1001250002071-C-C08.dcc.gz	18.0	31.0	82.0	247.0	34.0	23.0	43.0	26.0	26.0	85.0	34.0	39.0	31.0	31.0	70.0	24.0	41.0	44.0	21.0	31.0	28.0	29.0	84.0	24.0	38.0	163.0	25.0	28.0	34.0	12864556.0	120_DSP-1001250002071-C-C08	120	Lung Cancer	CK	Immunotherapy	1.399193256261623	2.4097217191172398	6.374102611858505	19.200040794256715	2.6429205951608434	1.7878580496676295	3.3425172232916553	2.021056925711233	2.021056925711233	6.607301487902109	2.6429205951608434	3.03158538856685	2.4097217191172398	2.4097217191172398	5.441307107684089	1.8655910083488307	3.1870513059292525	3.4202501819728566	1.6323921323052268	2.4097217191172398	2.1765228430736356	2.254255801754837	6.529568529220907	1.8655910083488307	2.953852429885649	12.670472265035809	1.943323967030032	2.1765228430736356	2.6429205951608434
GSM8382307	GSM8382307_DSP-1001250002071-C-C10.dcc.gz	28.0	39.0	93.0	63.0	35.0	37.0	44.0	33.0	52.0	53.0	32.0	45.0	37.0	22.0	95.0	28.0	31.0	35.0	35.0	38.0	75.0	14.0	173.0	23.0	49.0	79.0	35.0	79.0	20.0	7436792.0	15_DSP-1001250002071-C-C10	15	Lung Cancer	CK	Immunotherapy	3.7650642911621035	5.244196691261501	12.505392109931272	8.471394655114732	4.706330363952629	4.975263527607065	5.916529600397591	4.437397200298193	6.992262255015334	7.1267288368425525	4.302930618470976	6.050996182224808	4.975263527607065	2.9582648001987955	12.774325273585706	3.7650642911621035	4.1684640366437575	4.706330363952629	4.706330363952629	5.109730109434284	10.084993637041348	1.8825321455810518	23.262718656108706	3.0927313820260136	6.588862509533681	10.62285996435022	4.706330363952629	10.62285996435022	2.6893316365443596
GSM8382310	GSM8382310_DSP-1001250002071-C-D01.dcc.gz	99.0	83.0	230.0	490.0	98.0	88.0	83.0	87.0	81.0	242.0	96.0	96.0	97.0	86.0	216.0	73.0	70.0	104.0	92.0	68.0	94.0	90.0	232.0	94.0	82.0	242.0	93.0	121.0	103.0	28229409.0	17_DSP-1001250002071-C-D01	17	Lung Cancer	CK	Immunotherapy	3.5069809644261416	2.9401961620946437	8.147531533515279	17.357784571402114	3.471556914280423	3.1173164128232367	2.9401961620946437	3.0818923626775185	2.8693480618032066	8.572620135263902	3.400708813988986	3.400708813988986	3.4361328641347044	3.0464683125317995	7.651594831475219	2.585955660637458	2.479683510200302	3.6841012151547345	3.259012613406111	2.408835409908865	3.329860713697548	3.188164513114674	8.218379633806716	3.329860713697548	2.904772111948925	8.572620135263902	3.29443666355183	4.286310067631951	3.648677165009016
GSM8382313	GSM8382313_DSP-1001250002071-C-D04.dcc.gz	21.0	14.0	44.0	21.0	22.0	23.0	24.0	21.0	18.0	22.0	18.0	25.0	21.0	24.0	56.0	18.0	20.0	21.0	29.0	9.0	15.0	21.0	55.0	24.0	7.0	18.0	25.0	29.0	25.0	6468165.0	18_DSP-1001250002071-C-D04	18	Lung Cancer	CK	Immunotherapy	3.246670423528157	2.164446949018771	6.802547554058995	3.246670423528157	3.4012737770294974	3.5558771305308383	3.7104804840321792	3.246670423528157	2.7828603630241346	3.4012737770294974	2.7828603630241346	3.86508383753352	3.246670423528157	3.7104804840321792	8.657787796075084	2.7828603630241346	3.092067070026816	3.246670423528157	4.483497251538883	1.3914301815120673	2.319050302520112	3.246670423528157	8.503184442573744	3.7104804840321792	1.0822234745093855	2.7828603630241346	3.86508383753352	4.483497251538883	3.86508383753352
GSM8382316	GSM8382316_DSP-1001250002071-C-D07.dcc.gz	90.0	68.0	251.0	556.0	80.0	78.0	115.0	72.0	89.0	322.0	77.0	102.0	75.0	59.0	196.0	88.0	70.0	91.0	67.0	61.0	99.0	87.0	179.0	67.0	69.0	978.0	85.0	107.0	76.0	38211346.0	20_DSP-1001250002071-C-D07	20	Lung Cancer	CK	Immunotherapy	2.355321374965436	1.7795761499738847	6.5687296124036045	14.55065204978647	2.093618999969276	2.0412785249700445	3.0095773124558343	1.8842570999723485	2.3291511374658196	8.426816474876336	2.015108287470428	2.669364224960827	1.9627678124711967	1.5440440124773411	5.129366549924726	2.3029808999662036	1.8319166249731167	2.3814916124650516	1.753405912474269	1.596384487476573	2.590853512461979	2.276810662466588	4.684472512431255	1.753405912474269	1.8057463874735007	25.5944922746244	2.224470187467356	2.8002154124589067	1.9889380499708125
GSM8382319	GSM8382319_DSP-1001250002071-C-D10.dcc.gz	34.0	52.0	143.0	304.0	39.0	44.0	58.0	18.0	36.0	132.0	29.0	66.0	16.0	23.0	77.0	24.0	28.0	51.0	39.0	54.0	268.0	24.0	129.0	33.0	73.0	167.0	38.0	106.0	22.0	8863405.0	22_DSP-1001250002071-C-D10	22	Lung Cancer	CK	Immunotherapy	3.8359975652697806	5.866819805706724	16.13375446569349	34.29833117182392	4.400114854280043	4.964232143290305	6.543760552519037	2.0308222404369425	4.061644480873885	14.892696429870913	3.2718802762595187	7.4463482149354565	1.805175324832838	2.594939529447205	8.687406250758032	2.7077629872492572	3.1590568184574663	5.753996347904671	4.400114854280043	6.092466721310829	30.236686690950037	2.7077629872492572	14.554226056464756	3.7231741074677283	8.236112419549823	18.841517452942746	4.28729139647799	11.959286527017552	2.4821160716451525
GSM8382323	GSM8382323_DSP-1001250002071-C-E02.dcc.gz	13.0	7.0	18.0	20.0	10.0	14.0	18.0	7.0	7.0	18.0	4.0	7.0	6.0	6.0	26.0	9.0	13.0	12.0	13.0	13.0	8.0	7.0	12.0	13.0	9.0	12.0	11.0	12.0	13.0	2565433.0	24_DSP-1001250002071-C-E02	24	Lung Cancer	CK	Immunotherapy	5.067370693368332	2.7285842195060246	7.016359421586921	7.795954912874357	3.8979774564371783	5.457168439012049	7.016359421586921	2.7285842195060246	2.7285842195060246	7.016359421586921	1.5591909825748715	2.7285842195060246	2.338786473862307	2.338786473862307	10.134741386736664	3.5081797107934607	5.067370693368332	4.677572947724614	5.067370693368332	5.067370693368332	3.118381965149743	2.7285842195060246	4.677572947724614	5.067370693368332	3.5081797107934607	4.677572947724614	4.287775202080896	4.677572947724614	5.067370693368332
GSM8382326	GSM8382326_DSP-1001250002071-C-E05.dcc.gz	14.0	8.0	20.0	15.0	14.0	14.0	12.0	9.0	9.0	16.0	13.0	12.0	9.0	12.0	27.0	11.0	9.0	7.0	11.0	10.0	11.0	8.0	30.0	5.0	8.0	7.0	15.0	16.0	10.0	2825823.0	25_DSP-1001250002071-C-E05	25	Lung Cancer	CK	Immunotherapy	4.954308886296134	2.8310336493120767	7.077584123280191	5.308188092460144	4.954308886296134	4.954308886296134	4.246550473968115	3.184912855476086	3.184912855476086	5.662067298624153	4.600429680132125	4.246550473968115	3.184912855476086	4.246550473968115	9.554738566428258	3.8926712678041056	3.184912855476086	2.477154443148067	3.8926712678041056	3.5387920616400956	3.8926712678041056	2.8310336493120767	10.616376184920288	1.7693960308200478	2.8310336493120767	2.477154443148067	5.308188092460144	5.662067298624153	3.5387920616400956
GSM8382329	GSM8382329_DSP-1001250002071-C-E08.dcc.gz	48.0	48.0	118.0	88.0	51.0	36.0	66.0	52.0	50.0	97.0	52.0	65.0	45.0	39.0	145.0	57.0	41.0	40.0	47.0	50.0	81.0	43.0	139.0	49.0	54.0	63.0	154.0	69.0	51.0	15998807.0	27_DSP-1001250002071-C-E08	27	Lung Cancer	CK	Immunotherapy	3.000223704179943	3.000223704179943	7.37554993944236	5.500410124329895	3.1877376856911894	2.250167778134957	4.125307593247422	3.250242346194938	3.1252330251874403	6.062952068863634	3.250242346194938	4.062802932743672	2.812709722668697	2.4376817596462037	9.063175773043577	3.5627656487136825	2.5626910806537015	2.5001864201499524	2.937719043676194	3.1252330251874403	5.062877500803653	2.687700401661199	8.688147810021084	3.062728364683692	3.3752516672024355	3.9377936117361756	9.625717717577317	4.312821574758668	3.1877376856911894
