sampleID	plateID	mouseID	timesimple	typeID	cldn4	tnk_score	ifn_mhc_score	bio_mouse	genotype	n_genes_tnk	n_genes_ifn_mhc
KP_30w_ND_m2_T2_P4_S337	KP_30w_ND_m2_T2_P4	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	8.971161768328741	-0.07560951238340928	-0.41837866751213537	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m2_T1_P0_S154	KP_30w_ND_m2_T1_P0	KP_30w_ND_m2_T1	08_KP_30w_ND	08_KP_30w_ND	5.863539715528861	0.0471064636118511	-0.24897947351025454	KP_30w_ND_m2	KP	16	30
KP_12w_ND_m2_T0_P3_S333	KP_12w_ND_m2_T0_P3	KP_12w_ND_m2	06_KP_12w_ND	06_KP_12w_ND	2.7726213559576984	0.17979933305154056	0.3929961006647095	KP_12w_ND_m2	KP	16	30
KP_30w_ND_m2_T1_P5_S70	KP_30w_ND_m2_T1_P5	KP_30w_ND_m2_T1	08_KP_30w_ND	08_KP_30w_ND	7.020006126836187	0.0016649287464468865	-0.2845239267478444	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m3_T1_P1_S65	KP_30w_ND_m3_T1_P1	KP_30w_ND_m3_T1	08_KP_30w_ND	08_KP_30w_ND	9.522412236050155	-0.07560951238340928	-0.27639830131220366	KP_30w_ND_m3	KP	16	30
K_12w_ND_m2_T0_P2_S316	K_12w_ND_m2_T0_P2	K_12w_ND_m2	04_K_12w_ND	04_K_12w_ND	0.0	0.34165135096988597	0.5862448878669094	K_12w_ND_m2	K	16	30
K_30w_ND_m2_T0_P1_S113	K_30w_ND_m2_T0_P1	K_30w_ND_m2	05_K_30w_ND	05_K_30w_ND	6.590288013706201	-0.07560951238340928	-0.12357084041910163	K_30w_ND_m2	K	16	30
KP_30w_ND_m2_T4_P5_S314	KP_30w_ND_m2_T4_P5	KP_30w_ND_m2_T4	08_KP_30w_ND	08_KP_30w_ND	5.380956332514527	-0.07560951238340928	-0.28524252578195153	KP_30w_ND_m2	KP	16	30
T_0w_ND_f1_T0_P1_S86	T_0w_ND_f1_T0_P1	T_0w_ND_f1	01_T_early_ND	01_T_early_ND	0.0	-0.07560951238340928	0.264634935854174	T_0w_ND_f1	T_early	16	30
KP_30w_ND_m3_T9_P2_S250	KP_30w_ND_m3_T9_P2	KP_30w_ND_m3_T9	08_KP_30w_ND	08_KP_30w_ND	5.449027663400243	-0.07560951238340928	-0.09369821954281893	KP_30w_ND_m3	KP	16	30
KP_30w_ND_m3_T7_P3_S307	KP_30w_ND_m3_T7_P3	KP_30w_ND_m3_T7	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.1339929589581072	KP_30w_ND_m3	KP	16	30
K_12w_ND_m2_T0_P1_S195	K_12w_ND_m2_T0_P1	K_12w_ND_m2	04_K_12w_ND	04_K_12w_ND	0.0	-0.07560951238340928	0.15472613123878248	K_12w_ND_m2	K	16	30
KP_12w_ND_m6_T0_P2_S294	KP_12w_ND_m6_T0_P2	KP_12w_ND_m6	06_KP_12w_ND	06_KP_12w_ND	7.371692312164005	-0.07560951238340928	-0.13738001645392	KP_12w_ND_m6	KP	16	30
K_30w_ND_m2_T0_P1_S103	K_30w_ND_m2_T0_P1	K_30w_ND_m2	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	0.10390178046294235	K_30w_ND_m2	K	16	30
T_0w_ND_f1_T0_P1_S50	T_0w_ND_f1_T0_P1	T_0w_ND_f1	01_T_early_ND	01_T_early_ND	0.0	-0.07560951238340928	0.5190821485038978	T_0w_ND_f1	T_early	16	30
KP_30w_ND_m1_T2_P4_S136	KP_30w_ND_m1_T2_P4	KP_30w_ND_m1_T2	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	0.3192207557348143	KP_30w_ND_m1	KP	16	30
KP_12w_ND_m6_T0_P2_S305	KP_12w_ND_m6_T0_P2	KP_12w_ND_m6	06_KP_12w_ND	06_KP_12w_ND	0.0	-0.07560951238340928	0.0016620338160012404	KP_12w_ND_m6	KP	16	30
K_12w_ND_m2_T0_P2_S366	K_12w_ND_m2_T0_P2	K_12w_ND_m2	04_K_12w_ND	04_K_12w_ND	0.0	-0.07560951238340928	0.04445452062722035	K_12w_ND_m2	K	16	30
K_30w_ND_m2_T0_P1_S115	K_30w_ND_m2_T0_P1	K_30w_ND_m2	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	0.2985903481281538	K_30w_ND_m2	K	16	30
T_0w_ND_f2_T0_P1_S22	T_0w_ND_f2_T0_P1	T_0w_ND_f2	01_T_early_ND	01_T_early_ND	0.0	-0.07560951238340928	0.7348153740729103	T_0w_ND_f2	T_early	16	30
K_12w_ND_m1_T0_P4_S157	K_12w_ND_m1_T0_P4	K_12w_ND_m1	04_K_12w_ND	04_K_12w_ND	10.26292879668266	-0.07560951238340928	-0.22065743556684808	K_12w_ND_m1	K	16	30
KP_30w_ND_m3_T7_P3_S382	KP_30w_ND_m3_T7_P3	KP_30w_ND_m3_T7	08_KP_30w_ND	08_KP_30w_ND	1.4463203468546524	0.1490680384641908	-0.6263889485244708	KP_30w_ND_m3	KP	16	30
KP_30w_ND_m2_T1_P4_S261	KP_30w_ND_m2_T1_P4	KP_30w_ND_m2_T1	08_KP_30w_ND	08_KP_30w_ND	9.026549017166875	-0.07560951238340928	-0.5018069326935103	KP_30w_ND_m2	KP	16	30
T_0w_ND_m1_T0_P1_S108	T_0w_ND_m1_T0_P1	T_0w_ND_m1	01_T_early_ND	01_T_early_ND	0.0	5.095706074330057	2.1572011695759277	T_0w_ND_m1	T_early	16	30
KP_30w_ND_m2_T1_P0_S109	KP_30w_ND_m2_T1_P0	KP_30w_ND_m2_T1	08_KP_30w_ND	08_KP_30w_ND	7.650781435616824	0.26582263342722184	-0.3052705344913739	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m3_T1_P2_S244	KP_30w_ND_m3_T1_P2	KP_30w_ND_m3_T1	08_KP_30w_ND	08_KP_30w_ND	7.495076369575529	-0.07560951238340928	-0.24056593079696603	KP_30w_ND_m3	KP	16	30
K_12w_ND_m2_T0_P1_S275	K_12w_ND_m2_T0_P1	K_12w_ND_m2	04_K_12w_ND	04_K_12w_ND	0.0	-0.07560951238340928	-0.19127393249300606	K_12w_ND_m2	K	16	30
KP_30w_ND_m1_T4_P3_S142	KP_30w_ND_m1_T4_P3	KP_30w_ND_m1_T4	08_KP_30w_ND	08_KP_30w_ND	9.419230076231674	-0.07560951238340928	-0.27901125614832195	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m1_T3_P3_S214	KP_30w_ND_m1_T3_P3	KP_30w_ND_m1_T3	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.5919353595565463	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m2_T3_P1_S307	KP_30w_ND_m2_T3_P1	KP_30w_ND_m2_T3	08_KP_30w_ND	08_KP_30w_ND	10.174350213639997	-0.07560951238340928	-0.26827794316378445	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m2_T2_P5_S135	KP_30w_ND_m2_T2_P5	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	7.274845892908153	-0.07560951238340928	-0.2323977292484013	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m1_T2_P1_S196	KP_30w_ND_m1_T2_P1	KP_30w_ND_m1_T2	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.6145855411878015	KP_30w_ND_m1	KP	16	30
K_30w_ND_m2_T0_P2_S278	K_30w_ND_m2_T0_P2	K_30w_ND_m2	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	0.3845004355635281	K_30w_ND_m2	K	16	30
T_0w_ND_f1_T0_P1_S62	T_0w_ND_f1_T0_P1	T_0w_ND_f1	01_T_early_ND	01_T_early_ND	0.0	-0.07560951238340928	1.5734529788980405	T_0w_ND_f1	T_early	16	30
KP_30w_ND_m2_T2_P2_S262	KP_30w_ND_m2_T2_P2	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.6536839695932564	KP_30w_ND_m2	KP	16	30
K_12w_ND_m2_T0_P1_S274	K_12w_ND_m2_T0_P1	K_12w_ND_m2	04_K_12w_ND	04_K_12w_ND	0.0	0.22135176926426225	-0.1676024460481394	K_12w_ND_m2	K	16	30
KP_12w_ND_m6_T0_P2_S303	KP_12w_ND_m6_T0_P2	KP_12w_ND_m6	06_KP_12w_ND	06_KP_12w_ND	6.581950471557842	1.1871439026459356	-0.18639260503434824	KP_12w_ND_m6	KP	16	30
KP_30w_ND_m2_T2_P2_S227	KP_30w_ND_m2_T2_P2	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	2.479193107020847	-0.07560951238340928	-0.5622720062078532	KP_30w_ND_m2	KP	16	30
K_30w_ND_m3_T0_P1_S151	K_30w_ND_m3_T0_P1	K_30w_ND_m3	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	-0.06136541734009978	K_30w_ND_m3	K	16	30
KP_30w_ND_m1_T2_P1_S286	KP_30w_ND_m1_T2_P1	KP_30w_ND_m1_T2	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.6813471477860684	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m1_T1_P5_S93	KP_30w_ND_m1_T1_P5	KP_30w_ND_m1_T1	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.7079359560589494	KP_30w_ND_m1	KP	16	30
KP_12w_ND_m3_T0_P1_S145	KP_12w_ND_m3_T0_P1	KP_12w_ND_m3	06_KP_12w_ND	06_KP_12w_ND	0.0	-0.07560951238340928	-0.03473494455370669	KP_12w_ND_m3	KP	16	30
KP_30w_ND_m1_T1_P5_S80	KP_30w_ND_m1_T1_P5	KP_30w_ND_m1_T1	08_KP_30w_ND	08_KP_30w_ND	0.0	0.2610840959768134	-0.7100543592554587	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m1_T2_P1_S258	KP_30w_ND_m1_T2_P1	KP_30w_ND_m1_T2	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.4815452459209116	KP_30w_ND_m1	KP	16	30
K_12w_ND_m2_T0_P2_S358	K_12w_ND_m2_T0_P2	K_12w_ND_m2	04_K_12w_ND	04_K_12w_ND	0.0	-0.07560951238340928	0.17402968899656285	K_12w_ND_m2	K	16	30
KP_12w_ND_m2_T0_P3_S373	KP_12w_ND_m2_T0_P3	KP_12w_ND_m2	06_KP_12w_ND	06_KP_12w_ND	5.409787313133272	-0.07560951238340928	-0.2150594329879791	KP_12w_ND_m2	KP	16	30
KP_30w_ND_m3_T9_P2_S241	KP_30w_ND_m3_T9_P2	KP_30w_ND_m3_T9	08_KP_30w_ND	08_KP_30w_ND	6.081775092929716	-0.07560951238340928	0.12883979855632438	KP_30w_ND_m3	KP	16	30
K_30w_ND_m3_T0_P1_S183	K_30w_ND_m3_T0_P1	K_30w_ND_m3	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	0.3869704273975948	K_30w_ND_m3	K	16	30
K_30w_ND_m1_T0_P2_S328	K_30w_ND_m1_T0_P2	K_30w_ND_m1	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	0.14827586012615554	K_30w_ND_m1	K	16	30
KP_30w_ND_m2_T5_P4_S253	KP_30w_ND_m2_T5_P4	KP_30w_ND_m2_T5	08_KP_30w_ND	08_KP_30w_ND	6.680262148429373	-0.07560951238340928	-0.46304827582565067	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m3_T7_P1_S309	KP_30w_ND_m3_T7_P1	KP_30w_ND_m3_T7	08_KP_30w_ND	08_KP_30w_ND	4.932884675558661	-0.07560951238340928	0.20571740595328128	KP_30w_ND_m3	KP	16	30
K_12w_ND_m1_T0_P4_S139	K_12w_ND_m1_T0_P4	K_12w_ND_m1	04_K_12w_ND	04_K_12w_ND	0.0	-0.07560951238340928	0.21607814278306528	K_12w_ND_m1	K	16	30
K_2w_ND_m3_T0_P1_S228	K_2w_ND_m3_T0_P1	K_2w_ND_m3	02_KorKP_early_ND	02_K_2w_ND	0.0	-0.07560951238340928	0.3492147191735188	K_2w_ND_m3	K	16	30
KP_30w_ND_m2_T3_P1_S301	KP_30w_ND_m2_T3_P1	KP_30w_ND_m2_T3	08_KP_30w_ND	08_KP_30w_ND	4.4641673738370615	-0.07560951238340928	0.12344255868983162	KP_30w_ND_m2	KP	16	30
KP_12w_ND_m1_T0_P1_S73	KP_12w_ND_m1_T0_P1	KP_12w_ND_m1	06_KP_12w_ND	06_KP_12w_ND	3.996429851681789	-0.07560951238340928	-0.10294567959022141	KP_12w_ND_m1	KP	16	30
KP_12w_ND_m2_T0_P1_S60	KP_12w_ND_m2_T0_P1	KP_12w_ND_m2	06_KP_12w_ND	06_KP_12w_ND	6.9228082233825585	-0.07560951238340928	-0.10045671731158005	KP_12w_ND_m2	KP	16	30
KP_30w_ND_m3_T9_P1_S153	KP_30w_ND_m3_T9_P1	KP_30w_ND_m3_T9	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	0.36961190867479016	KP_30w_ND_m3	KP	16	30
K_30w_ND_m1_T0_P1_S44	K_30w_ND_m1_T0_P1	K_30w_ND_m1	05_K_30w_ND	05_K_30w_ND	3.9220526809261087	-0.07560951238340928	0.15190952751607353	K_30w_ND_m1	K	16	30
KP_30w_ND_m3_T7_P3_S338	KP_30w_ND_m3_T7_P3	KP_30w_ND_m3_T7	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	0.015842908282712894	KP_30w_ND_m3	KP	16	30
K_30w_ND_m2_T0_P1_S159	K_30w_ND_m2_T0_P1	K_30w_ND_m2	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	0.15817947483555037	K_30w_ND_m2	K	16	30
K_30w_ND_m1_T0_P2_S337	K_30w_ND_m1_T0_P2	K_30w_ND_m1	05_K_30w_ND	05_K_30w_ND	8.70089849620113	-0.07560951238340928	-0.3648298575752914	K_30w_ND_m1	K	16	30
K_30w_ND_m2_T0_P3_S31	K_30w_ND_m2_T0_P3	K_30w_ND_m2	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	0.021349492478220492	K_30w_ND_m2	K	16	30
KP_30w_ND_m1_T4_P3_S186	KP_30w_ND_m1_T4_P3	KP_30w_ND_m1_T4	08_KP_30w_ND	08_KP_30w_ND	8.922495384410832	-0.07560951238340928	-0.4239730234505822	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m1_T3_P5_S171	KP_30w_ND_m1_T3_P5	KP_30w_ND_m1_T3	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.1206423174412477	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m2_T2_P2_S254	KP_30w_ND_m2_T2_P2	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	6.481891085812784	-0.07560951238340928	-0.3245318336846447	KP_30w_ND_m2	KP	16	30
K_2w_ND_m4_T0_P1_S309	K_2w_ND_m4_T0_P1	K_2w_ND_m4	02_KorKP_early_ND	02_K_2w_ND	0.0	-0.07560951238340928	0.3717116823992403	K_2w_ND_m4	K	16	30
K_30w_ND_m1_T0_P1_S12	K_30w_ND_m1_T0_P1	K_30w_ND_m1	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	0.2532247473730772	K_30w_ND_m1	K	16	30
K_2w_ND_m3_T0_P1_S264	K_2w_ND_m3_T0_P1	K_2w_ND_m3	02_KorKP_early_ND	02_K_2w_ND	0.0	0.4544223695875017	0.7179962622400505	K_2w_ND_m3	K	16	30
KP_30w_ND_m3_T1_P2_S195	KP_30w_ND_m3_T1_P2	KP_30w_ND_m3_T1	08_KP_30w_ND	08_KP_30w_ND	9.538721882157688	-0.07560951238340928	-0.1479229242426216	KP_30w_ND_m3	KP	16	30
KP_30w_ND_m2_T1_P4_S217	KP_30w_ND_m2_T1_P4	KP_30w_ND_m2_T1	08_KP_30w_ND	08_KP_30w_ND	8.230778538795402	0.04725515687574057	-0.015477159797580615	KP_30w_ND_m2	KP	16	30
K_12w_ND_m3_T0_P2_S223	K_12w_ND_m3_T0_P2	K_12w_ND_m3	04_K_12w_ND	04_K_12w_ND	0.0	-0.07560951238340928	0.031600729441466656	K_12w_ND_m3	K	16	30
KP_30w_ND_m2_T3_P1_S293	KP_30w_ND_m2_T3_P1	KP_30w_ND_m2_T3	08_KP_30w_ND	08_KP_30w_ND	5.446961054331746	-0.07560951238340928	-0.17747630291057606	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m1_T2_P1_S241	KP_30w_ND_m1_T2_P1	KP_30w_ND_m1_T2	08_KP_30w_ND	08_KP_30w_ND	10.63052171521581	-0.07560951238340928	-0.3771340354971026	KP_30w_ND_m1	KP	16	30
K_2w_ND_m3_T0_P1_S240	K_2w_ND_m3_T0_P1	K_2w_ND_m3	02_KorKP_early_ND	02_K_2w_ND	0.0	-0.07560951238340928	0.005538636694537613	K_2w_ND_m3	K	16	30
KP_12w_ND_m2_T0_P1_S35	KP_12w_ND_m2_T0_P1	KP_12w_ND_m2	06_KP_12w_ND	06_KP_12w_ND	6.35089380712164	-0.07560951238340928	-0.14808996704578073	KP_12w_ND_m2	KP	16	30
KP_30w_ND_m1_T4_P4_S241	KP_30w_ND_m1_T4_P4	KP_30w_ND_m1_T4	08_KP_30w_ND	08_KP_30w_ND	2.9482624487590146	-0.07560951238340928	-0.04065961715841388	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m2_T1_P0_S103	KP_30w_ND_m2_T1_P0	KP_30w_ND_m2_T1	08_KP_30w_ND	08_KP_30w_ND	6.900507334814973	0.25486633843676504	-0.44109995150641684	KP_30w_ND_m2	KP	16	30
KP_12w_ND_m2_T0_P1_S39	KP_12w_ND_m2_T0_P1	KP_12w_ND_m2	06_KP_12w_ND	06_KP_12w_ND	0.0	-0.07560951238340928	-0.44915779823361135	KP_12w_ND_m2	KP	16	30
KP_30w_ND_m1_T1_P5_S43	KP_30w_ND_m1_T1_P5	KP_30w_ND_m1_T1	08_KP_30w_ND	08_KP_30w_ND	0.0	0.22863965670590103	-0.30372156185147176	KP_30w_ND_m1	KP	16	30
K_12w_ND_m1_T0_P4_S148	K_12w_ND_m1_T0_P4	K_12w_ND_m1	04_K_12w_ND	04_K_12w_ND	9.242225981305998	-0.07560951238340928	-0.1977038694290782	K_12w_ND_m1	K	16	30
KP_30w_ND_m1_T2_P4_S102	KP_30w_ND_m1_T2_P4	KP_30w_ND_m1_T2	08_KP_30w_ND	08_KP_30w_ND	10.500133966288402	-0.07560951238340928	-0.1841007743279039	KP_30w_ND_m1	KP	16	30
K_2w_ND_m3_T0_P1_S222	K_2w_ND_m3_T0_P1	K_2w_ND_m3	02_KorKP_early_ND	02_K_2w_ND	0.7886502204003156	-0.07560951238340928	0.6443000957485947	K_2w_ND_m3	K	16	30
KP_12w_ND_m6_T0_P2_S293	KP_12w_ND_m6_T0_P2	KP_12w_ND_m6	06_KP_12w_ND	06_KP_12w_ND	0.0	0.27311450614080846	0.06295305633999865	KP_12w_ND_m6	KP	16	30
KP_30w_ND_m1_T2_P2_S33	KP_30w_ND_m1_T2_P2	KP_30w_ND_m1_T2	08_KP_30w_ND	08_KP_30w_ND	5.955412382623692	0.3318515372844839	-0.5649320323565719	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m1_T1_P1_S81	KP_30w_ND_m1_T1_P1	KP_30w_ND_m1_T1	08_KP_30w_ND	08_KP_30w_ND	7.37108434708294	-0.07560951238340928	-0.25527522333623803	KP_30w_ND_m1	KP	16	30
T_0w_ND_f2_T0_P1_S89	T_0w_ND_f2_T0_P1	T_0w_ND_f2	01_T_early_ND	01_T_early_ND	3.3050020447832047	-0.07560951238340928	3.5443113082055153	T_0w_ND_f2	T_early	16	30
KP_30w_ND_m3_T1_P1_S09	KP_30w_ND_m3_T1_P1	KP_30w_ND_m3_T1	08_KP_30w_ND	08_KP_30w_ND	8.365690011196216	-0.07560951238340928	-0.1932007732149484	KP_30w_ND_m3	KP	16	30
KP_30w_ND_m2_T1_P4_S232	KP_30w_ND_m2_T1_P4	KP_30w_ND_m2_T1	08_KP_30w_ND	08_KP_30w_ND	6.103541680892726	0.2327209274528257	-0.3117078651517045	KP_30w_ND_m2	KP	16	30
K_12w_ND_m3_T0_P2_S216	K_12w_ND_m3_T0_P2	K_12w_ND_m3	04_K_12w_ND	04_K_12w_ND	0.0	-0.07560951238340928	0.05908603472571456	K_12w_ND_m3	K	16	30
KP_30w_ND_m2_T1_P0_S183	KP_30w_ND_m2_T1_P0	KP_30w_ND_m2_T1	08_KP_30w_ND	08_KP_30w_ND	6.85269517216728	-0.07560951238340928	-0.2104565077088253	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m1_T4_P4_S273	KP_30w_ND_m1_T4_P4	KP_30w_ND_m1_T4	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.33620534510149724	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m2_T4_P1_S42	KP_30w_ND_m2_T4_P1	KP_30w_ND_m2_T4	08_KP_30w_ND	08_KP_30w_ND	6.711293842317159	-0.07560951238340928	-0.3892694518112313	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m1_T2_P1_S251	KP_30w_ND_m1_T2_P1	KP_30w_ND_m1_T2	08_KP_30w_ND	08_KP_30w_ND	3.9362115765228207	-0.07560951238340928	-0.676677045796374	KP_30w_ND_m1	KP	16	30
KP_12w_ND_m2_T0_P1_S71	KP_12w_ND_m2_T0_P1	KP_12w_ND_m2	06_KP_12w_ND	06_KP_12w_ND	0.0	-0.07560951238340928	0.018899476911781978	KP_12w_ND_m2	KP	16	30
KP_30w_ND_m1_T3_P3_S231	KP_30w_ND_m1_T3_P3	KP_30w_ND_m1_T3	08_KP_30w_ND	08_KP_30w_ND	6.974495028351756	-0.07560951238340928	-0.18235763015322384	KP_30w_ND_m1	KP	16	30
KP_12w_ND_m1_T0_P2_S126	KP_12w_ND_m1_T0_P2	KP_12w_ND_m1	06_KP_12w_ND	06_KP_12w_ND	0.0	0.14425160492348532	0.07216480352649995	KP_12w_ND_m1	KP	16	30
KP_30w_ND_m3_T9_P1_S134	KP_30w_ND_m3_T9_P1	KP_30w_ND_m3_T9	08_KP_30w_ND	08_KP_30w_ND	5.513143312489769	-0.07560951238340928	0.12072777873453228	KP_30w_ND_m3	KP	16	30
KP_30w_ND_m1_T3_P5_S99	KP_30w_ND_m1_T3_P5	KP_30w_ND_m1_T3	08_KP_30w_ND	08_KP_30w_ND	7.997702748457198	-0.07560951238340928	-0.39792099239039924	KP_30w_ND_m1	KP	16	30
K_2w_ND_m3_T0_P1_S213	K_2w_ND_m3_T0_P1	K_2w_ND_m3	02_KorKP_early_ND	02_K_2w_ND	0.0	-0.07560951238340928	0.48263593435170316	K_2w_ND_m3	K	16	30
KP_30w_ND_m2_T4_P5_S315	KP_30w_ND_m2_T4_P5	KP_30w_ND_m2_T4	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.1271546819614424	KP_30w_ND_m2	KP	16	30
K_30w_ND_m2_T0_P2_S230	K_30w_ND_m2_T0_P2	K_30w_ND_m2	05_K_30w_ND	05_K_30w_ND	2.65938961912302	-0.07560951238340928	0.0580071654543254	K_30w_ND_m2	K	16	30
KP_30w_ND_m1_T2_P1_S233	KP_30w_ND_m1_T2_P1	KP_30w_ND_m1_T2	08_KP_30w_ND	08_KP_30w_ND	10.448982735083694	-0.07560951238340928	-0.4004231661095201	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m2_T2_P5_S111	KP_30w_ND_m2_T2_P5	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.6182721998696171	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m2_T2_P1_S376	KP_30w_ND_m2_T2_P1	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	6.597556404797535	-0.07560951238340928	-0.3356162612226849	KP_30w_ND_m2	KP	16	30
K_12w_ND_m3_T0_P2_S265	K_12w_ND_m3_T0_P2	K_12w_ND_m3	04_K_12w_ND	04_K_12w_ND	7.427736392626141	-0.07560951238340928	0.6990797857121337	K_12w_ND_m3	K	16	30
KP_12w_ND_m5_T0_P1_S65	KP_12w_ND_m5_T0_P1	KP_12w_ND_m5	06_KP_12w_ND	06_KP_12w_ND	7.348090156028448	-0.07560951238340928	-0.4715887775081103	KP_12w_ND_m5	KP	16	30
KP_30w_ND_m1_T4_P4_S209	KP_30w_ND_m1_T4_P4	KP_30w_ND_m1_T4	08_KP_30w_ND	08_KP_30w_ND	6.685320802039057	-0.07560951238340928	-0.4133366106675036	KP_30w_ND_m1	KP	16	30
K_12w_ND_m2_T0_P1_S237	K_12w_ND_m2_T0_P1	K_12w_ND_m2	04_K_12w_ND	04_K_12w_ND	0.0	-0.07560951238340928	-0.09943608219423222	K_12w_ND_m2	K	16	30
KP_30w_ND_m3_T7_P3_S295	KP_30w_ND_m3_T7_P3	KP_30w_ND_m3_T7	08_KP_30w_ND	08_KP_30w_ND	9.3342485674715	-0.07560951238340928	-0.03197358748388401	KP_30w_ND_m3	KP	16	30
KP_30w_ND_m2_T2_P2_S232	KP_30w_ND_m2_T2_P2	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	9.54214816305457	-0.07560951238340928	-0.3640807749569387	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m1_T3_P4_S303	KP_30w_ND_m1_T3_P4	KP_30w_ND_m1_T3	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.1443666233608704	KP_30w_ND_m1	KP	16	30
T_4w_ND_m2_T0_P3_S294	T_4w_ND_m2_T0_P3	T_4w_ND_m2	01_T_early_ND	01_T_early_ND	0.0	-0.07560951238340928	0.008529214463468552	T_4w_ND_m2	T_early	16	30
KP_30w_ND_m3_T7_P1_S347	KP_30w_ND_m3_T7_P1	KP_30w_ND_m3_T7	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	1.8093337390919144	KP_30w_ND_m3	KP	16	30
KP_30w_ND_m1_T2_P5_S32	KP_30w_ND_m1_T2_P5	KP_30w_ND_m1_T2	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.42461542299084165	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m2_T2_P5_S179	KP_30w_ND_m2_T2_P5	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	7.98632458786548	-0.07560951238340928	0.20279919686657674	KP_30w_ND_m2	KP	16	30
K_12w_ND_m3_T0_P1_S104	K_12w_ND_m3_T0_P1	K_12w_ND_m3	04_K_12w_ND	04_K_12w_ND	0.0	-0.07560951238340928	0.4384560219764641	K_12w_ND_m3	K	16	30
KP_30w_ND_m2_T4_P5_S329	KP_30w_ND_m2_T4_P5	KP_30w_ND_m2_T4	08_KP_30w_ND	08_KP_30w_ND	6.402900699417887	-0.07560951238340928	-0.0851448013701104	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m2_T4_P5_S325	KP_30w_ND_m2_T4_P5	KP_30w_ND_m2_T4	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	0.036571042711831696	KP_30w_ND_m2	KP	16	30
K_30w_ND_m3_T0_P1_S170	K_30w_ND_m3_T0_P1	K_30w_ND_m3	05_K_30w_ND	05_K_30w_ND	6.554627981218099	-0.07560951238340928	-0.055004283167162424	K_30w_ND_m3	K	16	30
