cohort	patient	ligand	mean_high	mean_low	frac_high	frac_low
GSE205335	P1072	CSH1	0.0	0.0	0.0	0.0
GSE205335	P1072	CSH2	0.0	0.0	0.0	0.0
GSE205335	P1072	CSHL1	0.0	0.0	0.0	0.0
GSE205335	P1072	CTF1	0.020591670647263527	0.009425658732652664	0.08888888888888889	0.033210332103321034
GSE205335	P1072	CTHRC1	0.011565519496798515	0.023720132187008858	0.07407407407407407	0.033210332103321034
GSE205335	P1072	CTSD	0.7376216650009155	0.49810823798179626	0.8296296296296296	0.5719557195571956
GSE205335	P1072	CTSG	0.0	0.0	0.0	0.0
GSE205335	P1072	CX3CL1	0.021901488304138184	0.0017801731592044234	0.044444444444444446	0.0036900369003690036
GSE205335	P1072	CXADR	0.6097849607467651	0.3733268678188324	0.7481481481481481	0.4612546125461255
GSE205335	P1072	CXCL1	0.043019238859415054	0.001027025398798287	0.014814814814814815	0.0036900369003690036
GSE205335	P1072	CXCL10	0.006324459798634052	0.012733801268041134	0.014814814814814815	0.007380073800738007
GSE205335	P1072	CXCL11	0.0	0.0	0.0	0.0
GSE205335	P1072	CXCL12	0.017262278124690056	0.018306316807866096	0.037037037037037035	0.01845018450184502
GSE205335	P1072	CXCL13	0.0	0.0	0.0	0.0
GSE205335	P1072	CXCL14	0.0	0.007238616701215506	0.0	0.007380073800738007
GSE205335	P1072	CXCL16	0.04769246280193329	0.009021319448947906	0.1259259259259259	0.025830258302583026
GSE205335	P1072	CXCL17	0.056398604065179825	0.0007467371178790927	0.044444444444444446	0.0036900369003690036
GSE205335	P1072	CXCL2	0.011331652291119099	0.0002046294102910906	0.014814814814814815	0.0036900369003690036
GSE205335	P1072	CXCL3	0.01197533868253231	0.0013892098795622587	0.037037037037037035	0.007380073800738007
GSE205335	P1072	CXCL5	0.0	0.0	0.0	0.0
GSE205335	P1072	CXCL6	0.014348662458360195	0.0	0.014814814814814815	0.0
GSE205335	P1072	CXCL8	0.004802048206329346	0.012305601499974728	0.007407407407407408	0.014760147601476014
GSE205335	P1072	CXCL9	0.003695392282679677	0.001651294995099306	0.007407407407407408	0.0036900369003690036
GSE205335	P1072	CYTL1	0.0	0.0	0.0	0.0
GSE205335	P1072	DBH	0.0014785014791414142	0.0	0.007407407407407408	0.0
GSE205335	P1072	DCHS1	0.02376331202685833	0.0207381434738636	0.08148148148148149	0.08118081180811808
GSE205335	P1072	DCN	0.0021818000823259354	0.0	0.007407407407407408	0.0
GSE205335	P1072	DEFB1	0.0	0.0	0.0	0.0
GSE205335	P1072	DEFB4A	0.0	0.0	0.0	0.0
GSE205335	P1072	DEFB4B	0.0	0.0	0.0	0.0
GSE205335	P1072	DHH	0.0	0.0	0.0	0.0
GSE205335	P1072	DKK1	0.0	0.0026565806474536657	0.0	0.0036900369003690036
GSE205335	P1072	DKK2	0.0026920170057564974	0.0003565063525456935	0.014814814814814815	0.0036900369003690036
GSE205335	P1072	DKK3	0.05591234192252159	0.06541095674037933	0.17037037037037037	0.14022140221402213
GSE205335	P1072	DKK4	0.0008292766287922859	0.0023147885221987963	0.007407407407407408	0.0036900369003690036
GSE205335	P1072	DLK1	0.0	0.0006754716741852462	0.0	0.0036900369003690036
GSE205335	P1072	DLK2	0.020734578371047974	0.007066511083394289	0.037037037037037035	0.02214022140221402
GSE205335	P1072	DLL1	0.22885112464427948	0.06475869566202164	0.48148148148148145	0.16605166051660517
GSE205335	P1072	DLL3	0.08441467583179474	0.1525936722755432	0.2962962962962963	0.30996309963099633
GSE205335	P1072	DLL4	0.007931445725262165	0.0024003898724913597	0.037037037037037035	0.007380073800738007
GSE205335	P1072	DMP1	0.005430877208709717	0.0	0.007407407407407408	0.0
GSE205335	P1072	DRAXIN	0.0015511392848566175	0.0026254223193973303	0.007407407407407408	0.01107011070110701
GSE205335	P1072	DSC1	0.001143068540841341	0.0002144876925740391	0.014814814814814815	0.0036900369003690036
GSE205335	P1072	DSC2	0.6812014579772949	0.2949601709842682	0.7851851851851852	0.4022140221402214
GSE205335	P1072	DSC3	0.018050532788038254	0.009791864082217216	0.044444444444444446	0.007380073800738007
GSE205335	P1072	DSCAM	0.06734921783208847	0.05914462357759476	0.2740740740740741	0.16605166051660517
GSE205335	P1072	DSCAML1	0.00492785545065999	0.003352709813043475	0.02962962962962963	0.014760147601476014
GSE205335	P1072	DSG1	0.01144615188241005	0.008446484804153442	0.06666666666666667	0.033210332103321034
GSE205335	P1072	DSG2	0.7163677215576172	0.4903777241706848	0.8	0.5571955719557196
GSE205335	P1072	DSPP	0.0024064078461378813	0.002919942606240511	0.014814814814814815	0.0036900369003690036
GSE205335	P1072	DUSP18	0.05309084802865982	0.029812302440404892	0.23703703703703705	0.1070110701107011
GSE205335	P1072	EBI3	0.0	0.0	0.0	0.0
GSE205335	P1072	ECM1	0.0006660494254902005	0.0008914628997445107	0.007407407407407408	0.01107011070110701
GSE205335	P1072	EDA	0.003981094341725111	0.009297183714807034	0.02962962962962963	0.01107011070110701
GSE205335	P1072	EDIL3	0.007096703164279461	0.003941242583096027	0.022222222222222223	0.007380073800738007
GSE205335	P1072	EDN1	0.028099002316594124	0.0	0.02962962962962963	0.0
GSE205335	P1072	EDN2	0.01566156931221485	0.0011246039066463709	0.022222222222222223	0.007380073800738007
GSE205335	P1072	EDN3	0.0	0.0	0.0	0.0
GSE205335	P1072	EFEMP1	0.020695379003882408	0.0002046294102910906	0.037037037037037035	0.0036900369003690036
GSE205335	P1072	EFEMP2	0.06923385709524155	0.006845961790531874	0.2074074074074074	0.04428044280442804
GSE205335	P1072	EFNA1	0.3595200777053833	0.10428275913000107	0.6074074074074074	0.23616236162361623
GSE205335	P1072	EFNA2	0.0	0.001027025398798287	0.0	0.0036900369003690036
GSE205335	P1072	EFNA3	0.204280823469162	0.08308643102645874	0.4444444444444444	0.17712177121771217
GSE205335	P1072	EFNA4	0.07465849816799164	0.033545419573783875	0.2962962962962963	0.12546125461254612
GSE205335	P1072	EFNA5	0.07028582692146301	0.040440578013658524	0.21481481481481482	0.11439114391143912
GSE205335	P1072	EFNB1	0.027654994279146194	0.02383008413016796	0.1111111111111111	0.06273062730627306
GSE205335	P1072	EFNB2	0.4133017659187317	0.20169535279273987	0.5111111111111111	0.25461254612546125
GSE205335	P1072	EFNB3	0.0020707237999886274	0.0029502033721655607	0.014814814814814815	0.0036900369003690036
GSE205335	P1072	EGF	0.0	0.0	0.0	0.0
GSE205335	P1072	EGFL8	0.019899262115359306	0.0016466326778754592	0.08888888888888889	0.014760147601476014
GSE205335	P1072	ELFN1	0.0	0.0003565063525456935	0.0	0.0036900369003690036
GSE205335	P1072	EMC1	0.10740771889686584	0.10507164150476456	0.37777777777777777	0.22509225092250923
GSE205335	P1072	ENAM	0.0	0.0	0.0	0.0
GSE205335	P1072	ENG	0.0014785014791414142	0.0029419418424367905	0.007407407407407408	0.014760147601476014
GSE205335	P1072	ENHO	0.0017942955018952489	0.012648327276110649	0.014814814814814815	0.025830258302583026
GSE205335	P1072	ENPP1	0.0	0.0	0.0	0.0
GSE205335	P1072	ENTPD1	0.007033046334981918	0.0023952550254762173	0.022222222222222223	0.02214022140221402
GSE205335	P1072	EPCAM	1.2223628759384155	0.7617074847221375	0.8740740740740741	0.6383763837638377
GSE205335	P1072	EPGN	0.0	0.0	0.0	0.0
GSE205335	P1072	EPHA4	0.14160369336605072	0.10097143799066544	0.4	0.1918819188191882
GSE205335	P1072	EPO	0.0	0.0009891565423458815	0.0	0.0036900369003690036
GSE205335	P1072	EREG	0.003944749478250742	0.0016396279679611325	0.014814814814814815	0.0036900369003690036
GSE205335	P1072	ERFE	0.0004770191153511405	0.002639776561409235	0.007407407407407408	0.014760147601476014
GSE205335	P1072	ESAM	0.003609971608966589	0.0009125308715738356	0.022222222222222223	0.01107011070110701
GSE205335	P1072	ESM1	0.0	0.0	0.0	0.0
GSE205335	P1072	EXOC3-AS1	0.03726360946893692	0.01659785397350788	0.17777777777777778	0.07380073800738007
GSE205335	P1072	EZR	1.0821669101715088	0.7657398581504822	0.9037037037037037	0.6642066420664207
GSE205335	P1072	F10	0.0	0.0	0.0	0.0
GSE205335	P1072	F11	0.0	0.0	0.0	0.0
GSE205335	P1072	F11R	0.8383398056030273	0.5314127802848816	0.8074074074074075	0.5719557195571956
GSE205335	P1072	F12	0.0693531185388565	0.06990967690944672	0.25925925925925924	0.19557195571955718
GSE205335	P1072	F13A1	0.0	0.00035317018046043813	0.0	0.0036900369003690036
GSE205335	P1072	F2	0.0	0.0	0.0	0.0
GSE205335	P1072	F5	0.0	0.003028209786862135	0.0	0.007380073800738007
GSE205335	P1072	F7	0.0	0.0	0.0	0.0
GSE205335	P1072	F8	0.01953931711614132	0.012531841173768044	0.1111111111111111	0.03690036900369004
GSE205335	P1072	F9	0.0	0.0	0.0	0.0
GSE205335	P1072	FAM200A	0.07176187634468079	0.05209551751613617	0.3037037037037037	0.16605166051660517
GSE205335	P1072	FAM3B	0.28852152824401855	0.10560522228479385	0.4666666666666667	0.15498154981549817
GSE205335	P1072	FAM3C	0.282882958650589	0.18911351263523102	0.6518518518518519	0.34686346863468637
GSE205335	P1072	FAM3D	0.07008414715528488	0.0	0.07407407407407407	0.0
GSE205335	P1072	FAP	0.0	0.0	0.0	0.0
GSE205335	P1072	FASLG	0.002449504565447569	0.0039677866734564304	0.007407407407407408	0.007380073800738007
GSE205335	P1072	FAT4	0.0	0.0	0.0	0.0
GSE205335	P1072	FBLN1	0.009386752732098103	0.0008126609609462321	0.05185185185185185	0.007380073800738007
GSE205335	P1072	FBLN2	0.0019253701902925968	0.0	0.007407407407407408	0.0
GSE205335	P1072	FBN1	0.025048306211829185	0.05324571952223778	0.07407407407407407	0.14022140221402213
GSE205335	P1072	FCAR	0.0	0.0	0.0	0.0
GSE205335	P1072	FCER2	0.0	0.0	0.0	0.0
GSE205335	P1072	FCGR3B	0.0	0.003137565916404128	0.0	0.0036900369003690036
GSE205335	P1072	FCN1	0.0	0.010102085769176483	0.0	0.0036900369003690036
GSE205335	P1072	FCN2	0.0	0.0	0.0	0.0
GSE205335	P1072	FCRL6	0.007625967264175415	0.0025537055917084217	0.022222222222222223	0.007380073800738007
GSE205335	P1072	FGA	0.0	0.0	0.0	0.0
GSE205335	P1072	FGB	0.0	0.0	0.0	0.0
GSE205335	P1072	FGF1	0.0	0.0	0.0	0.0
GSE205335	P1072	FGF10	0.0	0.0	0.0	0.0
GSE205335	P1072	FGF11	0.07383545488119125	0.04357903078198433	0.2074074074074074	0.11808118081180811
GSE205335	P1072	FGF12	0.032549936324357986	0.015822600573301315	0.1037037037037037	0.05904059040590406
GSE205335	P1072	FGF13	0.08539024740457535	0.06278828531503677	0.2962962962962963	0.15498154981549817
GSE205335	P1072	FGF14	0.02892746776342392	0.0590047650039196	0.1037037037037037	0.12915129151291513
GSE205335	P1072	FGF16	0.0	0.0	0.0	0.0
GSE205335	P1072	FGF17	0.0	0.0003565063525456935	0.0	0.0036900369003690036
GSE205335	P1072	FGF18	0.0007705748430453241	0.003384152427315712	0.007407407407407408	0.014760147601476014
GSE205335	P1072	FGF19	0.0	0.0	0.0	0.0
GSE205335	P1072	FGF2	0.027077175676822662	0.011375498957931995	0.08148148148148149	0.02952029520295203
GSE205335	P1072	FGF20	0.0	0.0	0.0	0.0
GSE205335	P1072	FGF21	0.0	0.0	0.0	0.0
GSE205335	P1072	FGF22	0.0008396368357352912	0.0	0.007407407407407408	0.0
GSE205335	P1072	FGF23	0.0	0.0	0.0	0.0
GSE205335	P1072	FGF3	0.0	0.0	0.0	0.0
GSE205335	P1072	FGF4	0.0	0.0	0.0	0.0
GSE205335	P1072	FGF5	0.0	0.0	0.0	0.0
GSE205335	P1072	FGF7	0.017017187550663948	0.006685405503958464	0.08148148148148149	0.033210332103321034
GSE205335	P1072	FGF8	0.0	0.0	0.0	0.0
GSE205335	P1072	FGF9	0.0	0.0002144876925740391	0.0	0.0036900369003690036
GSE205335	P1072	FGFRL1	0.0398511104285717	0.052583247423172	0.15555555555555556	0.11439114391143912
GSE205335	P1072	FGG	0.0	0.0	0.0	0.0
GSE205335	P1072	FGL1	0.013845346868038177	0.00251347036100924	0.07407407407407407	0.01845018450184502
GSE205335	P1072	FLRT1	0.0	0.0	0.0	0.0
GSE205335	P1072	FLRT2	0.008743129670619965	0.053995002061128616	0.044444444444444446	0.08487084870848709
GSE205335	P1072	FLRT3	0.024671083316206932	0.0004769503138959408	0.022222222222222223	0.0036900369003690036
GSE205335	P1072	FLT3LG	0.017230240628123283	0.0040538981556892395	0.07407407407407407	0.01845018450184502
GSE205335	P1072	FN1	0.08028824627399445	0.07392776012420654	0.05925925925925926	0.07380073800738007
GSE205335	P1072	FNDC5	0.0018379281973466277	0.0	0.014814814814814815	0.0
GSE205335	P1072	FST	0.09231773763895035	0.10137556493282318	0.18518518518518517	0.15498154981549817
GSE205335	P1072	FSTL5	0.0008396368357352912	0.0012957621365785599	0.007407407407407408	0.007380073800738007
GSE205335	P1072	FURIN	0.32536619901657104	0.1656424105167389	0.674074074074074	0.30996309963099633
GSE205335	P1072	GAD1	0.045543089509010315	0.014081438072025776	0.17037037037037037	0.04797047970479705
GSE205335	P1072	GAL	0.0516311377286911	0.10710859298706055	0.1037037037037037	0.16236162361623616
GSE205335	P1072	GALP	0.0	0.0	0.0	0.0
GSE205335	P1072	GAS6	0.01684546284377575	0.004512703511863947	0.037037037037037035	0.007380073800738007
GSE205335	P1072	GAST	0.0016316382680088282	0.0	0.007407407407407408	0.0
GSE205335	P1072	GC	0.0	0.0	0.0	0.0
GSE205335	P1072	GCG	0.0	0.0	0.0	0.0
GSE205335	P1072	GDF1	0.0	0.0010118902428075671	0.0	0.01107011070110701
GSE205335	P1072	GDF10	0.0	0.0	0.0	0.0
GSE205335	P1072	GDF11	0.09757637232542038	0.05719703435897827	0.3333333333333333	0.16236162361623616
GSE205335	P1072	GDF15	0.0379144586622715	0.00818860623985529	0.022222222222222223	0.01107011070110701
GSE205335	P1072	GDF2	0.0	0.0	0.0	0.0
GSE205335	P1072	GDF3	0.0	0.0	0.0	0.0
GSE205335	P1072	GDF5	0.0	0.0	0.0	0.0
GSE205335	P1072	GDF6	0.0	0.0	0.0	0.0
GSE205335	P1072	GDF7	0.0038730099331587553	0.0011008246801793575	0.022222222222222223	0.007380073800738007
GSE205335	P1072	GDF9	0.0067435819655656815	0.006800787057727575	0.037037037037037035	0.01845018450184502
GSE205335	P1072	GDNF	0.008171601220965385	0.0	0.007407407407407408	0.0
GSE205335	P1072	GGT1	0.0	0.0015749603044241667	0.0	0.0036900369003690036
GSE205335	P1072	GH1	0.0	0.0	0.0	0.0
GSE205335	P1072	GH2	0.0	0.0	0.0	0.0
GSE205335	P1072	GHRH	0.007172503974288702	0.00713774561882019	0.037037037037037035	0.02214022140221402
GSE205335	P1072	GHRL	0.0	0.0	0.0	0.0
GSE205335	P1072	GIP	0.0	0.0	0.0	0.0
GSE205335	P1072	GJB2	0.007144456263631582	0.0	0.022222222222222223	0.0
GSE205335	P1072	GJB6	0.001292297150939703	0.0030081993900239468	0.007407407407407408	0.014760147601476014
GSE205335	P1072	GLG1	0.6079065799713135	0.3721126616001129	0.7925925925925926	0.45387453874538747
GSE205335	P1072	GNAS	2.023798704147339	2.0523171424865723	0.9629629629629629	0.9040590405904059
GSE205335	P1072	GNRH1	0.0025195498019456863	0.0017223632894456387	0.014814814814814815	0.007380073800738007
GSE205335	P1072	GNRH2	0.0	0.0	0.0	0.0
GSE205335	P1072	GP1BA	0.0010529576102271676	0.0003565063525456935	0.007407407407407408	0.0036900369003690036
GSE205335	P1072	GP5	0.0	0.0	0.0	0.0
GSE205335	P1072	GPC3	0.09747210144996643	0.039314787834882736	0.18518518518518517	0.0996309963099631
GSE205335	P1072	GPC6	0.005941903218626976	0.001643049530684948	0.022222222222222223	0.007380073800738007
GSE205335	P1072	GPHA2	0.0	0.0	0.0	0.0
GSE205335	P1072	GPHB5	0.0	0.0	0.0	0.0
GSE205335	P1072	GPI	0.8014664649963379	0.9379452466964722	0.8222222222222222	0.7269372693726938
GSE205335	P1072	GREM1	0.015322872437536716	0.001635391847230494	0.02962962962962963	0.01107011070110701
GSE205335	P1072	GRN	0.5621180534362793	0.4105459451675415	0.7555555555555555	0.5092250922509225
GSE205335	P1072	GRP	0.0	0.0	0.0	0.0
GSE205335	P1072	GSTP1	2.536583662033081	2.677685260772705	0.9925925925925926	0.940959409594096
GSE205335	P1072	GUCA2A	0.0	0.0	0.0	0.0
GSE205335	P1072	GUCA2B	0.0	0.0	0.0	0.0
GSE205335	P1072	GUCY2D	0.008362305350601673	0.0035614105872809887	0.014814814814814815	0.01107011070110701
GSE205335	P1072	GZMB	0.02403094433248043	0.013298493809998035	0.022222222222222223	0.01107011070110701
GSE205335	P1072	HAPLN1	0.0	0.0	0.0	0.0
GSE205335	P1072	HAS1	0.0	0.0	0.0	0.0
GSE205335	P1072	HAS2	0.0	0.0010055364109575748	0.0	0.0036900369003690036
GSE205335	P1072	HAVCR1	0.0007705748430453241	0.0	0.007407407407407408	0.0
GSE205335	P1072	HBEGF	0.20169533789157867	0.025929026305675507	0.31851851851851853	0.06642066420664207
GSE205335	P1072	HCRT	0.0	0.0	0.0	0.0
GSE205335	P1072	HDC	0.0	0.0	0.0	0.0
GSE205335	P1072	HEBP1	0.29959189891815186	0.236981600522995	0.6592592592592592	0.3837638376383764
GSE205335	P1072	HGF	0.0	0.0	0.0	0.0
GSE205335	P1072	HHIPL2	0.0015256180195137858	0.0	0.007407407407407408	0.0
GSE205335	P1072	HHLA2	0.0	0.0	0.0	0.0
GSE205335	P1072	HJV	0.0	0.0	0.0	0.0
GSE205335	P1072	HLA-A	0.35030150413513184	0.26561492681503296	0.5185185185185185	0.31365313653136534
GSE205335	P1072	HLA-B	1.1318200826644897	0.7629032731056213	0.8444444444444444	0.6014760147601476
GSE205335	P1072	HLA-C	1.130079984664917	0.7286657094955444	0.8962962962962963	0.6531365313653137
GSE205335	P1072	HLA-DMA	0.02488541789352894	0.031211458146572113	0.0962962962962963	0.055350553505535055
GSE205335	P1072	HLA-DMB	0.00510734086856246	0.005173990037292242	0.014814814814814815	0.01107011070110701
GSE205335	P1072	HLA-DOA	0.005393565632402897	0.004267448093742132	0.014814814814814815	0.01107011070110701
GSE205335	P1072	HLA-DOB	0.0	0.0025651161558926105	0.0	0.007380073800738007
GSE205335	P1072	HLA-DPB1	0.010892163962125778	0.01523836050182581	0.044444444444444446	0.025830258302583026
GSE205335	P1072	HLA-DQA1	0.001190593116916716	0.008570526726543903	0.007407407407407408	0.007380073800738007
GSE205335	P1072	HLA-DQA2	0.0	0.0	0.0	0.0
GSE205335	P1072	HLA-DQB1	0.021913155913352966	0.011206644587218761	0.07407407407407407	0.02214022140221402
GSE205335	P1072	HLA-DQB2	0.0	0.007062835153192282	0.0	0.0036900369003690036
GSE205335	P1072	HLA-DRA	0.030553147196769714	0.046906422823667526	0.037037037037037035	0.02952029520295203
GSE205335	P1072	HLA-DRB1	0.016128763556480408	0.03090376779437065	0.02962962962962963	0.025830258302583026
GSE205335	P1072	HLA-DRB5	0.008835924789309502	0.011636880226433277	0.02962962962962963	0.01107011070110701
GSE205335	P1072	HLA-E	0.5350490212440491	0.26064223051071167	0.7333333333333333	0.35793357933579334
GSE205335	P1072	HLA-F	0.07449737936258316	0.025399010628461838	0.11851851851851852	0.033210332103321034
GSE205335	P1072	HLA-G	0.0013677600072696805	0.0018180663464590907	0.007407407407407408	0.007380073800738007
GSE205335	P1072	HMGB1	1.7930535078048706	1.8575308322906494	0.9777777777777777	0.8892988929889298
GSE205335	P1072	HP	0.0027935649268329144	0.0	0.007407407407407408	0.0
GSE205335	P1072	HPX	0.00828470103442669	0.0	0.022222222222222223	0.0
GSE205335	P1072	HRG	0.0008791327709332108	0.0	0.007407407407407408	0.0
GSE205335	P1072	HSP90B1	1.9589881896972656	1.5969301462173462	0.9555555555555556	0.8118081180811808
GSE205335	P1072	HSPG2	0.018576525151729584	0.005393908824771643	0.1037037037037037	0.025830258302583026
GSE205335	P1072	IAPP	0.0	0.0	0.0	0.0
GSE205335	P1072	IBSP	0.000921487167943269	0.0	0.007407407407407408	0.0
GSE205335	P1072	ICAM1	0.0	0.0004617582308128476	0.0	0.0036900369003690036
GSE205335	P1072	ICAM2	0.012324280105531216	0.004181454423815012	0.05185185185185185	0.014760147601476014
GSE205335	P1072	ICAM3	0.03829362988471985	0.03770092874765396	0.11851851851851852	0.05166051660516605
GSE205335	P1072	ICAM4	0.0	0.0	0.0	0.0
GSE205335	P1072	ICAM5	0.005580457858741283	0.006708810105919838	0.02962962962962963	0.04059040590405904
GSE205335	P1072	ICOSLG	0.002532215090468526	0.0006058638682588935	0.007407407407407408	0.007380073800738007
GSE205335	P1072	IFITM1	0.04009152203798294	0.04281033203005791	0.06666666666666667	0.04059040590405904
GSE205335	P1072	IFNA1	0.0	0.0	0.0	0.0
GSE205335	P1072	IFNA2	0.0	0.0	0.0	0.0
GSE205335	P1072	IFNA5	0.0	0.0	0.0	0.0
GSE205335	P1072	IFNA6	0.0	0.0	0.0	0.0
GSE205335	P1072	IFNA8	0.0	0.0	0.0	0.0
GSE205335	P1072	IFNB1	0.0157510656863451	0.0	0.007407407407407408	0.0
GSE205335	P1072	IFNE	0.0	0.0	0.0	0.0
GSE205335	P1072	IFNG	0.008302487432956696	0.006307398900389671	0.014814814814814815	0.01107011070110701
GSE205335	P1072	IFNK	0.0	0.0	0.0	0.0
GSE205335	P1072	IFNL1	0.004581644665449858	0.0	0.007407407407407408	0.0
GSE205335	P1072	IFNL2	0.007093067746609449	0.0	0.007407407407407408	0.0
GSE205335	P1072	IFNL3	0.0	0.0	0.0	0.0
GSE205335	P1072	IFNW1	0.0	0.0	0.0	0.0
GSE205335	P1072	IGF1	0.003455143189057708	0.002396021969616413	0.022222222222222223	0.014760147601476014
GSE205335	P1072	IGF2	0.0	0.00039012543857097626	0.0	0.0036900369003690036
GSE205335	P1072	IGFBP3	0.009625927545130253	0.0	0.014814814814814815	0.0
GSE205335	P1072	IGFBP4	0.01730739139020443	0.0004617524682544172	0.014814814814814815	0.0036900369003690036
GSE205335	P1072	IGFBP7	0.0039254724979400635	0.002417280338704586	0.007407407407407408	0.007380073800738007
GSE205335	P1072	IGFBPL1	0.041924647986888885	0.04256463423371315	0.06666666666666667	0.08856088560885608
GSE205335	P1072	IGFL1	0.0	0.0	0.0	0.0
GSE205335	P1072	IGFL2	0.0	0.0	0.0	0.0
GSE205335	P1072	IGFL3	0.0	0.0	0.0	0.0
GSE205335	P1072	IGSF10	0.02175694890320301	0.002893618308007717	0.02962962962962963	0.01845018450184502
GSE205335	P1072	IGSF11	0.026974547654390335	0.010424165986478329	0.13333333333333333	0.04797047970479705
GSE205335	P1072	IGSF21	0.057204511016607285	0.014548183418810368	0.1111111111111111	0.03690036900369004
GSE205335	P1072	IGSF3	0.08128826320171356	0.05211464688181877	0.2740740740740741	0.15129151291512916
GSE205335	P1072	IHH	0.0	0.0	0.0	0.0
GSE205335	P1072	IL10	0.0	0.004755054134875536	0.0	0.0036900369003690036
GSE205335	P1072	IL11	0.0	0.0	0.0	0.0
GSE205335	P1072	IL12A	0.006043352652341127	0.03421524539589882	0.037037037037037035	0.06642066420664207
GSE205335	P1072	IL12B	0.0	0.0	0.0	0.0
GSE205335	P1072	IL13	0.0	0.0	0.0	0.0
GSE205335	P1072	IL15	0.012727894820272923	0.0011972675565630198	0.07407407407407407	0.007380073800738007
GSE205335	P1072	IL16	0.002876684768125415	0.006814582739025354	0.014814814814814815	0.01107011070110701
GSE205335	P1072	IL17A	0.0	0.0	0.0	0.0
GSE205335	P1072	IL17B	0.0	0.0	0.0	0.0
GSE205335	P1072	IL17C	0.01281904336065054	0.0063209543004632	0.014814814814814815	0.0036900369003690036
GSE205335	P1072	IL17F	0.0	0.0	0.0	0.0
GSE205335	P1072	IL18	0.07752850651741028	0.03434611111879349	0.21481481481481482	0.06642066420664207
GSE205335	P1072	IL18BP	0.009627091698348522	0.0014370387652888894	0.05185185185185185	0.014760147601476014
GSE205335	P1072	IL19	0.0	0.0011170178186148405	0.0	0.01107011070110701
GSE205335	P1072	IL1A	0.0	0.0	0.0	0.0
GSE205335	P1072	IL1B	0.0	0.009971419349312782	0.0	0.007380073800738007
GSE205335	P1072	IL1F10	0.0	0.0	0.0	0.0
GSE205335	P1072	IL1RN	0.001468488248065114	0.003919730894267559	0.007407407407407408	0.0036900369003690036
GSE205335	P1072	IL2	0.0014785014791414142	0.0004617524682544172	0.007407407407407408	0.0036900369003690036
GSE205335	P1072	IL20	0.0	0.0	0.0	0.0
GSE205335	P1072	IL21	0.0	0.00124134193174541	0.0	0.0036900369003690036
GSE205335	P1072	IL22	0.0	0.0	0.0	0.0
GSE205335	P1072	IL23A	0.026043051853775978	0.008667797781527042	0.11851851851851852	0.02952029520295203
GSE205335	P1072	IL24	0.0	0.0	0.0	0.0
GSE205335	P1072	IL25	0.0	0.0	0.0	0.0
GSE205335	P1072	IL26	0.0	0.0	0.0	0.0
GSE205335	P1072	IL27	0.0	0.0	0.0	0.0
GSE205335	P1072	IL3	0.0	0.0	0.0	0.0
GSE205335	P1072	IL31	0.0	0.0	0.0	0.0
GSE205335	P1072	IL32	0.026727890595793724	0.0322740413248539	0.044444444444444446	0.014760147601476014
GSE205335	P1072	IL33	0.003170884447172284	0.0	0.014814814814814815	0.0
GSE205335	P1072	IL34	0.003957750275731087	0.0	0.014814814814814815	0.0
GSE205335	P1072	IL36A	0.0	0.0	0.0	0.0
GSE205335	P1072	IL36B	0.0	0.0	0.0	0.0
GSE205335	P1072	IL36G	0.0	0.0	0.0	0.0
GSE205335	P1072	IL36RN	0.0	0.0	0.0	0.0
GSE205335	P1072	IL37	0.0	0.0	0.0	0.0
GSE205335	P1072	IL4	0.0	0.0	0.0	0.0
GSE205335	P1072	IL5	0.0	0.0022876670118421316	0.0	0.007380073800738007
GSE205335	P1072	IL6	0.0	0.0	0.0	0.0
GSE205335	P1072	IL7	0.024708589538931847	0.009242536500096321	0.0962962962962963	0.01845018450184502
GSE205335	P1072	IL9	0.0	0.0	0.0	0.0
GSE205335	P1072	ILDR2	0.0	0.0	0.0	0.0
GSE205335	P1072	IMPG2	0.0008280794136226177	0.0	0.007407407407407408	0.0
GSE205335	P1072	INHA	0.0006660494254902005	0.0	0.007407407407407408	0.0
GSE205335	P1072	INHBA	0.005590956192463636	0.0006346075097098947	0.007407407407407408	0.0036900369003690036
GSE205335	P1072	INHBB	0.07612590491771698	0.03919140622019768	0.2074074074074074	0.11808118081180811
GSE205335	P1072	INHBC	0.0	0.0	0.0	0.0
GSE205335	P1072	INHBE	0.0	0.0	0.0	0.0
GSE205335	P1072	INS	0.0	0.0	0.0	0.0
GSE205335	P1072	INSL3	0.0	0.0	0.0	0.0
GSE205335	P1072	INSL5	0.0	0.0	0.0	0.0
GSE205335	P1072	ITGA4	0.0013255454832687974	0.007837950251996517	0.007407407407407408	0.01845018450184502
GSE205335	P1072	ITGA9	0.003752088872715831	0.0010760979494079947	0.022222222222222223	0.007380073800738007
GSE205335	P1072	ITGAL	0.004158578813076019	0.004209745675325394	0.014814814814814815	0.01107011070110701
GSE205335	P1072	ITGAM	0.002449504565447569	0.0	0.007407407407407408	0.0
GSE205335	P1072	ITGB1	0.9054848551750183	0.7410229444503784	0.8518518518518519	0.6531365313653137
GSE205335	P1072	ITGB2	0.02087230421602726	0.029917068779468536	0.044444444444444446	0.03690036900369004
GSE205335	P1072	ITIH2	0.0	0.0	0.0	0.0
GSE205335	P1072	ITM2B	1.5322614908218384	0.9865788221359253	0.8888888888888888	0.7121771217712177
