ligand	n_patients	n_cohorts	median_delta	mean_delta	paired_p	frac_patients_expressed_high	paired_fdr	pearson	pearson_p	n_background	receptor_score	scaled_delta	scaled_activity	scaled_receptor	scaled_frac	prioritization_score	rank	receptors	activity_ifn	auroc_ifn	activity_cyto	activity_exh
ADGRE5	60	3	0.013838183134794235	0.026283359405351803	0.0013986199593512493	0.8333333333333334	0.005969110183659796	0.13752524412350614	0.19111713750946296	92	0.2830207347869873	0.22628662877634012	0.6376569472880279	0.12189942423361479	0.7777777777777778	0.44090519451894017	147	CD55	0.07013705292635104	0.7361725663716814	-0.14352326445012495	-0.11180464789762289
HLA-DQB1	60	3	-0.007052423432469368	-0.004509540526002335	0.7853303789132676	0.8166666666666667	0.8523794757505494	0.13187947858894902	0.2101584665277235	92	0.4386115123828252	0.180326460990872	0.6285888093448035	0.18891368811526266	0.7555555555555555	0.43834612850162347	148	CD4,LAG3	0.10537199181447438	0.8390486725663717	0.24355278363876395	-0.04673153768130527
ANGPTL4	60	3	0.030684524856042117	0.05496544381894637	1.8643622625467746e-07	0.6166666666666667	2.4802957431352963e-06	0.16389236984866898	0.11850422003960817	92	0.7455742756525675	0.2633492525726822	0.6800074012306526	0.3211251465156647	0.48888888888888893	0.4383426723019721	149	CDH11,CDH5,GPIHBP1,ITGA5,ITGAV,ITGB1	0.1269868108771408	0.8462389380530974	0.041494527566138695	-0.0551421038661519
LCN2	60	3	0.07101447880268097	0.22176153163503234	4.058507193508507e-06	0.8	3.464225783030476e-05	0.15068662949197062	0.15163656346560708	92	0.018267790786921978	0.35207676003875754	0.6587965531244107	0.007868091999061218	0.7333333333333334	0.4380186846238907	150	FCGR2A,LRP2	0.07058134424024314	0.728429203539823	0.17624464731197426	-0.048507377914365005
AREG	60	3	0.08927398920059204	0.14131422251230105	7.952760493022661e-05	0.85	0.0004898736489258804	0.07943282843121514	0.4516505045116808	92	0.014528800422946611	0.3922484112958143	0.5443498420374808	0.006257677225293247	0.7999999999999999	0.43571398263964706	151	EGFR,ERBB2,ERBB3,MMP9	0.3372546407838908	0.9153761061946903	0.07781613290769257	-0.052682701093103385
LIN7C	60	3	0.01943301036953926	0.026953663397580385	0.0002842235335029564	0.9333333333333333	0.0014831752075809296	0.10152556633592923	0.33555971992465056	92	0.029207816657920677	0.23859547187343502	0.5798348429000196	0.012580053671336923	0.9111111111111111	0.43553036988897564	152	ABCA1,HTR2C,KCNJ4	0.1766438055008445	0.7881637168141593	-0.09275921185000482	-0.09709075030899775
TCTN1	60	3	0.01312187872827053	0.057746447467555605	0.007052676173054015	0.9	0.02321748767713374	0.11786568359929571	0.2631502992874064	92	0.08885136991739273	0.22471073050822143	0.6060800768626614	0.038269036519355676	0.8666666666666667	0.4339316276392263	153	TCTN2,TCTN3,TMEM216,TMEM67	0.17986393000490294	0.8158185840707965	-0.09886212882706837	-0.09397058034773066
LTBP3	60	3	0.09568344056606293	0.11457112841308117	2.5921951470835116e-09	1.0	7.942751796832811e-08	-0.05620057447037858	0.5946515578137844	92	0.0035986804869025946	0.4063494599762991	0.3264976482663705	0.001549982122985924	1.0	0.4335992725914139	154	ITGB5	0.25719913318104526	0.8617256637168141	-0.12898204818267428	-0.11660020305743611
SPON2	60	3	0.013687605736777186	0.05160743393547212	5.378103296945853e-06	0.5166666666666667	4.4019407122262294e-05	0.17201196093127483	0.10109504725568251	92	1.0580961505572002	0.22595535249408952	0.6930489580450415	0.4557309613156201	0.3555555555555556	0.43257270685257665	155	ITGA4,ITGA5,ITGAM,ITGB1,ITGB2	0.16655740296178412	0.6825221238938053	-0.007225341868861433	-0.06680647278268523
HLA-DPB1	60	3	-0.0314803421497345	-0.07058868409561304	0.0128383632104671	0.8666666666666667	0.03797486147650541	0.10776858689958659	0.3065308530313642	92	0.4386115123828252	0.12658406537012373	0.5898622822804035	0.18891368811526266	0.8222222222222223	0.43189556449700306	156	CD4,LAG3	0.29560125541090937	0.8285398230088495	0.08854327414320737	-0.09363562301345073
MANSC1	60	3	0.03348463028669357	0.03892581710436692	6.183255032990184e-06	0.8833333333333333	4.992560651637345e-05	0.12015582141957373	0.2539217645168675	92	0.0065892272007962065	0.2695095962178212	0.609758459455095	0.002838035886402699	0.8444444444444444	0.43163763400094085	157	GPR55	0.2102537641996459	0.8207964601769913	-0.0712644350786952	-0.10121596586894097
PIGA	60	3	0.017241593450307846	0.02789260760570566	2.3680817959610822e-07	0.8666666666666667	3.0104869640143546e-06	0.1490594989423462	0.1561568231647115	92	0.011324313081180057	0.23377426723433092	0.6561830821636854	0.004877477423963321	0.8222222222222223	0.42926426226105047	158	PIGR	0.03097289500465062	0.7914823008849559	-0.034299287865240245	-0.03410194028887436
COL9A2	60	3	0.009048787876963615	0.03430535397298324	5.724062365686501e-06	0.6166666666666667	4.6532343721056935e-05	0.16721270916493375	0.11112482726497065	92	0.7455742756525675	0.21574976815756997	0.6853404769232058	0.3211251465156647	0.48888888888888893	0.42777607012133234	159	ITGA1,ITGA10,ITGA11,ITGA2,ITGB1,MAG	0.13524520403285892	0.8069690265486726	-0.06993215304656707	-0.0834701456310396
CLU	60	3	0.02215622365474701	0.13837230226490646	0.0010809941395103183	0.85	0.0048021858613934215	0.1507689956779249	0.1514103791702752	92	0.0067898240716507035	0.244586649731329	0.6589288483696735	0.002924434655307854	0.7999999999999999	0.4266099831890776	160	LRP2,TREM2	0.18171842230037272	0.8003318584070795	-0.07337717889901167	-0.09214542242386517
TCTN3	60	3	0.017731763422489166	0.030387744369606177	0.00010785598324779055	0.9166666666666666	0.0006343007673274392	0.10218163093528393	0.332429846613372	92	0.0017780152847990394	0.23485266072627264	0.5808886033245714	0.0007658062214370829	0.8888888888888888	0.42634898979029245	161	FCRL1	0.1779739530698185	0.8097345132743362	-0.10949768015891904	-0.0973757325643125
TIMP3	60	3	0.005802074912935495	0.019547921153328693	0.01691664744070538	0.5166666666666667	0.0476778153104786	0.13485236773764378	0.19997016433674972	92	1.1790598630905151	0.20860687012358853	0.633363816157479	0.5078310554026119	0.3555555555555556	0.4263393243098088	162	ADAM17,ADAMTS4,AGTR2,CD44,DDR1,KDR	0.07624663573189572	0.7959070796460177	0.141419037618919	-0.06991489824007928
TGFA	60	3	0.03211171366274357	0.0624262950795431	6.812207229672463e-08	0.7666666666666667	1.085411685261146e-06	0.1659296049127691	0.11393304194986208	92	0.14449724555015564	0.26648912487875154	0.6832795754771666	0.06223618580159622	0.688888888888889	0.4252234437616008	163	ADAM17,EGFR,ERBB2,ERBB3,ERBB4,PTPRD	-0.004720253612362026	0.8058628318584071	0.04644483142448379	-0.044104532796133016
TGFBI	60	3	0.013584231026470661	0.03864355751817736	0.008402484490246203	0.6666666666666666	0.026633869935926292	0.11038877204369009	0.29485032365066016	92	0.7455742756525675	0.22572792400774258	0.5940707815845429	0.3211251465156647	0.5555555555555555	0.4241198519158764	164	ITGA1,ITGA3,ITGA4,ITGA5,ITGA6,ITGA7	0.19647333836242756	0.8053097345132744	-0.09670391855362273	-0.11352071265431127
PRNP	60	3	0.028219538740813732	0.06779977052162091	1.0568701044684289e-06	0.8833333333333333	1.1078594516138355e-05	0.04786650154435459	0.65047540974144	92	0.23293464382489523	0.257926184789563	0.49364851467649223	0.10032692123313074	0.8444444444444444	0.4240865162859076	165	NCAM1,TNFRSF25	-0.015315171684353123	0.743362831858407	-0.0746051729665228	-0.05940817237557701
EFNA5	60	3	0.03797795623540878	0.05216230952501064	3.102318170629129e-09	0.7666666666666667	9.268175534754525e-08	0.17587852210318541	0.09354212586658417	92	0.06002077832818031	0.27939509254617406	0.6992593665110302	0.025851456875643025	0.688888888888889	0.423348701205434	166	EPHA1,EPHA2,EPHA3,EPHA4,EPHA5,EPHA6	0.21489430760026831	0.8357300884955753	-0.0791114281488896	-0.09471440112197453
IL18	60	3	0.009258069097995758	0.021681393086813234	0.17792440912113394	0.7833333333333333	0.30723380741116557	0.19392154109388504	0.06399381204705827	92	0.08170598124464352	0.2162101951921807	0.7282397738833172	0.035191457183025125	0.7111111111111111	0.42268813434240854	167	IL18R1,IL18RAP,IL1RAPL1,IL1RL2	0.11738692597856623	0.7660398230088494	0.0783588385163916	-0.08887781291002339
EFNB2	60	3	0.04552227631211281	0.09517253291172285	1.1100756519178191e-07	0.8333333333333334	1.6791650684073342e-06	0.0919565822914206	0.38331412917175484	92	0.11750196541349094	0.2959928976618927	0.5644652943842354	0.05060909032337522	0.7777777777777778	0.42221126503682027	168	C19orf38,EPHA10,EPHA3,EPHA4,EPHA6,EPHA8	0.22644528261234284	0.8490044247787611	-0.053815347731690555	-0.10207188526376582
NTN4	60	3	0.019126676488667727	0.050641802900160356	7.64900353749632e-05	0.8	0.0004736041050418705	0.18329364939710904	0.08030787652606466	92	0.0003605449746828526	0.237921525115695	0.7111694249001523	0.00015528977004897413	0.7333333333333334	0.4206448932798074	169	DCC,UNC5A	0.25350006635907557	0.8755530973451328	0.0014301149970111426	-0.07841093469614967
FURIN	60	3	0.03245162218809128	0.02987130933130781	0.000570573238333362	0.9833333333333333	0.00273829325224244	-0.028595910070822458	0.7867083133028512	92	0.15275869270165762	0.26723693719364966	0.37083581695569934	0.06579446096423576	0.9777777777777777	0.4204112482228406	170	ADAM19,ADAMTS1,BACE1,DSG3,INSR,LRP1	0.11846513746958194	0.7621681415929205	0.05258261393561932	-0.06519309974507588
LYZ	60	3	0.005563957616686821	-0.00802764628121319	0.12939544185827684	0.7333333333333333	0.24198365104951614	0.11542048610185561	0.27325205449797996	92	0.5201501051584879	0.20808300257321494	0.6021526399066821	0.22403304966894297	0.6444444444444444	0.4196782841483211	171	ITGAL	0.14286903019931504	0.7914823008849557	-0.0532527437660306	-0.0858555302501684
MSN	60	3	-0.024470511823892593	-0.04969182655331679	0.11516805621370461	0.95	0.22356365672672202	0.09629914246811125	0.36115600902284795	92	0.0645174328237772	0.14200597171286314	0.5714402448082213	0.027788203999147273	0.9333333333333332	0.41864193846339126	172	SLC9A1	0.2098890676052945	0.8451327433628317	-0.060268797671674354	-0.11248196780298499
HLA-DQA1	60	3	-0.01192529033869505	-0.01568883627235967	0.11516805621370461	0.7333333333333333	0.22356365672672202	0.15855444967330398	0.1311521377915286	92	0.4386115123828252	0.16960595941590395	0.6714337195600538	0.18891368811526266	0.6444444444444444	0.4185994528839162	173	CD4,LAG3	0.22314887889977705	0.784845132743363	0.03252473491921453	-0.10875444459214767
COL18A1	60	3	0.01581269921734929	0.0413419320830144	3.8945699831182846e-05	0.6	0.0002614612994284466	0.14673721302535622	0.16278130013083625	92	0.7455742756525675	0.23063064292246563	0.6524530638145396	0.3211251465156647	0.4666666666666666	0.4177188799798341	174	GPC1,GPC4,ITGA1,ITGA10,ITGA11,ITGA2	0.1988096524440033	0.8014380530973452	-0.05345662749033967	-0.09702037436902124
COL27A1	60	3	0.008818293921649456	0.02272900422976818	0.0006125957201813042	0.6166666666666667	0.002928207542466634	0.14138473578534935	0.1788394715039389	92	0.7455742756525675	0.21524267226135146	0.6438560008204669	0.3211251465156647	0.48888888888888893	0.417278177121593	175	ITGA1,ITGA10,ITGA11,ITGA2,ITGB1	0.23091688849181363	0.8296460176991151	-0.026162494693173506	-0.08609708054262395
NMB	60	3	0.014485273510217667	0.01961197890341282	0.006453692031418415	0.8333333333333334	0.021602694614972006	0.1534758726931468	0.14411691092053835	92	0.00018517377247917466	0.2277102534150534	0.6632765907651256	7.975590998789115e-05	0.7777777777777778	0.4172110944669861	176	BRS3,GRPR,NMBR	0.19429069623911635	0.8185840707964602	-0.006888444844372751	-0.08736870449925373
APOO	60	3	0.01641431637108326	0.03301380077997843	0.0007472905659468843	0.9166666666666666	0.003474755744383372	0.07894459235862186	0.4544448359831685	92	0.0008423898398177698	0.23195422465951093	0.543565645097662	0.00036282442885790446	0.8888888888888888	0.41619289576873	177	IL1RAPL1,IL1RAPL2	0.18259655304866196	0.8169247787610621	-0.09081565408434393	-0.10659590416061605
EMC1	60	3	0.01875269040465355	0.020912128097067276	0.0001590460661735875	0.8833333333333333	0.0008799076346177641	0.10082595705689117	0.33891781408700933	92	0.0007463704193166146	0.23709874081235857	0.5787111417101907	0.00032146805232547267	0.8444444444444444	0.4151439487548298	178	PRLR	0.17730035707647504	0.8091814159292036	-0.09529927549736558	-0.09911201757556982
IL7	60	3	0.0012642009896808304	0.013046381769769747	0.022827933481035408	0.3	0.061244683956277676	0.19718867932252274	0.059558085989070086	92	1.5264100233713787	0.19862336647420628	0.7334873988432143	0.6574377072882385	0.06666666666666665	0.41405378481808147	179	IL2RG,IL7R	0.010232465580969543	0.7063053097345133	-0.07593122386730358	0.006685087845181163
LRCH4	60	3	0.024754323065280914	0.036954418864722054	2.048952047547636e-06	0.8166666666666667	1.930824600367524e-05	0.14377038161600622	0.17154469859953583	92	0.0007104746424981082	0.250302572074081	0.6476877868455259	0.0003060074376468783	0.7555555555555555	0.4134629804782023	180	CADM3	0.11591074250458597	0.7212389380530974	-0.13956002012631566	-0.10074224703827364
ANG	60	3	0.020966999232769012	0.03684727486300592	2.9925976692830513e-05	0.8166666666666667	0.00020791594272053757	0.14004552209659415	0.18303260937603358	92	0.02670388761907816	0.24197030856417806	0.6417049772983683	0.011501590256327921	0.7555555555555555	0.4126831079186074	181	EGFR,PLXNB2	0.1559464908509984	0.7605088495575221	-0.053314279071743687	-0.0503577749131823
RPS19	60	3	-0.08901751041412354	-0.11575681368509928	0.00017374503675681157	1.0	0.0009524097198366506	0.1347819642559743	0.2002072667085112	92	0.020006746519356966	0.0	0.6332507352157442	0.008617074940933346	1.0	0.41046695253916937	182	C5AR1	0.16167233133617812	0.7925884955752213	-0.11649954629828699	-0.10062537552589199
TCN2	60	3	0.013411976397037506	0.02068482943189641	0.00020111681110313547	0.7333333333333333	0.0010924299512193039	0.2145619688125625	0.03998989370923913	92	0.0005429058946901932	0.22534895695166018	0.761392097445901	0.00023383416068642357	0.6444444444444444	0.407854833250673	183	CNR1,LRP2	0.024552717342037917	0.6095132743362832	-0.0882740175681139	-0.06134496437248537
BTN2A1	60	3	0.025906018912792206	0.024009960587136447	1.3121503324743323e-05	0.8333333333333334	9.867271557746452e-05	0.113255165693765	0.2824125053123338	92	1.1800158972619101e-05	0.2528363488803702	0.598674737037415	5.082428274062724e-06	0.7777777777777778	0.4073234865309593	184	FAM187B	0.1299936980716724	0.7428097345132743	-0.09774277474816913	-0.10832848065691458
PTGFRN	60	3	0.012887170538306236	0.029875676652106147	7.411079670049856e-05	0.8	0.0004636774976811297	0.1530372717538855	0.14528035860294206	92	0.0007024029764579609	0.22419436312766453	0.6625721169794353	0.0003025309028140487	0.7333333333333334	0.4051005860858118	185	SGCG,TMEM59L	0.19882585027751243	0.849004424778761	-0.03404376861901584	-0.10654794516513082
SEMA4A	60	3	0.007292191963642836	0.015123658722344165	0.0060058238194314025	0.7833333333333333	0.020331329926970326	0.15533055611531552	0.1392746480104017	92	0.06972572207450867	0.21188518707671217	0.6662555534957407	0.030031458230623042	0.7111111111111111	0.40482082747854675	186	NRP1,PLXNA1,PLXNA2,PLXNA3,PLXNA4,PLXNB1	0.17832850995797742	0.8174778761061947	-0.06367147786016696	-0.0968781095744437
MICB	60	3	0.0	-0.0023831025522667915	0.8617060616960807	0.2833333333333333	0.9153233277571702	0.20520870885338177	0.04972543721312324	92	1.457535942395528	0.1958420738672537	0.7463690414919235	0.6277730580819021	0.04444444444444443	0.40360715447138096	187	HCST,KLRK1	0.14655797737082862	0.8324115044247788	-0.01696453972255025	-0.07867233514228482
SORL1	60	3	0.040948908776044846	0.045381058337322124	1.6582963577412866e-05	0.9	0.0001230847296584371	0.02678652114646628	0.7999128627569188	92	0.00024221846979344264	0.28593130664846195	0.4597901886587941	0.00010432554359944877	0.8666666666666667	0.40312312187938054	188	CNTFR	0.22611207588995977	0.8633849557522124	-0.08631629576527376	-0.11890264024118538
TGFB1	60	3	0.0037145130336284637	-0.018407111898219832	0.19764832976309	0.7833333333333333	0.3306440746192084	-0.02544199458674707	0.8097617180712121	92	0.7455742756525675	0.20401415071515128	0.3759015853613848	0.3211251465156647	0.7111111111111111	0.403037998425828	189	ACVRL1,APP,ENG,ITGAV,ITGB1,ITGB3	0.05992397017222154	0.6941371681415929	-0.04643817152671276	-0.01942834310752601
TNC	60	3	0.0026392219588160515	0.040605742847158885	0.11641999625327584	0.5833333333333334	0.2243901540688139	0.14164914483107457	0.17801996699282807	92	0.7455742756525675	0.2016484674566269	0.6442806903838922	0.3211251465156647	0.4444444444444445	0.40287468720015707	190	CNTN1,EGFR,ITGA5,ITGA7,ITGA8,ITGA9	0.0944732049797901	0.8567477876106194	0.18798713002620906	-0.05152636925266642
CXCL8	60	3	0.10141754150390625	0.15515949073402832	6.987151826072759e-07	0.9	7.803407880520511e-06	-0.06202296291276168	0.5569785028112584	92	0.019200603167215984	0.4189647107759129	0.3171458214447652	0.008269862180886975	0.8666666666666667	0.402761765267058	191	ACKR1,CXCR1,CXCR2,SDC1,SDC2	0.04801296625091516	0.7970132743362831	-0.07450756641427701	0.03974836408764418
NPNT	60	3	0.010604160837829113	0.020065818894848538	0.004809943775423356	0.6	0.01666052988878525	0.11534784050676278	0.27355610683504883	92	0.7455742756525675	0.21917165071613479	0.6020359577183699	0.3211251465156647	0.4666666666666666	0.402249855404209	192	ITGA8,ITGB1	0.14875823770539123	0.8053097345132743	-0.08241523133682935	-0.09235741567356454
MMP15	60	3	0.027826551347970963	0.030839945985159527	1.1083549734291031e-05	0.8333333333333334	8.58821649404496e-05	0.09237556273888567	0.38114126475143567	92	0.013550590258091688	0.2570615968488313	0.5651382540510638	0.005836353833687216	0.7777777777777778	0.40145349562784005	193	DDR1	0.06124659845418935	0.6521017699115044	-0.14480344638903692	-0.10677425374218397
CXCL3	60	3	0.02694198116660118	0.05977008253976237	0.0005256854322375171	0.7333333333333333	0.0025571240283636153	0.17362971831660465	0.09787878969987132	92	0.019200603167215984	0.2551155071638393	0.6956473739797888	0.008269862180886975	0.6444444444444444	0.4008692969422399	194	ACKR1,ADRA2A,CXCR1,CXCR2,GRM7,MTNR1A	0.20535043549122767	0.8301991150442478	0.02398232364895836	-0.09977108750800834
EFNA4	60	3	0.030921312049031258	0.04095236096375932	1.9435909920095752e-07	0.7833333333333333	2.5245556907080894e-06	0.11716822611216036	0.2660054857611911	92	0.050284417967001595	0.2638701938428263	0.6049598318464336	0.021657924118928393	0.7111111111111111	0.4003997652298249	195	EPHA1,EPHA10,EPHA2,EPHA3,EPHA4,EPHA5	0.21560154036180942	0.8313053097345133	-0.07485191148323452	-0.09086707588874122
CDCP1	60	3	0.05724217742681503	0.09590984528961902	1.7249727524000428e-09	0.85	6.593841703111054e-08	0.03731444882904205	0.723985664294438	92	0.005392488247404496	0.32177714762737203	0.47669997704754935	0.002322590297279398	0.7999999999999999	0.4001999287430502	196	EGFR	0.26269414831116505	0.8766592920353982	-0.10847778949826924	-0.09843896085127034
DSC2	60	3	0.05575419217348099	0.12157059633803631	1.6069434133490493e-07	0.7666666666666667	2.286068308276326e-06	0.10526712064105925	0.31795960693653863	92	0.006352121631304423	0.3185035207135082	0.5858444673439164	0.0027359125122075707	0.688888888888889	0.3989931973646303	197	DSG1,DSG2,DSG3,DSG4	0.18437166982430866	0.7970132743362831	-0.09048890725241414	-0.09528732192209233
NT5E	60	3	0.02210279181599617	0.04528196186123144	3.0442758673007298e-06	0.7833333333333333	2.6749335745767442e-05	0.13790802995395543	0.18987287484325527	92	0.0017780152847990394	0.24446909755465246	0.6382717717422103	0.0007658062214370829	0.7111111111111111	0.3986544466573527	198	FCRL1	0.18535380487969144	0.8313053097345133	-0.08963977742729846	-0.0965923971307956
EDN1	60	3	0.055539168417453766	0.0902409665005204	2.5921951470835116e-09	0.6833333333333333	7.942751796832811e-08	0.14021618808361017	0.18249429893121522	92	0.12118842204411824	0.31803045987283546	0.6419790982661989	0.052196878373865156	0.5777777777777778	0.39749605357266937	199	ADGRL4,ECE1,EDNRA,EDNRB,EGFR	0.017545215617309335	0.7793141592920354	0.06751468642902911	-0.04812306825421214
PTGS2	60	3	0.05661436915397644	0.0851932153183346	2.477933636658811e-06	0.7166666666666667	2.2604051113032663e-05	0.14237082245941785	0.17579720582207273	92	0.003504140884615481	0.32039594438351876	0.6454398374020068	0.0015092631166744334	0.6222222222222222	0.3973918167811056	200	PTGDR2	0.14652374140801652	0.7898230088495575	0.015569021909215964	-0.08724386608966639
ADGRF5	60	3	0.006064970977604389	0.04081565373780904	0.0031854723933106353	0.7166666666666667	0.011868260613810282	0.20541422527053582	0.0494922332049646	92	0.0016568313779619832	0.20918525195292498	0.7466991386610218	0.0007136112878010886	0.6222222222222222	0.3947050560309925	201	TREML2	0.11719445356647004	0.7278761061946903	-0.07712867048379093	-0.11491535049856419
CMTM8	60	3	0.06269989162683487	0.07830034646516044	2.9963618614770236e-07	0.9833333333333333	3.616820630772771e-06	-0.09514598198812134	0.366961586920944	92	0.005392488247404496	0.3337843365785591	0.2639441600876081	0.002322590297279398	0.9777777777777777	0.3944572161853061	202	EGFR	0.2993713254547222	0.8213495575221239	-0.09824180989740053	-0.08142166849601337
TFPI	60	3	0.005130623758304864	0.040924866917096854	0.08526198031655641	0.8333333333333334	0.17597248096422263	0.0859841289773345	0.41509213775582904	92	0.08056226745247841	0.20712965079885487	0.5548724357754073	0.03469884997932359	0.7777777777777778	0.3936196785828409	203	F10,F3,LRP1,SDC4,VLDLR	0.21455915362340186	0.8600663716814159	-0.038859402116315	-0.09883679644851734
ULBP2	60	3	0.0021598804742097855	0.008773350457583243	0.009613394634938585	0.43333333333333335	0.029684771547161783	0.05266568202457445	0.6180675782760279	92	1.457535942395528	0.2005938970693045	0.5013568812997048	0.6277730580819021	0.24444444444444446	0.39354207022383897	204	HCST,KLRK1	0.18379677403980585	0.7809734513274337	0.05472470517559984	-0.10819039185795425
TGM2	60	3	0.037983302026987076	0.06766144315139778	5.479833412881591e-05	0.7166666666666667	0.0003501818678285295	-0.04178685138388844	0.6924752881861734	92	0.7455742756525675	0.27940685350089284	0.34964873883570013	0.3211251465156647	0.6222222222222222	0.39310074026861996	205	ADGRG1,ITGA4,ITGA9,ITGB1,ITGB3,SDC4	0.10092485584788147	0.7676991150442478	-0.0034449467823493046	9.189027183825598e-05
CLEC2B	60	3	0.007607847452163696	0.013584612457392117	0.04850586217962796	0.6333333333333333	0.11168498131918192	0.09492721671446623	0.3680693782103043	92	0.631386935710907	0.21257964174312463	0.5692366796927792	0.2719436934177751	0.5111111111111111	0.3912177814911975	206	KLRB1,KLRF1	0.3076333043714347	0.8301991150442477	0.09439052070855568	-0.08429092205541054
CFD	60	3	0.012628443539142609	0.032751017902046445	0.00248124880630403	0.7833333333333333	0.00972161417551907	0.12894710320144634	0.2205645632962571	92	0.002751376673889657	0.22362515340874595	0.6238788750847941	0.0011850412043109707	0.7111111111111111	0.3899500452022405	207	CFB	0.16448697661269485	0.8008849557522124	-0.0925527713770396	-0.0760213173710419
LRIG1	60	3	0.01878438238054514	0.04797542542219162	3.9316039954502724e-07	0.8	4.65174928174562e-06	0.09831630077637639	0.3511377339768351	92	0.014528800422946611	0.23716846442352996	0.5746801720919008	0.006257677225293247	0.7333333333333334	0.3878599117685143	208	EGFR,ERBB2,ERBB3,ERBB4,MET,MOG	0.14831058515358417	0.8844026548672567	0.13097416943623688	-0.05795738817209236
CEACAM1	60	3	0.02495933324098587	0.05352730128603677	1.9095075663509963e-06	0.7333333333333333	1.8551719851946673e-05	0.07126668583194465	0.49962558006352303	92	0.2895018234848976	0.25075360263859764	0.5312335149245386	0.12469088395219996	0.6444444444444444	0.38778061148994514	209	CD209,CEACAM5,EGFR,HAVCR2,SELE	0.2568931783752771	0.8611725663716814	-0.0037807303862223123	-0.0916245911455669
SLC6A8	60	3	0.024713126942515373	0.0528854639424632	2.319041279557301e-06	0.75	2.1317340992853653e-05	0.1335384861335279	0.20442831328316532	92	0.0026540859059120217	0.2502119389606614	0.6312534806229513	0.00114313724766749	0.6666666666666666	0.3873188058744867	210	LIFR	0.19841202523464588	0.8252212389380531	-0.06046423852483059	-0.09616118607249198
IL15	60	3	0.007564307190477848	0.005414303004120787	0.024749591163795697	0.36666666666666664	0.06528865660206591	0.06585520764157857	0.5328232537074311	92	1.5264100233713787	0.21248385143057139	0.5225416855514223	0.6574377072882385	0.15555555555555553	0.38700469995644693	211	IL15RA,IL2RA,IL2RB,IL2RG	0.14100303318244686	0.7345132743362832	0.3126872944669025	-0.04077720246816388
SPP1	60	3	0.0	0.018530610477318986	0.5699790326345511	0.5	0.7014675015430366	0.05768734651209068	0.5849233431173735	92	1.1790598630905151	0.1958420738672537	0.5094225981628407	0.5078310554026119	0.3333333333333333	0.3866072651915099	212	CD44,ITGA4,ITGA5,ITGA8,ITGA9,ITGAV	0.2461025331948825	0.8174778761061947	0.18986756294893828	-0.05320274962167947
PLAT	60	3	0.014516535215079784	0.05883762057928834	0.00013932785484701725	0.4666666666666667	0.0007888208022685328	0.09539081539696696	0.3657242168983277	92	1.0580961505572002	0.22777903041279624	0.5699813044522528	0.4557309613156201	0.2888888888888889	0.38559504626738955	213	ITGAM,ITGB2,LRP1	0.22133411732284136	0.8174778761061947	-0.007606427363257114	-0.09848324744850573
ITGB2	60	3	-0.0045303673250600696	-0.0214459840952865	0.6801563624850688	0.5833333333333334	0.7753712101889014	0.14048253982266767	0.18165648653398253	92	0.622584213813146	0.18587508503334177	0.6424069081524593	0.2681522866438745	0.4444444444444445	0.38521968106853	214	CD226,CD82,ICAM1,ICAM3,THY1	0.15310211764932155	0.8296460176991151	0.15283823320651616	-0.06646086176935861
VSIG10	60	3	0.00503724068403244	0.013571460250144203	0.11687612899840598	0.7833333333333333	0.22490656063300343	0.0472647512387435	0.6545867937083738	92	0.2988391195734342	0.20692420431035466	0.4926819929983853	0.1287125363514422	0.7111111111111111	0.3848574611928233	215	IL6ST	0.43312084828274305	0.9314159292035399	0.08437823018609172	-0.0895056572714999
FAM200A	60	3	0.009099154733121395	0.013930081482976675	0.0002924373651993314	0.5166666666666667	0.0015063045319534526	0.22809231391225268	0.02875824160290626	92	0.41869036853313446	0.21586057725027796	0.7831243204779094	0.1803334829681733	0.3555555555555556	0.38371848406297904	216	CTLA4	0.18220707039994713	0.790929203539823	0.012913108984327137	-0.09212343217972807
APOC1	60	3	-0.0071481914492323995	-0.033283208392094824	0.12035190213847893	0.8166666666666667	0.23011283688877174	0.1109607034872881	0.29234022961806727	92	0.003721329771603147	0.18011576753375583	0.5949894086853088	0.0016028082072617447	0.7555555555555555	0.38306588499547045	217	VLDLR	0.21209327536868783	0.8484513274336284	-0.07121418772571668	-0.08782824351434393
MELTF	31	2	0.015031199902296066	0.031419974090831894	0.003609433349384215	0.7096774193548387	0.013190436857841397	0.10710915499785083	0.3095173711664606	92	0.23451836158831915	0.22891131325492217	0.5888031133488386	0.10100904186876271	0.6129032258064516	0.3829066735697438	218	TFRC	0.24762346888699424	0.8943584070796461	-0.0907831315624316	-0.08526307899417254
TSPAN5	60	3	0.02395682455971837	0.027442544314544647	0.00022587884694527256	0.6666666666666666	0.001210427004930945	0.18263570650524893	0.08141807186721935	92	0.03809764670828978	0.24854804354920076	0.7101126475923394	0.016408978663317777	0.5555555555555555	0.3826563063401034	219	TSPAN13	0.15569156521518698	0.7660398230088497	-0.028131714323438976	-0.10442289983138349
MFGE8	60	3	0.019084484316408634	0.03549105244649885	1.0826273297106009e-06	0.7833333333333333	1.1249910078297113e-05	0.09021410062003175	0.3924305062792231	92	0.038098448887467384	0.23782870065365666	0.5616665483040134	0.01640932416867432	0.7111111111111111	0.3817539210593639	220	ITGAV,ITGB3,ITGB5,PDGFRB	0.19282262015787835	0.8412610619469028	-0.08460432596331617	-0.09772818140061289
