cohort	ligand	n_patients	median_delta	mean_delta	paired_p	frac_patients_expressed_high	median_frac_high	median_frac_low	paired_fdr
GSE205335	CD55	21	0.33468708395957947	0.34728347208528293	9.5367431640625e-07	0.9523809523809523	0.7096774193548387	0.31378299120234604	2.7633294826600607e-05
GSE205335	CD58	21	0.049019381403923035	0.0504379383554416	0.004284858703613281	0.9047619047619048	0.3181818181818182	0.13307984790874525	0.015861077930791296
GSE205335	CD59	21	0.274720698595047	0.3566022820415951	4.76837158203125e-06	1.0	0.7272727272727273	0.4068678459937565	7.655169512774494e-05
GSE205335	CD5L	21	0.0	0.00029730611519577604	0.4652088184521418	0.0	0.0	0.0	0.5866964716784973
GSE205335	CD6	21	-0.008116255979984999	-0.06235211405215696	0.0021514892578125	0.047619047619047616	0.017094017094017096	0.021937842778793418	0.008844184215506055
GSE205335	CD7	21	-0.018384352326393127	-0.09148473649041816	0.042079925537109375	0.19047619047619047	0.04995617879053462	0.04433497536945813	0.09688168902729832
GSE205335	CD70	21	-0.006326209171675146	-0.013602068010922744	0.015755486091547432	0.047619047619047616	0.002728512960436562	0.011483253588516746	0.04359807746354923
GSE205335	CD72	21	-0.00013176118955016136	-0.007815238044020675	0.6873736155096972	0.0	0.013333333333333334	0.007259528130671506	0.7769741724315131
GSE205335	CD79B	21	-0.0009802798740565777	-0.03798827164116249	0.038437843322753906	0.0	0.005005005005005005	0.008403361344537815	0.08989007454218827
GSE205335	CD80	21	0.0	-0.003992619621428838	0.550923682773407	0.0	0.0006745362563237774	0.0006049606775559589	0.664334092277235
GSE205335	CD82	21	0.09803568571805954	0.12581389985280111	4.76837158203125e-06	0.9523809523809523	0.358974358974359	0.1687051876845213	7.655169512774494e-05
GSE205335	CD86	21	0.0	-0.0061679194131145434	0.5015913016269502	0.0	0.0056022408963585435	0.006097560975609756	0.6162259217505861
GSE205335	CD9	21	0.4800138473510742	0.6102354977102507	1.9073486328125e-06	1.0	0.8548548548548549	0.41025641025641024	4.275339954304245e-05
GSE205335	CD96	21	-0.007276121061295271	-0.06046259694960013	0.00042629241943359375	0.047619047619047616	0.015151515151515152	0.03327283726557774	0.0025577545166015625
GSE205335	CD99	21	0.11477787792682648	0.103434846625619	0.05469322204589844	0.9047619047619048	0.6596596596596597	0.4009216589861751	0.1174964697839554
GSE205335	CDCP1	21	0.15609493851661682	0.13419990996564074	9.5367431640625e-06	0.7619047619047619	0.36363636363636365	0.1033210332103321	0.00012450165800995878
GSE205335	CDH1	21	0.359255850315094	0.3452842631155536	9.5367431640625e-07	1.0	0.698019801980198	0.25210084033613445	2.7633294826600607e-05
GSE205335	CDH13	21	0.0	-0.00047810721956747804	0.8684061308988609	0.0	0.004004004004004004	0.001040582726326743	0.9219539620266727
GSE205335	CDH15	21	0.0019843082409352064	0.005506772101701547	0.006210256590449749	0.19047619047619047	0.01910828025477707	0.006097560975609756	0.02107938522701229
GSE205335	CDH2	21	0.00014686273061670363	0.013269444590800308	0.0042856952994814864	0.23809523809523808	0.005681818181818182	0.0	0.015861077930791296
GSE205335	CDH3	21	0.01739650033414364	0.09424239999082472	6.67572021484375e-06	0.6190476190476191	0.1664392905866303	0.06581352833638025	9.913444519042969e-05
GSE205335	CDH4	21	0.0	0.0030514063186100906	0.34652171170610724	0.09523809523809523	0.0	0.0	0.46358985755276505
GSE205335	CDH5	21	0.0	0.001100328523621318	0.07473549830588254	0.0	0.0026292725679228747	0.0	0.1479762866456474
GSE205335	CDH6	21	0.0	6.0442622357402885e-05	0.7353166906373405	0.0	0.0	0.0	0.8171714017559967
GSE205335	CDH9	21	0.0	0.00029899702695686194	0.31731050786291415	0.0	0.0	0.0	0.43731424981571
GSE205335	CDHR2	21	0.00045508367475122213	0.00676406094793319	0.17881002646274535	0.14285714285714285	0.007407407407407408	0.0009569377990430622	0.2861909435874688
GSE205335	CEACAM1	21	0.03039337508380413	0.0652849117427	4.100799560546875e-05	0.6190476190476191	0.13675213675213677	0.04570383912248629	0.0003718893036587548
GSE205335	CEACAM20	21	0.0	0.0		0.0	0.0	0.0	
GSE205335	CEACAM21	21	-0.002032148651778698	-0.012420967212944691	0.0009350911193154891	0.0	0.0	0.003121748178980229	0.004747385682678637
GSE205335	CEACAM3	21	0.0	-0.00035518294663190665	0.8647045760375567	0.0	0.0011123470522803114	0.0	0.920803564450523
GSE205335	CEACAM4	21	0.0	0.0009904361920364732	0.11412832776223863	0.0	0.0	0.0	0.20699916546799924
GSE205335	CEACAM5	21	0.13110648188740015	0.27457464354146005	1.9073486328125e-06	0.6190476190476191	0.14421768707482993	0.06403940886699508	4.275339954304245e-05
GSE205335	CEACAM6	21	0.39492905139923096	0.4247203173914126	9.5367431640625e-07	1.0	0.4727474972191324	0.1477832512315271	2.7633294826600607e-05
GSE205335	CEACAM7	21	0.002307582297362387	0.024513840328186882	0.0011156286211977205	0.047619047619047616	0.012738853503184714	0.0003589375448671931	0.005454184370299966
GSE205335	CEACAM8	21	0.0	-8.42477145072605e-05	0.5001842570707944	0.0	0.0	0.0	0.615133434161598
GSE205335	CEL	21	0.004448190331459045	0.02197736053009673	0.0057339909503071225	0.23809523809523808	0.028028028028028028	0.008849557522123894	0.019687807077933127
GSE205335	CER1	21	0.0	-4.842484624878991e-05	0.4652088184521418	0.0	0.0	0.0	0.5866964716784973
GSE205335	CFAP54	21	0.008750539273023605	0.057358119284063355	0.0010023117065429688	0.2857142857142857	0.04481792717086835	0.01485148514851485	0.005014615489676396
GSE205335	CFC1	21	0.0	0.0002664669771634397	0.28504940740261275	0.0	0.0	0.0	0.41146864640863173
GSE205335	CFD	21	0.03416474908590317	0.06101637619680592	0.005541801452636719	0.9047619047619048	0.3111111111111111	0.14285714285714285	0.01925046820389597
GSE205335	CFH	21	0.045350439846515656	0.0939095967970345	0.0011758804321289062	0.6666666666666666	0.16098226466575716	0.07079646017699115	0.005524735304053014
GSE205335	CFP	21	0.0008521020645275712	0.006461427437551763	0.02157115936279297	0.09523809523809523	0.011123470522803115	0.004217629692113032	0.05657072256732461
GSE205335	CGA	21	0.0	0.002344073226032335	0.5146697234497355	0.0	0.0	0.0	0.6290407731052322
GSE205335	CGB3	21	0.0	0.00024563649674833174	0.07473549830588248	0.0	0.0	0.0	0.1479762866456474
GSE205335	CGB7	21	0.0	-3.0047073821714592e-05	1.0	0.0	0.0	0.0	1.0
GSE205335	CHAD	21	0.0	0.003837867318430827	0.07446183141740546	0.0	0.0	0.0	0.1479762866456474
GSE205335	CHL1	21	0.011082679033279419	0.059984744066328165	0.005618046056498881	0.47619047619047616	0.09090909090909091	0.022813688212927757	0.019458421909972802
GSE205335	CIB1	21	0.23102402687072754	0.2746535858937672	9.5367431640625e-07	1.0	0.7440841367221736	0.48995215311004786	2.7633294826600607e-05
GSE205335	CKLF	21	0.013419687747955322	0.010560162010647002	0.5167608261108398	1.0	0.5733333333333334	0.38391224862888484	0.6302996523815994
GSE205335	CLCF1	21	0.04601801931858063	0.06981454667333137	9.5367431640625e-07	0.6190476190476191	0.15555555555555556	0.035398230088495575	2.7633294826600607e-05
GSE205335	CLDN1	21	0.09338900446891785	0.19653285305304008	8.392333984375e-05	0.7619047619047619	0.3473389355742297	0.09225092250922509	0.0007021192093970071
GSE205335	CLDN11	21	0.0020030634477734566	0.0055353636427233665	0.08355636667535958	0.09523809523809523	0.007575757575757576	0.003629764065335753	0.16166932184092375
GSE205335	CLDN14	21	0.0	0.0049113308694878855	0.03304694365260125	0.047619047619047616	0.0013605442176870747	0.0	0.08061554221620183
GSE205335	CLDN16	21	0.002105915220454335	0.015426324292396506	0.012274756174561622	0.23809523809523808	0.017094017094017096	0.0	0.036456025838448015
GSE205335	CLDN19	21	3.6837183870375156e-05	0.0008997593346672753	0.12515345696288432	0.0	0.0013605442176870747	0.0	0.22125343284509907
GSE205335	CLDN2	21	0.0	-0.00029967586132919504	0.5936182407945829	0.0	0.001001001001001001	0.0012652889076339097	0.7000180102067207
GSE205335	CLDN24	21	0.0	-4.674369674397721e-06	0.6547208460185769	0.0	0.0	0.0	0.7493336850386025
GSE205335	CLDN3	21	0.6562586426734924	0.646767771958063	9.5367431640625e-07	0.9523809523809523	0.8	0.20798319327731093	2.7633294826600607e-05
GSE205335	CLEC11A	21	0.006017414852976799	0.017933250725036487	0.0013245375247995077	0.5238095238095238	0.11363636363636363	0.036585365853658534	0.006122764900629631
GSE205335	CLEC2A	21	0.0	4.79153947838183e-05	0.5929800980174267	0.0	0.0	0.0	0.7000180102067207
GSE205335	CLEC2B	21	0.003305755788460374	0.0001416532987994807	0.5167608261108398	0.5714285714285714	0.11764705882352941	0.06583072100313479	0.6302996523815994
GSE205335	CLEC2D	21	-0.018174678087234497	-0.06380174677109435	0.0062808990478515625	0.5714285714285714	0.11436541143654114	0.0861244019138756	0.021198034286499023
GSE205335	CLEC2L	21	0.0	0.0029770876793745195	0.09116079400519664	0.09523809523809523	0.0	0.0	0.17383470831167513
GSE205335	CLEC3A	21	0.0	-8.83365851006515e-05	0.31731050786291415	0.0	0.0	0.0	0.43731424981571
GSE205335	CLEC4G	21	0.0	-0.00010827986434811638	1.0	0.0	0.0	0.0	1.0
GSE205335	CLMP	21	0.0	0.012410224451395195	0.25529050519961505	0.19047619047619047	0.0011123470522803114	0.0018148820326678765	0.3772202987277894
GSE205335	CLU	21	0.0351124033331871	0.2056279858751666	0.0013742446899414062	0.7619047619047619	0.24516129032258063	0.09742724588781106	0.0062792411217322715
GSE205335	CLUL1	21	0.002074177114991471	0.005827752215000579	0.010843698055191907	0.0	0.012738853503184714	0.0	0.03317306670776598
GSE205335	CMTM8	21	0.10447591543197632	0.12703340722336656	9.5367431640625e-07	0.9523809523809523	0.4594594594594595	0.15126050420168066	2.7633294826600607e-05
GSE205335	CNMD	21	0.0	0.0015700449259297567	0.06297905121445523	0.0	0.0	0.0	0.13149228970610335
GSE205335	CNTF	21	0.001304415985941887	0.006299291259243286	0.0005991194011680517	0.047619047619047616	0.0056022408963585435	0.0	0.0034384243893122966
GSE205335	CNTN1	21	0.0	0.01020473054848567	0.24549352944751968	0.09523809523809523	0.008547008547008548	0.0006049606775559589	0.365014158928227
GSE205335	CNTN2	21	9.904615581035614e-06	0.0003427771970607518	0.28682732924443755	0.047619047619047616	0.002840909090909091	0.0036900369003690036	0.4130313541119901
GSE205335	CNTN3	21	0.0013906691456213593	0.00383548793338594	0.0009870974388792308	0.047619047619047616	0.007887817703768623	0.0	0.004990092584632027
GSE205335	CNTN4	21	0.0	0.003874309239022079	0.046399461870904636	0.14285714285714285	0.007407407407407408	0.0007178750897343862	0.10341943846648163
GSE205335	CNTN5	21	0.0	0.005324476861417116	0.013150364234284668	0.09523809523809523	0.004081632653061225	0.0021008403361344537	0.03810398222031753
GSE205335	CNTN6	21	0.0	0.0008481877600951563	0.40081416938293446	0.047619047619047616	0.0	0.0	0.5215413288356255
GSE205335	COL10A1	21	0.0	-0.0004685122864126849	0.789675102094056	0.0	0.0	0.0	0.8598845291363323
GSE205335	COL11A1	21	0.0	0.007020245889656334	0.7531523647659145	0.047619047619047616	0.0	0.0	0.8305902195349489
GSE205335	COL11A2	21	0.0005985929747112095	0.002298827086287063	0.13649771056887278	0.0	0.0060708263069139965	0.0018148820326678765	0.23742207929109935
GSE205335	COL12A1	21	0.00048177424469031394	0.006162597433320202	0.06150392570318533	0.09523809523809523	0.022408963585434174	0.003134796238244514	0.12909304546887662
GSE205335	COL13A1	21	0.0	0.014241859998687037	0.05973901545539241	0.047619047619047616	0.0	0.0	0.12605675019716908
GSE205335	COL14A1	21	0.0	0.0007577641490137293	0.3078214719088427	0.0	0.0016863406408094434	0.0	0.43731424981571
GSE205335	COL15A1	21	0.0	-0.00069202759914333	0.916511907863894	0.047619047619047616	0.0007701193685021178	0.0006049606775559589	0.9534292001246113
GSE205335	COL16A1	21	0.003161519765853882	0.021015301342621178	0.03638546131456511	0.23809523809523808	0.045454545454545456	0.011111111111111112	0.08669623060326158
GSE205335	COL17A1	21	0.007239384343847632	0.06762572768396542	0.00803442885556667	0.47619047619047616	0.06435643564356436	0.02032520325203252	0.025937232283731532
GSE205335	COL18A1	21	0.016916662454605103	0.06415581187632467	0.035056114196777344	0.5714285714285714	0.22666666666666666	0.05555555555555555	0.08464769037758432
GSE205335	COL19A1	21	0.0	0.0025973823184834884	0.7531523647659145	0.047619047619047616	0.0	0.001040582726326743	0.8305902195349489
GSE205335	COL1A1	21	0.03803376108407974	0.13736917427186632	3.147125244140625e-05	0.6190476190476191	0.19327731092436976	0.05128205128205128	0.00029672895159040175
GSE205335	COL1A2	21	0.0	0.004657180144152205	0.4631068149666542	0.19047619047619047	0.028011204481792718	0.009140767824497258	0.5866964716784973
GSE205335	COL20A1	21	0.0	0.0005109243211336434	0.16142946236708333	0.0	0.0	0.0	0.26822126054838463
GSE205335	COL21A1	21	0.022168176248669624	0.048565962622454946	0.0017130176382195042	0.38095238095238093	0.08280254777070063	0.02040816326530612	0.007373423747118735
GSE205335	COL22A1	21	0.0	0.0059882628044024815	0.03569190011680441	0.14285714285714285	0.0	0.0	0.08566056028033059
GSE205335	COL24A1	21	0.0012584385694935918	0.004422992718034601	0.0442084385246971	0.0	0.008368200836820083	0.003374103753690426	0.09952580478077518
GSE205335	COL26A1	21	0.0	0.0012140541990187817	0.39672623294506304	0.0	0.001001001001001001	0.0	0.5190647188752587
GSE205335	COL27A1	21	0.025171665474772453	0.039443210612738595	0.0022039368924026215	0.5238095238095238	0.125	0.02304147465437788	0.008997515560736476
GSE205335	COL28A1	21	0.00833306135609746	0.031087644547889277	0.0013742446899414062	0.42857142857142855	0.07366984993178717	0.019801980198019802	0.0062792411217322715
GSE205335	COL2A1	21	0.0	0.008148618890637798	0.9547075542182767	0.14285714285714285	0.0014204545454545455	0.0	0.9819849129102275
GSE205335	COL3A1	21	0.0	0.0052942417491327175	0.421578895217645	0.09523809523809523	0.0011299435028248588	0.00042176296921130323	0.5437955781960502
GSE205335	COL4A1	21	0.0001493260497227311	0.005068199122823509	0.015906444101703374	0.047619047619047616	0.0049504950495049506	0.0	0.043742721279684274
GSE205335	COL4A2	21	0.0004949342692270875	0.010481886469365452	0.05816656898450356	0.14285714285714285	0.036414565826330535	0.01855287569573284	0.1236169659277106
GSE205335	COL4A3	21	0.002625139313749969	0.006521255340582381	0.13592202165385756	0.19047619047619047	0.034653465346534656	0.008849557522123894	0.23742098203215814
GSE205335	COL4A4	21	0.00811922480352223	0.026836471433939767	0.0010188290449538871	0.38095238095238093	0.06435643564356436	0.017699115044247787	0.005022277615789286
GSE205335	COL4A5	21	0.00850601214915514	0.025864315646079678	0.0010088325774685678	0.2857142857142857	0.03065134099616858	0.0036900369003690036	0.005014615489676396
GSE205335	COL4A6	21	0.00030696112662553787	0.010735812727251045	0.013150364234284668	0.09523809523809523	0.001364256480218281	0.0	0.03810398222031753
GSE205335	COL5A1	21	0.0	0.010767130171492076	0.0534743671544843	0.14285714285714285	0.004004004004004004	0.0019138755980861245	0.11571502400642505
GSE205335	COL5A2	21	0.0013054626761004329	0.00738135352730751	0.05950736999511719	0.14285714285714285	0.013333333333333334	0.003795866722901729	0.12579137998967832
GSE205335	COL5A3	21	0.0	-0.0010940959078392812	0.03569190011680441	0.0	0.0	0.0	0.08566056028033059
GSE205335	COL6A1	21	0.009449333883821964	0.08408691601029464	0.0013245375247995077	0.5238095238095238	0.11869031377899045	0.022966507177033493	0.006122764900629631
GSE205335	COL6A2	21	0.0004542870447039604	0.05547674629044542	0.09895736546518985	0.42857142857142855	0.04365620736698499	0.027649769585253458	0.18690198755587528
GSE205335	COL6A3	21	0.003158588893711567	0.004944246719657842	0.10045796448967022	0.14285714285714285	0.03361344537815126	0.012798634812286689	0.18896187547005183
GSE205335	COL6A5	21	0.0	-0.00017291351936624518	0.7150006546880893	0.0	0.0	0.0	0.8028551774758507
GSE205335	COL6A6	21	0.0	0.0014980618871049955	0.11585149752593009	0.047619047619047616	0.0	0.0	0.20853269554667414
GSE205335	COL7A1	21	0.0125354565680027	0.015397237702494576	0.038437843322753906	0.2857142857142857	0.050955414012738856	0.01466275659824047	0.08989007454218827
GSE205335	COL8A1	21	0.002989718224853277	0.011207089677641523	0.014097354120504295	0.09523809523809523	0.022727272727272728	0.0038022813688212928	0.040357466224286195
GSE205335	COL8A2	21	8.156109834089875e-05	0.004675100843000803	0.12209548134133213	0.09523809523809523	0.011363636363636364	0.003656307129798903	0.218447939508287
GSE205335	COL9A1	21	0.0	0.002880226210912778	0.06403014843302322	0.09523809523809523	0.0013605442176870747	0.0	0.13261254176423354
GSE205335	COL9A2	21	0.028142109513282776	0.032979294108892124	0.0008516311645507812	0.6666666666666666	0.13333333333333333	0.05454545454545454	0.00439886010211447
GSE205335	COL9A3	21	0.007574943359941244	0.012850136440690784	5.245208740234375e-05	0.3333333333333333	0.0504774897680764	0.02583732057416268	0.00045818441054400275
GSE205335	COLQ	21	0.0014500003308057785	0.0009154740903232735	0.02385425567626953	0.0	0.007407407407407408	0.0017064846416382253	0.06055311056283804
GSE205335	COMP	21	0.0	-0.00013185741651492813	0.7988593499960496	0.0	0.0	0.0	0.86591688667455
GSE205335	COPA	21	0.11196303367614746	0.14550785081727163	9.5367431640625e-06	1.0	0.6122448979591837	0.35023041474654376	0.00012450165800995878
GSE205335	CORIN	21	0.0	-3.493509748728857e-05	0.38818640520827785	0.0	0.0	0.0	0.5112698995426098
GSE205335	CORT	21	0.0014140910934656858	-0.001230983022001705	0.5502919421280152	0.047619047619047616	0.022727272727272728	0.01466275659824047	0.664334092277235
GSE205335	CP	21	0.04656437411904335	0.21883547298923423	9.5367431640625e-07	0.47619047619047616	0.06060606060606061	0.01107011070110701	2.7633294826600607e-05
GSE205335	CPAMD8	21	4.94588166475296e-05	0.01340622531348518	0.05816656898450356	0.23809523809523808	0.017735334242837655	0.00927643784786642	0.1236169659277106
GSE205335	CRB3	21	0.16952826082706451	0.14993202180734702	1.811981201171875e-05	1.0	0.5528364849833148	0.21182266009852216	0.00019748932724698967
GSE205335	CRH	21	0.0	-0.0001675071336129414	0.4652088184521418	0.0	0.0	0.0	0.5866964716784973
GSE205335	CRHR2	21	0.0	0.00027712026868747283	0.6744240722352938	0.0	0.0	0.0	0.7689211111473407
GSE205335	CRISP2	21	4.963664832757786e-05	0.014000336728626973	0.046826465481518996	0.09523809523809523	0.0028011204481792717	0.001040582726326743	0.10398101120008331
GSE205335	CRISP3	21	0.0	0.0008816481068996447	0.4838398513935682	0.0	0.0	0.0	0.6050544667953254
GSE205335	CRLF1	21	0.0072755704168230295	0.0411674677535692	0.042079925537109375	0.42857142857142855	0.07006369426751592	0.022222222222222223	0.09688168902729832
GSE205335	CRP	21	0.0	-0.0009183389622540701	0.10880943004054568	0.0	0.0	0.0	0.19941718864963365
GSE205335	CRTAM	21	-0.006360499653965235	-0.017681205903673322	0.0057339909503071225	0.0	0.0011551790527531767	0.0055658627087198514	0.019687807077933127
GSE205335	CSF1	21	0.013797473162412643	0.022428337218505994	0.026330947875976562	0.42857142857142855	0.09401709401709402	0.03473491773308958	0.06613354350245276
GSE205335	CSF2	21	0.0	0.014947661762389111	0.4703377962613965	0.23809523809523808	0.001364256480218281	0.002108814846056516	0.591281801014327
GSE205335	CSF3	21	0.0	0.006025877774282847	0.13975586593901426	0.047619047619047616	0.005457025920873124	0.0	0.23921482905815236
GSE205335	CSH1	21	0.0	0.002373952618134873	0.31731050786291415	0.0	0.0	0.0	0.43731424981571
GSE205335	CSH2	21	0.0	0.0006622148586237537	0.17971249487899976	0.0	0.0	0.0	0.2861909435874688
GSE205335	CSHL1	21	0.0	7.010234098526694e-06	0.31731050786291415	0.0	0.0	0.0	0.43731424981571
GSE205335	CTF1	21	0.010301434434950352	0.026520126197110153	0.00024127960205078125	0.42857142857142855	0.08888888888888889	0.017918088737201365	0.00166651260021121
GSE205335	CTHRC1	21	0.022729530930519104	0.05235601595597386	0.009882125340139674	0.6666666666666666	0.18675394686176358	0.07079646017699115	0.030894644484436667
GSE205335	CTSD	21	0.40141284465789795	0.43729221395083834	9.5367431640625e-07	1.0	0.8063102541630149	0.5043072505384063	2.7633294826600607e-05
GSE205335	CTSG	21	0.0	2.755261812126264e-05	0.28504940740261275	0.0	0.0	0.0	0.41146864640863173
GSE205335	CX3CL1	21	0.047572456300258636	0.0710346102950141	0.0005385174873341328	0.5238095238095238	0.17073170731707318	0.012099213551119177	0.0031360724262399498
GSE205335	CXADR	21	0.1324349045753479	0.18486040644347668	9.5367431640625e-07	0.9523809523809523	0.5937620331151329	0.2564102564102564	2.7633294826600607e-05
GSE205335	CXCL1	21	0.11018867418169975	0.17934713808132247	4.76837158203125e-06	0.5714285714285714	0.17073170731707318	0.04266389177939646	7.655169512774494e-05
GSE205335	CXCL10	21	0.0	-0.011414572930551089	0.9479148130096964	0.09523809523809523	0.014965986394557823	0.008403361344537815	0.9808360884965464
GSE205335	CXCL11	21	0.0	0.0014671363224763247	0.40804420568711997	0.0	0.004092769440654843	0.0	0.529210170694649
GSE205335	CXCL12	21	0.0	0.00083045690899737	0.8752911852109797	0.0	0.0013605442176870747	0.0010768126346015793	0.9284338643130748
GSE205335	CXCL13	21	-0.01010984554886818	-0.019527850039940814	0.06735455698601128	0.047619047619047616	0.0068212824010914054	0.017595307917888565	0.13786720679632963
GSE205335	CXCL14	21	0.005099372006952763	0.07412724991514724	0.015240061183200121	0.2857142857142857	0.03787878787878788	0.0205686630369026	0.042801873961328
GSE205335	CXCL16	21	0.1355261355638504	0.11866433275420041	3.147125244140625e-05	0.9047619047619048	0.4488403819918145	0.1191772534785239	0.00029672895159040175
GSE205335	CXCL17	21	0.11526045203208923	0.3106834585390364	0.0002931615477586367	0.7142857142857143	0.46248294679399726	0.11373260738052027	0.0019136039491058263
GSE205335	CXCL2	21	0.1567382775247097	0.2986490972647776	4.76837158203125e-06	0.6666666666666666	0.41268075639599555	0.12804878048780488	7.655169512774494e-05
GSE205335	CXCL3	21	0.03653863072395325	0.1116706289800017	0.00042629241943359375	0.5714285714285714	0.1423728813559322	0.05850091407678245	0.0025577545166015625
GSE205335	CXCL5	21	0.0	-0.004163537223662604	0.39424586721077726	0.14285714285714285	0.002728512960436562	0.0008532423208191126	0.5169581570048603
GSE205335	CXCL6	21	0.0029232115484774113	0.023591727928197498	0.02168170376271011	0.14285714285714285	0.014814814814814815	0.0	0.056733565522432396
GSE205335	CXCL8	21	0.1525624468922615	0.19079223343925106	1.33514404296875e-05	0.8095238095238095	0.19327731092436976	0.07692307692307693	0.0001586151123046875
GSE205335	CXCL9	21	0.0	-0.002521357838607704	0.5227810104666994	0.0	0.007407407407407408	0.0036900369003690036	0.6363359020844661
GSE205335	CYTL1	21	0.0	0.00012962445006927564	0.7531523647659145	0.0	0.0	0.0	0.8305902195349489
GSE205335	DBH	21	0.0	0.0001288025551253841	0.5754030229127536	0.0	0.0	0.0	0.6870138605229661
GSE205335	DCHS1	21	0.0005388252320699394	0.0027968583724162143	0.05816656898450356	0.14285714285714285	0.006369426751592357	0.0018552875695732839	0.1236169659277106
GSE205335	DCN	21	0.0	-0.0065712160541720336	0.2659466461059248	0.047619047619047616	0.0038314176245210726	0.0	0.38957412524517715
GSE205335	DEFB1	21	0.015341377817094326	0.08181108005616504	0.0071891683913754955	0.5238095238095238	0.13675213675213677	0.016697588126159554	0.023724255691539135
GSE205335	DEFB4A	21	0.0	0.003911415625008799	0.3739447986092539	0.0	0.0	0.0	0.4940223014498962
GSE205335	DEFB4B	21	0.0	0.0005710803192674316	0.06788915486182899	0.0	0.0	0.0	0.13786720679632963
GSE205335	DHH	21	0.0	0.0006654506604328552	0.012792160247732852	0.0	0.0	0.0	0.037431247227356225
GSE205335	DKK1	21	0.013700015377253294	0.04548614793401655	0.0007764114990637485	0.42857142857142855	0.03856266432953549	0.004839685420447671	0.004116252399765808
GSE205335	DKK2	21	0.0	0.00023113913526425937	0.04252247799805163	0.0	0.0	0.0	0.09752259432757787
GSE205335	DKK3	21	0.0014477521181106567	0.0028494874852532078	0.35541629791259766	0.2857142857142857	0.06676136363636363	0.027422303473491772	0.4728270570214625
GSE205335	DKK4	21	0.0	0.0013954332527992804	0.07473549830588248	0.0	0.0	0.0	0.1479762866456474
GSE205335	DLK1	21	0.0	0.0029791069031316077	0.40081416938293446	0.047619047619047616	0.0	0.0	0.5215413288356255
GSE205335	DLK2	21	-0.0008535087108612061	-0.0009483977531393369	0.7089053094753638	0.14285714285714285	0.048295454545454544	0.014705882352941176	0.7990317909456662
GSE205335	DLL1	21	0.0032750554382801056	0.020806445217680276	0.0045499278703053396	0.23809523809523808	0.025477707006369428	0.009852216748768473	0.016734719225767008
GSE205335	DLL3	21	0.0	0.007474765608397623	0.7225627705707576	0.3333333333333333	0.033304119193689745	0.03750756200846945	0.808290556909661
GSE205335	DLL4	21	0.004263088572770357	0.006376304484244126	0.021801738635254905	0.09523809523809523	0.026696329254727477	0.006825938566552901	0.056733565522432396
GSE205335	DMP1	21	0.0	0.0003035240404729155	0.27332167829229814	0.0	0.0	0.0	0.3989019088590297
GSE205335	DRAXIN	21	-0.0006905754562467337	-0.0017938702194009064	0.08538899791882958	0.047619047619047616	0.0026292725679228747	0.005741626794258373	0.16414584065949764
GSE205335	DSC1	21	0.0	0.0006501771373829494	0.038151710173415135	0.0	0.0	0.0	0.08989007454218827
GSE205335	DSC2	21	0.09191958606243134	0.1410445692197841	0.0002332293340495912	0.7619047619047619	0.3277310924369748	0.11131725417439703	0.0016591404122809244
GSE205335	DSC3	21	0.0	0.012590762707640394	0.06914397389751895	0.19047619047619047	0.005681818181818182	0.00042176296921130323	0.13969904930315052
GSE205335	DSCAM	21	0.0	0.003441432412295225	0.480176889906077	0.14285714285714285	0.0	0.0	0.6017406595025522
GSE205335	DSCAML1	21	0.0015751456376165152	0.0093138494301543	0.0015918239652689542	0.09523809523809523	0.02962962962962963	0.005865102639296188	0.0070937142443301075
GSE205335	DSG1	21	0.0	0.0007806588615667785	0.27332167829229814	0.0	0.0	0.0	0.3989019088590297
GSE205335	DSG2	21	0.22598999738693237	0.2280182676047497	2.384185791015625e-05	0.9047619047619048	0.5128205128205128	0.21182266009852216	0.00024845725611636515
GSE205335	DSPP	21	0.0	0.00045743529751364676	0.17629637444051116	0.0	0.0	0.0	0.2861909435874688
GSE205335	DUSP18	21	0.02722897892817855	0.06362502673818242	2.86102294921875e-06	0.8571428571428571	0.20244716351501668	0.07751196172248803	5.664825439453125e-05
GSE205335	EBI3	21	0.0	-0.006117010478019005	0.35197884167136195	0.0	0.003389830508474576	0.0012099213551119178	0.4693051222284826
GSE205335	ECM1	21	0.005325257778167725	0.051305286289702746	0.0037622518256999957	0.23809523809523808	0.045454545454545456	0.012605042016806723	0.014144161926998718
GSE205335	EDA	21	0.004068195819854736	0.009140420427900694	0.01578044891357422	0.14285714285714285	0.02962962962962963	0.011111111111111112	0.04359807746354923
GSE205335	EDIL3	21	0.0001260936405742541	0.019639473874121904	0.21453736472050733	0.14285714285714285	0.015151515151515152	0.0021008403361344537	0.3264366721060033
GSE205335	EDN1	21	0.08750727027654648	0.1269751945371917	1.9073486328125e-06	0.6190476190476191	0.19327731092436976	0.037460978147762745	4.275339954304245e-05
GSE205335	EDN2	21	0.019066983833909035	0.027645717322316375	0.0037783360489364918	0.23809523809523808	0.0625	0.009852216748768473	0.014159820902638967
GSE205335	EDN3	21	0.0	-0.00016089461167298613	0.10880943004054568	0.0	0.0	0.0	0.19941718864963365
GSE205335	EFEMP1	21	0.02173629403114319	0.10633350817702844	0.0037527084350585938	0.6666666666666666	0.19804741980474197	0.05309734513274336	0.014144161926998718
