unit,cut,cyto,radius_um,continuous,n_sec_usable,n_sec_neg,n_sec_pos,n_sec_zero,n_don_usable,n_don_neg,n_don_pos,n_don_zero,mean_high,mean_low,pooled_ratio,pooled_delta,median_section_ratio,effect_log_ratio,effect_abs_delta,eligible_exclusion,eligible_enrichment,sign_p_section,sign_p_donor,wilcoxon_p,n_fov,n_fov_neg,n_fov_pos,donor_deltas_json
fov,top20_vs_bottom,cd8nk,40,False,8,6,2,0,5,4,1,0,0.29620735471201776,0.39021730914704955,0.7590830744014867,-0.09400995443503175,0.8310955713334629,0.2756440551366119,0.09400995443503175,False,False,0.14453125,0.1875,0.0390625,202,153,48,"[-0.02252575467404616, 0.02534938900787287, -0.19927853314187255, -0.20375932530374444, -0.1075353688784989]"
fov,top20_vs_bottom,cd8nk,50,False,8,6,2,0,5,3,2,0,0.5226222738008318,0.6389736487412064,0.8179089620212201,-0.11635137494037463,0.9294643978261026,0.2010042419455485,0.11635137494037463,False,False,0.14453125,0.5,0.1484375,202,147,53,"[0.005186645781059873, 0.0491617129823986, -0.29543495793364366, -0.30170157294987854, -0.10296116103140962]"
fov,top20_vs_bottom,cd8nk,80,False,8,4,4,0,5,3,2,0,1.7004804515403298,1.8570649085308764,0.9156817533564723,-0.15658445699054657,1.067670228658078,0.08808640550962726,0.15658445699054657,False,False,0.63671875,0.5,0.640625,202,130,72,"[0.23913479708157737, 0.12632014344215114, -0.6642024516551572, -0.6644715423063885, -0.10352374499455319]"
fov,top20_vs_bottom,cd8nk,100,False,8,4,4,0,5,3,2,0,2.9071952068538325,3.052450446674042,0.9524135633459734,-0.14525523982020888,1.0781601103142044,0.048755923242387186,0.14525523982020888,False,False,0.63671875,0.5,0.640625,202,124,78,"[0.45282317063315736, 0.16478502339833356, -0.9005917596006006, -0.8819262989093639, -0.0021866357489122024]"
fov,top20_vs_bottom,gzmb,10,False,8,8,0,0,5,5,0,0,0.005731846507231924,0.012690540092446493,,-0.006958693585214569,,,0.006958693585214569,True,False,0.00390625,0.03125,0.0078125,202,122,41,"[-0.004139264966800102, -0.0003165313978316087, -0.008603554593090203, -0.016055259576847343, -0.009672853620456886]"
fov,top20_vs_bottom,gzmb,20,False,8,5,3,0,5,3,2,0,0.06859254595703973,0.09141462482048508,0.7503454298668066,-0.02282207886344536,0.8652698183275451,0.2872216053272991,0.02282207886344536,False,False,0.36328125,0.5,0.1953125,202,136,63,"[0.004754595860305508, 0.002508127612800828, -0.03514517228134995, -0.09455177120075157, -0.03450643033782877]"
fov,top20_vs_bottom,gzmb,25,False,8,4,4,0,5,3,2,0,0.12527050022087866,0.1530822609616156,0.8183214660795312,-0.027811760740736935,0.8469417993421009,0.20050002926258412,0.027811760740736935,False,False,0.63671875,0.5,0.4609375,202,143,58,"[0.022504771670821225, 0.0042201575468905315, -0.057239677465577884, -0.139015852579421, -0.04073335097467301]"
fov,top20_vs_bottom,gzmb,40,False,8,4,4,0,5,3,2,0,0.43366366562274866,0.47441132999705915,0.9141089982514475,-0.0407476643743105,1.016558654398874,0.0898054605337641,0.0407476643743105,False,False,0.63671875,0.5,0.546875,202,134,66,"[0.08939068396703809, 0.010092945499120015, -0.1329899574820672, -0.2975675178812489, -0.04069887954933493]"
fov,top20_vs_bottom,gzmb,50,False,8,4,4,0,5,3,2,0,0.7611762353242333,0.7989488589409238,0.9527221008028456,-0.037772623616690496,1.0365003441219767,0.0484320224668406,0.037772623616690496,False,False,0.63671875,0.5,0.9453125,202,129,72,"[0.16703362399993793, 0.022573731518425927, -0.19625978615560175, -0.41231261569921607, -0.021023404441343985]"
fov,top20_vs_bottom,gzmb,80,False,8,3,5,0,5,2,3,0,2.3908486162161466,2.364696335363914,1.0110594669011521,0.026152280852232868,1.09379879071327,0.010998758190958129,0.026152280852232868,False,False,0.36328125,0.5,0.9453125,202,121,81,"[0.5432992503086256, 0.07804568453377936, -0.3962903444839243, -0.8005332036098642, 0.0943887039359197]"
fov,top20_vs_bottom,gzmb,100,False,8,3,5,0,5,2,3,0,4.029209300052838,3.9109642615400535,1.0302342416359036,0.1182450385127844,1.088024396624471,0.029786195449733145,0.1182450385127844,False,False,0.36328125,0.5,0.84375,202,116,86,"[0.8498549950488821, 0.10870892253134823, -0.4983310905353999, -1.011037605496253, 0.2953861869913341]"
fov,top30_vs_bottom,cd8,10,False,8,6,2,0,5,4,1,0,0.005053213932915787,0.009409457011228218,,-0.004356243078312429,,,0.004356243078312429,False,False,0.14453125,0.1875,0.078125,179,89,16,"[4.5387125328048535e-05, -0.00010523359638261299, -0.00847063236228238, -0.005218055576191625, -0.012721552105344584]"
fov,top30_vs_bottom,cd8,20,False,8,5,3,0,5,3,2,0,0.03536726592715681,0.0541166046810133,0.653538154058755,-0.0187493387538565,0.5040225079024163,0.42535436344654937,0.0187493387538565,False,False,0.36328125,0.5,0.1953125,179,116,29,"[0.00037687825307690295, 0.0035543267076801003, -0.036261116695867734, -0.026963205634791286, -0.055194232471236004]"
fov,top30_vs_bottom,cd8,25,False,8,7,1,0,5,4,1,0,0.06229316608811376,0.09017406245597771,0.6908102440047525,-0.027880896367863953,0.5302088955838042,0.3698901036291298,0.027880896367863953,True,False,0.03515625,0.1875,0.0546875,179,125,30,"[-0.006003147422982694, 0.01030112079794848, -0.052639475418547306, -0.040543691343691915, -0.06951620729112551]"
fov,top30_vs_bottom,cd8,40,False,8,6,2,0,5,4,1,0,0.2029298319405241,0.2643558619443535,0.7676388578939116,-0.0614260300038294,0.6280934942541828,0.264435893547913,0.0614260300038294,False,False,0.14453125,0.1875,0.0390625,179,134,33,"[-0.01738883297539954, 0.027198519945603628, -0.12447597311918268, -0.11966014534829315, -0.09782816946338169]"
fov,top30_vs_bottom,cd8,50,False,8,7,1,0,5,4,1,0,0.35521898161266396,0.43687016838446074,0.8130996513821449,-0.08165118677179682,0.7688663478648781,0.20690160451994996,0.08165118677179682,True,False,0.03515625,0.1875,0.0546875,179,131,44,"[-0.021507344567256448, 0.04944019454951279, -0.1849720604721683, -0.17259267207280318, -0.09559086200497835]"
fov,top30_vs_bottom,cd8,80,False,8,5,3,0,5,3,2,0,1.123193277452318,1.2712414667145746,0.8835404656482172,-0.14804818926225674,0.9791466659960815,0.12381818674524814,0.14804818926225674,False,False,0.36328125,0.5,0.3125,179,128,50,"[0.01944838191932524, 0.09843716397496305, -0.4306805363544297, -0.3982810056574946, -0.08152574546463853]"
fov,top30_vs_bottom,cd8,100,False,8,4,4,0,5,2,3,0,1.9238346330505522,2.092660300893484,0.9193248575648663,-0.16882566784293135,0.9948358610715677,0.0841157288120885,0.16882566784293135,False,False,0.63671875,0.5,0.640625,179,124,54,"[0.0734309594347835, 0.09781200299270143, -0.5684420752582318, -0.563764416703826, 0.031938343179787054]"
fov,top30_vs_bottom,nk,10,False,8,7,1,0,5,5,0,0,0.0013027079508165403,0.005187124843493307,,-0.0038844168926767666,,,0.0038844168926767666,True,False,0.03515625,0.03125,0.0390625,179,91,20,"[-0.006097245696846321, -1.3963114836808115e-05, -0.004383986370495955, -0.003857396343867622, -0.00014426585117883003]"
fov,top30_vs_bottom,nk,20,False,8,6,2,0,5,5,0,0,0.015297209383292168,0.02410435707452633,,-0.008807147691234161,,,0.008807147691234161,False,False,0.14453125,0.03125,0.1484375,179,113,45,"[-0.002552000619010286, -0.0016935546186036998, -0.0209101990630294, -0.01827514451502878, -0.0010120824131511332]"
fov,top30_vs_bottom,nk,25,False,8,6,2,0,5,5,0,0,0.027525511087140006,0.04266466491792331,,-0.015139153830783316,0.4740945436670075,,0.015139153830783316,False,False,0.14453125,0.03125,0.1484375,179,124,43,"[-0.007787807501939414, -0.0005333472512034278, -0.031756853367205184, -0.031039674052485686, -0.0026630801023487735]"
fov,top30_vs_bottom,nk,40,False,8,5,3,0,5,3,2,0,0.0950064242120784,0.12087585276193312,0.7859834867034613,-0.025869428549854714,0.6778340139843376,0.2408194960567567,0.025869428549854714,False,False,0.36328125,0.5,0.1953125,179,123,48,"[0.0046731071065203855, 4.802374888007721e-05, -0.07160096450406184, -0.07368234694091219, -0.0041384975182430506]"
fov,top30_vs_bottom,nk,50,False,8,5,3,0,5,3,2,0,0.16593348148983345,0.19659867053134755,0.8440213814333777,-0.030665189041514114,0.725596309261034,0.16957745125519713,0.030665189041514114,False,False,0.36328125,0.5,0.3828125,179,124,50,"[0.024227466670533215, 0.006225791138173564, -0.10548152617966702, -0.1124779831888986, -0.000788667933653675]"
fov,top30_vs_bottom,nk,80,False,8,4,4,0,5,3,2,0,0.562713017813083,0.5753534658965707,0.9780301174273973,-0.012640448083487688,0.9969785052006614,0.022214814505934218,0.012640448083487688,False,False,0.63671875,0.5,0.9453125,179,118,57,"[0.19260031352820872, 0.03216408477221866, -0.22803664084749375, -0.23920004888737856, -0.0158152794423798]"
fov,top30_vs_bottom,nk,100,False,8,4,4,0,5,3,2,0,0.9502390083117613,0.9639000015515877,0.9858273750204001,-0.013660993239826488,1.007304660441672,0.014274015751320278,0.013660993239826488,False,False,0.63671875,0.5,0.9453125,179,109,68,"[0.26760158919440435, 0.06179406537336701, -0.3170714290374054, -0.3227308838490668, -0.01701303695131437]"
fov,top30_vs_bottom,cd8nk,10,False,8,7,1,0,5,5,0,0,0.006355921883732327,0.014596581854721524,,-0.008240659970989196,,,0.008240659970989196,True,False,0.03515625,0.03125,0.0234375,179,115,20,"[-0.0060518585715182704, -0.00011919671121942105, -0.012854618732778338, -0.00907545192005925, -0.012865817956523414]"
fov,top30_vs_bottom,cd8nk,20,False,8,5,3,0,5,4,1,0,0.05066447531044898,0.07822096175553964,0.6477096953728123,-0.02755648644509066,0.4655121976181864,0.43431268398016026,0.02755648644509066,False,False,0.36328125,0.1875,0.109375,179,128,42,"[-0.0021751223659333893, 0.0018607720890764026, -0.057171315758897154, -0.04523835014982007, -0.056206314884387126]"
fov,top30_vs_bottom,cd8nk,25,False,8,5,3,0,5,4,1,0,0.08981867717525376,0.13283872737390104,0.6761482810840337,-0.04302005019864728,0.4965892684679472,0.3913428762769977,0.04302005019864728,False,False,0.36328125,0.1875,0.109375,179,129,44,"[-0.013790954924922105, 0.009767773546745049, -0.08439632878575248, -0.07158336539617761, -0.07217928739347446]"
fov,top30_vs_bottom,cd8nk,40,False,8,6,2,0,5,4,1,0,0.29793625615260255,0.38523171470628664,0.7733949329165668,-0.08729545855368408,0.8267849056572825,0.2569654515286614,0.08729545855368408,False,False,0.14453125,0.1875,0.078125,179,134,41,"[-0.012715725868879146, 0.027246543694483705, -0.19607693762324452, -0.1933424922892054, -0.10196666698162449]"
fov,top30_vs_bottom,cd8nk,50,False,8,5,3,0,5,3,2,0,0.5211524631024974,0.6334688389158083,0.8226962892041507,-0.11231637581331086,0.8957020502304567,0.19516817532654027,0.11231637581331086,False,False,0.36328125,0.5,0.109375,179,132,46,"[0.0027201221032768785, 0.05566598568768638, -0.29045358665183507, -0.28507065526170183, -0.09637952993863186]"
fov,top30_vs_bottom,cd8nk,80,False,8,4,4,0,5,3,2,0,1.6859062952654007,1.8465949326111453,0.9129811121497416,-0.1606886373457446,1.0560513496622956,0.0910400862794292,0.1606886373457446,False,False,0.63671875,0.5,0.640625,179,118,59,"[0.2120486954475338, 0.1306012487471817, -0.6587171772019236, -0.6374810545448736, -0.09734102490701879]"
fov,top30_vs_bottom,cd8nk,100,False,8,3,5,0,5,2,3,0,2.874073641362314,3.0565603024450723,0.9402967247409516,-0.18248666108275824,1.0656718698766965,0.06155978891164716,0.18248666108275824,False,False,0.36328125,0.5,0.7421875,179,115,63,"[0.3410325486291885, 0.1596060683660686, -0.8855135042956381, -0.8864953005528933, 0.014925306228469992]"
fov,top30_vs_bottom,gzmb,10,False,8,5,3,0,5,4,1,0,0.0055660065655411305,0.012000617208134815,,-0.006434610642593685,,,0.006434610642593685,False,False,0.36328125,0.1875,0.109375,179,105,38,"[-0.003265860879074732, 0.0003264127283086151, -0.008117866150005837, -0.01841914630689051, -0.0073508366249317135]"
fov,top30_vs_bottom,gzmb,20,False,8,5,3,0,5,3,2,0,0.071978435808087,0.08911883044819188,0.8076680926589443,-0.017140394640104882,0.8904904448368718,0.21360408126498123,0.017140394640104882,False,False,0.36328125,0.5,0.3125,179,121,52,"[0.016257240651751423, 0.006451941157513602, -0.03625402141318258, -0.08644034671744279, -0.033398430689799]"
fov,top30_vs_bottom,gzmb,25,False,8,4,4,0,5,3,2,0,0.12821411704300012,0.15278772512891037,0.8391650372097827,-0.024573608085910262,0.8503167538458609,0.17534788481538352,0.024573608085910262,False,False,0.63671875,0.5,0.4609375,179,127,48,"[0.029371793844020777, 0.01013079460056919, -0.057451411301290514, -0.1393546726274404, -0.04057754558989227]"
fov,top30_vs_bottom,gzmb,40,False,8,4,4,0,5,3,2,0,0.4382297075160688,0.4825849896920927,0.9080881438017288,-0.0443552821760239,0.9952565880134,0.09641383042077734,0.0443552821760239,False,False,0.63671875,0.5,0.546875,179,122,54,"[0.07494054664509903, 0.024263255653833388, -0.13036041189903783, -0.3046661704627833, -0.03854015873646255]"
fov,top30_vs_bottom,gzmb,50,False,8,4,4,0,5,3,2,0,0.7556275498779867,0.8045553535941625,0.9391865289347684,-0.04892780371617585,1.0058976969520155,0.06274117313854476,0.04892780371617585,False,False,0.63671875,0.5,0.7421875,179,119,60,"[0.1285996184951409, 0.0434178141910084, -0.18934152976454632, -0.42698638851659654, -0.014969651360148717]"
fov,top30_vs_bottom,gzmb,80,False,8,3,5,0,5,2,3,0,2.3975310265476106,2.4083819422473236,0.9954945204041898,-0.010850915699713054,1.076664173272878,0.0045156598584898495,0.010850915699713054,False,False,0.36328125,0.5,0.9453125,179,111,68,"[0.4208685422372316, 0.10731096201051216, -0.37175949795610674, -0.8017229235839154, 0.08851800517621822]"
fov,top30_vs_bottom,gzmb,100,False,8,3,5,0,5,2,3,0,4.047484484644297,4.001534265646814,1.0114831501986539,0.04595021899748247,1.080016058739647,0.011417719255231431,0.04595021899748247,False,False,0.36328125,0.5,0.84375,179,110,68,"[0.6387328338145268, 0.15392443856398397, -0.46287914542867314, -1.056595528637243, 0.279832631466884]"
fov,top10_vs_rest,cd8,10,False,8,5,3,0,5,3,2,0,0.0067240803830544045,0.0068405624382958845,,-0.00011648205524147921,,,0.00011648205524147921,False,False,0.36328125,0.5,0.640625,206,82,53,"[0.000324156557836756, -0.00012301868594332722, -0.00026246475222590354, 0.0016410461435436077, -0.0028974240685905733]"
fov,top10_vs_rest,cd8,20,False,8,4,4,0,5,3,2,0,0.04154535578923432,0.04603393118972395,,-0.00448857540048963,0.8839527947875426,,0.00448857540048963,False,False,0.63671875,0.5,0.640625,206,99,88,"[0.0002573549476416019, 0.004027032795686674, -0.0003166827688840246, -0.017493893069026344, -0.022580442235734133]"
fov,top10_vs_rest,cd8,25,False,8,4,4,0,5,4,1,0,0.06927478486172241,0.07920697860057574,0.8746045624472143,-0.009932193738853318,0.8571750678446626,0.13398342340679947,0.009932193738853318,False,False,0.63671875,0.1875,0.3828125,206,119,75,"[-0.0006702373977053103, 0.0058407535354795155, -0.004657783087009648, -0.028609021657024745, -0.04536300342214605]"
fov,top10_vs_rest,cd8,40,False,8,6,2,0,5,4,1,0,0.21553306709196599,0.24329813858236551,0.8858804606883582,-0.02776507149039953,0.8626345447500572,0.1211732576959072,0.02776507149039953,False,False,0.14453125,0.1875,0.1953125,206,127,74,"[-0.007649276048657096, 0.03137342003561455, -0.026805451230676236, -0.06134730826025364, -0.11558795309123338]"
fov,top10_vs_rest,cd8,50,False,8,5,3,0,5,4,1,0,0.3722590116431837,0.41059210582540784,0.9066394759218187,-0.03833309418222418,0.9182386297653264,0.09801039860201827,0.03833309418222418,False,False,0.36328125,0.1875,0.25,206,130,73,"[-0.001564003379267001, 0.060112623284535704, -0.04351180241304048, -0.10788882371564629, -0.16717293806280087]"
fov,top10_vs_rest,cd8,80,False,8,5,3,0,5,3,2,0,1.1701909504456858,1.240807587246424,0.9430881648963404,-0.07061663680073815,0.964632094311576,0.05859550666135154,0.07061663680073815,False,False,0.36328125,0.5,0.3828125,206,135,71,"[0.034244696174266176, 0.14317770041090838, -0.1524837057939863, -0.21228506332544883, -0.29359240842619094]"
fov,top10_vs_rest,cd8,100,False,8,4,4,0,5,3,2,0,1.9896142255112643,2.081086671613839,0.9560458257936755,-0.09147244610257464,0.9904361977512908,0.04494943214895496,0.09147244610257464,False,False,0.63671875,0.5,0.4609375,206,130,76,"[0.0758966894042139, 0.19183129017724632, -0.23665082016544714, -0.2916222351787048, -0.38637705170088665]"
fov,top10_vs_rest,nk,10,False,8,5,3,0,5,3,2,0,0.00169690056893708,0.002424601389720402,,-0.0007277008207833219,,,0.0007277008207833219,False,False,0.36328125,0.5,0.3125,206,113,32,"[-0.0007662102372696382, 0.0008549186533569372, -6.552125044733976e-05, -0.004528485664499598, 0.0002816336575796807]"
fov,top10_vs_rest,nk,20,False,8,2,6,0,5,2,3,0,0.017477268654540412,0.01598040531107157,,0.0014968633434688434,,,0.0014968633434688434,False,False,0.14453125,0.5,0.4609375,206,119,79,"[0.00998761821564988, 0.002131116495798182, -0.003366792880752499, -0.013836362491012312, 0.0004508838575202254]"
fov,top10_vs_rest,nk,25,False,8,4,4,0,5,3,2,0,0.02593254962508993,0.02751013659680138,,-0.0015775869717114472,,,0.0015775869717114472,False,False,0.63671875,0.5,1.0,206,124,75,"[0.007308071625002129, 0.0037451387795624756, -0.006308944223695309, -0.024436267604277882, -0.0012358933765919435]"
fov,top10_vs_rest,nk,40,False,8,4,4,0,5,3,2,0,0.09385922975551622,0.08651930386752302,1.0848357020906223,0.007339925887993214,1.0874401951812909,0.08142854888166325,0.007339925887993214,False,False,0.63671875,0.5,0.7421875,206,115,89,"[0.039596569480507895, 0.006594842444373861, -0.010620300921048056, -0.0436523217924871, -0.0017722201473686257]"
fov,top10_vs_rest,nk,50,False,8,3,5,0,5,2,3,0,0.1638179974051348,0.14971002862315436,1.0942352954690338,0.014107968781980462,1.0857049187462149,0.09005575899906472,0.014107968781980462,False,False,0.36328125,0.5,0.4609375,206,113,93,"[0.061584778862465134, 0.011881099472200576, -0.013550648782408109, -0.05728627285866006, 0.0006158846197237763]"
fov,top10_vs_rest,nk,80,False,8,4,4,0,5,3,2,0,0.5363408291950476,0.48215513360853146,1.112382284890303,0.05418569558651604,1.0399792719548293,0.10650391812528504,0.05418569558651604,False,False,0.63671875,0.5,0.640625,206,102,104,"[0.19897134886313872, 0.02859809686710668, -0.03203925318565848, -0.12476703740551165, -0.0031810349875662364]"
fov,top10_vs_rest,nk,100,False,8,3,5,0,5,2,3,0,0.9199101978908812,0.8205503971989421,1.1210892116207818,0.09935980069193917,1.0691264824701912,0.11430072310085479,0.09935980069193917,False,False,0.36328125,0.5,0.3828125,206,103,103,"[0.34939624606423103, 0.04694063080675026, -0.05224156006436498, -0.1964086753902159, 0.0006408320550152502]"
fov,top10_vs_rest,cd8nk,10,False,8,5,3,0,5,4,1,0,0.008420980951991485,0.009265163828016287,,-0.000844182876024802,,,0.000844182876024802,False,False,0.36328125,0.1875,0.1953125,206,116,58,"[-0.000442053679432883, 0.0007318999674136102, -0.00032798600267324417, -0.0028874395209559905, -0.0026157904110108987]"
fov,top10_vs_rest,cd8nk,20,False,8,4,4,0,5,3,2,0,0.059022624443774735,0.062014336500795526,0.9517577349717768,-0.0029917120570207836,0.9161976064783994,0.049444756647982584,0.0029917120570207836,False,False,0.63671875,0.5,1.0,206,107,98,"[0.010244973163291479, 0.006158149291484857, -0.0036834756496365584, -0.031330255560038676, -0.022129558378213815]"
fov,top10_vs_rest,cd8nk,25,False,8,4,4,0,5,3,2,0,0.09520733448681235,0.10671711519737712,0.8921468155386602,-0.011509780710564773,0.8612244891338483,0.11412456853475389,0.011509780710564773,False,False,0.63671875,0.5,0.4609375,206,117,89,"[0.006637834227296829, 0.009585892315041988, -0.010966727310704943, -0.05304528926130264, -0.04659889679873813]"
fov,top10_vs_rest,cd8nk,40,False,8,4,4,0,5,3,2,0,0.30939229684748226,0.32981744244988853,0.938071360172197,-0.020425145602406283,0.9921110339363439,0.06392925592697543,0.020425145602406283,False,False,0.63671875,0.5,0.546875,206,118,88,"[0.031947293431850765, 0.0379682624799884, -0.03742575215172428, -0.10499963005274074, -0.11736017323860182]"
fov,top10_vs_rest,cd8nk,50,False,8,4,4,0,5,3,2,0,0.5360770090483185,0.5603021344485621,0.9567641743430345,-0.024225125400243692,1.0041551673336189,0.04419833969013422,0.024225125400243692,False,False,0.63671875,0.5,0.84375,206,121,85,"[0.060020775483198174, 0.07199372275673627, -0.057062451195448616, -0.16517509657430618, -0.16655705344307692]"
fov,top10_vs_rest,cd8nk,80,False,8,4,4,0,5,3,2,0,1.7065317796407333,1.7229627208549552,0.9904635538451647,-0.016430941214221825,1.0465391118389267,0.00958220923462975,0.016430941214221825,False,False,0.63671875,0.5,0.7421875,206,116,90,"[0.23321604503740545, 0.17177579727801495, -0.18452295897964466, -0.3370521007309599, -0.29677344341375633]"
fov,top10_vs_rest,cd8nk,100,False,8,4,4,0,5,3,2,0,2.9095244234021456,2.9016370688127813,1.002718242978813,0.007887354589364182,1.0512098776557295,0.0027145552376399073,0.007887354589364182,False,False,0.63671875,0.5,0.9453125,206,113,93,"[0.42529293546844493, 0.23877192098399735, -0.2888923802298118, -0.4880309105689211, -0.38573621964587446]"
fov,top10_vs_rest,gzmb,10,False,8,6,2,0,5,4,1,0,0.00624378769561031,0.008910460119218677,,-0.0026666724236083673,,,0.0026666724236083673,False,False,0.14453125,0.1875,0.1484375,206,119,65,"[-0.0012061831034216046, 0.0005420247913903633, -0.0012408228984511372, -0.014452093745174593, -0.001323115327915618]"
fov,top10_vs_rest,gzmb,20,False,8,3,5,0,5,3,2,0,0.06897914661720775,0.07289736905986396,0.9462501528767309,-0.003918222442656228,0.8318293976385368,0.05524831266987771,0.003918222442656228,False,False,0.36328125,0.5,0.7421875,206,112,91,"[0.021098911184914255, 0.005201339176569782, -0.005228079965904214, -0.07104501725167697, -0.018342675089076957]"
fov,top10_vs_rest,gzmb,25,False,8,4,4,0,5,3,2,0,0.12452339078374552,0.12953091127716046,0.9613411158460838,-0.005007520493414928,0.9341656277623975,0.03942597373786663,0.005007520493414928,False,False,0.63671875,0.5,0.84375,206,119,87,"[0.034080113294492856, 0.0074630238828539835, -0.012154201544614163, -0.09518804629369682, -0.030267078330726893]"
fov,top10_vs_rest,gzmb,40,False,8,4,4,0,5,3,2,0,0.44418274854083584,0.4240084580734297,1.0475799246059199,0.020174290467406167,1.097224704966996,0.046482670243213176,0.020174290467406167,False,False,0.63671875,0.5,0.7421875,206,120,86,"[0.17198955148732137, 0.024975821238347476, -0.032961761403119766, -0.20007438906004127, -0.11355224009478182]"
fov,top10_vs_rest,gzmb,50,False,8,4,4,0,5,3,2,0,0.7706228293971435,0.7301787339807903,1.0553893088557373,0.04044409541635324,1.0902572505724648,0.05390971199282879,0.04044409541635324,False,False,0.63671875,0.5,0.7421875,206,114,91,"[0.2806665886523856, 0.04246331415094029, -0.05503915908080448, -0.25641908232488264, -0.19441291629077972]"
fov,top10_vs_rest,gzmb,80,False,8,4,4,0,5,3,2,0,2.388644592537627,2.2614973930627067,1.0562225717637141,0.12714719947492018,1.0704205119161698,0.05469893179110291,0.12714719947492018,False,False,0.63671875,0.5,0.546875,206,117,89,"[0.6704934841072965, 0.1081285562005947, -0.14668473131617943, -0.4226757129992582, -0.38638623709150544]"
fov,top10_vs_rest,gzmb,100,False,8,4,4,0,5,3,2,0,4.0193100032311175,3.800909695734984,1.0574600095711828,0.21840030749613282,1.0511891837028626,0.055869815214914936,0.21840030749613282,False,False,0.63671875,0.5,0.546875,206,111,95,"[1.0361597204789676, 0.1416015604710985, -0.21870261708316363, -0.5520727689220273, -0.5134002588505835]"
fov,top20_vs_rest,cd8,10,False,8,6,2,0,5,4,1,0,0.005538684136430171,0.006883853989249699,,-0.0013451698528195285,,,0.0013451698528195285,False,False,0.14453125,0.1875,0.109375,202,92,35,"[0.00017683513638633674, -0.00041030838591846484, -0.0020064104863030483, -0.0037832968779125285, -0.003085437995278148]"
fov,top20_vs_rest,cd8,20,False,8,6,2,0,5,4,1,0,0.03752275478298831,0.04575224554515387,,-0.008229490762165545,0.8778880307927653,,0.008229490762165545,False,False,0.14453125,0.1875,0.1484375,202,116,60,"[-9.379221388711514e-06, 0.0017828447475665907, -0.008081076694505585, -0.022118679231197945, -0.029309800560515714]"
fov,top20_vs_rest,cd8,25,False,8,7,1,0,5,4,1,0,0.06510391475174142,0.07859547394636009,0.8283417795301241,-0.01349155919461866,0.7952092074564489,0.1883294325556588,0.01349155919461866,True,False,0.03515625,0.1875,0.0390625,202,130,54,"[-0.0024901741986192334, 0.002752686346685084, -0.015289376661265328, -0.03534595567184002, -0.037289928313405996]"
fov,top20_vs_rest,cd8,40,False,8,6,2,0,5,4,1,0,0.20779070203849964,0.24190578031349366,0.8589736953338479,-0.03411507827499404,0.7935702955057438,0.15201697989533997,0.03411507827499404,False,False,0.14453125,0.1875,0.078125,202,141,54,"[-0.009531883302882092, 0.018138483223646695, -0.048821750929664925, -0.09503878805737341, -0.06978116959824943]"
fov,top20_vs_rest,cd8,50,False,8,5,3,0,5,4,1,0,0.361565926145263,0.408641264622433,0.8848003308704872,-0.04707533847716997,0.8897786818167308,0.12239327426467103,0.04707533847716997,False,False,0.36328125,0.1875,0.1484375,202,137,60,"[-0.009230151902301004, 0.03833695272163759, -0.0794697359150992, -0.14493460543502126, -0.0833751275668746]"
fov,top20_vs_rest,cd8,80,False,8,6,2,0,5,3,2,0,1.1372339359402153,1.2296378379912185,0.9248527499755882,-0.09240390205100334,0.9769662176940643,0.07812074335724022,0.09240390205100334,False,False,0.14453125,0.5,0.1484375,202,132,70,"[0.01654401675296613, 0.1031691644296121, -0.2091731298534243, -0.34034247779029114, -0.13334369359939746]"
fov,top20_vs_rest,cd8,100,False,8,4,4,0,5,3,2,0,1.951688645654837,2.056452093195061,0.9490562178001163,-0.10476344754022436,1.0287836571060378,0.05228724313823739,0.10476344754022436,False,False,0.63671875,0.5,0.3125,202,133,69,"[0.07265943866315705, 0.1241423172272842, -0.2922322593415596, -0.4439112750436398, -0.15185241981179143]"
fov,top20_vs_rest,nk,10,False,8,7,1,0,5,4,1,0,0.0010816277849817102,0.002889551893041866,,-0.0018079241080601557,,,0.0018079241080601557,True,False,0.03515625,0.1875,0.0234375,202,115,26,"[-0.0027603952785426825, 0.0003529489544723647, -0.0010111741859623372, -0.004438859583097156, -7.394802830373349e-05]"
fov,top20_vs_rest,nk,20,False,8,6,2,0,5,4,1,0,0.013952598042764296,0.01812827684766543,,-0.004175678804901133,,,0.004175678804901133,False,False,0.14453125,0.1875,0.109375,202,118,74,"[-0.001860540572344152, 0.0018592665517103784, -0.006299303772977563, -0.016119487788106776, -0.0009649799398250948]"
fov,top20_vs_rest,nk,25,False,8,5,3,0,5,4,1,0,0.02556897827049677,0.03248026137552051,,-0.006911283105023734,0.6018804588872482,,0.006911283105023734,False,False,0.36328125,0.1875,0.25,202,121,74,"[-0.002999191900016074, 0.0039004469837395353, -0.010715006444788615, -0.026519528867400225, -0.002243594366903727]"
fov,top20_vs_rest,nk,40,False,8,5,3,0,5,3,2,0,0.08841665267351809,0.10011445811209109,0.883155683413121,-0.011697805438572993,0.8336177619927344,0.12425378201315516,0.011697805438572993,False,False,0.36328125,0.5,0.3125,202,136,64,"[0.00334428821606525, 0.005963182819988956, -0.026054161237357445, -0.05418319753787126, -0.0032869709641825916]"
