cohort	patient	receiver	gate	frac	expr_prop	family	ligand	receptor	axis	n_mal	n_high	n_low	n_recv	cldn_high	cldn_low	receptor_detected	cpdb_high	cpdb_low	d_cpdb	conn_high	conn_low	d_conn	both_pos	low_zero_high_pos
GSE123902	LX666	MYE	ventile	0.05	0.1	CDH1	CDH1	CDH1	CDH1-CDH1	786	39	39	215	1.7929469576792723	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	MYE	ventile	0.05	0.1	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	786	39	39	215	1.7929469576792723	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	MYE	ventile	0.05	0.1	CDH1	CDH1	KLRG1	CDH1-KLRG1	786	39	39	215	1.7929469576792723	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	MYE	ventile	0.05	0.1	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	786	39	39	215	1.7929469576792723	0.0	True	0.25253213378347455	0.2669685772786668	-0.014436443495192242	0.04719449442705492	0.05820336979200246	-0.011008875364947539	True	False
GSE123902	LX666	MYE	ventile	0.05	0.1	LGALS9	LGALS9	CD44	LGALS9-CD44	786	39	39	215	1.7929469576792723	0.0	True	0.7461242463792432	0.7605606898744355	-0.014436443495192242	0.16938481409812023	0.2088965480357133	-0.03951173393759308	True	False
GSE123902	LX666	MYE	ventile	0.05	0.1	LGALS9	LGALS9	PTPRC	LGALS9-CD45	786	39	39	215	1.7929469576792723	0.0	True	0.5226620132695764	0.5370984567647686	-0.014436443495192242	0.11406601746159073	0.1406737517927951	-0.026607734331204363	True	False
GSE123902	LX666	TNK	ventile	0.05	0.2	F11R	F11R	F11R	F11R-F11R	786	39	39	177	1.7929469576792723	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	TNK	ventile	0.05	0.2	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	786	39	39	177	1.7929469576792723	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	TNK	ventile	0.05	0.2	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	786	39	39	177	1.7929469576792723	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	TNK	ventile	0.05	0.2	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	786	39	39	177	1.7929469576792723	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	TNK	ventile	0.05	0.2	CDH1	CDH1	CDH1	CDH1-CDH1	786	39	39	177	1.7929469576792723	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	TNK	ventile	0.05	0.2	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	786	39	39	177	1.7929469576792723	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	TNK	ventile	0.05	0.2	CDH1	CDH1	KLRG1	CDH1-KLRG1	786	39	39	177	1.7929469576792723	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	TNK	ventile	0.05	0.2	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	786	39	39	177	1.7929469576792723	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	TNK	ventile	0.05	0.2	LGALS9	LGALS9	CD44	LGALS9-CD44	786	39	39	177	1.7929469576792723	0.0	True	0.6152091338005391	0.6296455772957313	-0.014436443495192242	0.1369763556816344	0.1689282951175907	-0.031951939435956284	True	False
GSE123902	LX666	TNK	ventile	0.05	0.2	LGALS9	LGALS9	PTPRC	LGALS9-CD45	786	39	39	177	1.7929469576792723	0.0	True	0.8022005936424444	0.8166370371376367	-0.014436443495192242	0.18326669475063323	0.22601660076295427	-0.04274990601232104	True	False
GSE123902	LX666	MYE	ventile	0.05	0.2	F11R	F11R	F11R	F11R-F11R	786	39	39	215	1.7929469576792723	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	MYE	ventile	0.05	0.2	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	786	39	39	215	1.7929469576792723	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	MYE	ventile	0.05	0.2	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	786	39	39	215	1.7929469576792723	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	MYE	ventile	0.05	0.2	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	786	39	39	215	1.7929469576792723	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	MYE	ventile	0.05	0.2	CDH1	CDH1	CDH1	CDH1-CDH1	786	39	39	215	1.7929469576792723	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	MYE	ventile	0.05	0.2	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	786	39	39	215	1.7929469576792723	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	MYE	ventile	0.05	0.2	CDH1	CDH1	KLRG1	CDH1-KLRG1	786	39	39	215	1.7929469576792723	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	MYE	ventile	0.05	0.2	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	786	39	39	215	1.7929469576792723	0.0	True	0.25253213378347455	0.2669685772786668	-0.014436443495192242	0.04719449442705492	0.05820336979200246	-0.011008875364947539	True	False
GSE123902	LX666	MYE	ventile	0.05	0.2	LGALS9	LGALS9	CD44	LGALS9-CD44	786	39	39	215	1.7929469576792723	0.0	True	0.7461242463792432	0.7605606898744355	-0.014436443495192242	0.16938481409812023	0.2088965480357133	-0.03951173393759308	True	False
GSE123902	LX666	MYE	ventile	0.05	0.2	LGALS9	LGALS9	PTPRC	LGALS9-CD45	786	39	39	215	1.7929469576792723	0.0	True	0.5226620132695764	0.5370984567647686	-0.014436443495192242	0.11406601746159073	0.1406737517927951	-0.026607734331204363	True	False
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.05	F11R	F11R	F11R	F11R-F11R	786	528	258	177	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.05	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	786	528	258	177	0.7987292047462565	0.0	True	0.16865414361484332	0.12463649526641545	0.044017648348427876	0.026780173719709064	0.015523855823733319	0.011256317895975745	True	False
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.05	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	786	528	258	177	0.7987292047462565	0.0	True	0.34371527042985184	0.26491973793383117	0.07879553249602067	0.10328164340197152	0.06832484945620028	0.03495679394577124	True	False
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.05	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	786	528	258	177	0.7987292047462565	0.0	True	0.38761347646008726	0.3088179439640666	0.07879553249602067	0.1441606095560178	0.09536788553115688	0.04879272402486093	True	False
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.05	CDH1	CDH1	CDH1	CDH1-CDH1	786	528	258	177	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.05	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	786	528	258	177	0.7987292047462565	0.0	True	0.1977743588213775	0.12647232966944597	0.07130202915193154	0.029803310780175375	0.015360537969776801	0.014442772810398574	True	False
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.05	CDH1	CDH1	KLRG1	CDH1-KLRG1	786	528	258	177	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.05	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	786	528	258	177	0.7987292047462565	0.0	True	0.18092891742364997	0.16263337202191558	0.018295545401734392	0.031345390034235254	0.023360846143202493	0.007984543891032762	True	False
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.05	LGALS9	LGALS9	CD44	LGALS9-CD44	786	528	258	177	0.7987292047462565	0.0	True	0.6251447179146187	0.6068491725128843	0.018295545401734392	0.15896661817112107	0.11847339289588708	0.04049322527523398	True	False
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.05	LGALS9	LGALS9	PTPRC	LGALS9-CD45	786	528	258	177	0.7987292047462565	0.0	True	0.812136177756524	0.7938406323547896	0.018295545401734392	0.21268843475161506	0.15851076650328436	0.0541776682483307	True	False
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.05	F11R	F11R	F11R	F11R-F11R	786	528	258	215	0.7987292047462565	0.0	True	0.14486115499914004	0.10084350665071215	0.04401764834842789	0.016813439783552927	0.009746367511753883	0.007067072271799044	True	False
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.05	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	786	528	258	215	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.05	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	786	528	258	215	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.05	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	786	528	258	215	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.05	CDH1	CDH1	CDH1	CDH1-CDH1	786	528	258	215	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.05	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	786	528	258	215	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.05	CDH1	CDH1	KLRG1	CDH1-KLRG1	786	528	258	215	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.05	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	786	528	258	215	0.7987292047462565	0.0	True	0.26246771789755413	0.24417217249581974	0.018295545401734392	0.05477112555689526	0.0408193943615694	0.013951731195325862	True	False
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.05	LGALS9	LGALS9	CD44	LGALS9-CD44	786	528	258	215	0.7987292047462565	0.0	True	0.7560598304933228	0.7377642850915884	0.018295545401734392	0.19657794903892656	0.14650407021986517	0.05007387881906139	True	False
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.05	LGALS9	LGALS9	PTPRC	LGALS9-CD45	786	528	258	215	0.7987292047462565	0.0	True	0.532597597383656	0.5143020519819216	0.018295545401734392	0.13237824114887245	0.0986578160555345	0.03372042509333795	True	False
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.1	F11R	F11R	F11R	F11R-F11R	786	528	258	177	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.1	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	786	528	258	177	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.1	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	786	528	258	177	0.7987292047462565	0.0	True	0.34371527042985184	0.26491973793383117	0.07879553249602067	0.10328164340197152	0.06832484945620028	0.03495679394577124	True	False
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.1	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	786	528	258	177	0.7987292047462565	0.0	True	0.38761347646008726	0.3088179439640666	0.07879553249602067	0.1441606095560178	0.09536788553115688	0.04879272402486093	True	False
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.1	CDH1	CDH1	CDH1	CDH1-CDH1	786	528	258	177	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.1	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	786	528	258	177	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.1	CDH1	CDH1	KLRG1	CDH1-KLRG1	786	528	258	177	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.1	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	786	528	258	177	0.7987292047462565	0.0	True	0.18092891742364997	0.16263337202191558	0.018295545401734392	0.031345390034235254	0.023360846143202493	0.007984543891032762	True	False
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.1	LGALS9	LGALS9	CD44	LGALS9-CD44	786	528	258	177	0.7987292047462565	0.0	True	0.6251447179146187	0.6068491725128843	0.018295545401734392	0.15896661817112107	0.11847339289588708	0.04049322527523398	True	False
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.1	LGALS9	LGALS9	PTPRC	LGALS9-CD45	786	528	258	177	0.7987292047462565	0.0	True	0.812136177756524	0.7938406323547896	0.018295545401734392	0.21268843475161506	0.15851076650328436	0.0541776682483307	True	False
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.1	F11R	F11R	F11R	F11R-F11R	786	528	258	215	0.7987292047462565	0.0	True	0.14486115499914004	0.10084350665071215	0.04401764834842789	0.016813439783552927	0.009746367511753883	0.007067072271799044	True	False
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.1	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	786	528	258	215	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.1	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	786	528	258	215	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.1	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	786	528	258	215	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.1	CDH1	CDH1	CDH1	CDH1-CDH1	786	528	258	215	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.1	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	786	528	258	215	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.1	CDH1	CDH1	KLRG1	CDH1-KLRG1	786	528	258	215	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.1	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	786	528	258	215	0.7987292047462565	0.0	True	0.26246771789755413	0.24417217249581974	0.018295545401734392	0.05477112555689526	0.0408193943615694	0.013951731195325862	True	False
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.1	LGALS9	LGALS9	CD44	LGALS9-CD44	786	528	258	215	0.7987292047462565	0.0	True	0.7560598304933228	0.7377642850915884	0.018295545401734392	0.19657794903892656	0.14650407021986517	0.05007387881906139	True	False
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.1	LGALS9	LGALS9	PTPRC	LGALS9-CD45	786	528	258	215	0.7987292047462565	0.0	True	0.532597597383656	0.5143020519819216	0.018295545401734392	0.13237824114887245	0.0986578160555345	0.03372042509333795	True	False
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.2	F11R	F11R	F11R	F11R-F11R	786	528	258	177	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.2	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	786	528	258	177	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.2	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	786	528	258	177	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.2	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	786	528	258	177	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.2	CDH1	CDH1	CDH1	CDH1-CDH1	786	528	258	177	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.2	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	786	528	258	177	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.2	CDH1	CDH1	KLRG1	CDH1-KLRG1	786	528	258	177	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.2	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	786	528	258	177	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.2	LGALS9	LGALS9	CD44	LGALS9-CD44	786	528	258	177	0.7987292047462565	0.0	True	0.6251447179146187	0.0	0.6251447179146187	0.15896661817112107	0.0	0.15896661817112107	False	True
GSE123902	LX666	TNK	pos_vs_neg	-1.0	0.2	LGALS9	LGALS9	PTPRC	LGALS9-CD45	786	528	258	177	0.7987292047462565	0.0	True	0.812136177756524	0.0	0.812136177756524	0.21268843475161506	0.0	0.21268843475161506	False	True
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.2	F11R	F11R	F11R	F11R-F11R	786	528	258	215	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.2	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	786	528	258	215	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.2	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	786	528	258	215	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.2	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	786	528	258	215	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.2	CDH1	CDH1	CDH1	CDH1-CDH1	786	528	258	215	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.2	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	786	528	258	215	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.2	CDH1	CDH1	KLRG1	CDH1-KLRG1	786	528	258	215	0.7987292047462565	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.2	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	786	528	258	215	0.7987292047462565	0.0	True	0.26246771789755413	0.0	0.26246771789755413	0.05477112555689526	0.0	0.05477112555689526	False	True
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.2	LGALS9	LGALS9	CD44	LGALS9-CD44	786	528	258	215	0.7987292047462565	0.0	True	0.7560598304933228	0.0	0.7560598304933228	0.19657794903892656	0.0	0.19657794903892656	False	True
GSE123902	LX666	MYE	pos_vs_neg	-1.0	0.2	LGALS9	LGALS9	PTPRC	LGALS9-CD45	786	528	258	215	0.7987292047462565	0.0	True	0.532597597383656	0.0	0.532597597383656	0.13237824114887245	0.0	0.13237824114887245	False	True
GSE123902	LX675	TNK	median	0.5	0.05	F11R	F11R	F11R	F11R-F11R	618	309	309	1336	0.9180950517999802	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX675	TNK	median	0.5	0.05	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	618	309	309	1336	0.9180950517999802	0.0	True	0.1728695532381	0.09158112347681194	0.08128842976128806	0.02630185471458029	0.00792749777723446	0.01837435693734583	True	False
GSE123902	LX675	TNK	median	0.5	0.05	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	618	309	309	1336	0.9180950517999802	0.0	True	0.3519942582991373	0.32177918792292914	0.03021507037620813	0.1197016841309475	0.09451510574448971	0.025186578386457797	True	False
GSE123902	LX675	TNK	median	0.5	0.05	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	618	309	309	1336	0.9180950517999802	0.0	True	0.355534573296612	0.32531950292040385	0.03021507037620813	0.12173524227652052	0.09612078042285216	0.025614461853668363	True	False
GSE123902	LX675	TNK	median	0.5	0.05	CDH1	CDH1	CDH1	CDH1-CDH1	618	309	309	1336	0.9180950517999802	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX675	TNK	median	0.5	0.05	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	618	309	309	1336	0.9180950517999802	0.0	True	0.40934914096753616	0.13651603314215371	0.27283310782538245	0.09613222382872666	0.01860570499239821	0.07752651883632845	True	False
GSE123902	LX675	TNK	median	0.5	0.05	CDH1	CDH1	KLRG1	CDH1-KLRG1	618	309	309	1336	0.9180950517999802	0.0	True	0.4549102150314527	0.18207710720607026	0.2728331078253824	0.15778742522104724	0.03053862865383569	0.12724879656721155	True	False
GSE123902	LX675	TNK	median	0.5	0.05	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	618	309	309	1336	0.9180950517999802	0.0	True	0.22262429117498594	0.2322617236447585	-0.009637432469772556	0.049286254362452084	0.05325748373324645	-0.003971229370794367	True	False
GSE123902	LX675	TNK	median	0.5	0.05	LGALS9	LGALS9	CD44	LGALS9-CD44	618	309	309	1336	0.9180950517999802	0.0	True	0.7507640865146409	0.7604015189844134	-0.009637432469772556	0.3019663742724124	0.32629725009194843	-0.024330875819536024	True	False
GSE123902	LX675	TNK	median	0.5	0.05	LGALS9	LGALS9	PTPRC	LGALS9-CD45	618	309	309	1336	0.9180950517999802	0.0	True	0.8640849364486223	0.8737223689183948	-0.009637432469772556	0.3561829400420911	0.384882304016251	-0.028699363974159897	True	False
GSE123902	LX675	MYE	median	0.5	0.05	F11R	F11R	F11R	F11R-F11R	618	309	309	977	0.9180950517999802	0.0	True	0.17065759489866933	0.0893691651373813	0.08128842976128803	0.025272322608510665	0.0076171921516036524	0.017655130456907014	True	False
GSE123902	LX675	MYE	median	0.5	0.05	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	618	309	309	977	0.9180950517999802	0.0	True	0.13713031251061458	0.055841882749326555	0.08128842976128803	0.009667411325846267	0.0029138014268922812	0.006753609898953987	True	False
GSE123902	LX675	MYE	median	0.5	0.05	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	618	309	309	977	0.9180950517999802	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX675	MYE	median	0.5	0.05	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	618	309	309	977	0.9180950517999802	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX675	MYE	median	0.5	0.05	CDH1	CDH1	CDH1	CDH1-CDH1	618	309	309	977	0.9180950517999802	0.0	True	0.36645808063988417	0.09362497281450172	0.27283310782538245	0.038090199649891215	0.007372085962039819	0.030718113687851396	True	False
GSE123902	LX675	MYE	median	0.5	0.05	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	618	309	309	977	0.9180950517999802	0.0	True	0.3739407242319145	0.10110761640653207	0.2728331078253824	0.04821603419379111	0.009331868882086432	0.03888416531170468	True	False
GSE123902	LX675	MYE	median	0.5	0.05	CDH1	CDH1	KLRG1	CDH1-KLRG1	618	309	309	977	0.9180950517999802	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX675	MYE	median	0.5	0.05	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	618	309	309	977	0.9180950517999802	0.0	True	0.35221379241732115	0.3618512248870937	-0.009637432469772556	0.11128629867255106	0.12025316831140347	-0.008966869638852404	True	False
GSE123902	LX675	MYE	median	0.5	0.05	LGALS9	LGALS9	CD44	LGALS9-CD44	618	309	309	977	0.9180950517999802	0.0	True	0.7067204831621062	0.7163579156318788	-0.009637432469772556	0.2808944098520301	0.3035274166594242	-0.02263300680739405	True	False
GSE123902	LX675	MYE	median	0.5	0.05	LGALS9	LGALS9	PTPRC	LGALS9-CD45	618	309	309	977	0.9180950517999802	0.0	True	0.49010111881666346	0.49973855128643596	-0.0096374324697725	0.1772563060003318	0.19153869482562877	-0.014282388825296977	True	False
GSE123902	LX675	TNK	median	0.5	0.1	F11R	F11R	F11R	F11R-F11R	618	309	309	1336	0.9180950517999802	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX675	TNK	median	0.5	0.1	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	618	309	309	1336	0.9180950517999802	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX675	TNK	median	0.5	0.1	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	618	309	309	1336	0.9180950517999802	0.0	True	0.3519942582991373	0.32177918792292914	0.03021507037620813	0.1197016841309475	0.09451510574448971	0.025186578386457797	True	False
GSE123902	LX675	TNK	median	0.5	0.1	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	618	309	309	1336	0.9180950517999802	0.0	True	0.355534573296612	0.32531950292040385	0.03021507037620813	0.12173524227652052	0.09612078042285216	0.025614461853668363	True	False
GSE123902	LX675	TNK	median	0.5	0.1	CDH1	CDH1	CDH1	CDH1-CDH1	618	309	309	1336	0.9180950517999802	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX675	TNK	median	0.5	0.1	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	618	309	309	1336	0.9180950517999802	0.0	True	0.40934914096753616	0.0	0.40934914096753616	0.09613222382872666	0.0	0.09613222382872666	False	True
GSE123902	LX675	TNK	median	0.5	0.1	CDH1	CDH1	KLRG1	CDH1-KLRG1	618	309	309	1336	0.9180950517999802	0.0	True	0.4549102150314527	0.0	0.4549102150314527	0.15778742522104724	0.0	0.15778742522104724	False	True
GSE123902	LX675	TNK	median	0.5	0.1	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	618	309	309	1336	0.9180950517999802	0.0	True	0.22262429117498594	0.2322617236447585	-0.009637432469772556	0.049286254362452084	0.05325748373324645	-0.003971229370794367	True	False
