definition	histology	min_mal	min_tnk	x	y	n	rho	p	worst_loo_donor	worst_loo_rho	worst_loo_p	t13_in_set	rho_without_t13	p_without_t13	stable_inverse	fragile_to_t13
author_tumor	luad_incl_mucinous	200	10	cldn4_mean	tnk_frac	8	-0.28571428571428575	0.49272624501695717	T16	0.07142857142857144	0.879048193148154	False			False	False
author_tumor	luad_incl_mucinous	200	10	cldn4_pct0	tnk_frac	8	-0.4523809523809524	0.2604047674368853	T24	-0.1785714285714286	0.7016579425162727	False			False	False
author_tumor	luad_incl_mucinous	200	10	cldn4_pct1	tnk_frac	8	-0.4761904761904762	0.23293553465009798	T24	-0.21428571428571433	0.6445115810207203	False			False	False
author_tumor	luad_incl_mucinous	200	10	cldn4_mean	cd8_frac	8	-0.09523809523809526	0.8225054302036114	T33	-0.10714285714285716	0.8191508555699912	False			False	False
author_tumor	luad_incl_mucinous	200	20	cldn4_mean	tnk_frac	8	-0.28571428571428575	0.49272624501695717	T16	0.07142857142857144	0.879048193148154	False			False	False
author_tumor	luad_incl_mucinous	200	20	cldn4_pct0	tnk_frac	8	-0.4523809523809524	0.2604047674368853	T24	-0.1785714285714286	0.7016579425162727	False			False	False
author_tumor	luad_incl_mucinous	200	20	cldn4_pct1	tnk_frac	8	-0.4761904761904762	0.23293553465009798	T24	-0.21428571428571433	0.6445115810207203	False			False	False
author_tumor	luad_incl_mucinous	200	20	cldn4_mean	cd8_frac	8	-0.09523809523809526	0.8225054302036114	T33	-0.10714285714285716	0.8191508555699912	False			False	False
author_tumor	luad_incl_mucinous	200	30	cldn4_mean	tnk_frac	8	-0.28571428571428575	0.49272624501695717	T16	0.07142857142857144	0.879048193148154	False			False	False
author_tumor	luad_incl_mucinous	200	30	cldn4_pct0	tnk_frac	8	-0.4523809523809524	0.2604047674368853	T24	-0.1785714285714286	0.7016579425162727	False			False	False
author_tumor	luad_incl_mucinous	200	30	cldn4_pct1	tnk_frac	8	-0.4761904761904762	0.23293553465009798	T24	-0.21428571428571433	0.6445115810207203	False			False	False
author_tumor	luad_incl_mucinous	200	30	cldn4_mean	cd8_frac	8	-0.09523809523809526	0.8225054302036114	T33	-0.10714285714285716	0.8191508555699912	False			False	False
author_tumor	luad_incl_mucinous	200	50	cldn4_mean	tnk_frac	8	-0.28571428571428575	0.49272624501695717	T16	0.07142857142857144	0.879048193148154	False			False	False
