Marker.Symbol	contrast	logFC_meaning	n_per_group	logFC	logCPM	submitter_edgeR_PValue	submitter_edgeR_FDR
Sycn	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Spata16	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Snord1c	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Scarna9	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Snord96a	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Krtap10-4	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
4921524L21Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Ggnbp1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Vmn2r28	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Vmn2r99	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Snord45c	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Snord11	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Scarna6	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Scarna10	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
0610008F07Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Slc35f4	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
4930563D23Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Atf7ip2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Syce3	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
1700006E09Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Slitrk5	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Defb29	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Boll	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Ttc9b	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Prl2c1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Dspp	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Gkn1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Gkn2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Mptx1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Tmco5b	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Ppp1r1c	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Samt4	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Zscan4f	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Krtap4-1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Zcchc13	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Ube2dnl2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Mmd2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Zc2hc1b	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Slxl1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Ankrd7	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Gm7849	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Speer4a	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Vmn2r114	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Krtap4-9	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Krtap4-8	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Vmn2r-ps129	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
E330014E10Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Tmem8c	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Ambn	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Ambp	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Slco6c1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Sohlh2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
4933433C11Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Taf7l	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Gm8817	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Lce1g	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Gm7550	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Vmn2r94	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Tmem225	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Izumo2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Gpx6	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
1700013H16Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
1700018C11Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Zp4-ps	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Lce1m	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Rhox4d	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Ang3	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Ang2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Gm7337	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Hhla1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Spata19	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Cox8c	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Pfn3	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
U05342	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Vmn2r91	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Gm7534	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Vmn1r57	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Slx	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Skor2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Vmn1r117	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Vmn1r116	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Vmn1r115	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Akp3	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Vmn1r103	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Gm8453	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Vmn2r6	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Vmn1r91	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Vmn1r155	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Vmn1r157	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Zfp541	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Vmn2r20	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Vmn1r128	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Vmn1r125	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Vmn1r121	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
4921511M17Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
4933406J08Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Ctrb1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Gm8709	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Vmn1r135	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Vmn1r142	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Vmn1r143	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Gm8660	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Gm8677	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Gm13871	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Myo3a	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Gm8720	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
1700111N16Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
1700106J16Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
1700086L19Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Tktl2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Hyal6	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Cylc2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
4930503H13Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
4930503E14Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Olfr286	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
1700012A03Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Sult2a3	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Krtap4-7	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Sun5	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Gm8267	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Nr0b1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Akap3	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Prl2b1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
4930404A10Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Gm14354	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
4930402F06Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
4930480E11Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Krtap3-3	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Lce3b	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Ocstamp	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
4930468A15Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
4930511M11Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Cldn26	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Defa21	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Scp2d1	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Vmn2r5	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Gm12887	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Gm12886	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Slc25a54	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Spdyb	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
4930435E12Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
4930448K20Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
4930429F11Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Vmn1r68	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Gm10324	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Gm11437	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
1700034O15Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Lce1i	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
1700121N20Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
1500009C09Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Alpi	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Tnmd	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Ctsm	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Il21	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Alppl2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Vmn1r104	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Gm6880	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Vmn2r-ps60	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Gm6890	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Krtap1-4	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Wfdc11	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Gm6985	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Gm14744	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Vmn1r77	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Vmn2r56	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Gm9999	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Oxct2a	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
1700018B08Rik	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Pbp2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Zfp735	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Npvf	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Ccdc172	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Tas2r122	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Dcpp2	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Gm14345	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Vmn2r93	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Syndig1l	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
Gm14347	Cldn4KO_vs_WT_naive_lung	Cldn4 KO minus WT, no ventilator injury	1 vs 1 (UNREPLICATED)	0	-2.0713	1	1
