gene	contrast	mean_KD	mean_CTRL	log2FC	cohens_d	t_stat	p_welch	q_welch_BH	p_mannwhitney	n_a	n_b
SIX1	KDpooled_vs_matchedreps	9.841	9.88445	-0.0434483	-0.380131	-0.583114	0.579949	0.811611	0.904762	6	3
DCPS	KDpooled_vs_matchedreps	12.9098	12.865	0.0447783	0.342528	0.589331	0.580016	0.811611	0.547619	6	3
NPAL3	KDpooled_vs_matchedreps	10.0155	10.0812	-0.0657233	-0.3473	-0.584108	0.58003	0.811611	1	6	3
BCL2L2	KDpooled_vs_matchedreps	11.7923	11.72	0.07232	0.384811	0.584331	0.580058	0.811611	0.714286	6	3
ZAK	KDpooled_vs_matchedreps	12.4264	12.5019	-0.0754933	-0.351604	-0.581166	0.580345	0.811949	0.904762	6	3
C19orf18	KDpooled_vs_matchedreps	6.43092	6.39702	0.0339017	0.468075	0.62086	0.580445	0.812026	0.547619	6	3
LOC338799	KDpooled_vs_matchedreps	10.9399	11.051	-0.111128	-0.354228	-0.579825	0.580655	0.812256	0.547619	6	3
STAT4	KDpooled_vs_matchedreps	6.85854	6.87813	-0.01959	-0.405981	-0.591223	0.580828	0.812435	0.904762	6	3
FIGN	KDpooled_vs_matchedreps	7.01108	7.06135	-0.050275	-0.370433	-0.579649	0.580899	0.812471	0.547619	6	3
FLJ43860	KDpooled_vs_matchedreps	7.02053	7.10833	-0.0877983	-0.435658	-0.604266	0.581121	0.812717	0.714286	6	3
ITPKB	KDpooled_vs_matchedreps	9.6394	9.69292	-0.053525	-0.342223	-0.586027	0.58128	0.812877	0.547619	6	3
TYW3	KDpooled_vs_matchedreps	12.0789	12.1383	-0.059415	-0.343469	-0.584126	0.581428	0.812979	1	6	3
NFX1	KDpooled_vs_matchedreps	9.85616	9.90623	-0.0500667	-0.347151	-0.581082	0.581443	0.812979	0.714286	6	3
HPGD	KDpooled_vs_matchedreps	10.3165	10.1412	0.175313	0.347895	0.580469	0.581529	0.813008	0.904762	6	3
MSL3	KDpooled_vs_matchedreps	10.7936	10.8654	-0.07182	-0.341208	-0.58629	0.581685	0.813008	1	6	3
C17orf81	KDpooled_vs_matchedreps	10.9028	10.8396	0.0631783	0.364268	0.577668	0.581708	0.813008	0.714286	6	3
MOBKL2B	KDpooled_vs_matchedreps	7.26542	7.41224	-0.146822	-0.389785	-0.583926	0.581712	0.813008	0.380952	6	3
LOC100131581	KDpooled_vs_matchedreps	12.1642	12.4012	-0.236995	-0.448447	-0.609741	0.581757	0.813008	0.714286	6	3
LOC100129917	KDpooled_vs_matchedreps	6.81019	6.85635	-0.0461617	-0.448275	-0.609647	0.581766	0.813008	0.380952	6	3
COPS3	KDpooled_vs_matchedreps	14.1771	14.2533	-0.07617	-0.348897	-0.579457	0.581781	0.813008	0.904762	6	3
MAGIX	KDpooled_vs_matchedreps	7.79544	7.68949	0.105948	0.347681	0.579611	0.581997	0.813246	1	6	3
NXF3	KDpooled_vs_matchedreps	8.6957	8.85075	-0.155053	-0.435735	-0.603103	0.582212	0.813411	0.547619	6	3
IL8RB	KDpooled_vs_matchedreps	6.79141	6.87491	-0.0835	-0.497766	-0.633632	0.582351	0.813411	0.904762	6	3
LOC338756	KDpooled_vs_matchedreps	14.8159	14.7587	0.0571683	0.363811	0.576652	0.582368	0.813411	0.547619	6	3
BRD7P3	KDpooled_vs_matchedreps	11.5529	11.6579	-0.104972	-0.42432	-0.597534	0.5824	0.813411	0.904762	6	3
NDUFB7	KDpooled_vs_matchedreps	14.0929	14.0293	0.0636117	0.341002	0.584456	0.582408	0.813411	0.547619	6	3
CDKL1	KDpooled_vs_matchedreps	8.04388	7.98333	0.060555	0.371066	0.577673	0.582417	0.813411	0.714286	6	3
C1orf65	KDpooled_vs_matchedreps	6.61681	6.46117	0.15564	0.342106	0.582998	0.582432	0.813411	0.380952	6	3
LOC158301	KDpooled_vs_matchedreps	7.2246	7.16454	0.0600583	0.435244	0.602484	0.582564	0.813531	0.714286	6	3
BMP10	KDpooled_vs_matchedreps	6.86014	6.90317	-0.0430333	-0.470634	-0.619689	0.582695	0.813651	0.904762	6	3
NLGN2	KDpooled_vs_matchedreps	10.2716	10.2149	0.0567333	0.346593	0.578637	0.582746	0.813659	0.714286	6	3
CHST11	KDpooled_vs_matchedreps	13.2025	13.2669	-0.06447	-0.400437	-0.586675	0.582792	0.813659	1	6	3
LOC643669	KDpooled_vs_matchedreps	7.52791	7.62473	-0.0968217	-0.362942	-0.575577	0.583044	0.813948	0.547619	6	3
ZNF219	KDpooled_vs_matchedreps	13.658	13.5043	0.153775	0.350733	0.576227	0.583129	0.814004	0.547619	6	3
KIAA0485	KDpooled_vs_matchedreps	6.63051	6.57077	0.05974	0.361474	0.575247	0.583191	0.814027	1	6	3
SETD2	KDpooled_vs_matchedreps	10.9556	11.071	-0.11535	-0.341332	-0.581496	0.583331	0.814055	0.904762	6	3
LOC283174	KDpooled_vs_matchedreps	11.0428	10.9562	0.0865883	0.340403	0.582585	0.583348	0.814055	0.547619	6	3
STYX	KDpooled_vs_matchedreps	10.1093	10.0353	0.0740133	0.466982	0.617147	0.58336	0.814055	0.547619	6	3
KCNK16	KDpooled_vs_matchedreps	7.26167	7.22619	0.0354833	0.397516	0.584807	0.583393	0.814055	0.714286	6	3
MPEG1	KDpooled_vs_matchedreps	8.52421	8.68071	-0.156492	-0.399868	-0.585686	0.583443	0.814062	0.714286	6	3
FNIP2	KDpooled_vs_matchedreps	8.78172	8.88622	-0.1045	-0.396223	-0.584168	0.583505	0.814086	0.547619	6	3
LOC645884	KDpooled_vs_matchedreps	16.6347	16.5882	0.046535	0.356595	0.574607	0.583567	0.814109	0.714286	6	3
LOC283663	KDpooled_vs_matchedreps	7.37606	7.29311	0.0829583	0.339985	0.582311	0.583641	0.814148	0.547619	6	3
OVGP1	KDpooled_vs_matchedreps	7.44734	7.3699	0.077445	0.372256	0.576057	0.583805	0.814314	0.714286	6	3
HRASLS	KDpooled_vs_matchedreps	11.0112	10.8711	0.14013	0.376781	0.577099	0.583885	0.814363	0.714286	6	3
DCDC2	KDpooled_vs_matchedreps	7.49867	7.58296	-0.08429	-0.338376	-0.583617	0.58402	0.814487	0.714286	6	3
C9orf122	KDpooled_vs_matchedreps	9.25208	9.32994	-0.0778583	-0.343857	-0.576858	0.584349	0.814858	0.547619	6	3
RPL10	KDpooled_vs_matchedreps	17.5606	17.5797	-0.0191	-0.36665	-0.57415	0.584377	0.814858	0.697334	6	3
SLC25A29	KDpooled_vs_matchedreps	12.8547	12.7937	0.0609967	0.346141	0.575383	0.584444	0.814889	0.547619	6	3
ZNF292	KDpooled_vs_matchedreps	9.6356	9.75143	-0.11583	-0.359959	-0.573072	0.584578	0.814902	0.904762	6	3
WIPI1	KDpooled_vs_matchedreps	12.2664	12.1994	0.0670583	0.457139	0.610911	0.58461	0.814902	0.604066	6	3
SUB1	KDpooled_vs_matchedreps	14.8933	14.9599	-0.0666317	-0.407891	-0.587676	0.584632	0.814902	0.547619	6	3
FYN	KDpooled_vs_matchedreps	12.32	12.3432	-0.0232183	-0.350848	-0.573502	0.584635	0.814902	0.904762	6	3
HCG4P6	KDpooled_vs_matchedreps	7.91264	7.84528	0.0673617	0.41024	0.588619	0.584701	0.81493	0.547619	6	3
LOC391126	KDpooled_vs_matchedreps	16.5795	16.6256	-0.0461567	-0.344999	-0.574916	0.584949	0.815155	0.714286	6	3
LGSN	KDpooled_vs_matchedreps	6.61433	6.64854	-0.03421	-0.419176	-0.592305	0.584982	0.815155	0.380952	6	3
TBX2	KDpooled_vs_matchedreps	8.60776	8.39853	0.209225	0.480936	0.622321	0.585001	0.815155	0.714286	6	3
NAP1L3	KDpooled_vs_matchedreps	6.54656	6.71302	-0.16646	-0.521279	-0.642348	0.585044	0.815155	0.714286	6	3
FAM105A	KDpooled_vs_matchedreps	8.6069	8.72049	-0.113588	-0.351432	-0.57235	0.585238	0.815296	0.904762	6	3
MAL	KDpooled_vs_matchedreps	7.59288	7.6808	-0.0879217	-0.368061	-0.573133	0.585302	0.815296	0.547619	6	3
DNAJC2	KDpooled_vs_matchedreps	14.9288	15.0327	-0.103955	-0.343917	-0.574752	0.585311	0.815296	1	6	3
CCRL1	KDpooled_vs_matchedreps	6.858	6.90424	-0.0462317	-0.342933	-0.575325	0.585327	0.815296	0.714286	6	3
SEC14L2	KDpooled_vs_matchedreps	7.70895	7.77849	-0.0695433	-0.428484	-0.596076	0.585481	0.815448	0.904762	6	3
TFDP2	KDpooled_vs_matchedreps	8.83684	8.89376	-0.0569133	-0.414464	-0.58956	0.58553	0.815452	0.714286	6	3
MRPS7	KDpooled_vs_matchedreps	12.9042	12.8715	0.0327633	0.34643	0.572948	0.585622	0.815476	0.547619	6	3
SPESP1	KDpooled_vs_matchedreps	6.55899	6.59704	-0.03805	-0.379327	-0.57558	0.585666	0.815476	0.714286	6	3
DZIP1L	KDpooled_vs_matchedreps	7.53497	7.43221	0.102758	0.470093	0.616173	0.585683	0.815476	0.547619	6	3
MRPL10	KDpooled_vs_matchedreps	13.0385	13.0801	-0.041595	-0.349977	-0.571325	0.585978	0.815715	1	6	3
NDUFA13	KDpooled_vs_matchedreps	14.2563	14.3431	-0.0868733	-0.337277	-0.579183	0.586033	0.815715	1	6	3
PELI3	KDpooled_vs_matchedreps	10.5861	10.6244	-0.038325	-0.502166	-0.631746	0.58606	0.815715	0.547619	6	3
LOC100128140	KDpooled_vs_matchedreps	15.1389	15.1993	-0.0603717	-0.405277	-0.584921	0.586067	0.815715	0.714286	6	3
AOX1	KDpooled_vs_matchedreps	8.39201	8.58706	-0.19505	-0.434743	-0.598325	0.586145	0.815715	0.547619	6	3
SVIL	KDpooled_vs_matchedreps	8.93546	9.06927	-0.133817	-0.348492	-0.571299	0.586172	0.815715	0.547619	6	3
KRTAP15-1	KDpooled_vs_matchedreps	6.97326	7.01328	-0.0400167	-0.396936	-0.581329	0.586173	0.815715	0.547619	6	3
OR10G8	KDpooled_vs_matchedreps	7.81072	7.86345	-0.0527233	-0.382913	-0.575691	0.586514	0.816126	0.380952	6	3
SLC39A4	KDpooled_vs_matchedreps	11.4987	11.4171	0.0815767	0.434903	0.597826	0.586673	0.816164	0.714286	6	3
LOC100130716	KDpooled_vs_matchedreps	7.66643	7.72431	-0.0578783	-0.399689	-0.58184	0.586703	0.816164	0.904762	6	3
SLBP	KDpooled_vs_matchedreps	13.8149	13.8639	-0.04899	-0.347132	-0.570688	0.586706	0.816164	1	6	3
RND2	KDpooled_vs_matchedreps	7.19381	7.14809	0.0457117	0.417312	0.58952	0.586723	0.816164	0.714286	6	3
TNFRSF25	KDpooled_vs_matchedreps	12.6107	12.756	-0.145292	-0.359043	-0.569745	0.586769	0.816165	1	6	3
SPNS2	KDpooled_vs_matchedreps	14.4711	14.4034	0.0677283	0.345754	0.570857	0.586848	0.816211	0.547619	6	3
SLC36A1	KDpooled_vs_matchedreps	7.08409	7.15622	-0.0721283	-0.448701	-0.604269	0.586906	0.816229	0.904762	6	3
XKR6	KDpooled_vs_matchedreps	6.98116	6.94552	0.0356417	0.340369	0.573446	0.586981	0.816252	0.904762	6	3
SP5	KDpooled_vs_matchedreps	15.3236	15.2125	0.111102	0.372164	0.571807	0.587013	0.816252	0.547619	6	3
OPRK1	KDpooled_vs_matchedreps	8.3985	8.50902	-0.110522	-0.416782	-0.588861	0.587098	0.816307	0.547619	6	3
MTSS1L	KDpooled_vs_matchedreps	11.5263	11.7318	-0.205497	-0.352929	-0.568947	0.587202	0.816345	0.547619	6	3
FLJ11292	KDpooled_vs_matchedreps	8.35182	8.27161	0.08021	0.405887	0.583834	0.587257	0.816345	0.547619	6	3
GYS2	KDpooled_vs_matchedreps	6.65356	6.61807	0.0354817	0.344098	0.570694	0.587263	0.816345	0.904762	6	3
C10orf114	KDpooled_vs_matchedreps	11.5184	11.6293	-0.110908	-0.434957	-0.596994	0.58746	0.816557	0.714286	6	3
PAX3	KDpooled_vs_matchedreps	6.5837	6.56186	0.0218467	0.335664	0.577174	0.587518	0.816573	0.547619	6	3
DCBLD2	KDpooled_vs_matchedreps	14.2518	14.4216	-0.169825	-0.396079	-0.579297	0.587627	0.816651	0.714286	6	3
C17orf99	KDpooled_vs_matchedreps	6.94441	6.91714	0.0272717	0.345371	0.56945	0.587665	0.816651	0.904762	6	3
OTOF	KDpooled_vs_matchedreps	13.2791	13.4247	-0.145628	-0.442629	-0.600387	0.587752	0.816709	0.714286	6	3
C20orf200	KDpooled_vs_matchedreps	7.98361	8.16386	-0.180248	-0.386501	-0.575339	0.587849	0.816718	0.547619	6	3
CCL2	KDpooled_vs_matchedreps	7.83525	7.94158	-0.106323	-0.436732	-0.597424	0.58785	0.816718	0.714286	6	3
IGLL3	KDpooled_vs_matchedreps	7.50355	7.43881	0.0647433	0.369633	0.570005	0.587901	0.816727	1	6	3
TWIST2	KDpooled_vs_matchedreps	7.89121	7.97288	-0.081665	-0.367281	-0.569338	0.587989	0.816731	0.714286	6	3
CLEC14A	KDpooled_vs_matchedreps	6.86672	6.80628	0.0604383	0.433999	0.595916	0.588028	0.816731	0.547619	6	3
RSPH1	KDpooled_vs_matchedreps	8.41341	8.32801	0.0854	0.39147	0.57695	0.588071	0.816731	0.904762	6	3
LOC51190	KDpooled_vs_matchedreps	6.71412	6.66882	0.0453	0.34665	0.56825	0.588125	0.816731	0.714286	6	3
PFN1	KDpooled_vs_matchedreps	13.7354	13.8023	-0.0668517	-0.436771	-0.597137	0.588132	0.816731	0.547619	6	3
SIX3	KDpooled_vs_matchedreps	7.48673	7.39322	0.0935083	0.367168	0.569	0.588224	0.816769	0.714286	6	3
LOC284912	KDpooled_vs_matchedreps	7.13819	7.16904	-0.0308517	-0.428223	-0.592862	0.588302	0.816769	0.714286	6	3
MT1JP	KDpooled_vs_matchedreps	7.51698	7.45129	0.0656833	0.417489	0.587832	0.588319	0.816769	0.547619	6	3
HAAO	KDpooled_vs_matchedreps	8.22808	8.28101	-0.0529233	-0.348889	-0.56745	0.588342	0.816769	0.714286	6	3
KCNK9	KDpooled_vs_matchedreps	8.03041	7.91344	0.116975	0.341859	0.569439	0.588408	0.816798	0.547619	6	3
C12orf59	KDpooled_vs_matchedreps	6.98548	6.91747	0.0680133	0.359743	0.567367	0.588455	0.8168	1	6	3
RDH8	KDpooled_vs_matchedreps	7.34856	7.31519	0.0333617	0.348514	0.566878	0.588711	0.81707	0.904762	6	3
SDHD	KDpooled_vs_matchedreps	13.4855	13.3863	0.0992333	0.343813	0.567957	0.58874	0.81707	0.547619	6	3
MKX	KDpooled_vs_matchedreps	7.1858	7.3857	-0.199903	-0.511841	-0.633518	0.588789	0.817075	0.904762	6	3
SLC13A1	KDpooled_vs_matchedreps	7.71561	7.82271	-0.107107	-0.445985	-0.600841	0.588843	0.817087	0.714286	6	3
SMO	KDpooled_vs_matchedreps	9.73594	9.79503	-0.0590933	-0.342571	-0.567903	0.589016	0.817263	1	6	3
TMPRSS2	KDpooled_vs_matchedreps	10.569	10.4677	0.10131	0.3622	0.566569	0.589284	0.817474	0.714286	6	3
GDAP1L1	KDpooled_vs_matchedreps	7.18242	7.13569	0.0467317	0.335666	0.572174	0.589299	0.817474	0.166667	6	3
RENBP	KDpooled_vs_matchedreps	7.50665	7.54909	-0.0424317	-0.348744	-0.565853	0.589304	0.817474	1	6	3
LOC157562	KDpooled_vs_matchedreps	7.8212	7.78786	0.0333417	0.335402	0.572171	0.589415	0.817517	0.547619	6	3
LOC100129894	KDpooled_vs_matchedreps	6.74355	6.77442	-0.0308617	-0.406645	-0.58172	0.589427	0.817517	0.714286	6	3
LSM14B	KDpooled_vs_matchedreps	9.59088	9.62981	-0.0389333	-0.372372	-0.568673	0.589493	0.817544	0.714286	6	3
PPM1H	KDpooled_vs_matchedreps	8.98833	9.05129	-0.0629533	-0.490326	-0.621978	0.589598	0.817544	0.904762	6	3
AP1G1	KDpooled_vs_matchedreps	10.9362	10.9721	-0.0359433	-0.360601	-0.565849	0.589612	0.817544	0.904762	6	3
KIAA1107	KDpooled_vs_matchedreps	7.51177	7.4259	0.08587	0.43508	0.594662	0.589659	0.817544	0.547619	6	3
FLJ44715	KDpooled_vs_matchedreps	6.74982	6.77289	-0.02307	-0.358695	-0.565491	0.589674	0.817544	0.714286	6	3
ADAM8	KDpooled_vs_matchedreps	9.9454	10.0426	-0.0971717	-0.36026	-0.565398	0.589896	0.817788	0.714286	6	3
EBAG9	KDpooled_vs_matchedreps	11.1706	11.1013	0.0692683	0.35915	0.565074	0.59001	0.81782	0.714286	6	3
C14orf147	KDpooled_vs_matchedreps	12.9393	12.8594	0.079885	0.338367	0.568015	0.590047	0.81782	1	6	3
ELMOD1	KDpooled_vs_matchedreps	7.54211	7.42877	0.113342	0.337658	0.568498	0.590055	0.81782	0.547619	6	3
ATXN7L1	KDpooled_vs_matchedreps	8.9443	8.77679	0.16751	0.439075	0.596009	0.590198	0.817913	0.904762	6	3
ZYX	KDpooled_vs_matchedreps	10.7428	10.6115	0.131278	0.465342	0.608903	0.590213	0.817913	0.714286	6	3
P2RY10	KDpooled_vs_matchedreps	7.058	7.01143	0.04657	0.342335	0.565582	0.590271	0.81793	0.261905	6	3
NLRP1	KDpooled_vs_matchedreps	8.39127	8.51072	-0.119443	-0.444936	-0.598626	0.590417	0.818031	0.904762	6	3
KIAA1486	KDpooled_vs_matchedreps	7.03278	7.10978	-0.077005	-0.47138	-0.611624	0.590466	0.818031	0.714286	6	3
C3orf27	KDpooled_vs_matchedreps	7.42762	7.32294	0.104678	0.488262	0.619988	0.590481	0.818031	0.547619	6	3
HNRNPF	KDpooled_vs_matchedreps	14.0586	14.0997	-0.041065	-0.344515	-0.564412	0.590564	0.81806	0.904762	6	3
EPS15	KDpooled_vs_matchedreps	8.85063	8.81108	0.03955	0.33439	0.57022	0.590593	0.81806	0.547619	6	3
OR2H2	KDpooled_vs_matchedreps	8.04535	8.13264	-0.0872867	-0.393138	-0.57459	0.590668	0.81809	0.547619	6	3
ATP10D	KDpooled_vs_matchedreps	8.25992	8.17052	0.0894017	0.331884	0.573482	0.590706	0.81809	0.547619	6	3
VSIG2	KDpooled_vs_matchedreps	8.12348	8.26415	-0.140668	-0.501857	-0.626292	0.590867	0.818243	1	6	3
MGC31957	KDpooled_vs_matchedreps	6.83148	6.85529	-0.023815	-0.33933	-0.565538	0.590952	0.818243	0.714286	6	3
AADACL2	KDpooled_vs_matchedreps	6.89881	6.83034	0.06847	0.467009	0.608905	0.590974	0.818243	0.547619	6	3
SLC10A2	KDpooled_vs_matchedreps	6.4991	6.51868	-0.0195867	-0.439324	-0.595227	0.591032	0.818243	0.380952	6	3
MXRA8	KDpooled_vs_matchedreps	8.24746	8.33944	-0.0919783	-0.467706	-0.609175	0.591044	0.818243	0.547619	6	3
MAP7D1	KDpooled_vs_matchedreps	13.0668	12.9996	0.0672567	0.485541	0.617955	0.591107	0.818266	0.714286	6	3
CTNND1	KDpooled_vs_matchedreps	8.15248	8.27837	-0.12589	-0.376486	-0.567747	0.591242	0.818391	0.714286	6	3
N4BP1	KDpooled_vs_matchedreps	9.99209	10.1106	-0.118495	-0.421908	-0.586513	0.591386	0.818526	0.547619	6	3
STX18	KDpooled_vs_matchedreps	11.9826	12.0363	-0.0537683	-0.416131	-0.583754	0.59145	0.818528	0.714286	6	3
RNASE6	KDpooled_vs_matchedreps	7.87564	7.76011	0.115525	0.438805	0.594491	0.591479	0.818528	0.714286	6	3
BRD7	KDpooled_vs_matchedreps	13.8496	13.9224	-0.072825	-0.344612	-0.562267	0.591781	0.818773	0.904762	6	3
SFRP1	KDpooled_vs_matchedreps	7.96284	8.24838	-0.285545	-0.485218	-0.617054	0.591786	0.818773	0.904762	6	3
DCST1	KDpooled_vs_matchedreps	7.55468	7.64822	-0.093545	-0.392457	-0.573017	0.591793	0.818773	0.547619	6	3
DKFZp761H2121	KDpooled_vs_matchedreps	6.85966	6.93728	-0.0776283	-0.47323	-0.610857	0.592019	0.819024	0.714286	6	3
CALHM1	KDpooled_vs_matchedreps	7.94298	7.8765	0.066475	0.383246	0.568985	0.592177	0.819076	0.714286	6	3
GPR22	KDpooled_vs_matchedreps	6.78553	6.7472	0.0383283	0.423969	0.586599	0.592196	0.819076	0.547619	6	3
FGGY	KDpooled_vs_matchedreps	10.8791	10.6817	0.197373	0.372867	0.565377	0.592226	0.819076	0.547619	6	3
PTPRK	KDpooled_vs_matchedreps	11.628	11.6625	-0.03455	-0.396571	-0.574177	0.592265	0.819076	0.904762	6	3
LOC727982	KDpooled_vs_matchedreps	6.78049	6.73786	0.0426267	0.465484	0.606651	0.592359	0.819076	0.547619	6	3
HNRNPUL1	KDpooled_vs_matchedreps	13.6142	13.6644	-0.0502	-0.404578	-0.577521	0.592363	0.819076	0.714286	6	3
SPATA6	KDpooled_vs_matchedreps	6.75352	6.70595	0.047575	0.368614	0.563936	0.592377	0.819076	1	6	3
COX7A1	KDpooled_vs_matchedreps	6.7266	6.70443	0.02217	0.33441	0.565619	0.592426	0.819076	0.904762	6	3
LOC728218	KDpooled_vs_matchedreps	7.38775	7.4619	-0.07415	-0.49872	-0.62298	0.592468	0.819076	1	6	3
KCNE1L	KDpooled_vs_matchedreps	9.53253	9.46866	0.0638683	0.354408	0.560735	0.592636	0.819246	0.261905	6	3
LOC284296	KDpooled_vs_matchedreps	8.21525	8.27251	-0.0572583	-0.406202	-0.577769	0.592786	0.819347	0.547619	6	3
LOC401218	KDpooled_vs_matchedreps	10.9214	10.9846	-0.0632083	-0.33026	-0.569548	0.592825	0.819347	0.547619	6	3
ACAP2	KDpooled_vs_matchedreps	10.0523	10.1239	-0.0715917	-0.358527	-0.560959	0.592883	0.819347	0.904762	6	3
BCO2	KDpooled_vs_matchedreps	6.67213	6.78062	-0.108493	-0.484244	-0.615365	0.592892	0.819347	0.904762	6	3
APOBEC3D	KDpooled_vs_matchedreps	7.11549	7.04426	0.0712333	0.40646	0.577566	0.593073	0.819534	0.547619	6	3
TBC1D16	KDpooled_vs_matchedreps	12.2192	12.266	-0.046815	-0.329355	-0.569935	0.593202	0.81958	0.904762	6	3
PDK2	KDpooled_vs_matchedreps	10.2884	10.2263	0.0621533	0.439594	0.592969	0.593242	0.81958	0.547619	6	3
LOC441383	KDpooled_vs_matchedreps	6.48005	6.58573	-0.105678	-0.494027	-0.619814	0.593243	0.81958	0.547619	6	3
SLC39A12	KDpooled_vs_matchedreps	7.38162	7.50641	-0.124785	-0.332987	-0.564417	0.59346	0.819798	0.166667	6	3
TUBB4	KDpooled_vs_matchedreps	12.3262	12.2553	0.070885	0.329499	0.568607	0.593534	0.819798	1	6	3
ACSM3	KDpooled_vs_matchedreps	7.22524	7.27833	-0.0530867	-0.487082	-0.616045	0.593553	0.819798	0.714286	6	3
LCE1A	KDpooled_vs_matchedreps	15.8122	15.8436	-0.0313917	-0.331132	-0.565829	0.593681	0.819798	0.896851	6	3
HLA-DQA2	KDpooled_vs_matchedreps	7.15008	7.23051	-0.080435	-0.408908	-0.577976	0.593695	0.819798	0.904762	6	3
ALDH16A1	KDpooled_vs_matchedreps	12.0433	12.1181	-0.0748633	-0.339224	-0.560078	0.593771	0.819798	0.904762	6	3
COMMD3	KDpooled_vs_matchedreps	12.5415	12.4601	0.0813917	0.418934	0.582503	0.59378	0.819798	0.547619	6	3
TERT	KDpooled_vs_matchedreps	8.92064	8.83905	0.0815817	0.381825	0.566541	0.593794	0.819798	0.904762	6	3
BHLHE22	KDpooled_vs_matchedreps	9.12164	9.19666	-0.0750133	-0.378525	-0.565322	0.593812	0.819798	0.380952	6	3
ORC6L	KDpooled_vs_matchedreps	14.7864	14.8623	-0.0759617	-0.365092	-0.560945	0.593968	0.819861	0.547619	6	3
HOXB8	KDpooled_vs_matchedreps	11.421	11.3154	0.10566	0.416988	0.58135	0.594002	0.819861	0.714286	6	3
FMO3	KDpooled_vs_matchedreps	7.08469	7.00918	0.0755067	0.445874	0.595173	0.59404	0.819861	0.380952	6	3
WDR45L	KDpooled_vs_matchedreps	14.087	14.013	0.0740117	0.336312	0.560792	0.59404	0.819861	0.714286	6	3
FOXL1	KDpooled_vs_matchedreps	9.48637	9.5869	-0.100525	-0.402676	-0.574722	0.594119	0.819901	0.714286	6	3
IGF2AS	KDpooled_vs_matchedreps	10.1138	10.2597	-0.145918	-0.419992	-0.582583	0.594161	0.819901	0.714286	6	3
OR8J1	KDpooled_vs_matchedreps	7.11179	7.03566	0.07613	0.380918	0.565534	0.594361	0.820062	0.904762	6	3
BATF2	KDpooled_vs_matchedreps	8.65271	8.57234	0.0803683	0.33548	0.560564	0.594369	0.820062	0.547619	6	3
SAMD12	KDpooled_vs_matchedreps	6.84183	6.8882	-0.04637	-0.332781	-0.562224	0.594457	0.820073	0.714286	6	3
TNFRSF10B	KDpooled_vs_matchedreps	12.7453	12.833	-0.0877133	-0.400029	-0.573171	0.594468	0.820073	0.547619	6	3
SACM1L	KDpooled_vs_matchedreps	11.3155	11.2133	0.102272	0.330206	0.564528	0.594582	0.820167	0.547619	6	3
C7orf10	KDpooled_vs_matchedreps	8.4539	8.34962	0.104283	0.433386	0.588443	0.594646	0.820192	0.714286	6	3
CLDN5	KDpooled_vs_matchedreps	7.51587	7.60633	-0.09046	-0.328638	-0.566239	0.594756	0.820236	0.166667	6	3
PROX1	KDpooled_vs_matchedreps	10.1655	10.0474	0.118102	0.38697	0.567344	0.594798	0.820236	0.714286	6	3
MMP9	KDpooled_vs_matchedreps	9.49053	9.41853	0.071995	0.377182	0.563643	0.594815	0.820236	0.547619	6	3
SERPINB8	KDpooled_vs_matchedreps	10.9275	10.8141	0.113422	0.368683	0.560777	0.594888	0.820273	0.547619	6	3
CLDN18	KDpooled_vs_matchedreps	7.26367	7.31135	-0.0476767	-0.499046	-0.620293	0.595052	0.820414	0.547619	6	3
KGFLP1	KDpooled_vs_matchedreps	8.92037	9.03901	-0.11864	-0.331209	-0.562141	0.595081	0.820414	0.714286	6	3
ZNF146	KDpooled_vs_matchedreps	11.7143	11.6819	0.032375	0.334734	0.558983	0.595331	0.820633	1	6	3
JTB	KDpooled_vs_matchedreps	14.6335	14.5715	0.061945	0.34623	0.556309	0.595331	0.820633	0.547619	6	3
PERLD1	KDpooled_vs_matchedreps	9.73851	9.82812	-0.08961	-0.333283	-0.559604	0.595453	0.820737	0.904762	6	3
LOC100128836	KDpooled_vs_matchedreps	14.4765	14.3921	0.0844267	0.389186	0.56739	0.595532	0.820783	0.714286	6	3
C19orf24	KDpooled_vs_matchedreps	10.4841	10.5805	-0.0963733	-0.335146	-0.557796	0.595811	0.821099	0.904762	6	3
SAMD5	KDpooled_vs_matchedreps	7.1091	7.14946	-0.0403617	-0.436066	-0.588438	0.595853	0.821099	0.714286	6	3
HLA-DRB1	KDpooled_vs_matchedreps	10.8392	10.9295	-0.0902217	-0.381909	-0.564077	0.595912	0.821118	0.904762	6	3
SREBF1	KDpooled_vs_matchedreps	14.6881	14.5443	0.14373	0.407848	0.574988	0.595968	0.821132	0.547619	6	3
HS6ST2	KDpooled_vs_matchedreps	6.74314	6.71672	0.0264233	0.353604	0.555623	0.596155	0.821188	0.714286	6	3
SLAIN1	KDpooled_vs_matchedreps	8.28261	8.41096	-0.128345	-0.327046	-0.564471	0.596175	0.821188	1	6	3
CCDC70	KDpooled_vs_matchedreps	6.33103	6.37348	-0.04245	-0.495859	-0.61745	0.596213	0.821188	0.547619	6	3
RPS21	KDpooled_vs_matchedreps	18.0961	18.1509	-0.0548583	-0.336902	-0.556276	0.596227	0.821188	0.904762	6	3
CNDP1	KDpooled_vs_matchedreps	7.75963	7.93615	-0.17652	-0.430545	-0.585355	0.596237	0.821188	0.380952	6	3
