ligand	receptor	pathway	n_sender	n_receiver	ligand_mean	receptor_mean	ligand_frac	receptor_frac	cpdb_mean_score	product_score	pass_expr_prop
COL9A2	ITGA11+ITGB1	other	24060	4384	0.02745935693383217	0.0003898020659107715	0.027265170407315045	0.0002281021897810219	0.01392457949987147	1.0703714061389047e-05	False
GLS+SLC1A3	GRIN1+GRIN2D	other	24060	4384	0.02718513272702694	0.0005959070986136794	0.02660016625103907	0.0004562043795620438	0.01389051991282031	1.6199813568790406e-05	False
GLS+SLC1A3	GRM8	other	24060	4384	0.02718513272702694	0.0004314657417126	0.02660016625103907	0.0004562043795620438	0.01380829923436977	1.1729453455622155e-05	False
GLS+SLC1A3	GRIA4	other	24060	4384	0.02718513272702694	0.0004127456631977111	0.02660016625103907	0.0002281021897810219	0.013798939195112325	1.1220545636534535e-05	False
WNT11	SFRP2	other	24060	4384	0.016485488042235374	0.011074612848460674	0.01916043225270158	0.006386861313868613	0.013780050445348024	0.00018257039768568468	False
GLS+SLC1A3	GRM7	other	24060	4384	0.02718513272702694	0.0003658804635051638	0.02660016625103907	0.0002281021897810219	0.013775506595266052	9.946508962614014e-06	False
CCL3	CCR3	T_recruit_partial	24060	4384	0.027280401438474655	0.0002602997701615095	0.02456359102244389	0.0002281021897810219	0.013770350604318082	7.101082224348666e-06	False
INHBA+INHBB	ACVR1C+ACVR2B	other	24060	4384	0.02487938664853573	0.0026581152342259884	0.018536990856192852	0.002281021897810219	0.013768750941380858	6.613227666867148e-05	False
INHBA+INHBB	ACVR1C+ACVR2A	other	24060	4384	0.02487938664853573	0.0026581152342259884	0.018536990856192852	0.002281021897810219	0.013768750941380858	6.613227666867148e-05	False
COL5A1	ITGA10+ITGB1	other	24060	4384	0.023720603436231613	0.003718894673511386	0.022984206151288447	0.002052919708029197	0.0137197490548715	8.821442577147762e-05	False
TSLP	CRLF2+IL7R	other	24060	4384	0.02051321044564247	0.006916776765137911	0.019576059850374066	0.0038777372262773723	0.013714993605390191	0.00014188529738880414	False
EDN2	EDNRA	other	24060	4384	0.024883190169930458	0.0024787483271211386	0.01999168744804655	0.0018248175182481751	0.013680969248525798	6.167916600715228e-05	False
COL4A5	ITGA11+ITGB1	other	24060	4384	0.02694815583527088	0.0003898020659107715	0.028969243557772237	0.0002281021897810219	0.013668978950590827	1.0504446817074002e-05	False
WNT3A	SFRP1	other	24060	4384	0.015752874314785004	0.011514860205352306	0.0171238570241064	0.00958029197080292	0.013633867260068655	0.00018139214556723432	False
GLS+SLC1A3	GRM1	other	24060	4384	0.02718513272702694	0.0	0.02660016625103907	0.0	0.01359256636351347	0.0	False
GLS+SLC1A3	GRIK1+GRIK5	other	24060	4384	0.02718513272702694	0.0	0.02660016625103907	0.0	0.01359256636351347	0.0	False
GLS+SLC1A3	GRIK1+GRIK4	other	24060	4384	0.02718513272702694	0.0	0.02660016625103907	0.0	0.01359256636351347	0.0	False
GLS+SLC1A3	GRIK2+GRIK4	other	24060	4384	0.02718513272702694	0.0	0.02660016625103907	0.0	0.01359256636351347	0.0	False
GLS+SLC1A3	GRIA3	other	24060	4384	0.02718513272702694	0.0	0.02660016625103907	0.0	0.01359256636351347	0.0	False
GLS+SLC1A3	GRIN1+GRIN2A	other	24060	4384	0.02718513272702694	0.0	0.02660016625103907	0.0	0.01359256636351347	0.0	False
GLS+SLC1A3	GRIA1	other	24060	4384	0.02718513272702694	0.0	0.02660016625103907	0.0	0.01359256636351347	0.0	False
GLS+SLC1A3	GRM5	other	24060	4384	0.02718513272702694	0.0	0.02660016625103907	0.0	0.01359256636351347	0.0	False
GLS+SLC1A3	GRIK2+GRIK5	other	24060	4384	0.02718513272702694	0.0	0.02660016625103907	0.0	0.01359256636351347	0.0	False
IGF1	IGF1R	other	24060	4384	0.017926562577486038	0.009081208147108555	0.016957605985037406	0.0061587591240875915	0.013503885362297297	0.00016279484612831754	False
WNT4	SFRP1	other	24060	4384	0.015345991589128971	0.011514860205352306	0.01600166251039069	0.00958029197080292	0.013430425897240639	0.0001767069478613324	False
WNT3A	SFRP2	other	24060	4384	0.015752874314785004	0.011074612848460674	0.0171238570241064	0.006386861313868613	0.013413743581622839	0.00017445698428670414	False
CD40LG	ITGA5+ITGB1	other	24060	4384	0.0002820622466970235	0.026511335745453835	0.0003740648379052369	0.016195255474452556	0.013396698996075429	7.477846923301817e-06	False
TNFSF14	LTBR	other	24060	4384	0.00594052579253912	0.020841101184487343	0.006608478802992519	0.015282846715328468	0.013390813488513231	0.00012380709913136466	False
BMPR1B+BMPR2	BMPR1A	other	24060	4384	0.017336329445242882	0.009429133497178555	0.018827930174563592	0.005702554744525547	0.013382731471210718	0.00016346656469026256	False
PLA2G2A	ITGA5+ITGB1	other	24060	4384	0.00022110163990873843	0.026511335745453835	0.00020781379883624273	0.016195255474452556	0.013366218692681286	5.861699809490999e-06	False
DIO3+TG	THRA	other	24060	4384	0.0009884361643344164	0.025659091770648956	0.000997506234413965	0.01551094890510949	0.013323763967491686	2.5362374250085043e-05	False
CADM3	NECTIN3	other	24060	4384	0.0045194197446107864	0.02196129411458969	0.0035328345802161263	0.013914233576642336	0.013240356929600239	9.925230623868131e-05	False
GDF9	BMPR2+TGFBR1	other	24060	4384	0.0028795108664780855	0.023595573380589485	0.0037822111388196174	0.01437043795620438	0.013237542123533785	6.794370995018848e-05	False
BMP2	ACVR2B+BMPR1B	other	24060	4384	0.025941871106624603	0.0004982951795682311	0.026433915211970076	0.0002281021897810219	0.013220083143096417	1.2926709321411413e-05	False
BMP2	BMPR1B+BMPR2	other	24060	4384	0.025941871106624603	0.0004982951795682311	0.026433915211970076	0.0002281021897810219	0.013220083143096417	1.2926709321411413e-05	False
BMP2	ACVR2A+BMPR1B	other	24060	4384	0.025941871106624603	0.0004982951795682311	0.026433915211970076	0.0002281021897810219	0.013220083143096417	1.2926709321411413e-05	False
WNT4	SFRP2	other	24060	4384	0.015345991589128971	0.011074612848460674	0.01600166251039069	0.006386861313868613	0.013210302218794823	0.00016995091562533714	False
LRRTM4	NRXN2	other	24060	4384	0.00013185555872041732	0.026015754789114	0.00016625103906899418	0.017791970802919707	0.013073805173917208	3.430321883251999e-06	False
NT5E+SLC29A2	ADORA2B	other	24060	4384	0.020911334082484245	0.005204319953918457	0.02564422277639235	0.0034215328467153286	0.013057827018201351	0.00010882927322852787	False
NLGN3	NRXN2	other	24060	4384	7.312821253435686e-05	0.026015754789114	0.00012468827930174563	0.017791970802919707	0.013044441500824178	1.9024856454600409e-06	False
SEMA6D	PLXNA1+TREM2+TYROBP	other	24060	4384	0.019254816696047783	0.0067880586721003056	0.02281795511221945	0.005474452554744526	0.013021437684074044	0.0001307028254533089	False
COL3A1	ITGA10+ITGB1	other	24060	4384	0.02228878065943718	0.003718894673511386	0.020116375727348295	0.002052919708029197	0.013003837666474283	8.288962767344452e-05	False
PPBP	CXCR2	other	24060	4384	0.0038788109086453915	0.02207157015800476	0.002743142144638404	0.011405109489051095	0.012975190533325076	8.561144709980095e-05	False
RSPO3	LGR5	other	24060	4384	0.02526296116411686	0.0006176146562211215	0.021404821280133	0.0004562043795620438	0.01294028791016899	1.560277507450358e-05	False
CCL2	ACKR1	other	24060	4384	0.025443492457270622	0.00039167178329080343	0.021030756442227762	0.0002281021897810219	0.012917582120280713	9.965498063885291e-06	False
CD96	NECTIN1	other	24060	4384	0.01610225811600685	0.00933126825839281	0.016874480465502908	0.007071167883211679	0.012716763187199831	0.00015025449004634275	False
NTN1	UNC5B	other	24060	4384	0.009969525970518589	0.015346555039286613	0.011097256857855361	0.008211678832116789	0.012658040504902601	0.00015299787902216082	False
NELL2	ROBO3	other	24060	4384	0.017708327621221542	0.007599938660860062	0.018661679135494595	0.005930656934306569	0.012654133141040802	0.0001345822037076977	False
RSPO3	LGR6	other	24060	4384	0.02526296116411686	0.0	0.021404821280133	0.0	0.01263148058205843	0.0	False
TGFB3	TGFBR3	other	24060	4384	0.0069723110646009445	0.018243862316012383	0.00798004987531172	0.009808394160583942	0.012608086690306664	0.00012720188308698935	False
WNT3	FZD6+LRP6	other	24060	4384	0.019914451986551285	0.005115886684507132	0.02310889443059019	0.00479014598540146	0.012515169335529208	0.00010188007974725431	False
WNT3	FZD3+LRP6	other	24060	4384	0.019914451986551285	0.005115886684507132	0.02310889443059019	0.00479014598540146	0.012515169335529208	0.00010188007974725431	False
SHMT1+SLC6A9	GLRA2	other	24060	4384	0.024980051442980766	0.0	0.027265170407315045	0.0	0.012490025721490383	0.0	False
SHMT2+SLC6A9	GLRA2	other	24060	4384	0.024980051442980766	0.0	0.027265170407315045	0.0	0.012490025721490383	0.0	False
IL34	CSF1R	other	24060	4384	0.008546758443117142	0.016423502936959267	0.009642560266001663	0.00958029197080292	0.012485130690038204	0.0001403677123920158	False
DDC	DRD4	other	24060	4384	0.02037869766354561	0.004294226411730051	0.022651704073150456	0.004105839416058394	0.01233646203763783	8.751074174345903e-05	False
NT5E+SLC29A3	ADORA3	other	24060	4384	0.017028270289301872	0.0074305967427790165	0.018246051537822112	0.0038777372262773723	0.012229433516040444	0.0001265302097468472	False
NRXN1	DAG1	other	24060	4384	0.0034099167678505182	0.02100788801908493	0.0032418952618453864	0.015282846715328468	0.012208902393467724	7.163514961340371e-05	False
WNT3	FZD5+LRP6	other	24060	4384	0.019914451986551285	0.004424518905580044	0.02310889443059019	0.002737226277372263	0.012169485446065664	8.811186930876222e-05	False
COL5A2	ITGA10+ITGB1	other	24060	4384	0.020620008930563927	0.003718894673511386	0.020739817123857023	0.002052919708029197	0.012169451802037656	7.66836413796314e-05	False
COL5A1	ITGA11+ITGB1	other	24060	4384	0.023720603436231613	0.0003898020659107715	0.022984206151288447	0.0002281021897810219	0.012055202751071192	9.246340224093228e-06	False
WNT10A	FZD5+LRP6	other	24060	4384	0.019537081941962242	0.004424518905580044	0.0200332502078138	0.002737226277372263	0.011980800423771143	8.644218841207842e-05	False
WNT5B	FZD6+LRP6	other	24060	4384	0.018756600096821785	0.005115886684507132	0.020448877805486283	0.00479014598540146	0.011936243390664458	9.595664068195574e-05	False
WNT5B	FZD3+LRP6	other	24060	4384	0.018756600096821785	0.005115886684507132	0.020448877805486283	0.00479014598540146	0.011936243390664458	9.595664068195574e-05	False
WNT3	FZD8+RYK	other	24060	4384	0.019914451986551285	0.0038249483332037926	0.02310889443059019	0.0031934306569343066	0.011869700159877539	7.617174993262629e-05	False
WNT3	FZD8+LRP6	other	24060	4384	0.019914451986551285	0.0038249483332037926	0.02310889443059019	0.0031934306569343066	0.011869700159877539	7.617174993262629e-05	False
DSG1	DSC3	other	24060	4384	0.014842222444713116	0.00880525168031454	0.013507896924355778	0.005474452554744526	0.011823737062513828	0.00013068950412091235	False
WNT3	FZD1+LRP6	other	24060	4384	0.019914451986551285	0.0036141432356089354	0.02310889443059019	0.002281021897810219	0.01176429761108011	7.197368193805325e-05	False
NTF3	NTRK2	other	24060	4384	0.00610568979755044	0.017413541674613953	0.00685785536159601	0.011177007299270073	0.011759615736082196	0.00010632168374190981	False
WNT10A	FZD8+LRP6	other	24060	4384	0.019537081941962242	0.0038249483332037926	0.0200332502078138	0.0031934306569343066	0.011681015137583017	7.472832900957439e-05	False
NTF3	NTRK1	other	24060	4384	0.00610568979755044	0.017242208123207092	0.00685785536159601	0.009808394160583942	0.011673948960378766	0.00010527557422510686	False
WNT3	FZD7+LRP6	other	24060	4384	0.019914451986551285	0.0034121230710297823	0.02310889443059019	0.002281021897810219	0.011663287528790534	6.795056107022652e-05	False
CSPG4	ITGA3+ITGB1	other	24060	4384	0.0036079147830605507	0.01969652809202671	0.0037822111388196174	0.012317518248175183	0.01165222143754363	7.106339487819059e-05	False
WNT5B	FZD5+LRP6	other	24060	4384	0.018756600096821785	0.004424518905580044	0.020448877805486283	0.002737226277372263	0.011590559501200914	8.298893173279247e-05	False
WNT10A	FZD1+LRP6	other	24060	4384	0.019537081941962242	0.0036141432356089354	0.0200332502078138	0.002281021897810219	0.011575612588785589	7.060981254408032e-05	False
WNT10A	FZD7+LRP6	other	24060	4384	0.019537081941962242	0.0034121230710297823	0.0200332502078138	0.002281021897810219	0.011474602506496012	6.666292803476871e-05	False
NT5E+SLC29A2	ADORA1	other	24060	4384	0.020911334082484245	0.0019846996292471886	0.02564422277639235	0.0013686131386861315	0.011448016855865717	4.150271700057058e-05	False
COL3A1	ITGA11+ITGB1	other	24060	4384	0.02228878065943718	0.0003898020659107715	0.020116375727348295	0.0002281021897810219	0.011339291362673976	8.68821274768066e-06	False
PTPRS	NTRK3	other	24060	4384	0.021496642380952835	0.0011648451909422874	0.02427265170407315	0.0011405109489051094	0.011330743785947561	2.5040260498859074e-05	False
TENM1	ADGRL1	other	24060	4384	0.013735602609813213	0.008918133564293385	0.01371571072319202	0.005702554744525547	0.011326868087053299	0.00012249593866037103	False
CSF2	CSF2RA+CSF2RB	other	24060	4384	0.0010734697571024299	0.021558424457907677	0.0013300083125519534	0.011633211678832116	0.011315947107505053	2.3142316666341237e-05	False
WNT3	FZD3+LRP5	other	24060	4384	0.019914451986551285	0.002675791271030903	0.02310889443059019	0.0015967153284671533	0.011295121628791094	5.328691679297795e-05	False
WNT3	FZD5+LRP5	other	24060	4384	0.019914451986551285	0.002675791271030903	0.02310889443059019	0.0015967153284671533	0.011295121628791094	5.328691679297795e-05	False
WNT3	FZD1+LRP5	other	24060	4384	0.019914451986551285	0.002675791271030903	0.02310889443059019	0.0015967153284671533	0.011295121628791094	5.328691679297795e-05	False
WNT3	FZD8+LRP5	other	24060	4384	0.019914451986551285	0.002675791271030903	0.02310889443059019	0.0015967153284671533	0.011295121628791094	5.328691679297795e-05	False
WNT3	FZD6+LRP5	other	24060	4384	0.019914451986551285	0.002675791271030903	0.02310889443059019	0.0015967153284671533	0.011295121628791094	5.328691679297795e-05	False
WNT3	FZD7+LRP5	other	24060	4384	0.019914451986551285	0.002675791271030903	0.02310889443059019	0.0015967153284671533	0.011295121628791094	5.328691679297795e-05	False
WNT5B	FZD8+LRP6	other	24060	4384	0.018756600096821785	0.0038249483332037926	0.020448877805486283	0.0031934306569343066	0.011290774215012789	7.174302627690858e-05	False
WNT5B	FZD1+LRP6	other	24060	4384	0.018756600096821785	0.0036141432356089354	0.020448877805486283	0.002281021897810219	0.01118537166621536	6.778903936295036e-05	False
L1CAM	ITGA9+ITGB1	other	24060	4384	0.013083196245133877	0.009165605530142784	0.013009143807148795	0.00479014598540146	0.01112440088763833	0.00011991541585634237	False
NT5E+SLC29A3	ADORA2B	other	24060	4384	0.017028270289301872	0.005204319953918457	0.018246051537822112	0.0034215328467153286	0.011116295121610165	8.862056684733055e-05	False
WNT10A	FZD8+LRP5	other	24060	4384	0.019537081941962242	0.002675791271030903	0.0200332502078138	0.0015967153284671533	0.011106436606496572	5.227715332171805e-05	False
WNT10A	FZD7+LRP5	other	24060	4384	0.019537081941962242	0.002675791271030903	0.0200332502078138	0.0015967153284671533	0.011106436606496572	5.227715332171805e-05	False
WNT10A	FZD5+LRP5	other	24060	4384	0.019537081941962242	0.002675791271030903	0.0200332502078138	0.0015967153284671533	0.011106436606496572	5.227715332171805e-05	False
WNT10A	FZD1+LRP5	other	24060	4384	0.019537081941962242	0.002675791271030903	0.0200332502078138	0.0015967153284671533	0.011106436606496572	5.227715332171805e-05	False
RARRES2	CMKLR1	other	24060	4384	0.016384020447731018	0.005824380554258823	0.017373233582709893	0.0031934306569343066	0.01110420050099492	9.542677009634348e-05	False
WNT5B	FZD7+LRP6	other	24060	4384	0.018756600096821785	0.0034121230710297823	0.020448877805486283	0.002281021897810219	0.011084361583925784	6.399982792444506e-05	False
WNT3	FZD2+LRP6	other	24060	4384	0.019914451986551285	0.002009719144552946	0.02310889443059019	0.0013686131386861315	0.010962085565552115	4.0022455410652566e-05	False
WNT3	FZD2+LRP5	other	24060	4384	0.019914451986551285	0.002009719144552946	0.02310889443059019	0.0013686131386861315	0.010962085565552115	4.0022455410652566e-05	False
COL21A1	ITGA10+ITGB1	other	24060	4384	0.018088513985276222	0.003718894673511386	0.01791354945968412	0.002052919708029197	0.010903704329393804	6.726927831157995e-05	False
NGF	NTRK1	other	24060	4384	0.004485751036554575	0.017242208123207092	0.005486284289276808	0.009808394160583942	0.010863979579880834	7.734425296116593e-05	False
WNT11	FZD6+LRP6	other	24060	4384	0.016485488042235374	0.005115886684507132	0.01916043225270158	0.00479014598540146	0.010800687363371253	8.43378887628735e-05	False
WNT11	FZD3+LRP6	other	24060	4384	0.016485488042235374	0.005115886684507132	0.01916043225270158	0.00479014598540146	0.010800687363371253	8.43378887628735e-05	False
NGF	SORT1	other	24060	4384	0.004485751036554575	0.017114615067839622	0.005486284289276808	0.011405109489051095	0.010800183052197099	7.677190228079413e-05	False
WNT3	FZD9+LRP6	other	24060	4384	0.019914451986551285	0.0016228740569204092	0.02310889443059019	0.0013686131386861315	0.010768663021735847	3.2318647486761186e-05	False
WNT3	FZD9+LRP5	other	24060	4384	0.019914451986551285	0.0016228740569204092	0.02310889443059019	0.0013686131386861315	0.010768663021735847	3.2318647486761186e-05	False
SEMA6D	KDR+PLXNA1	other	24060	4384	0.019254816696047783	0.002231888473033905	0.02281795511221945	0.0013686131386861315	0.010743352584540844	4.2974603434289826e-05	False
EFNB3	EPHA4	other	24060	4384	0.006936896126717329	0.01453543920069933	0.007398171238570241	0.00843978102189781	0.01073616766370833	0.00010083083189146641	False
FGF4	FGFR1	other	24060	4384	0.00024534412659704685	0.021189633756875992	0.0002909393183707398	0.013458029197080291	0.01071748894173652	5.198752186992041e-06	False
WNT5B	FZD6+LRP5	other	24060	4384	0.018756600096821785	0.002675791271030903	0.020448877805486283	0.0015967153284671533	0.010716195683926344	5.018874681329312e-05	False
WNT5B	FZD5+LRP5	other	24060	4384	0.018756600096821785	0.002675791271030903	0.020448877805486283	0.0015967153284671533	0.010716195683926344	5.018874681329312e-05	False
WNT5B	FZD7+LRP5	other	24060	4384	0.018756600096821785	0.002675791271030903	0.020448877805486283	0.0015967153284671533	0.010716195683926344	5.018874681329312e-05	False
WNT5B	FZD1+LRP5	other	24060	4384	0.018756600096821785	0.002675791271030903	0.020448877805486283	0.0015967153284671533	0.010716195683926344	5.018874681329312e-05	False
WNT5B	FZD3+LRP5	other	24060	4384	0.018756600096821785	0.002675791271030903	0.020448877805486283	0.0015967153284671533	0.010716195683926344	5.018874681329312e-05	False
WNT5B	FZD8+LRP5	other	24060	4384	0.018756600096821785	0.002675791271030903	0.020448877805486283	0.0015967153284671533	0.010716195683926344	5.018874681329312e-05	False
AGRN	PTPRS	other	24060	4384	0.018117588013410568	0.0033146513160318136	0.02119700748129676	0.002509124087591241	0.010716119664721191	6.005348695197355e-05	False
WNT3	FZD4+LRP5	other	24060	4384	0.019914451986551285	0.0014089227188378572	0.02310889443059019	0.0009124087591240876	0.010661687352694571	2.8057923837057804e-05	False
WNT3	FZD4+LRP6	other	24060	4384	0.019914451986551285	0.0014089227188378572	0.02310889443059019	0.0009124087591240876	0.010661687352694571	2.8057923837057804e-05	False
FGF5	FGFR1	other	24060	4384	4.456168971955776e-05	0.021189633756875992	8.312551953449709e-05	0.013458029197080291	0.010617097723297775	9.44245884744975e-07	False
DDC	HTR2C	other	24060	4384	0.02037869766354561	0.0006463399040512741	0.022651704073150456	0.0006843065693430657	0.010512518783798441	1.3171565492545992e-05	False
COL5A2	ITGA11+ITGB1	other	24060	4384	0.020620008930563927	0.0003898020659107715	0.020739817123857023	0.0002281021897810219	0.010504905498237349	8.037722080232376e-06	False
WNT11	FZD5+LRP6	other	24060	4384	0.016485488042235374	0.004424518905580044	0.01916043225270158	0.002737226277372263	0.010455003473907709	7.294035351058416e-05	False
WNT3A	FZD6+LRP6	other	24060	4384	0.015752874314785004	0.005115886684507132	0.0171238570241064	0.00479014598540146	0.010434380499646068	8.0589919949723e-05	False
WNT3A	FZD3+LRP6	other	24060	4384	0.015752874314785004	0.005115886684507132	0.0171238570241064	0.00479014598540146	0.010434380499646068	8.0589919949723e-05	False
WNT5B	FZD2+LRP5	other	24060	4384	0.018756600096821785	0.002009719144552946	0.020448877805486283	0.0013686131386861315	0.010383159620687366	3.7695498301306384e-05	False
WNT5B	FZD2+LRP6	other	24060	4384	0.018756600096821785	0.002009719144552946	0.020448877805486283	0.0013686131386861315	0.010383159620687366	3.7695498301306384e-05	False
NLGN2	NRXN1	other	24060	4384	0.011348597705364227	0.009348341263830662	0.012593516209476309	0.006614963503649635	0.010348469484597445	0.00010609056421567037	False
WNT3	FRZB	other	24060	4384	0.019914451986551285	0.0007691525388509035	0.02310889443059019	0.0004562043795620438	0.010341802262701094	1.531725130528034e-05	False
DDC	HTR7	other	24060	4384	0.02037869766354561	0.0002802975941449404	0.022651704073150456	0.0002281021897810219	0.010329497628845274	5.712099926898952e-06	False
DDC	DRD5	other	24060	4384	0.02037869766354561	0.00023187931219581515	0.022651704073150456	0.0002281021897810219	0.010305288487870712	4.725398397669421e-06	False
WNT4	FZD3+LRP6	other	24060	4384	0.015345991589128971	0.005115886684507132	0.01600166251039069	0.00479014598540146	0.010230939136818051	7.850835403138334e-05	False
WNT4	FZD6+LRP6	other	24060	4384	0.015345991589128971	0.005115886684507132	0.01600166251039069	0.00479014598540146	0.010230939136818051	7.850835403138334e-05	False
WNT3	FZD10+LRP6	other	24060	4384	0.019914451986551285	0.0005162955494597554	0.02310889443059019	0.0004562043795620438	0.01021537376800552	1.0281742930586413e-05	False
WNT3	FZD10+LRP5	other	24060	4384	0.019914451986551285	0.0005162955494597554	0.02310889443059019	0.0004562043795620438	0.01021537376800552	1.0281742930586413e-05	False
FGFR4	TGFBR3	other	24060	4384	0.0021836066152900457	0.018243862316012383	0.0026184538653366584	0.009808394160583942	0.010213734465651214	3.983741844168541e-05	False
WNT5B	FZD9+LRP6	other	24060	4384	0.018756600096821785	0.0016228740569204092	0.020448877805486283	0.0013686131386861315	0.010189737076871097	3.043959969316291e-05	False
WNT5B	FZD9+LRP5	other	24060	4384	0.018756600096821785	0.0016228740569204092	0.020448877805486283	0.0013686131386861315	0.010189737076871097	3.043959969316291e-05	False
DDC	HTR2B	other	24060	4384	0.02037869766354561	0.0	0.022651704073150456	0.0	0.010189348831772804	0.0	False
DDC	HTR2A	other	24060	4384	0.02037869766354561	0.0	0.022651704073150456	0.0	0.010189348831772804	0.0	False
DDC	HTR3A	other	24060	4384	0.02037869766354561	0.0	0.022651704073150456	0.0	0.010189348831772804	0.0	False
DDC	DRD1	other	24060	4384	0.02037869766354561	0.0	0.022651704073150456	0.0	0.010189348831772804	0.0	False
DDC	HTR1D	other	24060	4384	0.02037869766354561	0.0	0.022651704073150456	0.0	0.010189348831772804	0.0	False
DDC	DRD2	other	24060	4384	0.02037869766354561	0.0	0.022651704073150456	0.0	0.010189348831772804	0.0	False
DDC	HTR1F	other	24060	4384	0.02037869766354561	0.0	0.022651704073150456	0.0	0.010189348831772804	0.0	False
SST	SSTR2	other	24060	4384	9.313309419667348e-05	0.020254511386156082	8.312551953449709e-05	0.014598540145985401	0.010173822240176378	1.88636531683447e-06	False
WNT11	FZD8+LRP6	other	24060	4384	0.016485488042235374	0.0038249483332037926	0.01916043225270158	0.0031934306569343066	0.010155218187719584	6.305614000919925e-05	False
WNT10A	FRZB	other	24060	4384	0.019537081941962242	0.0007691525388509035	0.0200332502078138	0.0004562043795620438	0.010153117240406573	1.5026996177398399e-05	False
WNT3A	FZD5+LRP6	other	24060	4384	0.015752874314785004	0.004424518905580044	0.0171238570241064	0.002737226277372263	0.010088696610182524	6.969889022299253e-05	False
WNT5B	FZD4+LRP5	other	24060	4384	0.018756600096821785	0.0014089227188378572	0.020448877805486283	0.0009124087591240876	0.010082761407829821	2.6426600004568566e-05	False
WNT5B	FZD4+LRP6	other	24060	4384	0.018756600096821785	0.0014089227188378572	0.020448877805486283	0.0009124087591240876	0.010082761407829821	2.6426600004568566e-05	False
EPGN	EGFR	other	24060	4384	0.004477279260754585	0.01562602072954178	0.004447215295095595	0.011405109489051095	0.010051649995148182	6.996205854049864e-05	False
WNT11	FZD1+LRP6	other	24060	4384	0.016485488042235374	0.0036141432356089354	0.01916043225270158	0.002281021897810219	0.010049815638922155	5.958091509355697e-05	False
WNT3	SFRP4	other	24060	4384	0.019914451986551285	0.0	0.02310889443059019	0.0	0.009957225993275642	0.0	False
WNT3	WIF1	other	24060	4384	0.019914451986551285	0.0	0.02310889443059019	0.0	0.009957225993275642	0.0	False
WNT3	SFRP5	other	24060	4384	0.019914451986551285	0.0	0.02310889443059019	0.0	0.009957225993275642	0.0	False
WNT11	FZD7+LRP6	other	24060	4384	0.016485488042235374	0.0034121230710297823	0.01916043225270158	0.002281021897810219	0.009948805556632578	5.625051408609692e-05	False
IGF1	GPC3+IGF1R	other	24060	4384	0.017926562577486038	0.001954216044396162	0.016957605985037406	0.0013686131386861315	0.0099403893109411	3.503237620979503e-05	False
WNT9A	SFRP1	other	24060	4384	0.008276095613837242	0.011514860205352306	0.009517871986699917	0.00958029197080292	0.009895477909594774	9.529808403946523e-05	False
WNT4	FZD5+LRP6	other	24060	4384	0.015345991589128971	0.004424518905580044	0.01600166251039069	0.002737226277372263	0.009885255247354507	6.789862991097347e-05	False
WNT3A	FZD8+RYK	other	24060	4384	0.015752874314785004	0.0038249483332037926	0.0171238570241064	0.0031934306569343066	0.009788911323994398	6.0253930353505736e-05	False
WNT3A	FZD8+LRP6	other	24060	4384	0.015752874314785004	0.0038249483332037926	0.0171238570241064	0.0031934306569343066	0.009788911323994398	6.0253930353505736e-05	False
WNT5B	FRZB	other	24060	4384	0.018756600096821785	0.0007691525388509035	0.020448877805486283	0.0004562043795620438	0.009762876317836344	1.4426686584681579e-05	False
BMP5	ACVR1+ACVR2B	other	24060	4384	0.009758250787854195	0.009688551537692547	0.009351620947630923	0.006386861313868613	0.00972340116277337	9.454331567585426e-05	False
BMP5	ACVR1+BMPR2	other	24060	4384	0.009758250787854195	0.009688551537692547	0.009351620947630923	0.006386861313868613	0.00972340116277337	9.454331567585426e-05	False
TENM1	ADGRL2	other	24060	4384	0.013735602609813213	0.0056981476955115795	0.01371571072319202	0.005246350364963503	0.009716875152662396	7.826749235757e-05	False
WNT3A	FZD1+LRP6	other	24060	4384	0.015752874314785004	0.0036141432356089354	0.0171238570241064	0.002281021897810219	0.00968350877519697	5.6933144146177964e-05	False
WNT9A	SFRP2	other	24060	4384	0.008276095613837242	0.011074612848460674	0.009517871986699917	0.006386861313868613	0.009675354231148958	9.165455482009095e-05	False
NLGN4Y	NRXN1	other	24060	4384	0.009961479343473911	0.009348341263830662	0.010972568578553617	0.006614963503649635	0.009654910303652287	9.312330839539393e-05	False
WNT5B	FZD10+LRP6	other	24060	4384	0.018756600096821785	0.0005162955494597554	0.020448877805486283	0.0004562043795620438	0.00963644782314077	9.683949152985505e-06	False
WNT5B	FZD10+LRP5	other	24060	4384	0.018756600096821785	0.0005162955494597554	0.020448877805486283	0.0004562043795620438	0.00963644782314077	9.683949152985505e-06	False
BMP5	BMPR1A+BMPR2	other	24060	4384	0.009758250787854195	0.009429133497178555	0.009351620947630923	0.005702554744525547	0.009593692142516375	9.201184937762501e-05	False
BMP5	ACVR2B+BMPR1A	other	24060	4384	0.009758250787854195	0.009429133497178555	0.009351620947630923	0.005702554744525547	0.009593692142516375	9.201184937762501e-05	False
WNT4	FZD8+LRP6	other	24060	4384	0.015345991589128971	0.0038249483332037926	0.01600166251039069	0.0031934306569343066	0.009585469961166382	5.869762495019828e-05	False
WNT3A	FZD7+LRP6	other	24060	4384	0.015752874314785004	0.0034121230710297823	0.0171238570241064	0.002281021897810219	0.009582498692907393	5.3750745884510384e-05	False
