ligand	receptor	pathway	n_sender	n_receiver	ligand_mean	receptor_mean	ligand_frac	receptor_frac	cpdb_mean_score	product_score	pass_expr_prop	Patient
BMPR1B+BMPR2	BMPR1A	other	2234	59	0.00015708347200416028	0.0	0.0004476275738585497	0.0	7.854173600208014e-05	0.0	False	P1
BST2	LILRA4	other	2234	59	0.036512892693281174	0.0	0.03804834377797672	0.0	0.018256446346640587	0.0	False	P1
BTC	EGFR	other	2234	59	0.014839964918792248	0.1654103547334671	0.01432408236347359	0.11864406779661017	0.09012515982612967	0.002454683861449633	False	P1
BTC	ERBB3	other	2234	59	0.014839964918792248	0.0	0.01432408236347359	0.0	0.007419982459396124	0.0	False	P1
BTC	ERBB4	other	2234	59	0.014839964918792248	0.0	0.01432408236347359	0.0	0.007419982459396124	0.0	False	P1
BTLA	TNFRSF14	other	2234	59	0.0006472276290878654	0.044661667197942734	0.0004476275738585497	0.03389830508474576	0.0226544474135153	2.8906264971635762e-05	False	P1
C10orf99	SUSD2	other	2234	59	0.02589004673063755	0.0	0.024171888988361683	0.0	0.012945023365318775	0.0	False	P1
C1QL1	ADGRB3	other	2234	59	0.0023846118710935116	0.0	0.004476275738585497	0.0	0.0011923059355467558	0.0	False	P1
C1QL2	ADGRB3	other	2234	59	0.0	0.0	0.0	0.0	0.0	0.0	False	P1
C3	C3AR1	other	2234	59	0.01362313237041235	0.06883792579174042	0.012085944494180842	0.05084745762711865	0.041230529081076384	0.0009377881751655021	False	P1
C3	C5AR2	other	2234	59	0.01362313237041235	0.0	0.012085944494180842	0.0	0.006811566185206175	0.0	False	P1
C3	ITGAM+ITGB2	other	2234	59	0.01362313237041235	0.0	0.012085944494180842	0.0	0.006811566185206175	0.0	False	P1
C5	C5AR1	other	2234	59	0.0032205572351813316	0.0	0.004923903312444047	0.0	0.0016102786175906658	0.0	False	P1
C5	C5AR2	other	2234	59	0.0032205572351813316	0.0	0.004923903312444047	0.0	0.0016102786175906658	0.0	False	P1
CADM1	CADM1	other	2234	59	0.009379093535244465	0.3457138240337372	0.009847806624888093	0.22033898305084745	0.17754645878449082	0.003242482292039467	False	P1
CADM1	NECTIN3	other	2234	59	0.009379093535244465	0.052992235869169235	0.009847806624888093	0.05084745762711865	0.03118566470220685	0.000497019136858675	False	P1
CADM3	CADM1	other	2234	59	0.0	0.3457138240337372	0.0	0.22033898305084745	0.1728569120168686	0.0	False	P1
CADM3	CADM4	other	2234	59	0.0	0.0	0.0	0.0	0.0	0.0	False	P1
CADM3	EPB41L1	other	2234	59	0.0	0.04624393582344055	0.0	0.03389830508474576	0.023121967911720276	0.0	False	P1
CADM3	NECTIN3	other	2234	59	0.0	0.052992235869169235	0.0	0.05084745762711865	0.026496117934584618	0.0	False	P1
CALCA	CALCR	other	2234	59	0.0	0.0	0.0	0.0	0.0	0.0	False	P1
CALCA	CALCRL+RAMP1	other	2234	59	0.0	0.0	0.0	0.0	0.0	0.0	False	P1
CALCB	CALCR	other	2234	59	0.004098164848983288	0.0	0.004476275738585497	0.0	0.002049082424491644	0.0	False	P1
CALCB	CALCRL+RAMP1	other	2234	59	0.004098164848983288	0.0	0.004476275738585497	0.0	0.002049082424491644	0.0	False	P1
CBR1	PTGFR	other	2234	59	1.6501965522766113	0.0	0.8437779767233662	0.0	0.8250982761383057	0.0	False	P1
CCK	CCKBR	other	2234	59	0.0	0.0	0.0	0.0	0.0	0.0	False	P1
CCL1	CCR8	other	2234	59	0.0	0.0	0.0	0.0	0.0	0.0	False	P1
CCL11	ACKR2	other	2234	59	0.0056780558079481125	0.0	0.006266786034019696	0.0	0.0028390279039740562	0.0	False	P1
CCL11	CCR3	other	2234	59	0.0056780558079481125	0.0	0.006266786034019696	0.0	0.0028390279039740562	0.0	False	P1
CCL11	DPP4	other	2234	59	0.0056780558079481125	0.0	0.006266786034019696	0.0	0.0028390279039740562	0.0	False	P1
CCL13	ACKR2	other	2234	59	0.0008638988947495818	0.0	0.0013428827215756492	0.0	0.0004319494473747909	0.0	False	P1
CCL13	CCR2	other	2234	59	0.0008638988947495818	0.0	0.0013428827215756492	0.0	0.0004319494473747909	0.0	False	P1
CCL13	CCR3	other	2234	59	0.0008638988947495818	0.0	0.0013428827215756492	0.0	0.0004319494473747909	0.0	False	P1
CCL15	CCR3	other	2234	59	0.0	0.0	0.0	0.0	0.0	0.0	False	P1
CCL17	CCR4	other	2234	59	0.0028000567108392715	0.019800599664449692	0.003133393017009848	0.01694915254237288	0.011300328187644482	5.544280196908419e-05	False	P1
CCL18	CCR8	other	2234	59	0.017894022166728973	0.0	0.019247985675917637	0.0	0.008947011083364487	0.0	False	P1
CCL2	ACKR1	other	2234	59	0.012364307418465614	0.0	0.01342882721575649	0.0	0.006182153709232807	0.0	False	P1
CCL2	ACKR2	other	2234	59	0.012364307418465614	0.0	0.01342882721575649	0.0	0.006182153709232807	0.0	False	P1
CCL2	CCR2	other	2234	59	0.012364307418465614	0.0	0.01342882721575649	0.0	0.006182153709232807	0.0	False	P1
CCL20	CCR6	other	2234	59	0.021819401532411575	0.0	0.017457475380483437	0.0	0.010909700766205788	0.0	False	P1
CCL22	CCR4	other	2234	59	0.0009855559328570962	0.019800599664449692	0.0013428827215756492	0.01694915254237288	0.010393077798653394	1.9514598473426622e-05	False	P1
CCL22	DPP4	other	2234	59	0.0009855559328570962	0.0	0.0013428827215756492	0.0	0.0004927779664285481	0.0	False	P1
CCL23	FPR2	other	2234	59	0.0	0.0	0.0	0.0	0.0	0.0	False	P1
CCL24	CCR3	other	2234	59	0.0	0.0	0.0	0.0	0.0	0.0	False	P1
CCL26	CCR2	other	2234	59	0.17592312395572662	0.0	0.1495076096687556	0.0	0.08796156197786331	0.0	False	P1
CCL26	CCR3	other	2234	59	0.17592312395572662	0.0	0.1495076096687556	0.0	0.08796156197786331	0.0	False	P1
CCL28	CCR10	other	2234	59	0.016686705872416496	0.08125460147857666	0.019695613249776187	0.05084745762711865	0.04897065367549658	0.0013558716356534273	False	P1
CCL3L1	CCR3	other	2234	59	0.1299627125263214	0.0	0.12578334825425247	0.0	0.0649813562631607	0.0	False	P1
CCL7	ACKR2	other	2234	59	0.0009347379673272371	0.0	0.0008952551477170994	0.0	0.00046736898366361856	0.0	False	P1
CCL7	CCR2	other	2234	59	0.0009347379673272371	0.0	0.0008952551477170994	0.0	0.00046736898366361856	0.0	False	P1
CCL7	CCR3	other	2234	59	0.0009347379673272371	0.0	0.0008952551477170994	0.0	0.00046736898366361856	0.0	False	P1
CCL8	ACKR2	other	2234	59	0.009527990594506264	0.0	0.010295434198746643	0.0	0.004763995297253132	0.0	False	P1
CCL8	CCR2	other	2234	59	0.009527990594506264	0.0	0.010295434198746643	0.0	0.004763995297253132	0.0	False	P1
CCL8	CCR3	other	2234	59	0.009527990594506264	0.0	0.010295434198746643	0.0	0.004763995297253132	0.0	False	P1
CD160	TNFRSF14	other	2234	59	0.0	0.044661667197942734	0.0	0.03389830508474576	0.022330833598971367	0.0	False	P1
CD177	PECAM1	other	2234	59	0.020355502143502235	0.23336900770664215	0.022381378692927483	0.15254237288135594	0.1268622549250722	0.004750343336599544	False	P1
CD200	CD200R1	other	2234	59	0.002068431582301855	0.032698746770620346	0.0022381378692927483	0.03389830508474576	0.0173835891764611	6.763512052204192e-05	False	P1
CD226	NECTIN2	other	2234	59	0.0029044479597359896	0.0	0.0035810205908683975	0.0	0.0014522239798679948	0.0	False	P1
CD24	SELP	other	2234	59	0.3756221532821655	0.020416608080267906	0.3276633840644584	0.01694915254237288	0.19801938068121672	0.007668930289828291	False	P1
CD248	IL6R	other	2234	59	0.0013063546502962708	0.057327207177877426	0.0017905102954341987	0.03389830508474576	0.02931678091408685	7.488966368531793e-05	False	P1
CD274	CD80	checkpoint_partial	2234	59	0.09179279208183289	0.04794968292117119	0.11504028648164727	0.03389830508474576	0.06987123750150204	0.00440143527477288	False	P1
CD274	PDCD1	checkpoint	2234	59	0.09179279208183289	0.04283854737877846	0.11504028648164727	0.03389830508474576	0.06731566973030567	0.003932269872627958	False	P1
CD276	TREML2	other	2234	59	0.05965439975261688	0.0	0.08236347358997315	0.0	0.02982719987630844	0.0	False	P1
CD320	JAML	other	2234	59	0.07692832499742508	0.1295607089996338	0.10161145926589078	0.0847457627118644	0.10324451699852943	0.009966888328820644	False	P1
CD34	SELL	other	2234	59	0.002194314496591687	0.2446504831314087	0.003133393017009848	0.1694915254237288	0.12342239881400019	0.0005368401017334101	False	P1
CD34	SELP	other	2234	59	0.002194314496591687	0.020416608080267906	0.003133393017009848	0.01694915254237288	0.011305461288429797	4.4800459081762844e-05	False	P1
CD40LG	CD40	other	2234	59	0.0	0.014996436424553394	0.0	0.01694915254237288	0.007498218212276697	0.0	False	P1
CD40LG	ITGA2B+ITGB3	other	2234	59	0.0	0.0	0.0	0.0	0.0	0.0	False	P1
CD40LG	ITGA5+ITGB1	other	2234	59	0.0	0.022952117025852203	0.0	0.01694915254237288	0.011476058512926102	0.0	False	P1
CD44	SELE	other	2234	59	0.4451371133327484	0.0	0.4404655326768129	0.0	0.2225685566663742	0.0	False	P1
CD44	TYROBP	other	2234	59	0.4451371133327484	0.6670867204666138	0.4404655326768129	0.3220338983050847	0.5561119168996811	0.2969450570911185	True	P1
CD47	SIRPA	other	2234	59	0.2741298973560333	0.052381522953510284	0.30304386750223816	0.03389830508474576	0.1632557101547718	0.014359341510598478	False	P1
CD47	SIRPB1+TYROBP	other	2234	59	0.2741298973560333	0.053056228905916214	0.30304386750223816	0.03389830508474576	0.16359306313097477	0.01454429858407702	False	P1
CD47	SIRPG	other	2234	59	0.2741298973560333	0.28337541222572327	0.30304386750223816	0.1864406779661017	0.2787526547908783	0.07768167266666115	True	P1
CD48	CD244	other	2234	59	0.004960698541253805	0.02547505497932434	0.006266786034019696	0.01694915254237288	0.015217876760289073	0.00012637406807429474	False	P1
CD52	SIGLEC10	other	2234	59	0.12464206665754318	0.0	0.11145926589077887	0.0	0.06232103332877159	0.0	False	P1
CD55	ADGRE5	other	2234	59	0.4087151288986206	0.11501631140708923	0.3755595344673232	0.0847457627118644	0.2618657201528549	0.047008906542192364	False	P1
CD58	CD2	other	2234	59	0.2581667900085449	1.982828974723816	0.29230080572963296	0.7796610169491526	1.1204978823661804	0.5119005915403818	True	P1
CD70	CD27	other	2234	59	0.003997100051492453	0.5319806337356567	0.004476275738585497	0.3220338983050847	0.2679888668935746	0.002126379818497781	False	P1
CD80	CD28	checkpoint_partial	2234	59	0.0030566020868718624	0.08215160667896271	0.0040286481647269475	0.06779661016949153	0.042604104382917285	0.00025110477241479384	False	P1
CD80	CTLA4	checkpoint	2234	59	0.0030566020868718624	0.9697525501251221	0.0040286481647269475	0.4745762711864407	0.48640457610599697	0.0029641476684617585	False	P1
CD80	NGFR	checkpoint_partial	2234	59	0.0030566020868718624	0.0	0.0040286481647269475	0.0	0.0015283010434359312	0.0	False	P1
CD86	CD28	checkpoint_partial	2234	59	0.01897210069000721	0.08215160667896271	0.022381378692927483	0.06779661016949153	0.05056185368448496	0.0015585885537591493	False	P1
CD86	CTLA4	checkpoint	2234	59	0.01897210069000721	0.9697525501251221	0.022381378692927483	0.4745762711864407	0.49436232540756464	0.01839824302536508	False	P1
CD96	NECTIN1	other	2234	59	0.03330010175704956	0.024997565895318985	0.04028648164726947	0.01694915254237288	0.029148833826184273	0.0008324214879926739	False	P1
CD99	PILRA	other	2234	59	0.5753583908081055	0.0	0.5299910474485229	0.0	0.28767919540405273	0.0	False	P1
CDH1	ITGA2+ITGB1	other	2234	59	0.19686447083950043	0.06220889836549759	0.22291853178155774	0.05084745762711865	0.129536684602499	0.012246721858231946	False	P1
CDH1	ITGAE+ITGB7	other	2234	59	0.19686447083950043	0.1034187376499176	0.22291853178155774	0.0847457627118644	0.15014160424470901	0.02035947506234015	False	P1
CDH1	KLRG1	other	2234	59	0.19686447083950043	0.07586266100406647	0.22291853178155774	0.05084745762711865	0.13636356592178345	0.01493466261504195	False	P1
CDH2	CDH2	other	2234	59	0.0017182371811941266	0.0	0.0022381378692927483	0.0	0.0008591185905970633	0.0	False	P1
CDH2	FCER2	other	2234	59	0.0017182371811941266	0.0	0.0022381378692927483	0.0	0.0008591185905970633	0.0	False	P1
CDH3	CDH3	other	2234	59	0.022508228197693825	0.0	0.03133393017009848	0.0	0.011254114098846912	0.0	False	P1
CDH5	CDH5	other	2234	59	0.00028869445668533444	0.0	0.0004476275738585497	0.0	0.00014434722834266722	0.0	False	P1
CDH6	CDH6	other	2234	59	0.0014539494877681136	0.0	0.0013428827215756492	0.0	0.0007269747438840568	0.0	False	P1
CDH7	CDH7	other	2234	59	0.15856246650218964	0.0	0.15622202327663384	0.0	0.07928123325109482	0.0	False	P1
CEACAM1	CD209	other	2234	59	0.04317672550678253	0.0	0.03715308863025962	0.0	0.021588362753391266	0.0	False	P1
CEACAM1	CEACAM6	other	2234	59	0.04317672550678253	0.046330470591783524	0.03715308863025962	0.03389830508474576	0.04475359804928303	0.0020003980113414976	False	P1
CEACAM1	SELE	other	2234	59	0.04317672550678253	0.0	0.03715308863025962	0.0	0.021588362753391266	0.0	False	P1
CEACAM5	CD1D	other	2234	59	0.20507927238941193	0.0	0.09355416293643688	0.0	0.10253963619470596	0.0	False	P1
CEACAM5	CEACAM1	other	2234	59	0.20507927238941193	0.0	0.09355416293643688	0.0	0.10253963619470596	0.0	False	P1
CEACAM5	CEACAM6	other	2234	59	0.20507927238941193	0.046330470591783524	0.09355416293643688	0.03389830508474576	0.12570487149059772	0.009501419198422012	False	P1
CEACAM6	CEACAM6	other	2234	59	0.2421654462814331	0.046330470591783524	0.10384959713518353	0.03389830508474576	0.14424795843660831	0.01121963908728807	False	P1
CEL	RORA	other	2234	59	0.001910054706968367	0.09927663952112198	0.0026857654431512983	0.06779661016949153	0.05059334711404517	0.00018962381260932085	False	P1
CEL	RORC	other	2234	59	0.001910054706968367	0.0	0.0026857654431512983	0.0	0.0009550273534841835	0.0	False	P1
CHL1	CHL1	other	2234	59	0.015411444008350372	0.0	0.018352730528200537	0.0	0.007705722004175186	0.0	False	P1
CHL1	L1CAM	other	2234	59	0.015411444008350372	0.0	0.018352730528200537	0.0	0.007705722004175186	0.0	False	P1
CLCF1	CNTFR+IL6ST+LIFR	other	2234	59	0.012745177373290062	0.0	0.01611459265890779	0.0	0.006372588686645031	0.0	False	P1
CLEC2B	KLRF1	other	2234	59	0.1169263944029808	0.0	0.11727842435094002	0.0	0.0584631972014904	0.0	False	P1
CLSTN1	NRXN1	other	2234	59	0.1957569271326065	0.0	0.22829006266786034	0.0	0.09787846356630325	0.0	False	P1
CLSTN1	NRXN2	other	2234	59	0.1957569271326065	0.04071842506527901	0.22829006266786034	0.03389830508474576	0.11823767609894276	0.007970913768458321	False	P1
CLSTN1	NRXN3	other	2234	59	0.1957569271326065	0.0	0.22829006266786034	0.0	0.09787846356630325	0.0	False	P1
CLSTN2	NRXN1	other	2234	59	0.0006472330424003303	0.0	0.0008952551477170994	0.0	0.00032361652120016515	0.0	False	P1
CLSTN2	NRXN2	other	2234	59	0.0006472330424003303	0.04071842506527901	0.0008952551477170994	0.03389830508474576	0.02068282905383967	2.63543101367504e-05	False	P1
CLSTN2	NRXN3	other	2234	59	0.0006472330424003303	0.0	0.0008952551477170994	0.0	0.00032361652120016515	0.0	False	P1
CLSTN3	NRXN1	other	2234	59	0.008645041845738888	0.0	0.011638316920322292	0.0	0.004322520922869444	0.0	False	P1
CLSTN3	NRXN2	other	2234	59	0.008645041845738888	0.04071842506527901	0.011638316920322292	0.03389830508474576	0.024681733455508947	0.0003520124885819202	False	P1
CLSTN3	NRXN3	other	2234	59	0.008645041845738888	0.0	0.011638316920322292	0.0	0.004322520922869444	0.0	False	P1
CLU	TREM2+TYROBP	other	2234	59	1.113282322883606	0.03744128718972206	0.6745747538048343	0.03389830508474576	0.575361805036664	0.041682723174325975	False	P1
CNTN1	MCAM	other	2234	59	0.023558298125863075	0.0	0.02999104744852283	0.0	0.011779149062931538	0.0	False	P1
CNTN1	NOTCH1	other	2234	59	0.023558298125863075	0.0	0.02999104744852283	0.0	0.011779149062931538	0.0	False	P1
CNTN1	NOTCH2	other	2234	59	0.023558298125863075	0.0	0.02999104744852283	0.0	0.011779149062931538	0.0	False	P1
CNTN1	NRCAM	other	2234	59	0.023558298125863075	0.0	0.02999104744852283	0.0	0.011779149062931538	0.0	False	P1
COL10A1	ITGA1+ITGB1	other	2234	59	0.002593262353911996	0.11068166792392731	0.0017905102954341987	0.0847457627118644	0.05663746513891965	0.0002870266026953096	False	P1
COL10A1	ITGA10+ITGB1	other	2234	59	0.002593262353911996	0.0	0.0017905102954341987	0.0	0.001296631176955998	0.0	False	P1
COL10A1	ITGA11+ITGB1	other	2234	59	0.002593262353911996	0.0	0.0017905102954341987	0.0	0.001296631176955998	0.0	False	P1
COL10A1	ITGA2+ITGB1	other	2234	59	0.002593262353911996	0.06220889836549759	0.0017905102954341987	0.05084745762711865	0.03240108035970479	0.0001613239942095824	False	P1
COL11A1	ITGA1+ITGB1	other	2234	59	0.0014017820358276367	0.11068166792392731	0.0022381378692927483	0.0847457627118644	0.05604172497987747	0.00015515157379120126	False	P1
COL11A1	ITGA10+ITGB1	other	2234	59	0.0014017820358276367	0.0	0.0022381378692927483	0.0	0.0007008910179138184	0.0	False	P1
COL11A1	ITGA11+ITGB1	other	2234	59	0.0014017820358276367	0.0	0.0022381378692927483	0.0	0.0007008910179138184	0.0	False	P1
COL11A1	ITGA2+ITGB1	other	2234	59	0.0014017820358276367	0.06220889836549759	0.0022381378692927483	0.05084745762711865	0.03180534020066261	8.720331619738175e-05	False	P1
COL11A2	ITGA1+ITGB1	other	2234	59	0.001870382227934897	0.11068166792392731	0.0017905102954341987	0.0847457627118644	0.0562760250759311	0.00020701702464310558	False	P1
COL11A2	ITGA10+ITGB1	other	2234	59	0.001870382227934897	0.0	0.0017905102954341987	0.0	0.0009351911139674485	0.0	False	P1
COL11A2	ITGA11+ITGB1	other	2234	59	0.001870382227934897	0.0	0.0017905102954341987	0.0	0.0009351911139674485	0.0	False	P1
COL11A2	ITGA2+ITGB1	other	2234	59	0.001870382227934897	0.06220889836549759	0.0017905102954341987	0.05084745762711865	0.03203964029671624	0.00011635441792223495	False	P1
COL12A1	ITGA1+ITGB1	other	2234	59	0.001817789045162499	0.11068166792392731	0.0017905102954341987	0.0847457627118644	0.0562497284845449	0.0002011959234524286	False	P1
COL12A1	ITGA10+ITGB1	other	2234	59	0.001817789045162499	0.0	0.0017905102954341987	0.0	0.0009088945225812495	0.0	False	P1
COL12A1	ITGA11+ITGB1	other	2234	59	0.001817789045162499	0.0	0.0017905102954341987	0.0	0.0009088945225812495	0.0	False	P1
COL12A1	ITGA2+ITGB1	other	2234	59	0.001817789045162499	0.06220889836549759	0.0017905102954341987	0.05084745762711865	0.032013343705330044	0.0001130826539604288	False	P1
COL13A1	ITGA1+ITGB1	other	2234	59	0.000650355068501085	0.11068166792392731	0.0004476275738585497	0.0847457627118644	0.055666011496214196	7.198238372448009e-05	False	P1
COL13A1	ITGA10+ITGB1	other	2234	59	0.000650355068501085	0.0	0.0004476275738585497	0.0	0.0003251775342505425	0.0	False	P1
COL13A1	ITGA11+ITGB1	other	2234	59	0.000650355068501085	0.0	0.0004476275738585497	0.0	0.0003251775342505425	0.0	False	P1
COL13A1	ITGA2+ITGB1	other	2234	59	0.000650355068501085	0.06220889836549759	0.0004476275738585497	0.05084745762711865	0.03142962671699934	4.045787235787022e-05	False	P1
COL14A1	ITGA1+ITGB1	other	2234	59	0.002913544187322259	0.11068166792392731	0.003133393017009848	0.0847457627118644	0.05679760605562478	0.0003224759302228909	False	P1
COL14A1	ITGA10+ITGB1	other	2234	59	0.002913544187322259	0.0	0.003133393017009848	0.0	0.0014567720936611295	0.0	False	P1
COL14A1	ITGA11+ITGB1	other	2234	59	0.002913544187322259	0.0	0.003133393017009848	0.0	0.0014567720936611295	0.0	False	P1
COL14A1	ITGA2+ITGB1	other	2234	59	0.002913544187322259	0.06220889836549759	0.003133393017009848	0.05084745762711865	0.032561221276409924	0.00018124837423251668	False	P1
COL15A1	ITGA1+ITGB1	other	2234	59	0.0012520033633336425	0.11068166792392731	0.0017905102954341987	0.0847457627118644	0.055966835643630475	0.00013857382050013432	False	P1
COL15A1	ITGA10+ITGB1	other	2234	59	0.0012520033633336425	0.0	0.0017905102954341987	0.0	0.0006260016816668212	0.0	False	P1
COL15A1	ITGA11+ITGB1	other	2234	59	0.0012520033633336425	0.0	0.0017905102954341987	0.0	0.0006260016816668212	0.0	False	P1
COL15A1	ITGA2+ITGB1	other	2234	59	0.0012520033633336425	0.06220889836549759	0.0017905102954341987	0.05084745762711865	0.031730450864415616	7.788574998288372e-05	False	P1
COL16A1	ITGA1+ITGB1	other	2234	59	0.0013378974981606007	0.11068166792392731	0.0017905102954341987	0.0847457627118644	0.056009782711043954	0.00014808072660766475	False	P1
COL16A1	ITGA10+ITGB1	other	2234	59	0.0013378974981606007	0.0	0.0017905102954341987	0.0	0.0006689487490803003	0.0	False	P1
COL16A1	ITGA11+ITGB1	other	2234	59	0.0013378974981606007	0.0	0.0017905102954341987	0.0	0.0006689487490803003	0.0	False	P1
COL16A1	ITGA2+ITGB1	other	2234	59	0.0013378974981606007	0.06220889836549759	0.0017905102954341987	0.05084745762711865	0.031773397931829095	8.32291294865263e-05	False	P1
COL17A1	ITGA1+ITGB1	other	2234	59	0.0807727500796318	0.11068166792392731	0.09310653536257833	0.0847457627118644	0.09572720900177956	0.00894006270161618	False	P1
COL17A1	ITGA10+ITGB1	other	2234	59	0.0807727500796318	0.0	0.09310653536257833	0.0	0.0403863750398159	0.0	False	P1
COL17A1	ITGA11+ITGB1	other	2234	59	0.0807727500796318	0.0	0.09310653536257833	0.0	0.0403863750398159	0.0	False	P1
COL17A1	ITGA2+ITGB1	other	2234	59	0.0807727500796318	0.06220889836549759	0.09310653536257833	0.05084745762711865	0.0714908242225647	0.005024783800405552	False	P1
COL18A1	ITGA1+ITGB1	other	2234	59	0.005602940917015076	0.11068166792392731	0.006266786034019696	0.0847457627118644	0.05814230442047119	0.0006201428459744474	False	P1
COL18A1	ITGA10+ITGB1	other	2234	59	0.005602940917015076	0.0	0.006266786034019696	0.0	0.002801470458507538	0.0	False	P1
COL18A1	ITGA11+ITGB1	other	2234	59	0.005602940917015076	0.0	0.006266786034019696	0.0	0.002801470458507538	0.0	False	P1
COL18A1	ITGA2+ITGB1	other	2234	59	0.005602940917015076	0.06220889836549759	0.006266786034019696	0.05084745762711865	0.03390591964125633	0.0003485527820544787	False	P1
COL19A1	ITGA1+ITGB1	other	2234	59	0.007148208096623421	0.11068166792392731	0.009847806624888093	0.0847457627118644	0.058914938010275364	0.0007911755948016019	False	P1
COL19A1	ITGA10+ITGB1	other	2234	59	0.007148208096623421	0.0	0.009847806624888093	0.0	0.0035741040483117104	0.0	False	P1
