ligand	receptor	pathway	n_sender	n_receiver	ligand_mean	receptor_mean	ligand_frac	receptor_frac	cpdb_mean_score	product_score	pass_expr_prop	Patient
WNT6	FZD1+LRP5	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT6	FZD1+LRP6	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT6	FZD10+LRP5	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT6	FZD10+LRP6	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT6	FZD2+LRP5	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT6	FZD2+LRP6	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT6	FZD3+LRP5	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT6	FZD3+LRP6	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT6	FZD4+LRP5	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT6	FZD4+LRP6	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT6	FZD5+LRP5	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT6	FZD5+LRP6	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT6	FZD6+LRP5	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT6	FZD6+LRP6	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT6	FZD7+LRP5	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT6	FZD7+LRP6	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT6	FZD8+LRP5	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT6	FZD8+LRP6	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT6	FZD9+LRP5	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT6	FZD9+LRP6	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT6	SFRP1	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT6	SFRP2	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT6	SFRP4	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT6	SFRP5	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT6	WIF1	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT7A	FRZB	other	162	159	0.008531596511602402	0.0	0.012345679012345678	0.0	0.004265798255801201	0.0	False	P28
WNT7A	FZD1+LRP5	other	162	159	0.008531596511602402	0.0	0.012345679012345678	0.0	0.004265798255801201	0.0	False	P28
WNT7A	FZD1+LRP6	other	162	159	0.008531596511602402	0.0	0.012345679012345678	0.0	0.004265798255801201	0.0	False	P28
WNT7A	FZD10+LRP5	other	162	159	0.008531596511602402	0.0	0.012345679012345678	0.0	0.004265798255801201	0.0	False	P28
WNT7A	FZD10+LRP6	other	162	159	0.008531596511602402	0.0	0.012345679012345678	0.0	0.004265798255801201	0.0	False	P28
WNT7A	FZD2+LRP5	other	162	159	0.008531596511602402	0.0	0.012345679012345678	0.0	0.004265798255801201	0.0	False	P28
WNT7A	FZD2+LRP6	other	162	159	0.008531596511602402	0.0	0.012345679012345678	0.0	0.004265798255801201	0.0	False	P28
WNT7A	FZD3+LRP5	other	162	159	0.008531596511602402	0.0	0.012345679012345678	0.0	0.004265798255801201	0.0	False	P28
WNT7A	FZD3+LRP6	other	162	159	0.008531596511602402	0.0	0.012345679012345678	0.0	0.004265798255801201	0.0	False	P28
WNT7A	FZD4+LRP5	other	162	159	0.008531596511602402	0.0	0.012345679012345678	0.0	0.004265798255801201	0.0	False	P28
WNT7A	FZD4+LRP6	other	162	159	0.008531596511602402	0.0	0.012345679012345678	0.0	0.004265798255801201	0.0	False	P28
WNT7A	FZD5+LRP5	other	162	159	0.008531596511602402	0.0	0.012345679012345678	0.0	0.004265798255801201	0.0	False	P28
WNT7A	FZD5+LRP6	other	162	159	0.008531596511602402	0.0	0.012345679012345678	0.0	0.004265798255801201	0.0	False	P28
WNT7A	FZD6+LRP5	other	162	159	0.008531596511602402	0.0	0.012345679012345678	0.0	0.004265798255801201	0.0	False	P28
WNT7A	FZD6+LRP6	other	162	159	0.008531596511602402	0.0	0.012345679012345678	0.0	0.004265798255801201	0.0	False	P28
WNT7A	FZD7+LRP5	other	162	159	0.008531596511602402	0.0	0.012345679012345678	0.0	0.004265798255801201	0.0	False	P28
WNT7A	FZD7+LRP6	other	162	159	0.008531596511602402	0.0	0.012345679012345678	0.0	0.004265798255801201	0.0	False	P28
WNT7A	FZD8+LRP5	other	162	159	0.008531596511602402	0.0	0.012345679012345678	0.0	0.004265798255801201	0.0	False	P28
WNT7A	FZD8+LRP6	other	162	159	0.008531596511602402	0.0	0.012345679012345678	0.0	0.004265798255801201	0.0	False	P28
WNT7A	FZD9+LRP5	other	162	159	0.008531596511602402	0.0	0.012345679012345678	0.0	0.004265798255801201	0.0	False	P28
WNT7A	FZD9+LRP6	other	162	159	0.008531596511602402	0.0	0.012345679012345678	0.0	0.004265798255801201	0.0	False	P28
WNT7A	SFRP1	other	162	159	0.008531596511602402	0.0	0.012345679012345678	0.0	0.004265798255801201	0.0	False	P28
WNT7A	SFRP2	other	162	159	0.008531596511602402	0.0	0.012345679012345678	0.0	0.004265798255801201	0.0	False	P28
WNT7A	SFRP4	other	162	159	0.008531596511602402	0.0	0.012345679012345678	0.0	0.004265798255801201	0.0	False	P28
WNT7A	SFRP5	other	162	159	0.008531596511602402	0.0	0.012345679012345678	0.0	0.004265798255801201	0.0	False	P28
WNT7A	WIF1	other	162	159	0.008531596511602402	0.0	0.012345679012345678	0.0	0.004265798255801201	0.0	False	P28
WNT7B	FRZB	other	162	159	0.22913846373558044	0.0	0.16666666666666666	0.0	0.11456923186779022	0.0	False	P28
WNT7B	FZD1+LRP5	other	162	159	0.22913846373558044	0.0	0.16666666666666666	0.0	0.11456923186779022	0.0	False	P28
WNT7B	FZD1+LRP6	other	162	159	0.22913846373558044	0.0	0.16666666666666666	0.0	0.11456923186779022	0.0	False	P28
WNT7B	FZD10+LRP5	other	162	159	0.22913846373558044	0.0	0.16666666666666666	0.0	0.11456923186779022	0.0	False	P28
WNT7B	FZD10+LRP6	other	162	159	0.22913846373558044	0.0	0.16666666666666666	0.0	0.11456923186779022	0.0	False	P28
WNT7B	FZD2+LRP5	other	162	159	0.22913846373558044	0.0	0.16666666666666666	0.0	0.11456923186779022	0.0	False	P28
WNT7B	FZD2+LRP6	other	162	159	0.22913846373558044	0.0	0.16666666666666666	0.0	0.11456923186779022	0.0	False	P28
WNT7B	FZD3+LRP5	other	162	159	0.22913846373558044	0.0	0.16666666666666666	0.0	0.11456923186779022	0.0	False	P28
WNT7B	FZD3+LRP6	other	162	159	0.22913846373558044	0.0	0.16666666666666666	0.0	0.11456923186779022	0.0	False	P28
WNT7B	FZD4+LRP5	other	162	159	0.22913846373558044	0.0	0.16666666666666666	0.0	0.11456923186779022	0.0	False	P28
WNT7B	FZD4+LRP6	other	162	159	0.22913846373558044	0.0	0.16666666666666666	0.0	0.11456923186779022	0.0	False	P28
WNT7B	FZD5+LRP5	other	162	159	0.22913846373558044	0.0	0.16666666666666666	0.0	0.11456923186779022	0.0	False	P28
WNT7B	FZD5+LRP6	other	162	159	0.22913846373558044	0.0	0.16666666666666666	0.0	0.11456923186779022	0.0	False	P28
WNT7B	FZD6+LRP5	other	162	159	0.22913846373558044	0.0	0.16666666666666666	0.0	0.11456923186779022	0.0	False	P28
WNT7B	FZD6+LRP6	other	162	159	0.22913846373558044	0.0	0.16666666666666666	0.0	0.11456923186779022	0.0	False	P28
WNT7B	FZD7+LRP5	other	162	159	0.22913846373558044	0.0	0.16666666666666666	0.0	0.11456923186779022	0.0	False	P28
WNT7B	FZD7+LRP6	other	162	159	0.22913846373558044	0.0	0.16666666666666666	0.0	0.11456923186779022	0.0	False	P28
WNT7B	FZD8+LRP5	other	162	159	0.22913846373558044	0.0	0.16666666666666666	0.0	0.11456923186779022	0.0	False	P28
WNT7B	FZD8+LRP6	other	162	159	0.22913846373558044	0.0	0.16666666666666666	0.0	0.11456923186779022	0.0	False	P28
WNT7B	FZD9+LRP5	other	162	159	0.22913846373558044	0.0	0.16666666666666666	0.0	0.11456923186779022	0.0	False	P28
WNT7B	FZD9+LRP6	other	162	159	0.22913846373558044	0.0	0.16666666666666666	0.0	0.11456923186779022	0.0	False	P28
WNT7B	SFRP1	other	162	159	0.22913846373558044	0.0	0.16666666666666666	0.0	0.11456923186779022	0.0	False	P28
WNT7B	SFRP2	other	162	159	0.22913846373558044	0.0	0.16666666666666666	0.0	0.11456923186779022	0.0	False	P28
WNT7B	SFRP4	other	162	159	0.22913846373558044	0.0	0.16666666666666666	0.0	0.11456923186779022	0.0	False	P28
WNT7B	SFRP5	other	162	159	0.22913846373558044	0.0	0.16666666666666666	0.0	0.11456923186779022	0.0	False	P28
WNT7B	WIF1	other	162	159	0.22913846373558044	0.0	0.16666666666666666	0.0	0.11456923186779022	0.0	False	P28
WNT9A	FRZB	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT9A	FZD1+LRP5	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT9A	FZD1+LRP6	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT9A	FZD10+LRP5	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT9A	FZD10+LRP6	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT9A	FZD2+LRP5	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT9A	FZD2+LRP6	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT9A	FZD3+LRP5	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT9A	FZD3+LRP6	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT9A	FZD4+LRP5	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT9A	FZD4+LRP6	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT9A	FZD5+LRP5	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT9A	FZD5+LRP6	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT9A	FZD6+LRP5	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT9A	FZD6+LRP6	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT9A	FZD7+LRP5	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT9A	FZD7+LRP6	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT9A	FZD8+LRP5	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT9A	FZD8+LRP6	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT9A	FZD9+LRP5	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT9A	FZD9+LRP6	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT9A	SFRP1	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT9A	SFRP2	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT9A	SFRP4	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT9A	SFRP5	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
WNT9A	WIF1	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
XCL1	XCR1	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
XCL2	XCR1	other	162	159	0.0	0.0	0.0	0.0	0.0	0.0	False	P28
IFNG	IFNGR1	IFN	20	177	0.0	0.043312299996614456	0.0	0.022598870056497175	0.021656149998307228	0.0	False	P38
IFNG	IFNGR1+IFNGR2	IFN	20	177	0.0	0.043312299996614456	0.0	0.022598870056497175	0.021656149998307228	0.0	False	P38
IFNG	IFNGR2	IFN	20	177	0.0	0.05664720758795738	0.0	0.03389830508474576	0.02832360379397869	0.0	False	P38
IFNL1	IFNLR1+IL10RB	IFN	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
CD93	IFNGR1	IFN_partial	20	177	0.0	0.043312299996614456	0.0	0.022598870056497175	0.021656149998307228	0.0	False	P38
IFNE	IFNAR1+IFNAR2	IFN_partial	20	177	0.0	0.10248695313930511	0.0	0.05649717514124294	0.05124347656965256	0.0	False	P38
IL26	IL10RB+IL20RA	IFN_partial	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
HLA-A	CD8A	MHC_I	20	177	2.3594717979431152	0.19170276820659637	0.95	0.0847457627118644	1.2755872830748558	0.4523172751710902	False	P38
HLA-A	CD8B	MHC_I	20	177	2.3594717979431152	0.11822188645601273	0.95	0.05649717514124294	1.238846842199564	0.27894120699259517	False	P38
HLA-B	CD8A	MHC_I	20	177	2.069213390350342	0.19170276820659637	0.95	0.0847457627118644	1.130458079278469	0.396673934940317	False	P38
HLA-B	CD8B	MHC_I	20	177	2.069213390350342	0.11822188645601273	0.95	0.05649717514124294	1.0937176384031773	0.24462631048725925	False	P38
HLA-C	CD8A	MHC_I	20	177	1.8888511657714844	0.19170276820659637	0.95	0.0847457627118644	1.0402769669890404	0.3620979972086502	False	P38
HLA-C	CD8B	MHC_I	20	177	1.8888511657714844	0.11822188645601273	0.95	0.05649717514124294	1.0035365261137486	0.2233035480521437	False	P38
HLA-C	KIR2DL1	MHC_I	20	177	1.8888511657714844	0.02316434495151043	0.95	0.011299435028248588	0.9560077553614974	0.04375399996599327	False	P38
HLA-E	KLRC1	MHC_I	20	177	1.5567891597747803	0.0792253166437149	0.8	0.03954802259887006	0.8180072382092476	0.12333711413065984	False	P38
HLA-E	KLRC1+KLRD1	MHC_I	20	177	1.5567891597747803	0.0792253166437149	0.8	0.03954802259887006	0.8180072382092476	0.12333711413065984	False	P38
HLA-E	KLRC2	MHC_I	20	177	1.5567891597747803	0.0	0.8	0.0	0.7783945798873901	0.0	False	P38
HLA-E	KLRC2+KLRD1	MHC_I	20	177	1.5567891597747803	0.0	0.8	0.0	0.7783945798873901	0.0	False	P38
HLA-E	KLRD1	MHC_I	20	177	1.5567891597747803	0.38791006803512573	0.8	0.1751412429378531	0.972349613904953	0.6038941888845812	True	P38
HLA-F	LILRB1	MHC_I	20	177	0.2181634157896042	0.1518063247203827	0.25	0.06779661016949153	0.18498487025499344	0.03311858633946452	False	P38
HLA-F	LILRB2	MHC_I	20	177	0.2181634157896042	0.012224865145981312	0.25	0.005649717514124294	0.11519414046779275	0.002667018337814561	False	P38
HLA-G	LILRB1	MHC_I	20	177	0.0	0.1518063247203827	0.0	0.06779661016949153	0.07590316236019135	0.0	False	P38
HLA-G	LILRB2	MHC_I	20	177	0.0	0.012224865145981312	0.0	0.005649717514124294	0.006112432572990656	0.0	False	P38
B2M+CD1B	IL6ST	MHC_I_partial	20	177	0.0	0.08378161489963531	0.0	0.04519774011299435	0.04189080744981766	0.0	False	P38
CD1D	LILRB2	MHC_I_partial	20	177	0.0	0.012224865145981312	0.0	0.005649717514124294	0.006112432572990656	0.0	False	P38
CEACAM5	CD8A	MHC_I_partial	20	177	0.0	0.19170276820659637	0.0	0.0847457627118644	0.09585138410329819	0.0	False	P38
HLA-E	VSIR	MHC_I_partial	20	177	1.5567891597747803	0.10131420195102692	0.8	0.05649717514124294	0.8290516808629036	0.1577248513285916	False	P38
HLA-F	VSIR	MHC_I_partial	20	177	0.2181634157896042	0.10131420195102692	0.25	0.05649717514124294	0.15973880887031555	0.022103052365633813	False	P38
LCK	CD8A+CD8B	MHC_I_partial	20	177	0.07585358619689941	0.11822188645601273	0.1	0.05649717514124294	0.09703773632645607	0.008967554054651217	False	P38
CCL19	CCR7	T_recruit	20	177	0.0	0.07536356151103973	0.0	0.03389830508474576	0.03768178075551987	0.0	False	P38
CCL21	CCR7	T_recruit	20	177	0.0	0.07536356151103973	0.0	0.03389830508474576	0.03768178075551987	0.0	False	P38
CCL3	CCR1	T_recruit	20	177	0.0	0.05486147850751877	0.0	0.02824858757062147	0.027430739253759384	0.0	False	P38
CCL3	CCR5	T_recruit	20	177	0.0	0.1530502289533615	0.0	0.07344632768361582	0.07652511447668076	0.0	False	P38
CCL4	CCR5	T_recruit	20	177	0.032204173505306244	0.1530502289533615	0.05	0.07344632768361582	0.09262720122933388	0.004928856128240899	False	P38
CCL5	CCR1	T_recruit	20	177	0.17954319715499878	0.05486147850751877	0.05	0.02824858757062147	0.11720233783125877	0.00985000525189017	False	P38
CCL5	CCR5	T_recruit	20	177	0.17954319715499878	0.1530502289533615	0.05	0.07344632768361582	0.16629671305418015	0.02747912743159109	False	P38
CX3CL1	CX3CR1	T_recruit	20	177	0.038015805184841156	0.17754340171813965	0.05	0.07344632768361582	0.1077796034514904	0.0067494553715707895	False	P38
CXCL10	CXCR3	T_recruit	20	177	0.0	0.03491935878992081	0.0	0.01694915254237288	0.017459679394960403	0.0	False	P38
CXCL11	CXCR3	T_recruit	20	177	0.0	0.03491935878992081	0.0	0.01694915254237288	0.017459679394960403	0.0	False	P38
CXCL12	CXCR4	T_recruit	20	177	0.17984125018119812	0.02107452042400837	0.15	0.01694915254237288	0.10045788530260324	0.0037900681000228587	False	P38
CXCL13	CXCR5	T_recruit	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
CXCL16	CXCR6	T_recruit	20	177	0.05488399416208267	0.04449468106031418	0.05	0.022598870056497175	0.049689337611198425	0.002442045815558014	False	P38
CXCL9	CXCR3	T_recruit	20	177	0.0	0.03491935878992081	0.0	0.01694915254237288	0.017459679394960403	0.0	False	P38
CCL15	CCR1	T_recruit_partial	20	177	0.0	0.05486147850751877	0.0	0.02824858757062147	0.027430739253759384	0.0	False	P38
CCL19	ACKR4	T_recruit_partial	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
CCL19	CCRL2	T_recruit_partial	20	177	0.0	0.01184118166565895	0.0	0.005649717514124294	0.005920590832829475	0.0	False	P38
CCL21	ACKR4	T_recruit_partial	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
CCL23	CCR1	T_recruit_partial	20	177	0.0	0.05486147850751877	0.0	0.02824858757062147	0.027430739253759384	0.0	False	P38
CCL26	CCR1	T_recruit_partial	20	177	0.08796911686658859	0.05486147850751877	0.05	0.02824858757062147	0.07141529768705368	0.004826115814301757	False	P38
CCL3	ACKR2	T_recruit_partial	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
CCL3	CCR3	T_recruit_partial	20	177	0.0	0.006447198800742626	0.0	0.005649717514124294	0.003223599400371313	0.0	False	P38
CCL3L1	CCR1	T_recruit_partial	20	177	0.0	0.05486147850751877	0.0	0.02824858757062147	0.027430739253759384	0.0	False	P38
CCL4	ACKR2	T_recruit_partial	20	177	0.032204173505306244	0.0	0.05	0.0	0.016102086752653122	0.0	False	P38
CCL5	ACKR1	T_recruit_partial	20	177	0.17954319715499878	0.0	0.05	0.0	0.08977159857749939	0.0	False	P38
CCL5	ACKR2	T_recruit_partial	20	177	0.17954319715499878	0.0	0.05	0.0	0.08977159857749939	0.0	False	P38
CCL5	CCR3	T_recruit_partial	20	177	0.17954319715499878	0.006447198800742626	0.05	0.005649717514124294	0.0929951979778707	0.001157550685379205	False	P38
CCL5	CCR4	T_recruit_partial	20	177	0.17954319715499878	0.0	0.05	0.0	0.08977159857749939	0.0	False	P38
CCL5	GPR75	T_recruit_partial	20	177	0.17954319715499878	0.0	0.05	0.0	0.08977159857749939	0.0	False	P38
CCL7	CCR1	T_recruit_partial	20	177	0.0	0.05486147850751877	0.0	0.02824858757062147	0.027430739253759384	0.0	False	P38
CCL7	CCR5	T_recruit_partial	20	177	0.0	0.1530502289533615	0.0	0.07344632768361582	0.07652511447668076	0.0	False	P38
CCL8	CCR1	T_recruit_partial	20	177	0.0	0.05486147850751877	0.0	0.02824858757062147	0.027430739253759384	0.0	False	P38
CCL8	CCR5	T_recruit_partial	20	177	0.0	0.1530502289533615	0.0	0.07344632768361582	0.07652511447668076	0.0	False	P38
CXCL10	DPP4	T_recruit_partial	20	177	0.0	0.23952478170394897	0.0	0.12429378531073447	0.11976239085197449	0.0	False	P38
CXCL11	ACKR3	T_recruit_partial	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
CXCL11	DPP4	T_recruit_partial	20	177	0.0	0.23952478170394897	0.0	0.12429378531073447	0.11976239085197449	0.0	False	P38
CXCL12	DPP4	T_recruit_partial	20	177	0.17984125018119812	0.23952478170394897	0.15	0.12429378531073447	0.20968301594257355	0.043076436191016754	True	P38
CXCL13	ACKR4	T_recruit_partial	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
CXCL14	CXCR4	T_recruit_partial	20	177	0.0	0.02107452042400837	0.0	0.01694915254237288	0.010537260212004185	0.0	False	P38
CXCL9	DPP4	T_recruit_partial	20	177	0.0	0.23952478170394897	0.0	0.12429378531073447	0.11976239085197449	0.0	False	P38
PF4	CXCR3	T_recruit_partial	20	177	0.18365487456321716	0.03491935878992081	0.15	0.01694915254237288	0.10928711667656898	0.0064131104583908805	False	P38
ADCYAP1	VIPR1	other	20	177	0.0	0.011458955705165863	0.0	0.005649717514124294	0.0057294778525829315	0.0	False	P38
ADCYAP1	VIPR2	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ADM	CALCRL+GPER1+RAMP3	other	20	177	0.24194088578224182	0.0	0.15	0.0	0.12097044289112091	0.0	False	P38
ADM	RAMP3	other	20	177	0.24194088578224182	0.0	0.15	0.0	0.12097044289112091	0.0	False	P38
ADM2	CALCRL+GPER1+RAMP3	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ADM2	CALCRL+RAMP2	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
AGRN	LRP4+MUSK	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
AGRN	PTPRS	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
AGT	AGTR2	other	20	177	0.07924676686525345	0.0	0.05	0.0	0.039623383432626724	0.0	False	P38
AKR1B1	PTGFR	other	20	177	0.3141133785247803	0.0	0.3	0.0	0.15705668926239014	0.0	False	P38
AKR1C3	PTGDR	other	20	177	0.32457435131073	0.06422056257724762	0.25	0.03954802259887006	0.1943974569439888	0.020844347439320288	False	P38
AKR1C3	PTGFR	other	20	177	0.32457435131073	0.0	0.25	0.0	0.162287175655365	0.0	False	P38
ALB	B2M+FCGRT	other	20	177	0.0	0.07781489193439484	0.0	0.03954802259887006	0.03890744596719742	0.0	False	P38
ALCAM	CD6	other	20	177	0.7224543690681458	0.0720682442188263	0.55	0.03389830508474576	0.397261306643486	0.05206601790696119	False	P38
ALDH1A1	CRABP2+RARA	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ALDH1A1	CRABP2+RARA+RXRA	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ALDH1A1	CRABP2+RARB	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ALDH1A1	CRABP2+RARB+RXRB	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ALDH1A1	CRABP2+RARG	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ALDH1A1	CRABP2+RARG+RXRG	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ALDH1A1	CRABP2+RXRA	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ALDH1A1	CRABP2+RXRB	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ALDH1A1	CRABP2+RXRG	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ALDH1A1	RORB	other	20	177	0.0	0.02842739410698414	0.0	0.01694915254237288	0.01421369705349207	0.0	False	P38
ALDH1A2	CRABP2+RARA	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ALDH1A2	CRABP2+RARA+RXRA	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ALDH1A2	CRABP2+RARB	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ALDH1A2	CRABP2+RARB+RXRB	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ALDH1A2	CRABP2+RARG	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ALDH1A2	CRABP2+RARG+RXRG	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ALDH1A2	CRABP2+RXRA	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ALDH1A2	CRABP2+RXRB	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ALDH1A2	CRABP2+RXRG	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ALDH1A2	RORB	other	20	177	0.0	0.02842739410698414	0.0	0.01694915254237288	0.01421369705349207	0.0	False	P38
ALDH1A3	CRABP2+RARA	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ALDH1A3	CRABP2+RARA+RXRA	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ALDH1A3	CRABP2+RARB	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ALDH1A3	CRABP2+RARB+RXRB	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ALDH1A3	CRABP2+RARG	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ALDH1A3	CRABP2+RARG+RXRG	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ALDH1A3	CRABP2+RXRA	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ALDH1A3	CRABP2+RXRB	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ALDH1A3	CRABP2+RXRG	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ALDH1A3	RORB	other	20	177	0.0	0.02842739410698414	0.0	0.01694915254237288	0.01421369705349207	0.0	False	P38
ALOX12	CYSLTR1	other	20	177	0.0	0.06818138062953949	0.0	0.03954802259887006	0.034090690314769745	0.0	False	P38
ALOX12	FPR2	other	20	177	0.0	0.014770294539630413	0.0	0.005649717514124294	0.0073851472698152065	0.0	False	P38
ALOX5+ALOX5AP+LTC4S	CYSLTR1	other	20	177	0.0	0.06818138062953949	0.0	0.03954802259887006	0.034090690314769745	0.0	False	P38
ALOX5+ALOX5AP+LTC4S	CYSLTR2	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ALOX5+ALOX5AP+LTC4S	FPR2	other	20	177	0.0	0.014770294539630413	0.0	0.005649717514124294	0.0073851472698152065	0.0	False	P38
ALOX5+ALOX5AP+LTC4S	OXER1	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
AMH	ACVR1+AMHR2	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
AMH	AMHR2+BMPR1A	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
AMH	AMHR2+BMPR1B	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
ANGPT1	TEK	other	20	177	0.0	0.0	0.0	0.0	0.0	0.0	False	P38
