input_list	Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
comet_up	GO_Biological_Process_2023	Supramolecular Fiber Organization (GO:0097435)	9/316	0.0040798085694167	0.0571617146572829	0	0	3.056541657231445	16.81619116300694	DSP;KRT19;GSN;HOOK2;MYO6;SERPINH1;EMP2;PRSS8;CD2AP
comet_up	GO_Biological_Process_2023	Establishment Of Endothelial Intestinal Barrier (GO:0090557)	2/10	0.0040829796183773	0.0571617146572829	0	0	25.510309278350515	140.33038119190527	TJP1;F11R
comet_up	GO_Biological_Process_2023	Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Endoplasmic Reticulum Stress (GO:1990440)	2/10	0.0040829796183773	0.0571617146572829	0	0	25.510309278350515	140.33038119190527	CEBPB;HSPA5
comet_up	GO_Biological_Process_2023	Response To Estrogen (GO:0043627)	3/34	0.0044352017089349	0.0610050019794312	0	0	9.914591342136053	53.7190621626494	KRT19;SOX9;CD24
comet_up	GO_Biological_Process_2023	Glial Cell Differentiation (GO:0010001)	3/34	0.0044352017089349	0.0610050019794312	0	0	9.914591342136053	53.7190621626494	ERBB3;STAT3;SOX9
comet_up	GO_Biological_Process_2023	Skin Development (GO:0043588)	4/68	0.0044682840432876	0.0610050019794312	0	0	6.42578125	34.76830121250712	DSP;ASAH1;ST14;CFLAR
comet_up	GO_Biological_Process_2023	Liver Development (GO:0001889)	3/35	0.0048163895114163	0.0652186514168837	0	0	9.604274611398964	51.24582285329907	CEBPB;XBP1;LSR
comet_up	GO_Biological_Process_2023	Epithelial Cell-Cell Adhesion (GO:0090136)	2/11	0.0049582407580689	0.0655281098586386	0	0	22.674684994272624	120.3278480662615	DSP;JUP
comet_up	GO_Biological_Process_2023	Lipoprotein Transport (GO:0042953)	2/11	0.0049582407580689	0.0655281098586386	0	0	22.674684994272624	120.3278480662615	VMP1;SURF4
comet_up	GO_Biological_Process_2023	Positive Regulation Of Vascular Permeability (GO:0043117)	2/11	0.0049582407580689	0.0655281098586386	0	0	22.674684994272624	120.3278480662615	TJP1;OCLN
comet_up	GO_Biological_Process_2023	Positive Regulation Of Cellular Component Organization (GO:0051130)	5/113	0.0051341280874945	0.0673141238138168	0	0	4.774093465192942	25.168281947866863	TMED9;CLDN3;CD151;SURF4;RUNX1
comet_up	GO_Biological_Process_2023	Regulation Of Cytoskeleton Organization (GO:0051493)	5/114	0.0053278644238519	0.0693041891984522	0	0	4.730054277342812	24.760910797650716	TJP1;CAPN2;F11R;EZR;BAIAP2
comet_up	GO_Biological_Process_2023	Negative Regulation Of Cell Migration (GO:0030336)	6/163	0.0054715851437395	0.0702597324778931	0	0	3.951793496480054	20.58167918274969	CLDN3;CDH1;TACSTD2;CALR;TRIB1;RHOB
comet_up	GO_Biological_Process_2023	Positive Regulation Of Immune Effector Process (GO:0002699)	3/37	0.0056366071475553	0.0702597324778931	0	0	9.038402925937216	46.8051251903383	XBP1;APLP2;CD46
comet_up	GO_Biological_Process_2023	Ubiquitin-Dependent ERAD Pathway (GO:0030433)	4/73	0.0057504421543126	0.0702597324778931	0	0	5.958635265700483	30.73749209054901	OS9;HSPA5;CANX;CALR
comet_up	GO_Biological_Process_2023	Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0043618)	2/12	0.0059116845123651	0.0702597324778931	0	0	20.406185567010308	104.70055605687728	MUC1;BAG3
comet_up	GO_Biological_Process_2023	Relaxation Of Cardiac Muscle (GO:0055119)	2/12	0.0059116845123651	0.0702597324778931	0	0	20.406185567010308	104.70055605687728	GSN;ATP1B1
comet_up	GO_Biological_Process_2023	Early Endosome To Golgi Transport (GO:0034498)	2/12	0.0059116845123651	0.0702597324778931	0	0	20.406185567010308	104.70055605687728	TMED9;SURF4
comet_up	GO_Biological_Process_2023	Sodium Ion Export Across Plasma Membrane (GO:0036376)	2/12	0.0059116845123651	0.0702597324778931	0	0	20.406185567010308	104.70055605687728	ATP1A1;ATP1B1
comet_up	GO_Biological_Process_2023	Epithelial Cell Morphogenesis (GO:0003382)	2/12	0.0059116845123651	0.0702597324778931	0	0	20.406185567010308	104.70055605687728	CLDN3;RAB25
comet_up	GO_Biological_Process_2023	Lipoprotein Localization (GO:0044872)	2/12	0.0059116845123651	0.0702597324778931	0	0	20.406185567010308	104.70055605687728	VMP1;SURF4
comet_up	GO_Biological_Process_2023	Negative Regulation Of Complement Activation (GO:0045916)	2/12	0.0059116845123651	0.0702597324778931	0	0	20.406185567010308	104.70055605687728	CD46;CD55
comet_up	GO_Biological_Process_2023	Negative Regulation Of Locomotion (GO:0040013)	2/12	0.0059116845123651	0.0702597324778931	0	0	20.406185567010308	104.70055605687728	TACSTD2;SPINT2
comet_up	GO_Biological_Process_2023	Positive Regulation Of Cellular Extravasation (GO:0002693)	2/12	0.0059116845123651	0.0702597324778931	0	0	20.406185567010308	104.70055605687728	CD47;ICAM1
comet_up	GO_Biological_Process_2023	Regulation Of Protein Import Into Nucleus (GO:0042306)	3/38	0.0060761426742516	0.0706886457596042	0	0	8.779718726868985	44.80628672426535	JUP;BAG3;CDH1
comet_up	GO_Biological_Process_2023	Response To cAMP (GO:0051591)	3/38	0.0060761426742516	0.0706886457596042	0	0	8.779718726868985	44.80628672426535	AKAP9;EZR;ZFP36L1
comet_up	GO_Biological_Process_2023	Connective Tissue Development (GO:0061448)	3/38	0.0060761426742516	0.0706886457596042	0	0	8.779718726868985	44.80628672426535	XBP1;DDRGK1;SOX9
comet_up	GO_Biological_Process_2023	Regulation Of Fat Cell Differentiation (GO:0045598)	4/75	0.0063253024752433	0.0725652756187638	0	0	5.790199530516432	29.31692334353028	CDS1;CEBPB;XBP1;ZFP36L1
comet_up	GO_Biological_Process_2023	Regulation Of Stress Fiber Assembly (GO:0051492)	4/75	0.0063253024752433	0.0725652756187638	0	0	5.790199530516432	29.31692334353028	TJP1;TACSTD2;CD47;F11R
comet_up	GO_Biological_Process_2023	Regulation Of Protein Tyrosine Kinase Activity (GO:0061097)	3/39	0.0065356112894549	0.07446089551848	0	0	8.535405872193436	42.93726872576508	EFNA1;ERBB3;MVP
comet_up	GO_Biological_Process_2023	Positive Regulation Of Protein Secretion (GO:0050714)	4/76	0.0066265237418783	0.0744656204442225	0	0	5.7094907407407405	28.642659089440727	TMED10;EZR;SOX4;CD2AP
comet_up	GO_Biological_Process_2023	Central Nervous System Development (GO:0007417)	8/283	0.006935929268428	0.0744656204442225	0	0	3.0218955512572534	15.021964378225874	GSN;APLP2;STAT3;PLXNB2;FLNB;LSR;SOX9;SOX4
comet_up	GO_Biological_Process_2023	Actomyosin Structure Organization (GO:0031032)	4/77	0.0069371019739147	0.0744656204442225	0	0	5.630993150684931	27.99094153758776	ITGB1;TJP1;KRT19;F11R
comet_up	GO_Biological_Process_2023	Relaxation Of Muscle (GO:0090075)	2/13	0.0069417103803936	0.0744656204442225	0	0	18.550140581068412	92.19804009408698	GSN;ATP1B1
comet_up	GO_Biological_Process_2023	Intracellular Potassium Ion Homeostasis (GO:0030007)	2/13	0.0069417103803936	0.0744656204442225	0	0	18.550140581068412	92.19804009408698	ATP1A1;ATP1B1
comet_up	GO_Biological_Process_2023	Negative Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900102)	2/13	0.0069417103803936	0.0744656204442225	0	0	18.550140581068412	92.19804009408698	HSPA5;DDRGK1
comet_up	GO_Biological_Process_2023	Negative Regulation Of Myoblast Differentiation (GO:0045662)	2/13	0.0069417103803936	0.0744656204442225	0	0	18.550140581068412	92.19804009408698	SOX9;SOX4
comet_up	GO_Biological_Process_2023	Positive Regulation Of Potassium Ion Transmembrane Transporter Activity (GO:1901018)	2/13	0.0069417103803936	0.0744656204442225	0	0	18.550140581068412	92.19804009408698	AKAP9;ATP1B1
comet_up	GO_Biological_Process_2023	Regulation Of IRE1-mediated Unfolded Protein Response (GO:1903894)	2/13	0.0069417103803936	0.0744656204442225	0	0	18.550140581068412	92.19804009408698	HSPA5;DDRGK1
comet_up	GO_Biological_Process_2023	Negative Regulation Of Cell-Cell Adhesion (GO:0022408)	3/40	0.0070152334990834	0.0747688112289411	0	0	8.30429911777062	41.18659383739614	CDH1;EPCAM;SPINT2
comet_up	GO_Biological_Process_2023	Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169)	8/284	0.0070787345038562	0.0749619833357086	0	0	3.0107924761023743	14.905410270078235	DDR1;EFNA1;ERBB3;GDF15;MVP;STAT3;ERBB2;BAIAP2
comet_up	GO_Biological_Process_2023	Neuron Differentiation (GO:0030182)	6/173	0.0072608974378764	0.0764012902380374	0	0	3.713268200441223	18.288781050570478	XBP1;ERBB2;CFLAR;IER2;SOX4;RUNX1
comet_up	GO_Biological_Process_2023	Regulation Of Heart Rate By Cardiac Conduction (GO:0086091)	3/41	0.0075152173945902	0.0785768299738174	0	0	8.085355876738479	39.5440633087066	DSP;JUP;DSG2
comet_up	GO_Biological_Process_2023	Positive Regulation Of Endocytosis (GO:0045807)	4/79	0.0075868060427636	0.0788264376267014	0	0	5.480277777777777	26.75112426784282	CD151;LMAN2;CD47;CALR
comet_up	GO_Biological_Process_2023	Wound Healing (GO:0042060)	4/80	0.0079261651584891	0.0818064236755119	0	0	5.407894736842105	26.16115558111277	DSP;ERBB3;ERBB2;CFLAR
comet_up	GO_Biological_Process_2023	Positive Regulation Of Exosomal Secretion (GO:1903543)	2/14	0.0080467414400482	0.0818064236755119	0	0	17.00343642611684	81.9988691363917	SDC4;SDC1
comet_up	GO_Biological_Process_2023	Regulation Of Branching Involved In Ureteric Bud Morphogenesis (GO:0090189)	2/14	0.0080467414400482	0.0818064236755119	0	0	17.00343642611684	81.9988691363917	TACSTD2;SOX9
comet_up	GO_Biological_Process_2023	Positive Regulation Of Intracellular Protein Transport (GO:0090316)	5/126	0.0080716991883223	0.0818064236755119	0	0	4.258361819047207	20.5227117440903	NPEPPS;JUP;CDH1;BAG3;ERBB2
comet_up	GO_Biological_Process_2023	Cytosolic Transport (GO:0016482)	5/127	0.0083373442126703	0.0839834917032407	0	0	4.2232426401167285	20.216707086337752	LAMP1;HOOK2;CLTC;GCC2;EMP2
comet_up	GO_Biological_Process_2023	Organelle Organization (GO:0006996)	10/418	0.0083980571277398	0.0840823659092499	0	0	2.555871811090028	12.21644079801102	GOLGA2;VMP1;RAB2A;TMED9;CXADR;TMED10;CSNK1A1;SURF4;SEC31A;TMED4
comet_up	GO_Biological_Process_2023	Positive Regulation Of miRNA Transcription (GO:1902895)	3/43	0.0085770421661769	0.084845950051044	0	0	7.680310880829015	36.54803549298013	JUN;KLF5;STAT3
comet_up	GO_Biological_Process_2023	Regulation Of Cell-Cell Adhesion (GO:0022407)	3/43	0.0085770421661769	0.084845950051044	0	0	7.680310880829015	36.54803549298013	CDH1;SPINT2;CD47
comet_up	GO_Biological_Process_2023	Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)	4/83	0.0090036269931774	0.0870861149947498	0	0	5.201740506329114	24.50086248186737	BCAP31;DDRGK1;CSNK1A1;TRIB1
comet_up	GO_Biological_Process_2023	Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824)	3/44	0.0091392396079098	0.0870861149947498	0	0	7.492607102236826	35.17912470984309	JUP;BAG3;CDH1
comet_up	GO_Biological_Process_2023	Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)	5/130	0.0091705550110806	0.0870861149947498	0	0	4.121256544502618	19.33593617800704	ITGB1;JUN;GDF15;APLP2;STAT3
comet_up	GO_Biological_Process_2023	Epiboly Involved In Wound Healing (GO:0090505)	2/15	0.009225224046054	0.0870861149947498	0	0	15.694686756542426	73.54237982996128	DDR1;CD151
comet_up	GO_Biological_Process_2023	Negative Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902236)	2/15	0.009225224046054	0.0870861149947498	0	0	15.694686756542426	73.54237982996128	XBP1;TMBIM6
comet_up	GO_Biological_Process_2023	Negative Regulation Of Immune Effector Process (GO:0002698)	2/15	0.009225224046054	0.0870861149947498	0	0	15.694686756542426	73.54237982996128	CD47;CD55
comet_up	GO_Biological_Process_2023	Positive Regulation Of Secretion (GO:0051047)	2/15	0.009225224046054	0.0870861149947498	0	0	15.694686756542426	73.54237982996128	XBP1;FLNB
comet_up	GO_Biological_Process_2023	Regulation Of Bicellular Tight Junction Assembly (GO:2000810)	2/15	0.009225224046054	0.0870861149947498	0	0	15.694686756542426	73.54237982996128	TJP1;F11R
comet_up	GO_Biological_Process_2023	Regulation Of Stem Cell Differentiation (GO:2000736)	3/45	0.0097225123989704	0.0901909850251152	0	0	7.313841598815692	33.887304316586444	TACSTD2;OCIAD1;HES1
comet_up	GO_Biological_Process_2023	Regulation Of Kinase Activity (GO:0043549)	4/85	0.0097725098786293	0.0901909850251152	0	0	5.072788065843621	23.47778615966033	DDR1;ERBB3;ERBB2;EMP2
comet_up	GO_Biological_Process_2023	Establishment Of Protein Localization To Organelle (GO:0072594)	4/85	0.0097725098786293	0.0901909850251152	0	0	5.072788065843621	23.47778615966033	LAMP1;APLP2;STAT3;PTTG1IP
comet_up	GO_Biological_Process_2023	Positive Regulation Of Amide Metabolic Process (GO:0034250)	4/85	0.0097725098786293	0.0901909850251152	0	0	5.072788065843621	23.47778615966033	EFNA1;ERBB2;PLXNB2;SOX4
comet_up	GO_Biological_Process_2023	Negative Regulation Of Cell Motility (GO:2000146)	5/133	0.0100595261409506	0.0923240954713918	0	0	4.024051047120419	18.5075572977836	CLDN3;CDH1;TACSTD2;SPINT2;RHOB
comet_up	GO_Biological_Process_2023	Exocytosis (GO:0006887)	4/86	0.0101724389320116	0.0925440463335746	0	0	5.010670731707317	22.98932450578549	TMED10;RAB11FIP1;SYNGR2;RAB25
comet_up	GO_Biological_Process_2023	Regulation Of Interleukin-10 Production (GO:0032653)	3/46	0.0103270106214541	0.0925440463335746	0	0	7.143390769972286	32.66667188547262	STAT3;CD47;CD46
comet_up	GO_Biological_Process_2023	Regulation Of mRNA Catabolic Process (GO:0061013)	3/46	0.0103270106214541	0.0925440463335746	0	0	7.143390769972286	32.66667188547262	PKP3;PUM1;ZFP36L1
comet_up	GO_Biological_Process_2023	Regulation Of Fatty Acid Oxidation (GO:0046320)	2/16	0.0104756275208102	0.0925440463335746	0	0	14.572901325478645	66.43354222987195	APLP2;SOX9
comet_up	GO_Biological_Process_2023	Regulation Of Secretion (GO:0051046)	2/16	0.0104756275208102	0.0925440463335746	0	0	14.572901325478645	66.43354222987195	ERBB3;MYO6
comet_up	GO_Biological_Process_2023	Regulation Of Stem Cell Proliferation (GO:0072091)	2/16	0.0104756275208102	0.0925440463335746	0	0	14.572901325478645	66.43354222987195	EPCAM;ZFP36L1
comet_up	GO_Biological_Process_2023	Negative Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902254)	2/16	0.0104756275208102	0.0925440463335746	0	0	14.572901325478645	66.43354222987195	MUC1;PTTG1IP
comet_up	GO_Biological_Process_2023	Endocytosis (GO:0006897)	6/189	0.0109511038428864	0.0957362279207688	0	0	3.3858498705780846	15.284792926997271	ITGB1;HOOK2;MYO6;CLTC;OCIAD1;CLINT1
comet_up	GO_Biological_Process_2023	Bicellular Tight Junction Assembly (GO:0070830)	3/47	0.0109528735333083	0.0957362279207688	0	0	6.980687706076307	31.511895380159324	OCLN;CLDN3;CLDN7
comet_up	GO_Biological_Process_2023	Protein Localization To Organelle (GO:0033365)	5/137	0.0113344786676521	0.0985503092576911	0	0	3.9013168332540062	17.477532647177313	LAMP1;DDRGK1;CCDC47;GCC2;CALR
comet_up	GO_Biological_Process_2023	Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)	3/48	0.0116002298340592	0.1003328779364702	0	0	6.8252158894645945	30.418146921266462	TMED10;KDELR1;LMAN2
comet_up	GO_Biological_Process_2023	Cellular Response To Unfolded Protein (GO:0034620)	2/17	0.011796443870131	0.1004521921312191	0	0	13.600687285223367	60.38646889116274	BAG3;TMBIM6
comet_up	GO_Biological_Process_2023	Positive Regulation Of Potassium Ion Transmembrane Transport (GO:1901381)	2/17	0.011796443870131	0.1004521921312191	0	0	13.600687285223367	60.38646889116274	AKAP9;ATP1B1
comet_up	GO_Biological_Process_2023	Positive Regulation Of Stem Cell Differentiation (GO:2000738)	2/17	0.011796443870131	0.1004521921312191	0	0	13.600687285223367	60.38646889116274	TACSTD2;SOX9
comet_up	GO_Biological_Process_2023	Intracellular Calcium Ion Homeostasis (GO:0006874)	5/139	0.0120114730048688	0.1015593574383684	0	0	3.842697507228257	16.99199721683017	CCDC47;CALR;ATP1B1;TMEM165;TMCO1
comet_up	GO_Biological_Process_2023	Regulation Of Signal Transduction (GO:0009966)	6/193	0.0120494152892979	0.1015593574383684	0	0	3.3127497889107795	14.638177166314186	CD63;ERBB3;CD24;CD46;CD55;LLGL2
comet_up	GO_Biological_Process_2023	Positive Regulation Of miRNA Metabolic Process (GO:2000630)	3/49	0.0122691979051818	0.1028868778647738	0	0	6.67650371705339	29.38104549950916	JUN;KLF5;STAT3
comet_up	GO_Biological_Process_2023	Regulation Of Exosomal Secretion (GO:1903541)	2/18	0.0131861874799937	0.1073082843199491	0	0	12.75	55.1894638536014	SDC4;SDC1
comet_up	GO_Biological_Process_2023	Antigen Processing And Presentation Of Peptide Antigen Via MHC Class I (GO:0002474)	2/18	0.0131861874799937	0.1073082843199491	0	0	12.75	55.1894638536014	PDIA3;CALR
comet_up	GO_Biological_Process_2023	Epithelial Cell Development (GO:0002064)	2/18	0.0131861874799937	0.1073082843199491	0	0	12.75	55.1894638536014	CLDN3;RAB25
comet_up	GO_Biological_Process_2023	Intracellular Sodium Ion Homeostasis (GO:0006883)	2/18	0.0131861874799937	0.1073082843199491	0	0	12.75	55.1894638536014	ATP1A1;ATP1B1
comet_up	GO_Biological_Process_2023	Peptide Antigen Assembly With MHC Protein Complex (GO:0002501)	2/18	0.0131861874799937	0.1073082843199491	0	0	12.75	55.1894638536014	PDIA3;CALR
comet_up	GO_Biological_Process_2023	Regulation Of Cell-Cell Adhesion Mediated By Cadherin (GO:2000047)	2/18	0.0131861874799937	0.1073082843199491	0	0	12.75	55.1894638536014	TJP1;EPCAM
comet_up	GO_Biological_Process_2023	Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024)	3/51	0.0136723927186284	0.1101794769325566	0	0	6.397668393782383	27.461202167410853	TACSTD2;ACTN4;CALR
comet_up	GO_Biological_Process_2023	Regulated Exocytosis (GO:0045055)	3/51	0.0136723927186284	0.1101794769325566	0	0	6.397668393782383	27.461202167410853	TMED10;RAB11FIP1;SYNGR2
comet_up	GO_Biological_Process_2023	Retrograde Transport, Endosome To Golgi (GO:0042147)	4/94	0.0137564261511127	0.1103166673827987	0	0	4.563425925925926	19.55998075895043	TMED9;CLTC;SURF4;GCC2
comet_up	GO_Biological_Process_2023	Regulation Of Cell Adhesion (GO:0030155)	5/144	0.0138229722446969	0.1103166673827987	0	0	3.703529323138348	15.856377163739351	EFNA1;CD164;ERBB3;ERBB2;PLXNB2
comet_up	GO_Biological_Process_2023	Rho Protein Signal Transduction (GO:0007266)	3/52	0.014406806791202	0.1125157593698975	0	0	6.266786507349053	26.57151626993125	EPS8L2;ARHGAP5;RHOB
comet_up	GO_Biological_Process_2023	Regulation Of Integrin-Mediated Signaling Pathway (GO:2001044)	2/19	0.0146433948332493	0.1125157593698975	0	0	11.999393571861734	50.68262950726714	CD63;EMP2
comet_up	GO_Biological_Process_2023	Atrioventricular Valve Morphogenesis (GO:0003181)	2/19	0.0146433948332493	0.1125157593698975	0	0	11.999393571861734	50.68262950726714	EFNA1;SOX4
comet_up	GO_Biological_Process_2023	Sphingosine Metabolic Process (GO:0006670)	2/19	0.0146433948332493	0.1125157593698975	0	0	11.999393571861734	50.68262950726714	ASAH1;PLPP2
comet_up	GO_Biological_Process_2023	Epithelial Structure Maintenance (GO:0010669)	2/19	0.0146433948332493	0.1125157593698975	0	0	11.999393571861734	50.68262950726714	CXADR;LSR
comet_up	GO_Biological_Process_2023	Negative Regulation Of Fatty Acid Metabolic Process (GO:0045922)	2/19	0.0146433948332493	0.1125157593698975	0	0	11.999393571861734	50.68262950726714	APLP2;SOX9
comet_up	GO_Biological_Process_2023	Phosphatidylcholine Biosynthetic Process (GO:0006656)	2/19	0.0146433948332493	0.1125157593698975	0	0	11.999393571861734	50.68262950726714	MUC1;SLC44A4
comet_up	GO_Biological_Process_2023	Regulation Of B Cell Differentiation (GO:0045577)	2/19	0.0146433948332493	0.1125157593698975	0	0	11.999393571861734	50.68262950726714	XBP1;ZFP36L1
comet_up	GO_Biological_Process_2023	Regulation Of Translation (GO:0006417)	6/202	0.0148002058316483	0.1131941668235327	0	0	3.159183673469388	13.310001565926882	ERBB2;PLXNB2;CALR;PKP3;SOX4;EIF4G2
comet_up	GO_Biological_Process_2023	Cellular Response To Alcohol (GO:0097306)	3/53	0.0151632077498169	0.1154360331921545	0	0	6.141139896373057	25.724518527782863	JUP;CDH1;CTNNA1
comet_up	GO_Biological_Process_2023	Regulation Of Myoblast Differentiation (GO:0045661)	3/54	0.0159416659359055	0.1197635121367708	0	0	6.020420603474551	24.91743177263826	SOX9;SOX4;ZFP36L1
comet_up	GO_Biological_Process_2023	Cell Projection Organization (GO:0030030)	2/20	0.0161666242170096	0.1197635121367708	0	0	11.332187857961054	46.74308095109728	ITGB1;GSN
comet_up	GO_Biological_Process_2023	Response To Fibroblast Growth Factor (GO:0071774)	2/20	0.0161666242170096	0.1197635121367708	0	0	11.332187857961054	46.74308095109728	IER2;ZFP36L1
comet_up	GO_Biological_Process_2023	Myoblast Differentiation (GO:0045445)	2/20	0.0161666242170096	0.1197635121367708	0	0	11.332187857961054	46.74308095109728	ITGB1;SDC1
comet_up	GO_Biological_Process_2023	Negative Regulation Of Protein Localization To Cell Periphery (GO:1904376)	2/20	0.0161666242170096	0.1197635121367708	0	0	11.332187857961054	46.74308095109728	TMEM59;CLTC
comet_up	GO_Biological_Process_2023	Negative Regulation Of Protein Localization To Plasma Membrane (GO:1903077)	2/20	0.0161666242170096	0.1197635121367708	0	0	11.332187857961054	46.74308095109728	TMEM59;CLTC
comet_up	GO_Biological_Process_2023	Proteolysis (GO:0006508)	8/330	0.0163827105458902	0.1208224902759403	0	0	2.5746002378749835	10.585542859818062	PSENEN;NPEPPS;ST14;CAPN2;CTSH;TMPRSS2;PRSS22;CTSD
