interaction_name	axis	family	thesis_expect	cohort	patient	split	n_mal	n_high	n_low	n_tnk	prob_high	prob_low	pval_high	pval_low	detected	delta
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1017	q4q1	2186	546	546	2370	0.021701783495827	0	0	NA	TRUE	0.021701783495827
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1017	q4q1	2186	546	546	2370	0.0211236806215361	0.0179710755593994	0	0	TRUE	0.00315260506213667
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE205335	P1017	median	2186	1090	1096	2370	0.0232569892430401	0.0143340307748989	0	0	TRUE	0.00892295846814115
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE205335	P1017	median	2186	1090	1096	2370	0.0112700165986927	0.00384496348200266	0	0	TRUE	0.00742505311669001
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE205335	P1017	median	2186	1090	1096	2370	0.00798014489394333	0.002862284038259	0	0	TRUE	0.00511786085568434
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE205335	P1017	median	2186	1090	1096	2370	0.00332114856382626	0.0011613320693854	0	0	TRUE	0.00215981649444086
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE205335	P1017	median	2186	1090	1096	2370	0.000701708784681259	0.000334265867940081	0	0	TRUE	0.000367442916741178
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE205335	P1017	median	2186	1090	1096	2370	0.0187492224149429	0.00967380227073131	0	0	TRUE	0.00907542014421155
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE205335	P1017	median	2186	1090	1096	2370	0.0254505924310487	0.0135496486744	0	0	TRUE	0.0119009437566487
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1017	median	2186	1090	1096	2370	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1017	median	2186	1090	1096	2370	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1017	median	2186	1090	1096	2370	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1017	median	2186	1090	1096	2370	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1017	median	2186	1090	1096	2370	0.0260858026487467	0.0219990026022791	0	0	TRUE	0.00408680004646757
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1017	median	2186	1090	1096	2370	0.0259067882905129	0.0193193021589241	0	0	TRUE	0.0065874861315888
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1017	median	2186	1090	1096	2370	0.0252267390928969	0.0206731942486523	0	0	TRUE	0.00455354484424455
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE205335	P1017	pctpos	2186	1406	780	2370	0.0309753159635325	0.00595694057270088	0	0	TRUE	0.0250183753908317
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE205335	P1017	pctpos	2186	1406	780	2370	0.0143179711022069	0	0	NA	TRUE	0.0143179711022069
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE205335	P1017	pctpos	2186	1406	780	2370	0.0102765691307952	0	0	NA	TRUE	0.0102765691307952
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE205335	P1017	pctpos	2186	1406	780	2370	0.004276582366884	0.00018956705566727	0	0	TRUE	0.00408701531121673
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE205335	P1017	pctpos	2186	1406	780	2370	0.000926467859767413	0.00010708357257777	0	0	TRUE	0.000819384287189643
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE205335	P1017	pctpos	2186	1406	780	2370	0.0246698707135293	0	0	NA	TRUE	0.0246698707135293
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE205335	P1017	pctpos	2186	1406	780	2370	0.0334448772005365	0	0	NA	TRUE	0.0334448772005365
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1017	pctpos	2186	1406	780	2370	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1017	pctpos	2186	1406	780	2370	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1017	pctpos	2186	1406	780	2370	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1017	pctpos	2186	1406	780	2370	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1017	pctpos	2186	1406	780	2370	0.0342447417577441	0.0136766704841351	0	0	TRUE	0.0205680712736089
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1017	pctpos	2186	1406	780	2370	0.0333912049546953	0.0116567913638017	0	0	TRUE	0.0217344135908936
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1017	pctpos	2186	1406	780	2370	0.0330475003699455	0.0126842091516753	0	0	TRUE	0.0203632912182702
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE205335	P1018	q4q1	1180	295	295	2546	0.0181163682250609	0.00256977186674909	0	0	TRUE	0.0155465963583119
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE205335	P1018	q4q1	1180	295	295	2546	0.0104316367146547	0.00112097678520645	0	0	TRUE	0.00931065992944827
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE205335	P1018	q4q1	1180	295	295	2546	0.00885727724542743	0.00037989335173675	0	0	TRUE	0.00847738389369068
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE205335	P1018	q4q1	1180	295	295	2546	0.00161621404024088	6.28668101995608e-05	0	0	TRUE	0.00155334723004132
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE205335	P1018	q4q1	1180	295	295	2546	0.000291733948867992	4.54363309120356e-05	0	0	TRUE	0.000246297617955957
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE205335	P1018	q4q1	1180	295	295	2546	0.0220126373941911	0	0	NA	TRUE	0.0220126373941911
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE205335	P1018	q4q1	1180	295	295	2546	0.0252777406760277	0	0	NA	TRUE	0.0252777406760277
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1018	q4q1	1180	295	295	2546	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1018	q4q1	1180	295	295	2546	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1018	q4q1	1180	295	295	2546	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1018	q4q1	1180	295	295	2546	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1018	q4q1	1180	295	295	2546	0.0188164335494036	0	0	NA	TRUE	0.0188164335494036
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1018	q4q1	1180	295	295	2546	0.0184292261294628	0	0	NA	TRUE	0.0184292261294628
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1018	q4q1	1180	295	295	2546	0.0181875167283419	0	0	NA	TRUE	0.0181875167283419
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE205335	P1018	median	1180	590	590	2546	0.025613115394737	0.0113921030282825	0	0	TRUE	0.0142210123664544
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE205335	P1018	median	1180	590	590	2546	0.0150308523991154	0.00621153376882561	0	0	TRUE	0.00881931863028977
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE205335	P1018	median	1180	590	590	2546	0.0124624620055702	0.00460922065894036	0	0	TRUE	0.00785324134662983
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE205335	P1018	median	1180	590	590	2546	0.00227238920688931	0.000787612383474786	0	0	TRUE	0.00148477682341453
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE205335	P1018	median	1180	590	590	2546	0.000424442490405894	0.000140818711369165	0	0	TRUE	0.000283623779036729
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE205335	P1018	median	1180	590	590	2546	0.0317818498130922	0.0130892053356218	0	0	TRUE	0.0186926444774703
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE205335	P1018	median	1180	590	590	2546	0.0364542152393107	0.0155735419808496	0	0	TRUE	0.0208806732584611
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1018	median	1180	590	590	2546	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1018	median	1180	590	590	2546	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1018	median	1180	590	590	2546	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1018	median	1180	590	590	2546	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1018	median	1180	590	590	2546	0.027255540414183	0.0234504099198433	0	0	TRUE	0.00380513049433967
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1018	median	1180	590	590	2546	0.0270774227390132	0.0250138338526777	0	0	TRUE	0.00206358888633548
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1018	median	1180	590	590	2546	0.0266088669823619	0.0230640849472956	0	0	TRUE	0.00354478203506637
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE205335	P1018	pctpos	1180	791	389	2546	0.0335272364742423	0	0	NA	TRUE	0.0335272364742423
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE205335	P1018	pctpos	1180	791	389	2546	0.0200101973581573	0.000848112954691137	0	0	TRUE	0.0191620844034661
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE205335	P1018	pctpos	1180	791	389	2546	0.0163393142306494	0	0	NA	TRUE	0.0163393142306494
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE205335	P1018	pctpos	1180	791	389	2546	0.00297230559323833	8.31913373651622e-05	0	0	TRUE	0.00288911425587317
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE205335	P1018	pctpos	1180	791	389	2546	0.000518919512799028	4.45630939397819e-05	0	0	TRUE	0.000474356418859246
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE205335	P1018	pctpos	1180	791	389	2546	0.039878163253245	0	0	NA	TRUE	0.039878163253245
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE205335	P1018	pctpos	1180	791	389	2546	0.0459207592466839	0	0	NA	TRUE	0.0459207592466839
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1018	pctpos	1180	791	389	2546	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1018	pctpos	1180	791	389	2546	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1018	pctpos	1180	791	389	2546	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1018	pctpos	1180	791	389	2546	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1018	pctpos	1180	791	389	2546	0.0363264230770613	0.0136872841642521	0	0	TRUE	0.0226391389128093
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1018	pctpos	1180	791	389	2546	0.0363458425785598	0.0151389805919394	0	0	TRUE	0.0212068619866205
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1018	pctpos	1180	791	389	2546	0.0356333242661041	0.0133902976128302	0	0	TRUE	0.0222430266532739
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE205335	P1025	q4q1	980	245	245	128	0.00319080443389016	0.00273521134185286	0	0	TRUE	0.000455593092037297
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE205335	P1025	q4q1	980	245	245	128	0.00103405812899588	0.000785841189594673	0	0	TRUE	0.000248216939401205
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE205335	P1025	q4q1	980	245	245	128	0.00164134618520324	0.00144072108096255	0	0	TRUE	0.000200625104240687
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE205335	P1025	q4q1	980	245	245	128	0.000596151827099604	0.000522453500310649	0	0	TRUE	7.36983267889545e-05
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE205335	P1025	q4q1	980	245	245	128	0	0	NA	NA	FALSE	0
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE205335	P1025	q4q1	980	245	245	128	0	0.00113955714331847	NA	0	TRUE	-0.00113955714331847
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE205335	P1025	q4q1	980	245	245	128	0	0.00129552653918779	NA	0	TRUE	-0.00129552653918779
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1025	q4q1	980	245	245	128	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1025	q4q1	980	245	245	128	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1025	q4q1	980	245	245	128	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1025	q4q1	980	245	245	128	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1025	q4q1	980	245	245	128	0.00733970154801057	0.00773623531441101	0	0	TRUE	-0.000396533766400445
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1025	q4q1	980	245	245	128	0.00181414103758275	0.00269801096051165	0	0	TRUE	-0.000883869922928905
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1025	q4q1	980	245	245	128	0.00596877351806398	0.00662025782718107	0	0	TRUE	-0.000651484309117096
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE205335	P1025	median	980	490	490	128	0.00219292326437322	0.00188015596214545	0	0	TRUE	0.000312767302227775
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE205335	P1025	median	980	490	490	128	0.000813749233743697	0.00060396206132589	0	0	TRUE	0.000209787172417807
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE205335	P1025	median	980	490	490	128	0.00113267832607473	0.00103809761432924	0	0	TRUE	9.45807117454906e-05
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE205335	P1025	median	980	490	490	128	0.000411982967901292	0.000377127333036582	0	0	TRUE	3.48556348647101e-05
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE205335	P1025	median	980	490	490	128	0	0	NA	NA	FALSE	0
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE205335	P1025	median	980	490	490	128	0.000246250122228404	0.000493861485747557	0	0	TRUE	-0.000247611363519153
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE205335	P1025	median	980	490	490	128	0.000280306402708963	0.000561783922008666	0	0	TRUE	-0.000281477519299704
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1025	median	980	490	490	128	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1025	median	980	490	490	128	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1025	median	980	490	490	128	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1025	median	980	490	490	128	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1025	median	980	490	490	128	0.00464059310349821	0.00479395892458172	0	0	TRUE	-0.000153365821083501
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1025	median	980	490	490	128	0.00144807564348686	0.0017150171169996	0	0	TRUE	-0.000266941473512739
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1025	median	980	490	490	128	0.00399130746566244	0.00428595879719761	0	0	TRUE	-0.00029465133153517
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE205335	P1025	pctpos	980	910	70	128	0.00398700944436492	8.47022957237617e-05	0	0	TRUE	0.00390230714864116
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE205335	P1025	pctpos	980	910	70	128	0.00144896674411992	0	0	NA	TRUE	0.00144896674411992
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE205335	P1025	pctpos	980	910	70	128	0.00213578830296907	3.34054342066948e-05	0	0	TRUE	0.00210238286876237
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE205335	P1025	pctpos	980	910	70	128	0.000777010558905795	1.20128522817754e-05	0	0	TRUE	0.000764997706624019
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE205335	P1025	pctpos	980	910	70	128	0	0	NA	NA	FALSE	0
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE205335	P1025	pctpos	980	910	70	128	0.000829037905753461	0	0	NA	TRUE	0.000829037905753461
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE205335	P1025	pctpos	980	910	70	128	0.000943179957676253	0	0	NA	TRUE	0.000943179957676253
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1025	pctpos	980	910	70	128	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1025	pctpos	980	910	70	128	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1025	pctpos	980	910	70	128	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1025	pctpos	980	910	70	128	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1025	pctpos	980	910	70	128	0.00876707745225869	0.000599400634521928	0	0	TRUE	0.00816767681773676
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1025	pctpos	980	910	70	128	0.00304436816777156	0.000107096812901843	0	0	TRUE	0.00293727135486972
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1025	pctpos	980	910	70	128	0.00769574475884894	0.000411235486081446	0	0	TRUE	0.0072845092727675
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE205335	P1027	q4q1	1318	329	329	2619	0.0164126097635795	0.00214280906410922	0	0	TRUE	0.0142698006994703
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE205335	P1027	q4q1	1318	329	329	2619	0.00897554400088166	0.00237948752896562	0	0	TRUE	0.00659605647191603
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE205335	P1027	q4q1	1318	329	329	2619	0.00858834621238088	0.00272314692411973	0	0	TRUE	0.00586519928826115
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE205335	P1027	q4q1	1318	329	329	2619	0.00220208180967625	0.000658161620357177	0	0	TRUE	0.00154392018931908
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE205335	P1027	q4q1	1318	329	329	2619	0.00781385034241442	0	0	NA	TRUE	0.00781385034241442
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE205335	P1027	q4q1	1318	329	329	2619	0.0104809587232034	0	0	NA	TRUE	0.0104809587232034
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE205335	P1027	q4q1	1318	329	329	2619	0.0168078124177548	0	0	NA	TRUE	0.0168078124177548
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1027	q4q1	1318	329	329	2619	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1027	q4q1	1318	329	329	2619	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1027	q4q1	1318	329	329	2619	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1027	q4q1	1318	329	329	2619	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1027	q4q1	1318	329	329	2619	0.0345609978817794	0.03476480257045	0	0	TRUE	-0.000203804688670629
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1027	q4q1	1318	329	329	2619	0.0322241915945344	0.0296092221309576	0	0	TRUE	0.00261496946357683
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1027	q4q1	1318	329	329	2619	0.0320160631807803	0.0305449024241787	0	0	TRUE	0.00147116075660161
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE205335	P1027	median	1318	659	659	2619	0.0243603995320488	0.013800738383657	0	0	TRUE	0.0105596611483918
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE205335	P1027	median	1318	659	659	2619	0.0143243089459402	0.00892340037715085	0	0	TRUE	0.00540090856878933
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE205335	P1027	median	1318	659	659	2619	0.0132677458892008	0.0086292988770503	0	0	TRUE	0.00463844701215046
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE205335	P1027	median	1318	659	659	2619	0.00343657257637469	0.0021594634492159	0	0	TRUE	0.00127710912715878
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE205335	P1027	median	1318	659	659	2619	0.0130203132974263	0.00811047340342369	0	0	TRUE	0.00490983989400259
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE205335	P1027	median	1318	659	659	2619	0.0173363958789998	0.010980754837353	0	0	TRUE	0.00635564104164683
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE205335	P1027	median	1318	659	659	2619	0.0273258956361798	0.0180095838653958	0	0	TRUE	0.00931631177078394
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1027	median	1318	659	659	2619	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1027	median	1318	659	659	2619	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1027	median	1318	659	659	2619	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1027	median	1318	659	659	2619	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1027	median	1318	659	659	2619	0.0484124692129469	0.0490111805342948	0	0	TRUE	-0.000598711321347915
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1027	median	1318	659	659	2619	0.0459648367771437	0.044193198561841	0	0	TRUE	0.00177163821530262
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1027	median	1318	659	659	2619	0.0458101256961761	0.0453689474571367	0	0	TRUE	0.000441178239039358
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE205335	P1027	pctpos	1318	1029	289	2619	0.0368249884455327	0	0	NA	TRUE	0.0368249884455327
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE205335	P1027	pctpos	1318	1029	289	2619	0.0220938947243837	0.00087868712987187	0	0	TRUE	0.0212152075945118
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE205335	P1027	pctpos	1318	1029	289	2619	0.0204685446503324	0.0012523135383226	0	0	TRUE	0.0192162311120098
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE205335	P1027	pctpos	1318	1029	289	2619	0.00529533657092436	0.000300716067715941	0	0	TRUE	0.00499462050320842
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE205335	P1027	pctpos	1318	1029	289	2619	0.0202746418090536	0	0	NA	TRUE	0.0202746418090536
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE205335	P1027	pctpos	1318	1029	289	2619	0.0269987151037381	0	0	NA	TRUE	0.0269987151037381
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE205335	P1027	pctpos	1318	1029	289	2619	0.0425677090690126	0	0	NA	TRUE	0.0425677090690126
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1027	pctpos	1318	1029	289	2619	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1027	pctpos	1318	1029	289	2619	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1027	pctpos	1318	1029	289	2619	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1027	pctpos	1318	1029	289	2619	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1027	pctpos	1318	1029	289	2619	0.0759154918783164	0.0210024056958603	0	0	TRUE	0.0549130861824562
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1027	pctpos	1318	1029	289	2619	0.0721627598024966	0.0175266041289056	0	0	TRUE	0.0546361556735911
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1027	pctpos	1318	1029	289	2619	0.0719560183838198	0.0181906146252045	0	0	TRUE	0.0537654037586153
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE205335	P1030	q4q1	603	150	150	140	0.0080707683853498	0	0	NA	TRUE	0.0080707683853498
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE205335	P1030	q4q1	603	150	150	140	0.00173449362360252	0	0	NA	TRUE	0.00173449362360252
