method	set	patient	cohort	quartile	cldn4_pct	score
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	LX255B	GSE123902	Q2	35.0877192982456	0.0915388924412237
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	LX653	GSE123902	Q4	71.7241379310345	0.307261955503064
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	LX661	GSE123902	Q3	58.974358974359	0.123060224498619
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	LX666	GSE123902	Q3	67.175572519084	0.0566884502539403
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	LX675	GSE123902	Q1	31.3915857605178	0.132047023052831
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	LX676	GSE123902	Q2	42.1768707482993	0.152014382470799
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	LX679	GSE123902	Q2	43.2595573440644	0.242640431892842
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	LX680	GSE123902	Q4	73.2558139534884	0.0270216581764865
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	LX681	GSE123902	Q3	63.2974316487158	0.18069912515234
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	LX682	GSE123902	Q1	18.7648456057007	0.179933344385965
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	LX684	GSE123902	Q4	72.8323699421965	0.158991892145953
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	LX699	GSE123902	Q1	15.2173913043478	0.1090425129464
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	LX701	GSE123902	Q1	11.1111111111111	0.00563428158100806
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	BRONCHO_11	GSE131907	Q2	80.7881773399015	0.163940538362771
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	BRONCHO_58	GSE131907	Q2	72.1739130434783	0.195809912223321
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	EBUS_06	GSE131907	Q2	71.1635750421585	0.11619227006311
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	EBUS_10	GSE131907	Q3	84.4686648501363	0.123225999374477
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	EBUS_12	GSE131907	Q3	88.3268482490272	0.143738018324491
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	EBUS_13	GSE131907	Q1	0.265957446808511	0.0376249316622477
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	EBUS_15	GSE131907	Q1	47.265625	0.157214009367337
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	EBUS_19	GSE131907	Q4	94.0092165898618	0.18875391979536
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	EBUS_28	GSE131907	Q4	96.3362068965517	0.143417828863101
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	EBUS_49	GSE131907	Q1	49.1228070175439	0.082857050358827
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	EBUS_51	GSE131907	Q3	85.3696498054475	0.195485093874314
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	NS_02	GSE131907	Q1	58.5635359116022	0.11599169077441
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	NS_03	GSE131907	Q4	93.1441208993734	0.112021188395186
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	NS_04	GSE131907	Q4	89.3409275834011	0.129904616308631
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	NS_06	GSE131907	Q1	60.2409638554217	0.058169091954979
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	NS_07	GSE131907	Q4	90.407204385278	0.173720139217231
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	NS_12	GSE131907	Q3	86.3393810032017	0.143217224729866
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	NS_13	GSE131907	Q2	72.4112426035503	0.154730423474332
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	NS_16	GSE131907	Q1	11.3924050632911	0.124695631510738
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	NS_17	GSE131907	Q3	88.2194244604317	0.0840599892247899
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	NS_19	GSE131907	Q2	67.1523178807947	0.126855993898458
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	P0031	GSE205335	Q2	59.2476489028213	0.17809809625036
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1006	GSE205335	Q3	74.1809672386896	0.123531091962719
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1015	GSE205335	Q1	41.5807560137457	0.163110220747982
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1016	GSE205335	Q4	82.6461769115442	0.0393801630923802
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1017	GSE205335	Q3	64.3183897529735	0.236384443774458
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1018	GSE205335	Q3	67.0338983050848	0.185145285771027
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1025	GSE205335	Q4	92.8571428571429	0.00931700894490466
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1027	GSE205335	Q3	78.0728376327769	0.225381582471791
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1030	GSE205335	Q3	61.6915422885572	0.199119344701674
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1037	GSE205335	Q4	86.0528466357941	0.0281992294242815
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1056	GSE205335	Q2	49.7066219614418	0.084553603315219
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1062	GSE205335	Q1	45.2127659574468	0.154903571276631
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1063	GSE205335	Q1	35.1145038167939	-0.0192294191158424
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1072	GSE205335	Q2	58.8669950738916	0.095853320379457
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1076	GSE205335	Q2	59.3639575971732	0.107829032142486
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1079	GSE205335	Q2	51.3812154696133	0.20526952859322
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1084	GSE205335	Q4	86.734693877551	0.217526811275199
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1089	GSE205335	Q4	87.7704609595484	0.131007567130824
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1090	GSE205335	Q1	38.1625441696113	0.130264002287665
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1115	GSE205335	Q4	88.8829928362961	0.0293272187657476
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1119	GSE205335	Q1	36.088379705401	0.139711277057072
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	TD1	GSE189357	Q3	56.1299176578225	0.206970640853538
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	TD2	GSE189357	Q1	35.6255178127589	0.17164172766273
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	TD3	GSE189357	Q3	48.0421686746988	0.301302083975142
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	TD4	GSE189357	Q1	30.3462321792261	0.259242608565891
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	TD5	GSE189357	Q2	36.8663594470046	0.254453188215432
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	TD6	GSE189357	Q4	63.5012386457473	0.191173199753632
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	TD7	GSE189357	Q1	36.6313309776207	0.151223040423646
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	TD8	GSE189357	Q2	45.3385672227674	0.16914101250178
ssgsea	GOBP_TIGHT_JUNCTION_ORGANIZATION	TD9	GSE189357	Q4	78.5641235426468	0.170644995965605
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	LX255B	GSE123902	Q2	35.0877192982456	0.0526989761566114
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	LX653	GSE123902	Q4	71.7241379310345	0.308268181260396
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	LX661	GSE123902	Q3	58.974358974359	0.0759101436620461
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	LX666	GSE123902	Q3	67.175572519084	-0.00704998983892664
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	LX675	GSE123902	Q1	31.3915857605178	0.124488403465039
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	LX676	GSE123902	Q2	42.1768707482993	0.121286790076055
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	LX679	GSE123902	Q2	43.2595573440644	0.234222827275268
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	LX680	GSE123902	Q4	73.2558139534884	0.00611806912643281
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	LX681	GSE123902	Q3	63.2974316487158	0.169333287595942
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	LX682	GSE123902	Q1	18.7648456057007	0.161028882463527
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	LX684	GSE123902	Q4	72.8323699421965	0.0755462496126227
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	LX699	GSE123902	Q1	15.2173913043478	0.144375718777163
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	LX701	GSE123902	Q1	11.1111111111111	0.0325078284736877
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	BRONCHO_11	GSE131907	Q2	80.7881773399015	0.100532804132314
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	BRONCHO_58	GSE131907	Q2	72.1739130434783	0.231187990213183
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	EBUS_06	GSE131907	Q2	71.1635750421585	0.137874171290152
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	EBUS_10	GSE131907	Q3	84.4686648501363	0.121069679765165
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	EBUS_12	GSE131907	Q3	88.3268482490272	0.169170732200869
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	EBUS_13	GSE131907	Q1	0.265957446808511	-0.0348844111986058
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	EBUS_15	GSE131907	Q1	47.265625	0.0939695485141457
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	EBUS_19	GSE131907	Q4	94.0092165898618	0.154721677430666
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	EBUS_28	GSE131907	Q4	96.3362068965517	0.0954093067800177
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	EBUS_49	GSE131907	Q1	49.1228070175439	0.0487142819477571
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	EBUS_51	GSE131907	Q3	85.3696498054475	0.182160066478758
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	NS_02	GSE131907	Q1	58.5635359116022	0.135880304573625
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	NS_03	GSE131907	Q4	93.1441208993734	0.0739348417022373
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	NS_04	GSE131907	Q4	89.3409275834011	0.165276244388967
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	NS_06	GSE131907	Q1	60.2409638554217	0.0218719465585889
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	NS_07	GSE131907	Q4	90.407204385278	0.172089644627353
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	NS_12	GSE131907	Q3	86.3393810032017	0.108703135106397
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	NS_13	GSE131907	Q2	72.4112426035503	0.130014037609819
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	NS_16	GSE131907	Q1	11.3924050632911	0.0585934263095521
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	NS_17	GSE131907	Q3	88.2194244604317	0.0932117290003743
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	NS_19	GSE131907	Q2	67.1523178807947	0.14111556006758
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P0031	GSE205335	Q2	59.2476489028213	0.121886636481055
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1006	GSE205335	Q3	74.1809672386896	0.145115547472955
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1015	GSE205335	Q1	41.5807560137457	0.10502509107118
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1016	GSE205335	Q4	82.6461769115442	0.0934701489097527
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1017	GSE205335	Q3	64.3183897529735	0.217997290142239
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1018	GSE205335	Q3	67.0338983050848	0.20366608373451
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1025	GSE205335	Q4	92.8571428571429	0.0804952823538518
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1027	GSE205335	Q3	78.0728376327769	0.186210800053812
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1030	GSE205335	Q3	61.6915422885572	0.189462595481398
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1037	GSE205335	Q4	86.0528466357941	0.0322007942547627
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1056	GSE205335	Q2	49.7066219614418	0.0771291512729038
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1062	GSE205335	Q1	45.2127659574468	0.134922237521517
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1063	GSE205335	Q1	35.1145038167939	-0.0463148748203479
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1072	GSE205335	Q2	58.8669950738916	0.0922883326666854
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1076	GSE205335	Q2	59.3639575971732	0.0935773838592378
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1079	GSE205335	Q2	51.3812154696133	0.156179217122257
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1084	GSE205335	Q4	86.734693877551	0.227441953984938
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1089	GSE205335	Q4	87.7704609595484	0.105816982008233
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1090	GSE205335	Q1	38.1625441696113	0.134309974563616
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1115	GSE205335	Q4	88.8829928362961	0.0480881656450127
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	P1119	GSE205335	Q1	36.088379705401	0.123288202057155
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	TD1	GSE189357	Q3	56.1299176578225	0.159647836793135
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	TD2	GSE189357	Q1	35.6255178127589	0.099593231728504
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	TD3	GSE189357	Q3	48.0421686746988	0.292308769231691
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	TD4	GSE189357	Q1	30.3462321792261	0.234969721553987
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	TD5	GSE189357	Q2	36.8663594470046	0.219642941263061
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	TD6	GSE189357	Q4	63.5012386457473	0.142809399623443
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	TD7	GSE189357	Q1	36.6313309776207	0.108127078063546
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	TD8	GSE189357	Q2	45.3385672227674	0.10598937014014
ssgsea	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	TD9	GSE189357	Q4	78.5641235426468	0.131258905761473
