interaction_name	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	ligand_class	pair_origin	method	n_sender_high	n_receiver_high	ligand_mean_high	receptor_mean_high	ligand_prop_high	receptor_prop_high	detected_high	score_high	n_sender_low	n_receiver_low	ligand_mean_low	receptor_mean_low	ligand_prop_low	receptor_prop_low	detected_low	score_low	delta	pass_either	cohort	patient	destination	rule
ICAM1_ITGAL	other	Adhesion by ICAM	ICAM1	ITGAL	ICAM1	ITGAL	other	cellphonedb_v5_interactors	liana_cpdb	68	809	0.47116732597351074	0.15134909749031067	0.5882353186607361	0.10259579867124557	True	0.3112582117319107	68	809	0.12414668500423431	0.15134909749031067	0.14705882966518402	0.10259579867124557	True	0.1377478912472725	0.17351032048463821	True	GSE131907	P1011	TNK	tertile
ICAM1_ITGAL+ITGB2	other	Adhesion by ICAM	ICAM1	ITGAL+ITGB2	ICAM1	ITGAL|ITGB2	other	cellphonedb_v5_interactors	liana_cpdb	68	809	0.47116732597351074	0.15134909749031067	0.5882353186607361	0.10259579867124557	True	0.3112582117319107	68	809	0.12414668500423431	0.15134909749031067	0.14705882966518402	0.10259579867124557	True	0.1377478912472725	0.17351032048463821	True	GSE131907	P1011	TNK	tertile
ICAM1_SPN	other	Adhesion by ICAM	ICAM1	SPN	ICAM1	SPN	other	cellphonedb_v5_interactors	liana_cpdb	68	809	0.47116732597351074	0.25616323947906494	0.5882353186607361	0.1681087762117386	True	0.36366528272628784	68	809	0.12414668500423431	0.25616323947906494	0.14705882966518402	0.1681087762117386	True	0.19015496224164963	0.17351032048463821	True	GSE131907	P1011	TNK	tertile
ICAM3_ITGAL+ITGB2	other	Adhesion by ICAM	ICAM3	ITGAL+ITGB2	ICAM3	ITGAL|ITGB2	other	cellphonedb_v5_interactors	liana_cpdb	68	809	0.20125864446163177	0.15134909749031067	0.36764705181121826	0.10259579867124557	True	0.17630387097597122	68	809	0.2478865683078766	0.15134909749031067	0.27941176295280457	0.10259579867124557	True	0.19961783289909363	-0.023313961923122406	True	GSE131907	P1011	TNK	tertile
ICAM4_ITGAL+ITGB2	other	Adhesion by ICAM	ICAM4	ITGAL+ITGB2	ICAM4	ITGAL|ITGB2	other	cellphonedb_v5_interactors	liana_cpdb	68	809	0.026867613196372986	0.15134909749031067	0.11764705926179886	0.10259579867124557	True	0.08910835534334183	68	809	0.004855128936469555	0.15134909749031067	0.014705882407724857	0.10259579867124557	False	0.0	0.08910835534334183	True	GSE131907	P1011	TNK	tertile
IGFBP3_TMEM219	other	Signaling by Insulin-like growth factor	IGFBP3	TMEM219	IGFBP3	TMEM219	other	cellphonedb_v5_interactors	liana_cpdb	68	809	0.7512869238853455	0.35892176628112793	0.6176470518112183	0.23733003437519073	True	0.5551043450832367	68	809	0.40347152948379517	0.35892176628112793	0.25	0.23733003437519073	True	0.38119664788246155	0.17390769720077515	True	GSE131907	P1011	TNK	tertile
IL7_IL2RG+IL7R	other	Signaling by Interleukin	IL7	IL2RG+IL7R	IL7	IL2RG|IL7R	other	cellphonedb_v5_interactors	liana_cpdb	68	809	0.031074997037649155	0.8532835841178894	0.11764705926179886	0.5030902624130249	True	0.4421792905777693	68	809	0.014906460419297218	0.8532835841178894	0.029411764815449715	0.5030902624130249	False	0.0	0.4421792905777693	True	GSE131907	P1011	TNK	tertile
ITGAV+ITGB1_ADGRE5	other	Signaling by Integrin	ITGAV+ITGB1	ADGRE5	ITGAV|ITGB1	ADGRE5	other	cellphonedb_v5_interactors	liana_cpdb	68	809	0.33530837297439575	0.26132193207740784	0.5441176295280457	0.16934487223625183	True	0.2983151525259018	68	809	0.22229520976543427	0.26132193207740784	0.2647058963775635	0.16934487223625183	True	0.24180857092142105	0.05650658160448074	True	GSE131907	P1011	TNK	tertile
JAG1_CD46	other		JAG1	CD46	JAG1	CD46	other	cellphonedb_v5_interactors	liana_cpdb	68	809	0.05232495069503784	0.2134331315755844	0.14705882966518402	0.14462299644947052	True	0.13287904113531113	68	809	0.006109945476055145	0.2134331315755844	0.014705882407724857	0.14462299644947052	False	0.0	0.13287904113531113	True	GSE131907	P1011	TNK	tertile
LGALS9_P4HB	other	Signaling by Galectin	LGALS9	P4HB	LGALS9	P4HB	inhibitory	cellphonedb_v5_interactors	liana_cpdb	68	809	0.510208785533905	0.3464803695678711	0.6764705777168274	0.23238566517829895	True	0.42834457755088806	68	809	0.37668997049331665	0.3464803695678711	0.3970588147640228	0.23238566517829895	True	0.36158517003059387	0.06675940752029419	True	GSE131907	P1011	TNK	tertile
LIPA_RORA	other	Signaling by Cholesterol	LIPA	RORA	LIPA	RORA	other	cellphonedb_v5_interactors	liana_cpdb	68	809	0.10579856485128403	0.46451377868652344	0.23529411852359772	0.28430160880088806	True	0.28515617176890373	68	809	0.06645283102989197	0.46451377868652344	0.13235294818878174	0.28430160880088806	True	0.2654833048582077	0.01967286691069603	True	GSE131907	P1011	TNK	tertile
LPAR1_ADGRE5	other	Signaling by Lysophosphatidic acid receptor	LPAR1	ADGRE5	LPAR1	ADGRE5	other	cellphonedb_v5_interactors	liana_cpdb	68	809	0.05125131085515022	0.26132193207740784	0.1764705926179886	0.16934487223625183	True	0.15628662146627903	68	809	0.01947997510433197	0.26132193207740784	0.029411764815449715	0.16934487223625183	False	0.0	0.15628662146627903	True	GSE131907	P1011	TNK	tertile
LPAR2_ADGRE5	other	Signaling by Lysophosphatidic acid receptor	LPAR2	ADGRE5	LPAR2	ADGRE5	other	cellphonedb_v5_interactors	liana_cpdb	68	809	0.07977853715419769	0.26132193207740784	0.20588235557079315	0.16934487223625183	True	0.17055023461580276	68	809	0.005437037907540798	0.26132193207740784	0.014705882407724857	0.16934487223625183	False	0.0	0.17055023461580276	True	GSE131907	P1011	TNK	tertile
LPAR3_ADGRE5	other	Signaling by Lysophosphatidic acid receptor	LPAR3	ADGRE5	LPAR3	ADGRE5	other	cellphonedb_v5_interactors	liana_cpdb	68	809	0.07559744268655777	0.26132193207740784	0.1764705926179886	0.16934487223625183	True	0.1684596873819828	68	809	0.015018317848443985	0.26132193207740784	0.029411764815449715	0.16934487223625183	False	0.0	0.1684596873819828	True	GSE131907	P1011	TNK	tertile
PODXL2_SELL	other	Signaling by Podocalyxin-like protein	PODXL2	SELL	PODXL2	SELL	other	cellphonedb_v5_interactors	liana_cpdb	68	809	0.15725891292095184	0.6335747838020325	0.3529411852359772	0.36835598945617676	True	0.39541684836149216	68	809	0.0812070220708847	0.6335747838020325	0.10294117778539658	0.36835598945617676	True	0.3573909029364586	0.03802594542503357	True	GSE131907	P1011	TNK	tertile
PPIA_BSG	other		PPIA	BSG	PPIA	BSG	other	cellphonedb_v5_interactors	liana_cpdb	68	809	2.2539806365966797	0.36674436926841736	0.970588207244873	0.2360939383506775	True	1.3103625029325485	68	809	2.491014242172241	0.36674436926841736	0.9264705777168274	0.2360939383506775	True	1.4288793057203293	-0.11851680278778076	True	GSE131907	P1011	TNK	tertile
PTGES_PTGER4	other	Signaling by Prostaglandin	PTGES	PTGER4	PTGES	PTGER4	other	cellphonedb_v5_interactors	liana_cpdb	68	809	0.16840265691280365	0.5212258696556091	0.3235294222831726	0.31644004583358765	True	0.3448142632842064	68	809	0.09223058074712753	0.5212258696556091	0.1617647111415863	0.31644004583358765	True	0.30672822520136833	0.03808603808283806	True	GSE131907	P1011	TNK	tertile
PTGES2_PTGER4	other	Signaling by Prostaglandin	PTGES2	PTGER4	PTGES2	PTGER4	other	cellphonedb_v5_interactors	liana_cpdb	68	809	0.33567890524864197	0.5212258696556091	0.5588235259056091	0.31644004583358765	True	0.42845238745212555	68	809	0.277268648147583	0.5212258696556091	0.3235294222831726	0.31644004583358765	True	0.39924725890159607	0.02920512855052948	True	GSE131907	P1011	TNK	tertile
PTGES3_PTGER4	other	Signaling by Prostaglandin	PTGES3	PTGER4	PTGES3	PTGER4	other	cellphonedb_v5_interactors	liana_cpdb	68	809	1.195648431777954	0.5212258696556091	0.8823529481887817	0.31644004583358765	True	0.8584371507167816	68	809	1.2758979797363281	0.5212258696556091	0.7352941036224365	0.31644004583358765	True	0.8985619246959686	-0.04012477397918701	True	GSE131907	P1011	TNK	tertile
PVR_CD96	other	Signaling by Poliovirus receptor	PVR	CD96	PVR	CD96	barrier|inhibitory	cellphonedb_v5_interactors	liana_cpdb	68	809	0.14683999121189117	0.4118790030479431	0.3382352888584137	0.2632880210876465	True	0.27935949712991714	68	809	0.04222346842288971	0.4118790030479431	0.11764705926179886	0.2632880210876465	True	0.2270512357354164	0.05230826139450073	True	GSE131907	P1011	TNK	tertile
PVR_TIGIT	other	Signaling by Poliovirus receptor	PVR	TIGIT	PVR	TIGIT	barrier|inhibitory	cellphonedb_v5_interactors	liana_cpdb	68	809	0.14683999121189117	0.4305966794490814	0.3382352888584137	0.2336217612028122	True	0.2887183353304863	68	809	0.04222346842288971	0.4305966794490814	0.11764705926179886	0.2336217612028122	True	0.23641007393598557	0.05230826139450073	True	GSE131907	P1011	TNK	tertile
SEMA4D_PTPRC	other	Signaling by Semaphorin	SEMA4D	PTPRC	SEMA4D	PTPRC	other	cellphonedb_v5_interactors	liana_cpdb	68	809	0.050782736390829086	1.4708092212677002	0.14705882966518402	0.7577255964279175	True	0.7607959788292646	68	809	0.009947247803211212	1.4708092212677002	0.029411764815449715	0.7577255964279175	False	0.0	0.7607959788292646	True	GSE131907	P1011	TNK	tertile
TNF_TNFRSF1B	other	Signaling by Tumor necrosis factor	TNF	TNFRSF1B	TNF	TNFRSF1B	attack	cellphonedb_v5_interactors	liana_cpdb	68	809	0.1266847848892212	0.1923990100622177	0.20588235557079315	0.12360939383506775	True	0.15954189747571945	68	809	0.03376341238617897	0.1923990100622177	0.04411764815449715	0.12360939383506775	False	0.0	0.15954189747571945	True	GSE131907	P1011	TNK	tertile
TNFSF12_TNFRSF25	other	Signaling by Tumor necrosis factor	TNFSF12	TNFRSF25	TNFSF12	TNFRSF25	other	cellphonedb_v5_interactors	liana_cpdb	68	809	0.09941868484020233	0.2084297388792038	0.30882352590560913	0.14338690042495728	True	0.15392421185970306	68	809	0.03061080351471901	0.2084297388792038	0.05882352963089943	0.14338690042495728	False	0.0	0.15392421185970306	True	GSE131907	P1011	TNK	tertile
CCL20_CCR6	CCL	Secreted Signaling	CCL20	CCR6	CCL20	CCR6	other	cellchatdb_v2	cellchat	129	176	0.07069849967956543	0.11561545729637146	0.356589138507843	0.17045454680919647	True	0.016084730730617166	128	176	0.08116287738084793	0.11561545729637146	0.3203125	0.17045454680919647	True	0.01842164068786781	-0.002336909957250645	True	GSE131907	P1012	B	median
TNFSF14_TNFRSF14	LIGHT	Secreted Signaling	TNFSF14	TNFRSF14	TNFSF14	TNFRSF14	other	cellchatdb_v2	cellchat	129	176	0.0040173656307160854	0.1962956190109253	0.12403100728988647	0.23863635957241058	True	0.0015746989588353165	128	176	0.0	0.1962956190109253	0.0234375	0.23863635957241058	False	0.0	0.0015746989588353165	True	GSE131907	P1012	B	median
TNFSF13B_TNFRSF17	BAFF	Secreted Signaling	TNFSF13B	TNFRSF17	TNFSF13B	TNFRSF17	other	cellchatdb_v2	cellchat	129	176	0.05909260734915733	0.055735938251018524	0.3178294599056244	0.14772726595401764	True	0.006544057052698745	128	176	0.04294966906309128	0.055735938251018524	0.28125	0.14772726595401764	True	0.004764867543583531	0.001779189509115214	True	GSE131907	P1012	B	median
TNFSF13B_TNFRSF13B	BAFF	Secreted Signaling	TNFSF13B	TNFRSF13B	TNFSF13B	TNFRSF13B	other	cellchatdb_v2	cellchat	129	176	0.05909260734915733	0.13905054330825806	0.3178294599056244	0.1875	True	0.016168017666759484	128	176	0.04294966906309128	0.13905054330825806	0.28125	0.1875	True	0.011803366104626942	0.0043646515621325425	True	GSE131907	P1012	B	median
TNFSF13B_TNFRSF13C	BAFF	Secreted Signaling	TNFSF13B	TNFRSF13C	TNFSF13B	TNFRSF13C	other	cellchatdb_v2	cellchat	129	176	0.05909260734915733	0.41183382272720337	0.3178294599056244	0.34090909361839294	True	0.04641359521330856	128	176	0.04294966906309128	0.41183382272720337	0.28125	0.34090909361839294	True	0.034167533488339785	0.012246061724968775	True	GSE131907	P1012	B	median
SPP1_CD44	SPP1	Secreted Signaling	SPP1	CD44	SPP1	CD44	other	cellchatdb_v2	cellchat	129	176	0.9332500100135803	0.6252202987670898	1.0	0.4829545319080353	True	0.5385269327811982	128	176	0.8500556945800781	0.6252202987670898	0.8671875	0.4829545319080353	True	0.5152559027464854	0.02327103003471287	True	GSE131907	P1012	B	median
RETN_CAP1	RESISTIN	Secreted Signaling	RETN	CAP1	RETN	CAP1	other	cellchatdb_v2	cellchat	129	176	0.008170184679329395	0.33188167214393616	0.1472868174314499	0.3011363744735718	True	0.0053938180581257255	128	176	0.0	0.33188167214393616	0.078125	0.3011363744735718	False	0.0	0.0053938180581257255	True	GSE131907	P1012	B	median
MDK_NCL	MK	Secreted Signaling	MDK	NCL	MDK	NCL	other	cellchatdb_v2	cellchat	129	176	2.84580397605896	0.31591442227363586	1.0	0.3068181872367859	True	0.6426096548936284	128	176	2.433468818664551	0.31591442227363586	0.9375	0.3068181872367859	True	0.6059168886693749	0.03669276622425355	True	GSE131907	P1012	B	median
LGALS9_CD45	GALECTIN	Secreted Signaling	LGALS9	PTPRC	LGALS9	PTPRC	inhibitory	cellchatdb_v2	cellchat	129	176	1.052518606185913	0.49063724279403687	0.9689922332763672	0.3806818127632141	True	0.508070026083039	128	176	0.8807935118675232	0.49063724279403687	0.8359375	0.3806818127632141	True	0.46360570048926664	0.044464325593772336	True	GSE131907	P1012	B	median
BAG6_NCR3-PS	BAG	Secreted Signaling	BAG6	NCR3	BAG6	NCR3	other	cellchatdb_v2	cellchat	129	176	0.411774218082428	0.005435032770037651	0.8294573426246643	0.10227272659540176	True	0.004456067324163711	128	176	0.3077688217163086	0.005435032770037651	0.6953125	0.10227272659540176	True	0.0033343124301674592	0.0011217548939962516	True	GSE131907	P1012	B	median
LGALS9_CD44	GALECTIN	Secreted Signaling	LGALS9	CD44	LGALS9	CD44	inhibitory	cellchatdb_v2	cellchat	129	176	1.052518606185913	0.6252202987670898	0.9689922332763672	0.4829545319080353	True	0.5682419493400795	128	176	0.8807935118675232	0.6252202987670898	0.8359375	0.4829545319080353	True	0.5241222356162893	0.0441197137237902	True	GSE131907	P1012	B	median
FN1_CD44	FN1	ECM-Receptor	FN1	CD44	FN1	CD44	other	cellchatdb_v2	cellchat	129	176	0.6412155032157898	0.6252202987670898	0.8759689927101135	0.4829545319080353	True	0.44500002932013744	128	176	0.6208187341690063	0.6252202987670898	0.75	0.4829545319080353	True	0.43703106588626006	0.007968963433877374	True	GSE131907	P1012	B	median
COL1A1_CD44	COLLAGEN	ECM-Receptor	COL1A1	CD44	COL1A1	CD44	other	cellchatdb_v2	cellchat	129	176	0.6564564108848572	0.6252202987670898	0.8139534592628479	0.4829545319080353	True	0.45080888200081637	128	176	0.5028799772262573	0.6252202987670898	0.6953125	0.4829545319080353	True	0.38605919928800986	0.06474968271280651	True	GSE131907	P1012	B	median
COL4A1_CD44	COLLAGEN	ECM-Receptor	COL4A1	CD44	COL4A1	CD44	other	cellchatdb_v2	cellchat	129	176	0.0	0.6252202987670898	0.07751937955617905	0.4829545319080353	False	0.0	128	176	0.010252030566334724	0.6252202987670898	0.15625	0.4829545319080353	True	0.012657294343442238	-0.012657294343442238	True	GSE131907	P1012	B	median
COL4A2_CD44	COLLAGEN	ECM-Receptor	COL4A2	CD44	COL4A2	CD44	other	cellchatdb_v2	cellchat	129	176	0.05810219794511795	0.6252202987670898	0.3178294599056244	0.4829545319080353	True	0.06773236415273012	128	176	0.08283057808876038	0.6252202987670898	0.375	0.4829545319080353	True	0.09385383328504451	-0.02612146913231439	True	GSE131907	P1012	B	median
COL4A4_CD44	COLLAGEN	ECM-Receptor	COL4A4	CD44	COL4A4	CD44	other	cellchatdb_v2	cellchat	129	176	0.01221243292093277	0.6252202987670898	0.1627907007932663	0.4829545319080353	True	0.015041228493113132	128	176	0.013646302744746208	0.6252202987670898	0.15625	0.4829545319080353	True	0.01677759982432888	-0.001736371331215748	True	GSE131907	P1012	B	median
COL4A5_CD44	COLLAGEN	ECM-Receptor	COL4A5	CD44	COL4A5	CD44	other	cellchatdb_v2	cellchat	129	176	0.0	0.6252202987670898	0.07751937955617905	0.4829545319080353	False	0.0	128	176	0.0007808857480995357	0.6252202987670898	0.1015625	0.4829545319080353	True	0.0009754987145286647	-0.0009754987145286647	True	GSE131907	P1012	B	median
COL6A1_CD44	COLLAGEN	ECM-Receptor	COL6A1	CD44	COL6A1	CD44	other	cellchatdb_v2	cellchat	129	176	0.000751454965211451	0.6252202987670898	0.10077519714832306	0.4829545319080353	True	0.0009387676828576083	128	176	0.005682277027517557	0.6252202987670898	0.1328125	0.4829545319080353	True	0.007055220074522318	-0.00611645239166471	True	GSE131907	P1012	B	median
COL9A2_CD44	COLLAGEN	ECM-Receptor	COL9A2	CD44	COL9A2	CD44	other	cellchatdb_v2	cellchat	129	176	0.003348385449498892	0.6252202987670898	0.11627907305955887	0.4829545319080353	True	0.004169499586340307	128	176	0.004379912279546261	0.6252202987670898	0.125	0.4829545319080353	True	0.005446987954715848	-0.0012774883683755412	True	GSE131907	P1012	B	median
LAMA3_CD44	LAMININ	ECM-Receptor	LAMA3	CD44	LAMA3	CD44	other	cellchatdb_v2	cellchat	129	176	0.03324490785598755	0.6252202987670898	0.25581395626068115	0.4829545319080353	True	0.03991162496594754	128	176	0.02645348384976387	0.6252202987670898	0.2265625	0.4829545319080353	True	0.032019357509521576	0.007892267456425961	True	GSE131907	P1012	B	median
LAMA4_CD44	LAMININ	ECM-Receptor	LAMA4	CD44	LAMA4	CD44	other	cellchatdb_v2	cellchat	129	176	0.019565243273973465	0.6252202987670898	0.19379845261573792	0.4829545319080353	True	0.02388092352927319	128	176	0.0014800344360992312	0.6252202987670898	0.109375	0.4829545319080353	True	0.0018472763991842938	0.022033647130088894	True	GSE131907	P1012	B	median
LAMA5_CD44	LAMININ	ECM-Receptor	LAMA5	CD44	LAMA5	CD44	other	cellchatdb_v2	cellchat	129	176	0.2758789658546448	0.6252202987670898	0.7054263353347778	0.4829545319080353	True	0.2564891354474007	128	176	0.24317891895771027	0.6252202987670898	0.6328125	0.4829545319080353	True	0.23317634492017272	0.023312790527227983	True	GSE131907	P1012	B	median
LAMB2_CD44	LAMININ	ECM-Receptor	LAMB2	CD44	LAMB2	CD44	other	cellchatdb_v2	cellchat	129	176	0.09203411638736725	0.6252202987670898	0.40310078859329224	0.4829545319080353	True	0.10320592755277531	128	176	0.048130765557289124	0.6252202987670898	0.296875	0.4829545319080353	True	0.05676809458752394	0.04643783296525138	True	GSE131907	P1012	B	median
LAMB3_CD44	LAMININ	ECM-Receptor	LAMB3	CD44	LAMB3	CD44	other	cellchatdb_v2	cellchat	129	176	0.6101622581481934	0.6252202987670898	0.8992248177528381	0.4829545319080353	True	0.43277590704238394	128	176	0.5596597790718079	0.6252202987670898	0.78125	0.4829545319080353	True	0.4117028684338061	0.021073038608577843	True	GSE131907	P1012	B	median
LAMC1_CD44	LAMININ	ECM-Receptor	LAMC1	CD44	LAMC1	CD44	other	cellchatdb_v2	cellchat	129	176	0.20976930856704712	0.6252202987670898	0.6356589198112488	0.4829545319080353	True	0.20779784202123663	128	176	0.2091907411813736	0.6252202987670898	0.5703125	0.4829545319080353	True	0.20734354694019028	0.0004542950810463575	True	GSE131907	P1012	B	median
LAMC2_CD44	LAMININ	ECM-Receptor	LAMC2	CD44	LAMC2	CD44	other	cellchatdb_v2	cellchat	129	176	0.35473355650901794	0.6252202987670898	0.7906976938247681	0.4829545319080353	True	0.30727449634209497	128	176	0.3488995432853699	0.6252202987670898	0.7109375	0.4829545319080353	True	0.3037560324627214	0.0035184638793735457	True	GSE131907	P1012	B	median
THBS1_CD47	THBS	ECM-Receptor	THBS1	CD47	THBS1	CD47	other	cellchatdb_v2	cellchat	129	176	0.30427947640419006	0.1875002086162567	0.6124030947685242	0.2443181872367859	True	0.10241847735536734	128	176	0.28771087527275085	0.1875002086162567	0.5625	0.2443181872367859	True	0.09738469783474901	0.005033779520618328	True	GSE131907	P1012	B	median
THBS3_CD47	THBS	ECM-Receptor	THBS3	CD47	THBS3	CD47	other	cellchatdb_v2	cellchat	129	176	0.04387082904577255	0.1875002086162567	0.2868216931819916	0.2443181872367859	True	0.016185305363493906	128	176	0.014061378315091133	0.1875002086162567	0.171875	0.2443181872367859	True	0.005245363812387205	0.0109399415511067	True	GSE131907	P1012	B	median
APP_CD74	APP	Cell-Cell Contact	APP	CD74	APP	CD74	other	cellchatdb_v2	cellchat	129	176	0.9376458525657654	3.82843279838562	0.9457364082336426	0.9715909361839294	True	0.8777420662015266	128	176	0.7546654939651489	3.82843279838562	0.8203125	0.9715909361839294	True	0.8524719561031053	0.025270110098421283	True	GSE131907	P1012	B	median
PTPRC_CD22	CD45	Cell-Cell Contact	PTPRC	CD22	PTPRC	CD22	other	cellchatdb_v2	cellchat	129	176	0.0006761627737432718	0.45357614755630493	0.10077519714832306	0.34659090638160706	True	0.0006130066044786456	128	176	0.003809872083365917	0.45357614755630493	0.125	0.34659090638160706	True	0.00344423048173471	-0.002831223877256064	True	GSE131907	P1012	B	median
CD99_CD99	CD99	Cell-Cell Contact	CD99	CD99	CD99	CD99	other	cellchatdb_v2	cellchat	129	176	0.7152246832847595	0.2718195617198944	0.6976743936538696	0.27840909361839294	True	0.2799664221817113	128	176	0.8386351466178894	0.2718195617198944	0.7578125	0.27840909361839294	True	0.31314665679347986	-0.033180234611768555	True	GSE131907	P1012	B	median
