Samples,geneID,value,cell_line,Responder,Baseline,GSE_ID,Mouse_treatment,pvalue,label,label2,num,count
SRX3178239,Macrophages_mMCPcounter,5.68144384,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,**,*,NA,672
SRX7813696,T CD4 Th1_xCell,0,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813696,T CD4 Th2_xCell,0.1383424,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813696,T CD4_EPIC,0.0449518,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813696,T CD4_quanTIseq,0,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813696,T CD4_TIMER,0.099427779,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813696,T CD8 central memory_xCell,0.03605227,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813696,T CD8 effector memory_xCell,0.006712944,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813696,T CD8 naive_xCell,0.043073,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813696,T CD8_CIBERSORT_abs,0.08503416,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813696,T CD8_EPIC,5.084518e-07,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813696,T CD8_quanTIseq,0.01251091,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813696,T CD8_TIMER,0.180475791,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813696,T CD8_xCell,0.01947375,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813696,T follicular helper_CIBERSORT_abs,0.002020516,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813696,T gamma delta_CIBERSORT_abs,0,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813696,T gamma delta_xCell,8.679395e-18,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813696,T NK_xCell,4.20673e-19,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813696,T regulatory Tregs_xCell,0,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813696,T_mMCPcounter,7.233729,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813696,Treg_CIBERSORT_abs,0.008179063,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813696,Tregs_quanTIseq,0.03886706,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813696,Vessels_mMCPcounter,5.90951,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,B derived_mMCPcounter,3.307812,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,B memory_CIBERSORT_abs,0.1788497,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,B memory_xCell,0.08093249,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,B naive_CIBERSORT_abs,0,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,B naive_xCell,0.02572264,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,B plasma_xCell,0.02588585,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,B_EPIC,0.009569666,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,B_quanTIseq,0.05631901,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,B_TIMER,0.181310824,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,B_xCell,0.1529571,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Cancer associated fibroblast_xCell,0.2208217,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Classswitched memory B_xCell,0.03222139,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Common lymphoid progenitor_xCell,0.003522553,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Common myeloid progenitor_xCell,0,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Dendritic activated_CIBERSORT_abs,0.03638958,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Dendritic resting_CIBERSORT_abs,0.4669891,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Dendritic_quanTIseq,0,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Dendritic_TIMER,0.520952751,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Endothelial_EPIC,0.0343493,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Endothelial_mMCPcounter,3.3338945,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Endothelial_xCell,0.005459417,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Eosinophil_xCell,3.780554e-19,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Eosinophils_CIBERSORT_abs,0.009694624,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Fibroblast_EPIC,0.4091956,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Granulocytemonocyte progenitor_xCell,0.004935444,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Granulocytes_mMCPcounter,0.216093,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Hematopoietic stem_xCell,0.2309647,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Lymphatics_mMCPcounter,7.487129,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Macrophage M1_quanTIseq,0.09633672,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Macrophage M1_xCell,0.02213105,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Macrophage M2_quanTIseq,0.09320603,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Macrophage M2_xCell,0.01870353,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Macrophage_EPIC,0.03192046,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Macrophage_TIMER,0,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Macrophage_xCell,0.02608438,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Macrophages M0_CIBERSORT_abs,0,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Macrophages M1_CIBERSORT_abs,0.09078667,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Macrophages M2_CIBERSORT_abs,0.1474735,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Mast activated_CIBERSORT_abs,0,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Mast resting_CIBERSORT_abs,0.1078812,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Mast_mMCPcounter,0.21093,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Mast_xCell,0.003924833,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Memory B_mMCPcounter,0.083961,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Monocyte_quanTIseq,0.09162343,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Monocyte_xCell,0.1010552,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Monocytes_CIBERSORT_abs,0.03111892,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Monocytes_mMCPcounter,1.036641,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Myeloid dendritic activated_xCell,0.3680229,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Myeloid dendritic_xCell,0.03634937,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Neutrophil_quanTIseq,0.09657784,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Neutrophil_TIMER,0.101496847,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Neutrophil_xCell,0.005262486,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Neutrophils_CIBERSORT_abs,0,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Neutrophils_mMCPcounter,0,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,NK activated_CIBERSORT_abs,0.05020887,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,NK resting_CIBERSORT_abs,0.02532359,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,NK_EPIC,0.02445002,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,NK_mMCPcounter,3.747613,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,NK_quanTIseq,0.02591479,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,NK_xCell,0.002529791,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Plasma_CIBERSORT_abs,0.171733,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Plasmacytoid dendritic_xCell,0.01207982,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,T CD4 central memory_xCell,9.432213e-19,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,T CD4 effector memory_xCell,0.04415102,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,T CD4 memory activated_CIBERSORT_abs,0,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,T CD4 memory resting_CIBERSORT_abs,0,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,T CD4 memory_xCell,0.01174745,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,T CD4 naive_CIBERSORT_abs,0,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,T CD4 naive_xCell,0.03902428,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,T CD4 nonregulatory_xCell,0.008932349,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,T CD4 Th1_xCell,0,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,T CD4 Th2_xCell,0,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,T CD4_EPIC,0.005462036,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,T CD4_quanTIseq,0,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,T CD4_TIMER,0.138498586,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,T CD8 central memory_xCell,0.1081743,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,T CD8 effector memory_xCell,0.0102533,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,T CD8 naive_xCell,0,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,T CD8_CIBERSORT_abs,0.2240807,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,T CD8_EPIC,0.007291287,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,T CD8_quanTIseq,0.04078568,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,T CD8_TIMER,0.206110055,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,T CD8_xCell,0.09817057,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,T follicular helper_CIBERSORT_abs,0.07135647,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,T gamma delta_CIBERSORT_abs,0,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,T gamma delta_xCell,1.411179e-21,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,T NK_xCell,4.675256e-19,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,T regulatory Tregs_xCell,0.04421354,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Treg_CIBERSORT_abs,0.1669154,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Tregs_quanTIseq,0.08552848,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813697,Vessels_mMCPcounter,7.980368,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,B derived_mMCPcounter,7.841267,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,B memory_CIBERSORT_abs,0.08535365,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,B memory_xCell,0.07835398,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,B naive_CIBERSORT_abs,0,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,B naive_xCell,0.02826953,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,B plasma_xCell,0.02269793,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,B_EPIC,0.007363339,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,B_quanTIseq,0.06434919,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,B_TIMER,0.197465897,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,B_xCell,0.1551291,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Cancer associated fibroblast_xCell,0.2171975,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,CD8 T_mMCPcounter,11.621006,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Classswitched memory B_xCell,0.03452134,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Common lymphoid progenitor_xCell,0.0187684,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Common myeloid progenitor_xCell,7.01903e-19,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Dendritic activated_CIBERSORT_abs,0.03745658,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Dendritic resting_CIBERSORT_abs,0.3947629,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Dendritic_quanTIseq,0,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Dendritic_TIMER,0.614850343,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Endothelial_EPIC,0.04130937,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Endothelial_mMCPcounter,4.956572,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Endothelial_xCell,0.0232402,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Eosinophil_xCell,1.764021e-19,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Eosinophils_CIBERSORT_abs,0,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Fibroblast_EPIC,0.5555213,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Granulocytemonocyte progenitor_xCell,2.85679e-19,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Granulocytes_mMCPcounter,0.346836,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Hematopoietic stem_xCell,0.3019398,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Lymphatics_mMCPcounter,10.1086325,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Macrophage M1_quanTIseq,0.1061914,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Macrophage M1_xCell,0.01988893,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Macrophage M2_quanTIseq,0.09258257,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Macrophage M2_xCell,0.01957499,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Macrophage_EPIC,0.04913315,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Macrophage_TIMER,0,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Macrophage_xCell,0.02871714,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Macrophages M0_CIBERSORT_abs,0,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Macrophages M1_CIBERSORT_abs,0.1584504,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Macrophages M2_CIBERSORT_abs,0.1213469,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Mast activated_CIBERSORT_abs,0,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Mast resting_CIBERSORT_abs,0.01316398,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Mast_mMCPcounter,0.214976,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Mast_xCell,0.008072017,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Memory B_mMCPcounter,0.179716,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Monocyte_quanTIseq,0.1277019,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Monocyte_xCell,0.1372964,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Monocytes_CIBERSORT_abs,0.2168976,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Monocytes_mMCPcounter,3.094763,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Myeloid dendritic activated_xCell,0.42801,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Myeloid dendritic_xCell,0.03633368,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Neutrophil_quanTIseq,0.1381686,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
SRX7813699,Neutrophil_TIMER,0.133464129,YTN16_GSE146027_day14_antiCTLA4(n=823),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,823
