names,scores,logfoldchanges,pvals,pvals_adj
NDUFS6,8.522102,0.88009864,1.566825719045313e-17,1.7612643029841241e-16
SPTBN2,8.510487,1.3520592,1.732047210571342e-17,1.9457777406623795e-16
TLCD3A,8.507085,1.1594032,1.7836083254273808e-17,2.0024552922226683e-16
CCDC43,8.506338,0.99650896,1.795127750541009e-17,2.01413556746531e-16
SPOUT1,8.504513,1.04598,1.8235963008824502e-17,2.0448064608590604e-16
WNT2B,8.504098,1.6527606,1.8301282952333912e-17,2.050856990307164e-16
FAM89A,8.501775,1.1373345,1.8671363630021585e-17,2.0910305683174917e-16
UBB,8.496299,0.9044401,1.957316529365506e-17,2.1906655489544623e-16
TCERG1,8.493229,0.7879673,2.0097381190988384e-17,2.247943139039116e-16
ADGRL1,8.493146,1.2009604,2.0111739774935296e-17,2.24815627341738e-16
KHDRBS3,8.489827,2.0153036,2.0694458443151756e-17,2.3104332608176786e-16
EMC9,8.484185,1.1029708,2.172354763191541e-17,2.4223298665779425e-16
GPATCH8,8.480866,0.91394866,2.235231070354957e-17,2.4909028711801256e-16
DHX40,8.48012,0.9527381,2.2496238195523855e-17,2.505395361775399e-16
HECTD1,8.478543,0.76852506,2.2803094582272444e-17,2.538004109086094e-16
CENPH,8.478377,1.9748353,2.283563449679853e-17,2.5400598248348973e-16
TOMM7,8.47091,0.6184815,2.434832663227145e-17,2.706652344165003e-16
CCNB1IP1,8.465268,1.3221041,2.55564218518553e-17,2.8392005150248847e-16
SLC25A36,8.463443,0.8345246,2.59597945337906e-17,2.8822396723156316e-16
TTC14,8.462281,0.786684,2.6219749916401057e-17,2.9093125091628043e-16
DARS2,8.459626,1.1217387,2.6823616508366022e-17,2.972662669278894e-16
PARD6G,8.456639,1.1915486,2.7519377389788893e-17,3.04789766882122e-16
TTC22,8.452491,1.2602277,2.8515334547086945e-17,3.1562681457912973e-16
MYO10,8.451329,1.1269999,2.8800518859899596e-17,3.185880925108869e-16
GINS3,8.449836,1.4312416,2.917132222162774e-17,3.224922719332796e-16
TBCD,8.449172,0.9724053,2.9337631759561374e-17,3.2413235382825064e-16
COIL,8.446351,1.1095766,3.005494485024574e-17,3.318543849428051e-16
NET1,8.445853,0.9822142,3.0183313422755135e-17,3.3306806676100147e-16
STAP2,8.445438,1.1415952,3.029070029800061e-17,3.3404887750751684e-16
DNA2,8.445355,1.2416353,3.031222285933899e-17,3.340821485223729e-16
STX6,8.444443,0.7976874,3.054996903328167e-17,3.364970048552983e-16
MDM1,8.442286,0.98809284,3.11192518471897e-17,3.425584473154364e-16
HDAC2,8.441373,1.0538832,3.136324101261946e-17,3.4503387568605675e-16
EMC2,8.439796,0.745581,3.1789129638918584e-17,3.4929346157723505e-16
CTDSPL2,8.438137,1.0998892,3.224359731702388e-17,3.5407157078116307e-16
H2AFY2,8.437971,1.0845362,3.228939508275635e-17,3.543589358231005e-16
BCAP31,8.434652,0.81047595,3.3218944904401083e-17,3.6411755455929125e-16
SLC25A1,8.430753,1.0702071,3.4344940132207644e-17,3.7623131323224797e-16
CEP19,8.422539,1.4542199,3.6841338108883236e-17,4.0333333952678535e-16
UQCC2,8.419137,0.9855282,3.792686152495616e-17,4.1496583703638396e-16
KIAA1191,8.414076,0.91355246,3.960054772526813e-17,4.327534431502818e-16
AUTS2,8.411919,1.0212168,4.0335875329897855e-17,4.40522418227856e-16
SCRIB,8.410591,0.9153983,4.079506205707448e-17,4.452679899131593e-16
RBM28,8.408683,1.1570108,4.14641899991708e-17,4.52297898522677e-16
RNF138,8.407272,0.9992077,4.1965709852292387e-17,4.574921255817841e-16
TM4SF19,8.404285,1.312529,4.3047587269676874e-17,4.69003073614651e-16
GAB1,8.4041195,1.1174706,4.310849167291669e-17,4.693833535411127e-16
ARPC1A,8.403207,1.1868353,4.3444988321369923e-17,4.727621302987892e-16
DNPEP,8.40246,0.9925593,4.3722229795248426e-17,4.754924183696505e-16
SLC35B1,8.402294,0.9833155,4.378407560475944e-17,4.758783364796641e-16
ANKRA2,8.400884,0.95979303,4.431326096541769e-17,4.813401324962008e-16
TMEM185B,8.394412,0.95778793,4.682329939784914e-17,5.076883027203426e-16
LONP1,8.394163,0.8755504,4.6922589761877155e-17,5.084594915793327e-16
AEBP2,8.392587,0.7913562,4.755626908803179e-17,5.150169921093209e-16
DDX1,8.392255,1.0010934,4.769074696081007e-17,5.161637019685278e-16
JPT1,8.39184,0.98769975,4.7859371868904446e-17,5.176783944573589e-16
PAXBP1,8.390844,0.86995816,4.826647481001989e-17,5.217692633205323e-16
PMM1,8.389517,0.93190646,4.881459628211018e-17,5.273787592345512e-16
RPA1,8.387277,1.042696,4.975350640767637e-17,5.372009875465201e-16
ENTPD3,8.387194,1.9706334,4.97886208158533e-17,5.372587995150028e-16
DBI,8.385617,0.87574685,5.046045813221225e-17,5.441831843852018e-16
CREB5,8.385285,1.2264911,5.06030328536353e-17,5.453949564815989e-16
SLC26A2,8.382713,1.1904974,5.172154234458374e-17,5.571175441209846e-16
CENPN,8.381137,1.5114597,5.2419096728815544e-17,5.642945457634508e-16
PHGDH,8.38039,1.0180535,5.275274792463042e-17,5.67547889322618e-16
PDCD5,8.380058,0.89508945,5.2901708885029205e-17,5.688115250157429e-16
MFSD6,8.379809,0.96355754,5.301370179704546e-17,5.696764038940843e-16
POLR1E,8.37649,1.3062896,5.452947557055657e-17,5.856160752381069e-16
MDH2,8.374001,1.0488662,5.569428279092982e-17,5.974146685826833e-16
XPOT,8.373586,1.1590109,5.58907889260929e-17,5.991665157261016e-16
ANK3,8.372424,0.9284959,5.644465144914425e-17,6.0474498077827965e-16
VAPB,8.3686075,0.9720477,5.830287599315937e-17,6.242834046883191e-16
COPS6,8.366782,0.9137361,5.921279407764452e-17,6.336506055030922e-16
TSTD1,8.36421,1.0536481,6.051876814014628e-17,6.472424888827375e-16
FZR1,8.360394,0.81648546,6.250918357569532e-17,6.67343755820241e-16
CDC42BPG,8.359564,1.0504469,6.295035202502498e-17,6.716564450991583e-16
KLHL23,8.354171,1.4636608,6.589374009028555e-17,7.018169261651475e-16
STOML2,8.353673,0.9739549,6.617218392712515e-17,7.039519366154333e-16
BUB1B,8.353341,1.6946448,6.63584574997765e-17,7.055178052081655e-16
POLDIP2,8.352428,0.88319236,6.687338050490349e-17,7.101559636794252e-16
AHSA1,8.343302,0.7348678,7.224430186295883e-17,7.667409650393861e-16
STMN1,8.342638,1.4931122,7.265110589165936e-17,7.706054140200508e-16
THAP4,8.33849,1.0627252,7.524530294269787e-17,7.976532319580296e-16
GTF3C3,8.335088,0.8622084,7.744053907702306e-17,8.199613207961861e-16
NOL10,8.326044,1.0174783,8.358852114447315e-17,8.845390224039705e-16
RRM1,8.322808,1.0258882,8.590318254065447e-17,9.085003833663945e-16
RAE1,8.321813,1.0777241,8.66280195177608e-17,9.156297636733816e-16
MAPRE3,8.32173,0.99336535,8.668869413490694e-17,9.15734929910752e-16
IGFBP3,8.320402,0.9474421,8.766520687559241e-17,9.255087600731404e-16
ARHGEF19,8.3194895,1.1342429,8.83428436867416e-17,9.321176838554917e-16
TNNT2,8.319075,2.0406084,8.865256548170057e-17,9.34839231682909e-16
UBE2D2,8.311607,1.0376964,9.441423878538016e-17,9.950147418519954e-16
HNRNPL,8.308703,0.7797682,9.675327446721817e-17,1.0190705157273569e-15
SNRNP25,8.301734,1.0720582,1.0260264379415725e-16,1.0800498707964552e-15
UBAP2L,8.296839,0.8645548,1.0691824494312019e-16,1.1248223053369166e-15
HHEX,8.295428,1.052536,1.08194604479274e-16,1.1375871838464376e-15
PSMB7,8.293437,1.2622545,1.1002213809965731e-16,1.1561290216025107e-15
PAK4,8.291861,1.0387148,1.1149049314422407e-16,1.1708771801818949e-15
NT5DC3,8.288874,1.3676575,1.1432582621140672e-16,1.1999558956944915e-15
DHX15,8.285306,0.73188853,1.1780576984356361e-16,1.2357626745995666e-15
SMURF1,8.284642,0.91010314,1.1846462861797948e-16,1.241952346364915e-15
GRB10,8.284061,1.2981827,1.190441096128688e-16,1.247303140360488e-15
AP1S1,8.283398,1.0625987,1.19709796555809e-16,1.2535504392239095e-15
TRAPPC9,8.283149,0.7527716,1.1996037430249837e-16,1.2554461665408714e-15
WDR92,8.277673,1.1439701,1.2560580873107362e-16,1.3137668974635412e-15
STRN3,8.2756815,0.7675685,1.2772298272869806e-16,1.3351378154031188e-15
NDUFA9,8.274686,1.0847076,1.287947258534984e-16,1.3455620288386612e-15
SIRT5,8.269791,1.2044429,1.3419446926636027e-16,1.4003541928702901e-15
BNC1,8.267219,2.0621018,1.3712045413424738e-16,1.4300609812163882e-15
TBCE-1,8.265144,1.392763,1.3952586234540508e-16,1.4543073862133935e-15
NAE1,8.264564,1.0214838,1.4020679999768888e-16,1.460561662064788e-15
DNMT1,8.2639,0.7698367,1.4098902721076018e-16,1.4678632688788083e-15
KIF11,8.262323,1.4942063,1.4286410330907255e-16,1.4865277562182635e-15
NF1,8.260083,1.0332514,1.4557104912160947e-16,1.5129499998804926e-15
GADD45GIP1,8.258507,0.85741913,1.475061880655173e-16,1.532180214698955e-15
FAM3C,8.252782,0.7516503,1.547494873049676e-16,1.6064936712573778e-15
ORC6,8.248053,1.6738439,1.6099667804822296e-16,1.6703867981635455e-15
LSM6,8.247057,1.0476574,1.6234322025202107e-16,1.6824237400744755e-15
TSHZ2,8.243323,0.9225467,1.6749237053954147e-16,1.7347904563111543e-15
WDR49,8.241996,1.2600108,1.693617114499843e-16,1.7531462022973432e-15
CCSER1,8.238262,1.1458282,1.7473021491116129e-16,1.8076817018860713e-15
TMEM38B,8.235026,1.2593324,1.7951838014069078e-16,1.8561542478120793e-15
CLINT1,8.229965,0.69980735,1.8726814694424352e-16,1.9340685679544783e-15
ATP5ME,8.22731,0.9193474,1.914645490910636e-16,1.9762775899033565e-15
TACC3,8.226066,1.0043775,1.9346339266173616e-16,1.9957683586984702e-15
PDIA3,8.220424,0.8752557,2.027858945126308e-16,2.0907445766056673e-15
KPTN,8.219262,1.198668,2.047595035285179e-16,2.1098877381280446e-15
TMEM17,8.213288,1.8736706,2.1521248723522556e-16,2.216332591019696e-15
C21orf58,8.212127,1.2005632,2.1730526122627128e-16,2.2366088260649233e-15
POLR1B,8.209638,1.2737364,2.2185756415202108e-16,2.28216216845381e-15
TSKU,8.209306,1.1938894,2.2247159737660934e-16,2.2871752548063373e-15
MMS22L,8.204991,1.2111015,2.3060812499430167e-16,2.3694755153796973e-15
SCX,8.203166,1.1104325,2.3413816895746936e-16,2.404377909095105e-15
THOP1,8.20159,1.0318979,2.3722967159747077e-16,2.4347397733650596e-15
SLC39A6,8.19628,1.0634047,2.479421500503956e-16,2.543238428897609e-15
LYPLAL1,8.195533,0.85886604,2.494863402406099e-16,2.5576245885086485e-15
NDUFA4,8.193044,0.69047225,2.54702424322925e-16,2.6096157016468587e-15
PLEKHG4,8.190306,1.3593025,2.6056432275709603e-16,2.6681609295143814e-15
HDDC2,8.189393,1.0564915,2.6254768559273137e-16,2.6869463537446595e-15
SLC22A23,8.18931,1.0175765,2.627287274910472e-16,2.687275760564235e-15
POLR2D,8.189227,1.2007912,2.6290989244323094e-16,2.6876060522523488e-15
SH3YL1,8.18848,1.0626357,2.6454592804967293e-16,2.70127128907282e-15
AJUBA,8.18317,1.1741025,2.7647293256479496e-16,2.82146175895548e-15
VEZF1,8.179686,0.97025764,2.845864723449435e-16,2.902621234600715e-15
NDUFS4,8.17869,0.8746967,2.8694742708756284e-16,2.9250490690072117e-15
NAXE,8.178524,1.0621367,2.873427921223839e-16,2.9274263127457095e-15
TROAP,8.178192,1.4165283,2.881351337061115e-16,2.9338429604040784e-15
FURIN,8.172301,0.7952013,3.025629615137782e-16,3.0790130463406077e-15
FAM161A,8.171389,1.2804141,3.048610687747757e-16,3.1006517603329724e-15
KIF4A,8.169313,1.8188657,3.101482175984622e-16,3.1526496465681523e-15
ACLY,8.1691475,1.1421787,3.1057507286236854e-16,3.1552120373575348e-15
MIPOL1,8.167322,1.1763899,3.1530886764106396e-16,3.2015022427019843e-15
UTP25,8.1664095,1.0294194,3.17702362447112e-16,3.2239914273511596e-15
NIBAN2,8.154711,0.8129473,3.5001534368108335e-16,3.5459186304571257e-15
INTS7,8.153549,1.0562146,3.5339525451388404e-16,3.578151727279388e-15
PHKA1,8.151807,1.3447362,3.5852552088421836e-16,3.628061226750445e-15
CAPRIN2,8.150147,1.036711,3.634797024194e-16,3.676133931527971e-15
INO80B,8.148405,0.7282558,3.687542100862096e-16,3.727390680115533e-15
MCOLN3,8.146912,1.2586982,3.733352040625272e-16,3.771583905394966e-15
B3GALNT2,8.138283,1.1509819,4.009225048530264e-16,4.0480167674002715e-15
WDR90,8.134217,1.1242971,4.146073617990979e-16,4.181512124334701e-15
JPH1,8.134217,1.4010625,4.146073617990979e-16,4.181512124334701e-15
CMSS1,8.134134,1.1553425,4.148913845839442e-16,4.182040293631459e-15
SMARCD2,8.129488,0.8635954,4.311064551518888e-16,4.343060733737193e-15
TMEM246,8.128907,1.510918,4.331767507890682e-16,4.3590523311009186e-15
MT-CO3,8.128907,0.2985072,4.331767507890682e-16,4.3590523311009186e-15
POLE,8.127248,1.0536091,4.3914602259138833e-16,4.416659134174002e-15
LDHB,8.125754,1.1158813,4.445876333799878e-16,4.4688978537911575e-15
PRRG4,8.125505,1.4671303,4.45501006399472e-16,4.475586905136154e-15
EEF1AKNMT,8.125008,0.95668197,4.473333036812981e-16,4.491495067496371e-15
CUL1,8.124344,0.7809039,4.497879238240522e-16,4.513630566312181e-15
SOWAHC,8.124178,1.173354,4.504036499463711e-16,4.517298384712132e-15
LARP1,8.118702,0.979777,4.711952703150467e-16,4.720581695337146e-15
SLC25A25,8.117789,0.9948286,4.747513163272192e-16,4.7535693364699324e-15
VRK1,8.109658,1.0625114,5.076225267102968e-16,5.077068961053179e-15
UNG,8.107833,1.0010132,5.153045422758017e-16,5.1510481183305915e-15
FST,8.107169,1.575253,5.181263118997766e-16,5.17638866005903e-15
PRPSAP1,8.106339,0.9324632,5.216749442394916e-16,5.208958942674525e-15
HIST1H1C,8.1061735,0.48345247,5.223875393845854e-16,5.213190850475357e-15
TMEM237,8.104846,1.1962609,5.281229382025718e-16,5.2675156924701815e-15
TMEM131,8.102108,0.8824996,5.401488798120042e-16,5.384487977496472e-15
UBE2Q1,8.099785,0.8151774,5.505640222115885e-16,5.485282722398349e-15
ST13,8.096881,1.0795662,5.638615923823155e-16,5.6146681341852965e-15
UTP18,8.096549,0.8059546,5.654013212503111e-16,5.626896390590886e-15
AFTPH,8.09489,0.9100842,5.73162329732262e-16,5.700991481353458e-15
RHNO1,8.094309,0.99347454,5.759034070231239e-16,5.725101435566331e-15
DDT,8.092732,0.814634,5.834087559509689e-16,5.796520787662544e-15
SNRPE,8.091903,1.5315839,5.873975683985169e-16,5.832941860450179e-15
IPO8,8.091405,0.96583474,5.898037422835551e-16,5.853615700629477e-15
NDUFAF6,8.091073,1.2809007,5.914132512567246e-16,5.866364519196511e-15
CEP170B,8.088999,1.0158892,6.015711889341229e-16,5.963846608362285e-15
CX3CL1,8.088418,0.9463954,6.044460890249499e-16,5.98905886123349e-15
ZNF516,8.086842,0.99592143,6.123178083312623e-16,6.0637264913901696e-15
CCDC150,8.086012,1.4997333,6.165013033229818e-16,6.0984646733642686e-15
STXBP6,8.083938,1.3544723,6.270836550896663e-16,6.199748754290113e-15
GAN,8.08344,1.2657773,6.296499346169737e-16,6.221713338609866e-15
COX4I1,8.081034,0.8667382,6.4220023593495895e-16,6.342254299416747e-15
CCT8,8.080951,0.9502887,6.426373729165521e-16,6.343101417858127e-15
RRP15,8.077134,1.0450559,6.630657731108352e-16,6.541161968289567e-15
MBOAT7,8.075392,0.94397825,6.726032413309349e-16,6.6316255137888414e-15
TM9SF2,8.074396,0.52338254,6.781137796557047e-16,6.682307895264431e-15
PTPN2,8.071824,0.8921784,6.925560705163557e-16,6.82090275015372e-15
METTL9,8.070745,0.8698112,6.987023249059895e-16,6.877684335620409e-15
CAPN2,8.070414,0.5540621,7.006042698746922e-16,6.89264789321407e-15
BRI3BP,8.069584,0.98215175,7.053814787235864e-16,6.932091363852426e-15
BRD7,8.067261,0.7926239,7.189290731497431e-16,7.061385504663935e-15
BIVM,8.065601,1.0422564,7.287625661579107e-16,7.154078633414225e-15
DLG5,8.063278,1.0558485,7.427524438789126e-16,7.287451015948918e-15
DNAAF5,8.062697,0.99022096,7.462910556820916e-16,7.318192519407278e-15
MREG,8.061619,1.1769577,7.529068868320238e-16,7.379059732887363e-15
SMARCA4,8.060125,0.8078382,7.621627580484997e-16,7.465721253960698e-15
UBXN2A,8.057304,1.1963285,7.79952977852215e-16,7.635841165491343e-15
PHF10,8.056143,0.8861864,7.8739671656147555e-16,7.704538170235402e-15
NDUFA2,8.054732,0.6606243,7.96529690392695e-16,7.78968066124557e-15
LARGE2,8.052658,1.4684131,8.101504359416892e-16,7.918595462942779e-15
TBX1,8.050667,1.1329929,8.23442143567597e-16,8.044156394927396e-15
ADK,8.047846,0.86530524,8.426405661233802e-16,8.22725264479469e-15
E2F3,8.042453,0.99497557,8.805788578187206e-16,8.593021686595331e-15
AIG1,8.038221,1.0277458,9.1151958513244e-16,8.890147525875711e-15
AMZ2,8.037309,1.1474997,9.183321912013723e-16,8.951755425355493e-15
NSDHL,8.036396,1.242062,9.25194954293509e-16,9.013785488322027e-15
PODXL2,8.034239,1.3942603,9.41617522231283e-16,9.168835560324354e-15
TDP2,8.030007,0.928725,9.746695568300196e-16,9.485557687036304e-15
ZMYND19,8.029012,0.9832874,9.826111060408554e-16,9.55769304814416e-15
NPEPPS,8.02644,0.6919567,1.003423021677751e-15,9.749620995881829e-15
TSNAX,8.025527,0.94871587,1.010911789162091e-15,9.817100876677369e-15
UBXN4,8.0203,0.5670677,1.0548747644181792e-15,1.0233022096744432e-14
P3H2,8.019221,1.0895656,1.0641781980176501e-15,1.0317727716870374e-14
TP73,8.018558,1.191433,1.0699435149807468e-15,1.0368057045597114e-14
IREB2,8.018143,0.8975739,1.0735624517750682e-15,1.039754449672495e-14
UBQLN1,8.015488,1.2328479,1.0970108680049111e-15,1.06189475603714e-14
NCAPH,8.013662,1.4851861,1.113423583838312e-15,1.0766275286038053e-14
EDN1,8.008601,1.4765788,1.1602073733411226e-15,1.1212646526192338e-14
EXOSC4,8.001549,1.0801694,1.2286421440193347e-15,1.1867670746913349e-14
DOCK9,7.9987273,0.85451186,1.2571160213523442e-15,1.2136211515226667e-14
GMCL1,7.9978147,1.1485945,1.26646658149093e-15,1.2219947191692016e-14
IRF9,7.9951596,0.7478568,1.2940595052593424e-15,1.2479517226734459e-14
MTDH,7.9923387,0.61929286,1.3240259147766696e-15,1.276168704723076e-14
IER3IP1,7.9906793,0.99325156,1.3419714292772024e-15,1.2927753582039133e-14
PCMT1,7.988854,0.9305182,1.3619882817335335e-15,1.3113586373405588e-14
CHAF1B,7.9852033,1.5254005,1.4029083329774483e-15,1.3493182810464504e-14
PLRG1,7.9822164,0.934488,1.4372871231761962e-15,1.3816477334770964e-14
SCG2,7.9811378,1.4582013,1.4499045242120356e-15,1.3930349321766833e-14
DOT1L,7.981055,0.7795488,1.450879600105923e-15,1.3932302883357568e-14
GSTO1,7.9795613,0.9105982,1.4685418238532562e-15,1.4094410178640529e-14
NQO2,7.9794784,1.0881183,1.4695292440817927e-15,1.4096392902980131e-14
CENPU,7.9789805,1.3764148,1.4754675132406737e-15,1.41458390953446e-14
FH,7.9788976,0.9747072,1.4764595200501777e-15,1.4147836367020094e-14
GAREM1,7.975413,1.5480808,1.5187223371964735e-15,1.454508984265673e-14
EPB41L5,7.9734216,1.1311553,1.5434051787666142e-15,1.477364458763186e-14
BICD1,7.969522,0.8412069,1.5928924352454575e-15,1.5239261861942895e-14
MRAP2,7.9677796,1.8825183,1.6155058137671002e-15,1.544741867369569e-14
GSTA4,7.964046,1.0448971,1.6650331435403342e-15,1.591256926433756e-14
TRIB3,7.963797,1.183855,1.6683876300513516e-15,1.5936191473712725e-14
PGRMC1,7.961889,0.8455173,1.6943274524167974e-15,1.6166857028795162e-14
TRMT61B,7.960727,1.1737245,1.7103109667588086e-15,1.631074690063221e-14
DIPK1B,7.9598145,1.1973964,1.7229735415561226e-15,1.6422830699953898e-14
NIPSNAP1,7.9596486,1.1763974,1.7252857277060835e-15,1.643619168457938e-14
FBXO28,7.9592338,0.93560696,1.7310795718251857e-15,1.6482689615063332e-14
ATP5MC1,7.9555,1.1250554,1.7840939971229827e-15,1.6978518149742334e-14
CCP110,7.9548364,1.1495224,1.793684770647689e-15,1.7060796187830732e-14
UBA52,7.952596,0.35139614,1.826430036680781e-15,1.7363107663084857e-14
ZNF75A,7.9522643,1.0043244,1.8313309966656107e-15,1.7400536043581193e-14
RMI1,7.9493604,1.3306179,1.874770595094377e-15,1.7803910338368642e-14
PIP5K1A,7.944548,0.74595034,1.9490008738147836e-15,1.8479681079295318e-14
ATL2,7.9438014,0.8912013,1.9607758879782357e-15,1.8581568034473013e-14
UTP15,7.9431376,1.396662,1.971301366544833e-15,1.8671512890993638e-14
ZFYVE9,7.942723,1.0314292,1.9779080272236796e-15,1.8724265136585782e-14
ACAD9,7.94264,0.92584914,1.979231973710559e-15,1.8726978417922813e-14
RELL2,7.942391,1.0170078,1.9832090520556965e-15,1.8754778950634618e-14
KIAA0319,7.942059,2.170432,1.988524068408732e-15,1.879519633873447e-14
CASP8AP2,7.941893,1.097059,1.9911868347589715e-15,1.881051592250325e-14
COPS7A,7.933596,0.9063019,2.1288987111763527e-15,2.009043828168672e-14
NDUFS1,7.933513,0.9742046,2.1303221361219676e-15,2.00933675670898e-14
PRPF40B,7.9292817,1.2750757,2.20417315513633e-15,2.0779079879726457e-14
TOMM34,7.9266267,1.1766375,2.2517923517425265e-15,2.1216914053239996e-14
DPY19L4,7.926046,1.022901,2.262343327794401e-15,2.1305208188144144e-14
NUDCD2,7.925797,0.9608796,2.2668800644670624e-15,2.1336801774673553e-14
TRAF7,7.9249673,0.92154,2.282067321494078e-15,2.146855724592631e-14
AMN1,7.923142,1.1506224,2.3158328736696794e-15,2.1774859827270168e-14
INTS13,7.922976,1.0908334,2.31892675485784e-15,2.1792600054892548e-14
FAM169A,7.922561,1.681635,2.32667927701812e-15,2.1854079598339294e-14
DENND2C,7.9193254,1.2190222,2.388031324585238e-15,2.2407031966079676e-14
SLF1,7.9188275,0.9750249,2.3976104409536846e-15,2.2485226644434738e-14
CDC73,7.917998,0.5982131,2.4136597894358504e-15,2.2623987631716204e-14
QSOX2,7.917915,1.1564755,2.415270531137833e-15,2.2627337259279347e-14
TBC1D9B,7.917168,0.46157175,2.4298149222711832e-15,2.2751788792407505e-14
SPAG16,7.9158406,0.99771214,2.455884880281351e-15,2.298397602059058e-14
NLE1,7.9101152,1.2157744,2.5715027106683612e-15,2.4041086709319484e-14
PNP,7.9098663,0.984864,2.576649344998797e-15,2.4076734278086584e-14
PANK3,7.9093685,1.1134166,2.586973062065445e-15,2.4160695648974384e-14
