gene	spearman_r	spearman_p	n_expr	padj
RP11-462P6.1	0.02405962006596176	0.004628103321070336	16	0.008431614137668486
TRBC1	0.024058112235904386	0.0046306733310652265	515	0.008435539095371647
RPF2	0.024052409160750365	0.004640405586732848	2553	0.008452509395487447
CYP3A4	0.024049423806993497	0.0046455074517409555	39	0.008461043139625464
MRPL14	0.02404609561327181	0.004651201204544146	10963	0.008469893311379198
TMEM219	0.0240452625332571	0.004652627395847553	10287	0.008471730353773911
U73166.2	0.024036281417658165	0.0046680277768253835	397	0.00849900966866028
RP11-176H8.1	0.02403588109706556	0.004668715300243871	350	0.008499499008794497
MAGEL2	0.02403496299628798	0.004670292422162804	32	0.008501607649563985
LINC00682	0.024033374892678618	0.004673021619797037	31	0.008505812915166394
CDH4	0.02401813693608187	0.004699281928812648	31	0.00855284480892309
ZMYND19	0.024005348437955095	0.0047214239836613605	1709	0.008592373585257298
NAF1	0.024004743687206658	0.004722473385894495	1214	0.008593512848619379
RP11-231N3.1	0.023993347698786475	0.004742287946844928	12	0.008628022450440257
GSTZ1	0.023992183781452445	0.00474431591519606	2128	0.008630938436025314
AC093627.10	0.02397479443554484	0.00477470809808651	731	0.008684671589466968
BRICD5	0.02397158088903962	0.004780343814554574	275	0.008694143226166146
PXMP2	0.02396468961547667	0.0047924495976170425	3368	0.00871459859190406
RP11-629B11.5	0.02396431882489483	0.00479310174487403	179	0.00871500368321313
RP11-16K12.1	0.023962601229042774	0.004796123703699401	96	0.008719717199389711
SH3BP5	0.02396091343642269	0.004799094905613414	4462	0.008724337599573263
BCS1L	0.023956643563615924	0.004806619057312438	1607	0.008737233298071873
RP11-484K9.4	0.02394717242140833	0.00482334672875464	72	0.008764500318131864
SKIV2L2	0.02394658092696866	0.004824393155283047	2197	0.008765617032743712
CAPNS2	0.02393762086642631	0.004840269747392783	90	0.008793676607843835
CD8B	0.023931507312472986	0.004851129644166317	104	0.008812617773887383
RP11-347I19.7	0.023929499285761408	0.004854701436426195	153	0.008817527969140267
PANK1	0.023928876957719836	0.0048558088898104515	459	0.008818750271696736
EML6	0.023919878875258618	0.004871846836665022	138	0.008846294081570043
MTDH	0.02391151799921203	0.004886791973365823	10715	0.008871844068283194
PPP1R9A	0.023907864485459847	0.004893335670126241	3372	0.008882929442496407
C12orf73	0.02390527058961775	0.004897986327477688	2075	0.008890576684744645
SV2C	0.023900575759727708	0.004906413966621138	21	0.008905077732317737
TTC31	0.023889775370207682	0.004925851442410249	918	0.00893955711074757
TTC4	0.02388658789868783	0.004931601233788406	128	0.00894919179635255
ALG11	0.02388591069072623	0.004932823611920169	294	0.008950609766774868
ZBTB49	0.023878878939835712	0.004945532310019529	325	0.008972867551306551
C3orf67	0.023876465945191723	0.004949900207829899	451	0.00897998967807682
TMEM147-AS1	0.023875086308774874	0.004952399132790385	302	0.008983720189315082
TEFM	0.023873467340836604	0.0049553330119221995	858	0.008988238976138058
PSMD14	0.023865355507775396	0.004970056882696737	5564	0.009013334931030707
RNF123	0.023863853471686024	0.004972787580402153	991	0.009017481418692262
NRXN3	0.023856534755048515	0.004986112407355462	340	0.009040836477764321
BRINP1	0.023855128803563334	0.004988675847465785	195	0.00904467652309183
CA10	0.023846986200655482	0.005003545523345074	126	0.00907082560622856
IGFBP1	0.02384068509674159	0.0050150798221516935	37	0.009090923921605156
MAD2L2	0.023827414649566638	0.005039450304967983	4196	0.00913428494730623
RP11-328J2.1	0.023826500862836327	0.005041132359748114	20	0.009136517859255958
ANKS6	0.023818764155290644	0.005055394071850006	1720	0.009161547631816033
GPR82	0.02381483673591159	0.005062647755816555	246	0.009173873895170844
ZBTB3	0.023809025133897987	0.005073398661856041	291	0.009192534604507415
TUBGCP3	0.023808729837666076	0.005073945482050557	1335	0.00919270476204411
DCUN1D3	0.023803316207610937	0.005083979715485424	1723	0.009210062146127067
B3GNT9	0.023801696414688916	0.005086985506761772	747	0.009214684946965077
MAOB	0.02380057785113427	0.005089062122254966	153	0.0092176239421211
ADORA1	0.02379288758397086	0.005103359872635427	846	0.009242696112686825
FAM71E1	0.023791646615949985	0.005105670480133409	1168	0.009246055829342239
ABCC1	0.023779996319937734	0.005127408775064107	1420	0.009284594157148378
MFSD14C	0.02377693539908713	0.00513313400661744	191	0.009294132108145779
MYOM1	0.02376671331338145	0.00515229556463602	82	0.009327994208849995
RP3-395M20.8	0.023762843372242666	0.005159566717411351	656	0.00933949216652976
RP13-890H12.2	0.02375718318802675	0.005170218219664636	386	0.009357938220486276
CCDC85C	0.02375630612015044	0.005171870488654307	1457	0.009360094097923896
CCDC3	0.023754993653717586	0.005174343876680633	91	0.009363735526478852
SLC5A7	0.023748619885893392	0.005186370665448378	11	0.00938466304685796
TMEM161B	0.023746434093647056	0.005190500892272313	1130	0.009391299394762982
MTA2	0.0237422035669736	0.005198503248855112	752	0.009404939873608362
SH3D21	0.02373658696128152	0.005209144699483495	343	0.009422512250727788
RIBC2	0.0237348681778692	0.005212405107107513	310	0.009427569636335875
RP11-589P10.5	0.02373370907849422	0.005214604875373352	164	0.009430707935084463
RP5-908M14.9	0.02372804367005093	0.0052253689040356365	605	0.009449332915646053
ZMAT3	0.023719672040116074	0.005241311381318918	3212	0.009476473998452705
PDGFRA	0.02371841365158123	0.005243711582985808	117	0.009479969181425399
NRL	0.023716433275251924	0.005247490887065149	236	0.009485111989915517
AC074212.6	0.023713851262262574	0.005252422035687811	41	0.00949317988053032
RHBDD3	0.023706536821554217	0.005266413943644367	2878	0.009517621210413118
DRC1	0.023689686113757547	0.005298776126523548	245	0.009574402122322485
HOXA10	0.02368914464354467	0.005299819004773592	1339	0.009575434069778316
LETM1	0.02368536277129546	0.005307108107176698	2904	0.009587750178136666
DDX55	0.023684018828874418	0.005309700573536731	1876	0.009591579969835798
FBXW5	0.023679866898139786	0.005317716878165436	7248	0.009605205969219887
MTPAP	0.02367764003738832	0.005322020871889507	1486	0.009612124722970397
RP11-634H22.1	0.023665877555755076	0.005344807195030283	194	0.009652420289841592
RPS6KB2	0.02365591222839481	0.005364180956292161	6052	0.009686546340735052
ROBO2	0.02365443012826082	0.005367067742312751	102	0.009690897070164746
RP11-147L13.13	0.023646174552294234	0.005383173364883958	687	0.00971911312818446
ZNF836	0.023639012684343673	0.005397180628711756	653	0.009743128515375371
RP1-43E13.2	0.023637026232375638	0.005401071579019921	408	0.009748826130668504
CEACAM7	0.023636058898143613	0.00540296725556287	53	0.009751380614099197
GPNMB	0.023635138863490685	0.0054047707968306715	1664	0.009753768370522997
KIF2C	0.023631004773184486	0.005412881551806096	433	0.009767537060544836
C19orf57	0.023624433336191783	0.0054257968028387496	189	0.009789972238173891
PDIA5	0.02362053073175707	0.005433479991587306	1805	0.009802963856822004
RP11-359M6.1	0.023619627797171562	0.005435259027696237	47	0.009805301971838105
PRSS36	0.023616671379391004	0.0054410876854222665	393	0.00981494460993741
ZNF500	0.023612303560237177	0.005449709284801539	873	0.009829623154147057
WDR27	0.023610977770403756	0.005452328687979129	761	0.009832600211453787
RP11-109N23.4	0.023610720232753644	0.005452837644720202	53	0.009832644427406355
PARP8	0.02360275591981091	0.005468598238821386	2276	0.009860188189869208
CISD3	0.023601481045486334	0.005471124904027214	7278	0.009863867665397083
UCHL3	0.02359375469593825	0.005486460261810655	4262	0.009890637173281008
RP11-96L14.8	0.023589911237090862	0.0054941032477892286	11	0.00990353584550426
LINC00630	0.02358803847823347	0.005497830839944722	141	0.0099093750606836
KCTD6	0.02358577969426347	0.005502329823890933	1265	0.00991572302543854
PTPRR	0.023582410032742106	0.005509047598731623	86	0.009926947719411909
RP11-164P12.4	0.0235816839420842	0.0055104961057706086	336	0.009927819584278689
DOCK4	0.02358167712717127	0.005510509702738519	918	0.009927819584278689
ZG16	0.02357752043235335	0.005518808694269473	62	0.009941006395774537
ADAMTSL3	0.023574425264314774	0.005524995633373181	38	0.009951267758503456
ITPRIPL2	0.02357359002473042	0.005526666267888055	3335	0.00995339354386192
SUCLG1	0.02357255627157656	0.005528734597691748	5124	0.009956235128147407
ZNF257	0.023567949285073133	0.005537960736012727	131	0.009971964962637537
TRIM3	0.023567678110791388	0.005538504233334539	914	0.00997205893941197
CWF19L1	0.023566206731900415	0.005541454063381986	865	0.009976485109496554
MAPK8IP1	0.023563235157513518	0.005547415818191612	1001	0.009986332493289148
CLCN6	0.02356207549417739	0.005549743975437271	915	0.009989637590408858
SLAMF7	0.023556143151367614	0.005561667630907707	274	0.010010212636741487
AAGAB	0.023552391303844674	0.00556922054763726	2714	0.010022918022290606
AACS	0.023538901588309798	0.005596453469854549	1758	0.01007103609164268
RFC2	0.023529455687989836	0.005615594225241304	2793	0.010104584750861945
BHLHB9	0.023528902766089994	0.0056167164692018075	247	0.010105708197446068
HOXD1	0.023528578471821188	0.005617374770722658	3293	0.01010599678437846
SMC5-AS1	0.02352544660979817	0.005623735880329455	140	0.010116544107333772
SLC30A4	0.023524777996869015	0.005625094738166195	295	0.010118091802601847
DNM3	0.023521521935210774	0.0056317164407286725	352	0.010129104882363302
MITD1	0.023515382358173516	0.005644221347343661	3037	0.010150696498939774
CFAP58	0.023497393417300595	0.005681005010475484	59	0.010214133997486127
ZNF675	0.023491230894112022	0.005693655726962952	407	0.010235972567773874
RNASEH2A	0.023487687499983277	0.005700941271098053	2387	0.010248162694134902
GRM3	0.023483747800554816	0.005709051524761159	23	0.010261833049776589
KIF17	0.02347830262762256	0.005720278070101247	42	0.010281101920556542
ZNF878	0.02347594042745859	0.0057251545073488406	21	0.010288955289149939
YAF2	0.02347312679621273	0.005730967753412039	3679	0.010298490703054818
RP5-903G2.2	0.02346912519136585	0.005739244640949127	158	0.010311538326754398
LINC01551	0.0234655080054748	0.005746735673016395	24	0.010323613262410788
MYH11	0.023465388834547577	0.005746982620681849	106	0.010323613262410788
ULK2	0.02346370866677575	0.0057504653064676114	940	0.010328955250033018
CTC-510F12.7	0.02345008827253115	0.005778768252215122	48	0.010378874366446363
B3GAT3	0.023440507916270097	0.005798751241335525	4504	0.010412000525954276
RP11-401F2.3	0.023436305007456536	0.005807537434900546	162	0.010426854251762617
TCP10L	0.023435826758950177	0.005808537974975164	97	0.010427728222012284
HAUS2	0.02343414644656399	0.005812054576016197	1686	0.010432195943526772
KNTC1	0.02343367770706037	0.005813035908437043	546	0.010433034736364546
RELN	0.023428548892601424	0.005823783131404741	26	0.010451399311947128
CCDC58	0.023426617911094117	0.005827834063912248	1772	0.010457744496085837
AC022007.5	0.023417150117502485	0.005847732969005131	152	0.010491596930248134
ZNHIT2	0.023414288650012573	0.005853759089395068	2426	0.010500552208347476
BCKDHA	0.0234096082420496	0.005863627881712306	166	0.010516396139888194
HOXB4	0.023407262424152985	0.005868579754231941	88	0.010524347346849771
XXyac-YRM2039.3	0.023404687502792877	0.00587401958860595	15	0.010533172152127835
ZNF555	0.023392207206867334	0.005900450179881209	268	0.010578697756474596
DZANK1	0.023389340417571555	0.005906536541716576	414	0.010588674455681093
RILPL1	0.02338651760496532	0.005912535066085382	801	0.01059849193997483
FAR1	0.023372243660372945	0.005942951587231685	1776	0.010651133630555542
NFXL1	0.023370206452351647	0.005947304176969121	1120	0.010657993367467972
SACS	0.023365186847068283	0.005958041057848278	265	0.010676291988271079
PSMG1	0.02336050762010752	0.00596806559872018	3742	0.010693311039656029
ABCA9-AS1	0.023360210971945284	0.005968701634797941	14	0.010693506671506207
SH2B1	0.023344370111926062	0.0060027544697516776	2432	0.010752617374684477
CCL21	0.023341556957981874	0.00600882012865256	119	0.010762532840739587
RP11-734K21.3	0.02333703005791174	0.006018592520639456	40	0.010779085184101212
UBE2E1	0.02333637725849121	0.006020002924217078	5869	0.010780659904079233
MED14OS	0.023333785132583607	0.006025606271910688	209	0.010789742435021723
RP11-215P8.3	0.023332304171623443	0.006028809744652406	254	0.01079452641030433
RP11-848P1.4	0.023330699750869228	0.006032282005052035	48	0.010799790760919217
EXOSC4	0.023325756631446336	0.006042991148657657	4986	0.010818009467657827
TADA3	0.023323883543458063	0.006047053618605222	4944	0.010824327303715513
DNAJC27	0.023316882318495553	0.006062260102442257	871	0.010850590238030906
TRAF2	0.023314282866065256	0.006067914809719541	1906	0.010857838922055676
ZNF25	0.023308100177676414	0.00608138338528468	566	0.010880021028745981
RP11-141B14.1	0.023303879801973428	0.006090592649622272	96	0.010895536665730942
CORO2B	0.02330298442273898	0.006092548067198436	40	0.010898074215204605
ARNT2	0.023292143122115465	0.006116269278499361	1640	0.010939541553198937
C8orf76	0.023288495528361354	0.006124269043145438	2691	0.010952884727176223
ADGRA2	0.023287379686600995	0.006126718146484561	94	0.010955495981537534
RP11-214K3.24	0.023287338466119585	0.0061268086360759	59	0.010955495981537534
CBARP	0.023282576670787068	0.006137270108925583	246	0.010972269127178946
LINC00958	0.023281499187336466	0.006139639527223781	148	0.010975538443197206
HUNK	0.023277576640064912	0.006148272285170407	231	0.01099000286852521
RP5-908M14.5	0.023271867518365984	0.006160856474588732	41	0.011011527286432501
SERPINB1	0.023266999775314493	0.00617160438781317	9063	0.011029373047398016
RP11-486G15.2	0.023266853408367757	0.006171927825409995	80	0.011029373047398016
RP11-797H7.5	0.023260832750720193	0.006185245339356128	492	0.011052198666512135
C15orf57	0.0232596086348366	0.006187956209733992	2769	0.01105606929480377
RP11-90L1.8	0.023258442227566865	0.006190540276479408	95	0.011059712700616368
ZNF275	0.023240273618869607	0.006230916758804896	1034	0.011129888009633281
IGLV3-1	0.02323975037013578	0.006232083089454348	73	0.011130991769329012
RP5-1050D4.3	0.023239020468120812	0.006233710382193321	49	0.011132918576980013
CREM	0.02322971066290529	0.006254499868466239	3310	0.011168081624901844
TRPC6	0.023228193310225652	0.006257894138137065	181	0.011173159511063336
ZNF543	0.02322712903955632	0.0062602758670002	256	0.011176428821576486
FAM25A	0.023224548530086053	0.006266054171130064	21	0.011185760906897706
RP11-370I10.12	0.023212563845175387	0.0062929533748617445	178	0.011232791720127415
ZNF256	0.023212128619352543	0.006293932176594262	182	0.011233550948675144
NEK3	0.023210881369585285	0.006296737939747008	548	0.01123757055860767
PLSCR2	0.023208652999403338	0.006301753594490473	177	0.011245533032123538
AC019349.5	0.02320446549458251	0.006311188631967204	12	0.011261379838508865
SEMA6D	0.023201988476777964	0.006316775683916611	57	0.011270358303134269
ATP1A1	0.023201173851905284	0.006318614088199563	9158	0.011272647459627893
DLGAP1-AS2	0.02319332820609039	0.00633634441074993	174	0.011303285507557685
RP11-817O13.8	0.023187722133532145	0.006349040948337578	265	0.01132394412376167
TMPRSS6	0.023187291838247505	0.0063500164191315715	268	0.011324688802312056
KIF12	0.023181209622303793	0.006363819113872223	420	0.011348307551771613
TPCN2	0.023180562744872905	0.006365288694213723	679	0.01134993100469612
DEPDC7	0.02317582657482413	0.006376057661778873	68	0.011368134430878933
SESN2	0.02316926094575151	0.006391013515195568	1475	0.011393798973906407
BGN	0.02316552876031943	0.006399529127710522	202	0.011407978456450066
EIF3M	0.023162128789825084	0.006407295620031861	7797	0.011420820163325431
CCT4	0.023152720302805248	0.006428831479596287	7574	0.011457194884657637
ANKRD2	0.02315031042866219	0.00643435810418162	26	0.01146603743990995
FAM234B	0.023143058472347003	0.006451014989051282	452	0.011494710844769896
RGMB-AS1	0.023142614899879604	0.0064520350801995675	354	0.01149551931380009
CASC1	0.02313525230145894	0.0064689881788132005	179	0.011524712811846883
AL109761.5	0.023131032920382093	0.006478721764860616	23	0.011541040517937152
BTN3A3	0.02313023846082424	0.0064805559570176976	843	0.01154329480119247
DLGAP3	0.023108245547981906	0.0065315174334796625	83	0.0116330475032763
ITPK1	0.023103858762454205	0.006541725401489617	1637	0.011650206236205558
TCTN1	0.02310210914438374	0.0065458007306480855	2704	0.011656441255480276
CR2	0.023098436005121174	0.0065543638846772565	57	0.01166922613357638
CARD6	0.023098352882492658	0.00655455778416462	624	0.01166922613357638
IL4I1	0.023098289779107644	0.0065547049883679515	280	0.01166922613357638
