gene	spearman_r	spearman_p	n_expr	padj
ZNF18	-0.04523058081926753	4.970409282134685e-06	347	1.374623198861893e-05
POLR3D	-0.04524286248751621	4.941080701431583e-06	2264	1.3666768253881304e-05
AC106782.2	-0.04525089593327918	4.921986585313504e-06	286	1.3617238969234248e-05
EEF1A1P8	-0.045267630112555295	4.882438957099061e-06	99	1.3512715347241587e-05
BBS2	-0.045268477590266885	4.880444242980509e-06	2324	1.3508824670627117e-05
RPL35AP30	-0.045276963103291996	4.860514810232761e-06	2103	1.3455284662939787e-05
RPL30P7	-0.04527718101225352	4.8600040478629834e-06	115	1.3455284662939787e-05
JAM3	-0.04530192759714953	4.8023330512708925e-06	67	1.330064181720016e-05
CASD1	-0.04530550004972717	4.794061912829537e-06	1813	1.3280232289863205e-05
RSRP1	-0.04531073233556631	4.781972455714906e-06	4488	1.325065042150139e-05
CHRM3	-0.045311614584053944	4.779936855288716e-06	1977	1.324661007449711e-05
RPL36P4	-0.045314736161575185	4.772741140545734e-06	56	1.3228266829608269e-05
HNRNPDL	-0.04532885469384476	4.740325126153533e-06	8771	1.3141597503469875e-05
ZNF2	-0.045331877928690645	4.733411269877246e-06	422	1.3124016403776654e-05
HNRNPLL	-0.04534147495992361	4.71152768392547e-06	3188	1.3064920456223698e-05
FAM86C2P	-0.04534891037017997	4.694639774483077e-06	579	1.3021239074618238e-05
AC108161.1	-0.04536123434617528	4.666776162957672e-06	120	1.2945520815808814e-05
SLC19A1	-0.04536644035571298	4.655053402680323e-06	961	1.2914563975650854e-05
RABEP1	-0.045369058656771516	4.649168243161442e-06	2780	1.2899796922902766e-05
SLC39A13	-0.04537219757488964	4.642122283983377e-06	1328	1.2881805099202843e-05
PRR14	-0.04538187299607618	4.620468066126212e-06	1727	1.2826370144112679e-05
TTC6	-0.04540726627605959	4.564095452384215e-06	235	1.2674482020192387e-05
RIMBP2	-0.045408262556644326	4.561897213219344e-06	114	1.2669911402933201e-05
HACD1	-0.045409039105485584	4.560184503562654e-06	1497	1.2668222374072926e-05
RPL3P3	-0.045411278463251804	4.5552489583233124e-06	38	1.265604416255089e-05
C1orf56	-0.04541273357507071	4.5520446343703115e-06	1279	1.2648673509774224e-05
AP001062.1	-0.04541887081800409	4.5385534587268944e-06	702	1.2612713743188454e-05
LAMA1	-0.045419509018856934	4.537152736100779e-06	214	1.2610348898664687e-05
IDO1	-0.04544461652519368	4.4823742149778524e-06	412	1.2462630271898422e-05
RTN4RL2	-0.045445093983834596	4.481338678939476e-06	178	1.2461261561099976e-05
SORCS2	-0.045453993473391525	4.462078915418788e-06	156	1.2409210252409817e-05
GRM7	-0.045458540052200624	4.452270097251217e-06	129	1.2383432944191634e-05
AC002451.1	-0.04546683440114224	4.4344290024919e-06	71	1.2336801996259456e-05
CCDC24	-0.045471011768760186	4.425469461466455e-06	1243	1.2314863339453783e-05
RHOH	-0.04550482068972351	4.3535920962565055e-06	176	1.2117788557691024e-05
GPSM3	-0.04551607732068853	4.329909794579182e-06	644	1.2053333843210834e-05
RBM11	-0.04552124246110965	4.319084449790643e-06	677	1.2024658224213833e-05
RPL12P29	-0.045541144953645855	4.277613807428703e-06	55	1.1910646457246855e-05
AC097468.3	-0.045554047338619764	4.250933335193757e-06	121	1.1837793959290323e-05
DEPDC1B	-0.04556162270781096	4.235342808707483e-06	820	1.1795810265436162e-05
COL24A1	-0.0455718790032358	4.214322061629517e-06	83	1.1738690886418684e-05
ADAM19	-0.045575477383904696	4.206970730932295e-06	259	1.1719637433340418e-05
MMS19	-0.04557760267927795	4.202634620477447e-06	2217	1.1708980070996197e-05
TTI1	-0.045590872172834064	4.175658356658869e-06	2042	1.1635234619174093e-05
ZNF71	-0.04560846216425836	4.140154357656656e-06	534	1.1539108220647432e-05
RPS10P16	-0.04561218461537119	4.132678057690811e-06	142	1.1519670590267568e-05
AC104306.1	-0.04561678045854296	4.123465450540589e-06	93	1.1495387761849786e-05
ZNF589	-0.04562209244800133	4.112841806712496e-06	616	1.1467164867189891e-05
FAM129C	-0.045635476640937346	4.086190426652063e-06	60	1.1394242159803674e-05
NCBP3	-0.04563805037313949	4.081084468077414e-06	3984	1.1381387906232185e-05
MED7	-0.04565064694066188	4.056182531378502e-06	1352	1.1313316501065185e-05
BEND6	-0.04565963303673058	4.0385071252884874e-06	694	1.1265386895277554e-05
FBXO8	-0.04566298387911106	4.0319350211767954e-06	1813	1.1248421979537015e-05
NME6	-0.0456658311661095	4.026358610104863e-06	2413	1.123423109093606e-05
RPS7P11	-0.0456673693243359	4.023349202937764e-06	345	1.1227200002066476e-05
ARMC12	-0.04567253293265229	4.013262356387264e-06	52	1.1200415127243103e-05
PBX4	-0.045674382420727334	4.0096553731961336e-06	213	1.1191710264099891e-05
PIK3R1	-0.045676185149403616	4.006142572859893e-06	2592	1.118326619645372e-05
FIP1L1	-0.04567970205410799	3.999298012854095e-06	4397	1.1166877397303376e-05
PSMA6	-0.045686681136595755	3.985748570870884e-06	838	1.1130399405726361e-05
HSPD1P6	-0.04568719556597813	3.9847515818209655e-06	88	1.1128970142920895e-05
AC018647.2	-0.04570814325092098	3.9443563425782695e-06	1350	1.1020176100616363e-05
CCNH	-0.04570966888061437	3.941429720496378e-06	2780	1.1013340836733575e-05
ANKRD50	-0.045716319452757094	3.928696189462874e-06	2008	1.0980435383684585e-05
AC133134.1	-0.0457168920315377	3.927601745492995e-06	688	1.0978714213760459e-05
RPS10P14	-0.045725683906519106	3.910833339763281e-06	63	1.0933174301948827e-05
LINC01534	-0.045727209019349124	3.907931542355077e-06	135	1.0926393676077616e-05
COA5	-0.04574028261364838	3.88314122804029e-06	2681	1.0861052736103912e-05
MED23	-0.045751285414712614	3.8623944402748866e-06	1411	1.0804341911100652e-05
AC004552.1	-0.045758157336971264	3.849490741548911e-06	323	1.0769559535266363e-05
MOGS	-0.04576196836441852	3.842352434977533e-06	2788	1.0750900238291612e-05
QRSL1	-0.045798298313631566	3.7749379332174604e-06	2060	1.0564851917050036e-05
TCEAL1	-0.04579843148258227	3.7746929206446863e-06	1683	1.0564851917050036e-05
NPW	-0.045813916942622046	3.7463055038526553e-06	242	1.0487277965263877e-05
PRKCZ	-0.04581656256139217	3.741476157163771e-06	1234	1.0475037238254923e-05
GCSHP5	-0.04582520165671428	3.725747762659336e-06	1191	1.0432275656723614e-05
WDR41	-0.045832240031997595	3.7129805184900388e-06	2285	1.0397796011857467e-05
AC009237.14	-0.04584008468744408	3.698800142096224e-06	753	1.035935014156327e-05
LYSMD2	-0.045843718595354584	3.692248922390873e-06	1701	1.0342264718744884e-05
COG1	-0.04585462526923852	3.67265305866966e-06	2294	1.0288631638955136e-05
ZNF367	-0.04585559049275798	3.6709236652799428e-06	1276	1.0285042999168356e-05
PATZ1	-0.045858996059736944	3.6648281360561253e-06	2664	1.026921912837227e-05
SIAH3	-0.045879948587016335	3.6275387233019304e-06	92	1.0169699735406952e-05
FRG1DP	-0.045900851020947375	3.5907010236155844e-06	34	1.0067656775417953e-05
MRTFB	-0.04590752751751601	3.579010363406672e-06	1963	1.003610509973377e-05
LST1	-0.0459103493966335	3.5740801825959505e-06	207	1.0023505468686381e-05
MTCO1P47	-0.04591091694688393	3.573089387019905e-06	30	1.002195211047476e-05
FOXL1	-0.04592089520180008	3.555712890492381e-06	34	9.975653410239022e-06
AC009506.1	-0.045921911992259055	3.553946769704192e-06	550	9.971918165562662e-06
BNIP1	-0.045925188692293235	3.548261004342246e-06	1509	9.958400944280245e-06
ATG2B	-0.04592914955944901	3.5413997060640735e-06	1291	9.941577096768783e-06
SDHA	-0.04592916261919599	3.541377104085833e-06	4995	9.941577096768783e-06
AC009245.1	-0.04593564329716794	3.530178300314505e-06	397	9.912502124202976e-06
DSCAML1	-0.045943746671938235	3.516223189354522e-06	129	9.8769443445278e-06
RPL3P9	-0.04594582989746301	3.5126441472505924e-06	59	9.868099381461615e-06
JMJD1C	-0.045962397870966405	3.4843039651411023e-06	3086	9.792080905710193e-06
AL135818.1	-0.04596413139302192	3.481351406677653e-06	54	9.78498205690136e-06
IL18R1	-0.04596746139985829	3.4756864217347035e-06	189	9.770256757567479e-06
PNKD	-0.045977007403640614	3.4594957646629942e-06	5587	9.727128444452042e-06
H3F3AP4	-0.046000036101145045	3.4207346500218812e-06	1321	9.619322226578633e-06
SEPSECS-AS1	-0.046001610503876085	3.4180999318806413e-06	640	9.613091740740333e-06
C3orf18	-0.04600347145589955	3.4149881907363694e-06	89	9.605517979044861e-06
HCST	-0.04601456821701024	3.39648934921817e-06	434	9.554656940442284e-06
CCZ1B	-0.046015797703723	3.3944456574156683e-06	835	9.5500790494052e-06
PLXND1	-0.046018374317899007	3.390166551566928e-06	644	9.539210053955127e-06
CLDN15	-0.04602366563838109	3.3813952149645174e-06	979	9.515696655730106e-06
AP002852.1	-0.04604353723949677	3.3486482876482393e-06	34	9.425855248751419e-06
IRAK3	-0.0460451486886513	3.346006110022838e-06	656	9.419573901780051e-06
HIKESHI	-0.04605298009952954	3.33319394538645e-06	2932	9.385809319822538e-06
RPSAP9	-0.0460555338046349	3.3290262718710386e-06	257	9.37522463157494e-06
MCUB	-0.046065347311942395	3.31305697302283e-06	1974	9.331946639046379e-06
AC139530.1	-0.04607115474958669	3.303641285427669e-06	321	9.307163326595415e-06
SMAD5-AS1	-0.0460744926668331	3.2982410872583756e-06	116	9.293091028071812e-06
DICER1	-0.04607834849881638	3.2920135250758258e-06	4073	9.276683813045368e-06
HIF3A	-0.0460785121940262	3.291749390266857e-06	129	9.276683813045368e-06
NKD1	-0.046079959406376936	3.289415085722037e-06	94	9.271639621073001e-06
CCT8P1	-0.04608447041726258	3.2821491585764865e-06	269	9.252296595726612e-06
CYCSP45	-0.04608832694926293	3.275949611915331e-06	710	9.235955284920582e-06
SP4	-0.0461011255060692	3.2554557314803266e-06	850	9.179304679618406e-06
DRAM2	-0.046102264357993215	3.2536380964179063e-06	3689	9.17530743246053e-06
KBTBD6	-0.04610448666815418	3.250094037951332e-06	958	9.166440064247836e-06
SPATA2	-0.046106584769056484	3.2467514614316353e-06	1052	9.158138836979691e-06
ARRDC3	-0.04612620042849426	3.2156599704100955e-06	4361	9.071554347714522e-06
LRP5	-0.046128401270464796	3.2121894290863334e-06	4591	9.062878367082696e-06
SMOC1	-0.046134214251480475	3.20304011510904e-06	581	9.03817617915748e-06
PGM5	-0.04615836791278634	3.1652905365193294e-06	66	8.93275520751481e-06
MYH15	-0.046164054329752714	3.156465529094049e-06	35	8.908946266317128e-06
ATXN10	-0.04617427398482195	3.1406644642252977e-06	6647	8.866530643741524e-06
GEMIN7-AS1	-0.046177422916049385	3.135811068993984e-06	136	8.853918550047268e-06
CBWD2	-0.04620085458647327	3.0999214641871626e-06	1330	8.756896372601618e-06
IQCC	-0.04620504874287413	3.0935391066235707e-06	350	8.73994334619183e-06
ANKRD36C	-0.04621333763981108	3.0809627220662137e-06	1274	8.70762973370562e-06
CR2	-0.04621408217793309	3.0798354699239223e-06	45	8.705938541278075e-06
TMEM179B	-0.04621547219642323	3.077732000505541e-06	4502	8.701715349142869e-06
FBN2	-0.04622675460437697	3.0607096099324056e-06	467	8.654654466547033e-06
MINCR	-0.04624861759700963	3.027980396759005e-06	1547	8.564218784322818e-06
LINC00174	-0.04624951256274902	3.0266477980916345e-06	489	8.561505388164498e-06
TRIM46	-0.04625059203644818	3.02504121660932e-06	134	8.558016209494892e-06
AC073072.1	-0.046255746296994915	3.0173813976551485e-06	43	8.537399099471295e-06
POLQ	-0.046263538121761275	3.00583716775689e-06	954	8.505784968419386e-06
AC110285.2	-0.04626505992791606	3.0035874372576793e-06	129	8.500467444271025e-06
AL359504.2	-0.046271398399046766	2.9942344515161922e-06	75	8.476089084151353e-06
RPS20P14	-0.046277054728683154	2.9859116213588563e-06	2553	8.453572052669644e-06
CYYR1	-0.046306721857877126	2.9426210105757615e-06	41	8.332038111416716e-06
RPS23P1	-0.04631272854053301	2.9339295871930272e-06	171	8.308453934695512e-06
SMU1	-0.04631439819846625	2.931518038025024e-06	4398	8.302649803212495e-06
GNPDA2	-0.04632735669488563	2.912866138782394e-06	1306	8.250842614397451e-06
ITGAV	-0.04633361567390563	2.9038980596764546e-06	3785	8.226455933414662e-06
TTTY15	-0.04633930757399825	2.895765511948434e-06	271	8.204430498156273e-06
TMEM135	-0.04635156577503339	2.878325211079087e-06	1076	8.156025162659926e-06
SFI1	-0.04635297524659504	2.876326363148167e-06	489	8.151368188521455e-06
EEF1A1P1	-0.04635542094539415	2.8728611449599197e-06	120	8.14255392846789e-06
HK1	-0.046357923448372265	2.869319588842449e-06	5936	8.133521098476037e-06
SLC26A2	-0.04636375096249054	2.861088684361278e-06	1928	8.111191724370164e-06
HMBS	-0.04636684564766908	2.856726898830915e-06	1188	8.099827145288447e-06
LINC00649	-0.04636731177575175	2.856070470452131e-06	765	8.098967047994928e-06
SDHAP3	-0.046393403670578474	2.8195562344302046e-06	205	7.998389921513733e-06
ZNF581	-0.046403686049627614	2.805289970621973e-06	1312	7.958904309972395e-06
UFL1	-0.04640865516436927	2.7984204298302317e-06	3945	7.940396810916113e-06
MOCS1	-0.04641048781120036	2.7958909677838533e-06	208	7.934201041571946e-06
CKLF	-0.046434837512955976	2.7624904402659813e-06	2198	7.841356975475941e-06
SLIT3	-0.04643614809378833	2.7607036147349975e-06	78	7.837254890444476e-06
ANAPC10	-0.04643662351715805	2.7600557040426882e-06	1257	7.836385411478052e-06
TRPT1	-0.04644048641007519	2.7547967292564275e-06	3001	7.822422304491697e-06
OCEL1	-0.04644132574714527	2.753655320887276e-06	1228	7.820149281975033e-06
PLIN2	-0.04646854456980287	2.716885627051761e-06	2711	7.71954942565506e-06
DHX29	-0.04646879827524315	2.7165451246734924e-06	3964	7.719538165232975e-06
ID2	-0.0464770441299105	2.705500489465081e-06	2896	7.689105467395617e-06
AC270285.2	-0.04648077589760895	2.700516271860144e-06	61	7.675891232209167e-06
ZBTB41	-0.046492452655358216	2.684977431801451e-06	2978	7.633615806973436e-06
AL096701.1	-0.046508561652014474	2.663681156049452e-06	195	7.574007482020866e-06
ENO3	-0.04651477440327471	2.6555112181591127e-06	351	7.551712908769368e-06
MFAP3	-0.04655157571207256	2.6076073674841598e-06	448	7.419163705699784e-06
SEC16A	-0.046557566923838514	2.5998875907728273e-06	3605	7.398117052120967e-06
SLC29A1	-0.046558459986656656	2.5987387443597016e-06	4055	7.395765424084718e-06
CCDC136	-0.04655989013650187	2.5968999976418646e-06	136	7.391449577603808e-06
RILP	-0.04656510360680545	2.590207593595977e-06	1142	7.373316180429949e-06
GUCY1B2	-0.04656695257981532	2.58783809060538e-06	170	7.36748543158821e-06
YIPF5	-0.04657144527510786	2.5820892594870045e-06	4660	7.352943939678821e-06
MTCYBP18	-0.04657343104606562	2.579552184220124e-06	580	7.346631239339608e-06
AC092597.1	-0.046577406706682416	2.574479959139155e-06	206	7.333095902487762e-06
FAM27E3	-0.04659135182233349	2.5567640705402013e-06	255	7.283538779191646e-06
CH17-340M24.3	-0.04660032594274	2.545425275384023e-06	714	7.252138239567596e-06
ZNF528	-0.0466148953733067	2.527119517625942e-06	724	7.2008779497271874e-06
RPL17P34	-0.04663482189001801	2.5022873222873865e-06	251	7.131005913607662e-06
AC026785.3	-0.04665938902208835	2.471994305125741e-06	44	7.046427907415713e-06
AC080080.1	-0.04666217845798769	2.4685770694575207e-06	88	7.0375616230694275e-06
GADD45GIP1	-0.046672045602327315	2.456525542210803e-06	2918	7.004074939369968e-06
FILNC1	-0.046693217409304696	2.4308570294110653e-06	20	6.931750191525486e-06
DCAF16	-0.04669483002940067	2.42891249032238e-06	2511	6.927066356212203e-06
AC007405.1	-0.04669936858883214	2.423447788908137e-06	75	6.912340883110527e-06
LINC00205	-0.046702741681776544	2.4193940268840616e-06	882	6.901636635824724e-06
SH2D3C	-0.046707123261286336	2.414137989955349e-06	136	6.887499653432313e-06
CHIT1	-0.04671687483902657	2.4024795463850447e-06	168	6.855090911180515e-06
ZNF175	-0.046732542217024116	2.38386159006378e-06	398	6.802813778661729e-06
ARRB1	-0.046736842339174314	2.3787759144194483e-06	545	6.78914544294554e-06
PTGES2-AS1	-0.046747211843486514	2.366554895730119e-06	47	6.755106545328207e-06
BAIAP2-DT	-0.046758046006587076	2.3538506437781906e-06	1555	6.719679659861125e-06
SPCS1	-0.046761964705226956	2.349271680263894e-06	7711	6.707442594211251e-06
AC107918.4	-0.046766734568783434	2.343709676470128e-06	58	6.692395438674442e-06
TNFSF15	-0.046779783816956126	2.328557838884032e-06	603	6.650785669072585e-06
SCUBE3	-0.04678163549521529	2.326415438413876e-06	205	6.6454940630557275e-06
ZSCAN30	-0.046781679068285134	2.3263650469622793e-06	1103	6.6454940630557275e-06
EIF2S3B	-0.04678331813423373	2.3244702583091673e-06	299	6.642419183393008e-06
PTPN13	-0.04678423080715142	2.3234158348542566e-06	2761	6.6402332942794584e-06
BMS1P1	-0.04678581229011816	2.321589813153701e-06	312	6.6358413874292335e-06
ZC4H2	-0.04679976554078032	2.30553861523437e-06	232	6.590783244796359e-06
GAPDH	-0.04680111248983793	2.3039947961962207e-06	9785	6.587190905540186e-06
FOXN3-AS1	-0.04680592242601221	2.2984899359087005e-06	486	6.572271522048588e-06
EMG1	-0.04682969263766544	2.271470357988657e-06	3764	6.497441959289663e-06
MIPEPP3	-0.04683116160267027	2.2698106303888746e-06	153	6.4935041456547775e-06
COG4	-0.04683937943959008	2.2605470645227005e-06	1363	6.467809475617027e-06
DHFR2	-0.04684017747272482	2.2596494168740584e-06	1306	6.46604769514186e-06
PHF20	-0.046845150759426454	2.2540630466139377e-06	3756	6.450866894975733e-06
TMEM150A	-0.04685092400459724	2.247594733021365e-06	1029	6.433960811936113e-06
MED22	-0.046852467317904475	2.2458686339553003e-06	994	6.4298221075470135e-06
WDR1	-0.04685943603930194	2.2380903923266838e-06	5698	6.409153235853867e-06
IFNGR1	-0.0468713555139602	2.2248462114571817e-06	4403	6.372817482318285e-06
ZNF747	-0.04688423686750016	2.210617862621409e-06	1161	6.3328528203834e-06
PDE8B	-0.04688790591576927	2.2065811576265133e-06	200	6.322078265505492e-06
NOTCH4	-0.046898647177035103	2.1948042176109226e-06	149	6.289907439225305e-06
NVL	-0.04690592939143517	2.1868542023323324e-06	2629	6.2679072464199725e-06
COQ7	-0.04692410071827171	2.1671369093034876e-06	2304	6.212946684864816e-06
AC004982.1	-0.046927221268666566	2.163768091447706e-06	169	6.2040640602034345e-06
MKRN3	-0.04693626163267228	2.1540368484971214e-06	265	6.176934270637201e-06
PIP4K2B	-0.04693690190646962	2.153349239876316e-06	2392	6.175734541670785e-06
EIF4BP7	-0.04695071338490513	2.1385679010625907e-06	92	6.134109105236176e-06
AC024610.2	-0.04696590633710102	2.1224206252121834e-06	22	6.0893163603648615e-06
RPS4XP1	-0.04697276906562752	2.115165271184847e-06	61	6.0700188903337945e-06
ZNF629	-0.046977989453778055	2.1096621737474466e-06	1310	6.0549838515288954e-06
AC005329.1	-0.04697980231951472	2.107754350941232e-06	91	6.051022440787231e-06
IL32	-0.04698593887543442	2.10130865368523e-06	2599	6.033272987636976e-06
AC012074.1	-0.04699853388941229	2.088138385954518e-06	34	5.99620910077926e-06
FCRLA	-0.04700848501669394	2.0777888545731743e-06	64	5.967236853161322e-06
RAB15	-0.04703512072946663	2.0503285816868013e-06	1243	5.890585797436354e-06
AC005034.4	-0.04704291917117785	2.0423549109639568e-06	150	5.868412495013308e-06
NXF1	-0.047045663138333936	2.039556377191357e-06	3329	5.861105509899192e-06
AC027309.2	-0.04705435324062679	2.0307177435425576e-06	367	5.8364369880189435e-06
AGBL1	-0.047083570231347315	2.0012703354176485e-06	28	5.753965775107799e-06
AC103702.2	-0.0471089267088702	1.9760467004337285e-06	666	5.682156100607856e-06
METTL1	-0.04711501553161255	1.9700354002082383e-06	1868	5.665580743477504e-06
DENND4C	-0.04711592863834051	1.9691354350409683e-06	1452	5.664275354855091e-06
IGLC7	-0.04713082379744793	1.9545102929944236e-06	134	5.6244582989218525e-06
KCNH8	-0.04713239194639128	1.952976655865693e-06	198	5.6207501295165955e-06
AC013262.1	-0.047144625879748436	1.9410515886023133e-06	74	5.587130297322107e-06
