cohort	patient	split	family	ligand	receptor	axis	detected	n_high	n_low	n_tnk	lig_prop_high	lig_prop_low	rec_prop	d_cellchat_hill	d_cellchat_hill_pop	d_cellchat_prod	d_cpdb_means	d_conn_prod	d_natmi_spec	d_sca_lrscore	d_liana_logfc	d_cp10k_log2fc	d_cp10k_log2fc_trim	d_cp10k_delta	d_cp10k_delta_trim	d_expr_prop_pp	d_conn_z
GSE189357	TD4	q4q1	barrier	CDH1	ITGAE_ITGB7	CDH1-integrin	True	122	122	7096	0.6229508196721312	0.02459016393442623	0.13979706877113868	0.06379394260709867	0.0010250870828775289	0.08241879487684178	0.40675734977800865	0.17349388910007538	0.6523856711246961	0.30898604454842904	1.173653622739741	1.6244974335493156	1.358714856762646	2.1791178608656665	1.5645662785708652	59.83606557377049	1.9699572128272802
GSE189357	TD4	q4q1	barrier	CDH1	KLRG1	CDH1-KLRG1	True	122	122	7096	0.6229508196721312	0.02459016393442623	0.12020856820744082	0.014132035859730923	0.00022708374529841662	0.017893408790379463	0.40675734977800865	0.13111699181100234	0.44064069789845717	0.2883570337115572	1.173653622739741	1.6244974335493156	1.358714856762646	2.1791178608656665	1.5645662785708652	59.83606557377049	0.848667004806005
GSE189357	TD4	q4q1	barrier	LGALS9	HAVCR2	LGALS9-TIM3	True	122	122	7096	0.14754098360655737	0.09836065573770492	0.15670800450958286	0.0024216219930035133	3.891236884242695e-05	0.0013423679974165694	-0.016616991052431113	-0.005079214761451831	-0.03719992121689755	-0.02266894536666486	-0.04794650117167731	-0.16899612268123468	0.033790428745786825	-0.14264552619950202	0.023698183416751315	4.918032786885246	-0.3715854908354374
GSE189357	TD4	q4q1	barrier	LGALS9	CD44	LGALS9-CD44	True	122	122	7096	0.14754098360655737	0.09836065573770492	0.74619503945885	0.028121237858663013	0.00045187233309882156	0.05273275447554184	-0.016616991052431085	-0.04659388931507419	-0.03682112762744605	-0.0368328805641806	-0.04794650117167731	-0.16899612268123468	0.033790428745786825	-0.14264552619950202	0.023698183416751315	4.918032786885246	-0.5301728885706644
GSE189357	TD4	q4q1	barrier	LGALS9	PTPRC	LGALS9-CD45	True	122	122	7096	0.14754098360655737	0.09836065573770492	0.8843010146561443	0.03036123761193002	0.00048786626479332306	0.0718571971138083	-0.016616991052431196	-0.06247159799164373	-0.08512252187205077	-0.0377402172446582	-0.04794650117167731	-0.16899612268123468	0.033790428745786825	-0.14264552619950202	0.023698183416751315	4.918032786885246	-0.9543564515612866
GSE189357	TD4	q4q1	ifn_recruit	CXCL9	CXCR3	CXCL9-CXCR3	False	122	122	7096	0.00819672131147541	0.0	0.12063134160090191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD4	q4q1	ifn_recruit	CXCL10	CXCR3	CXCL10-CXCR3	False	122	122	7096	0.0	0.01639344262295082	0.12063134160090191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD4	q4q1	ifn_recruit	CXCL11	CXCR3	CXCL11-CXCR3	False	122	122	7096	0.0	0.0	0.12063134160090191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD4	q4q1	ifn_recruit	CCL5	CCR5	CCL5-CCR5	False	122	122	7096	0.06557377049180328	0.09016393442622951	0.03072153325817362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD4	q4q1	ifn_recruit	CCL5	CCR1	CCL5-CCR1	False	122	122	7096	0.06557377049180328	0.09016393442622951	0.044813979706877116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD4	q4q1	ifn_recruit	CXCL16	CXCR6	CXCL16-CXCR6	False	122	122	7096	0.4344262295081967	0.1885245901639344	0.05073280721533258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD4	q4q1	mhc_cd8	HLA-A	CD8A	HLA-A-CD8A	True	122	122	7096	0.8524590163934426	0.7540983606557377	0.1540304396843292	0.0040674576771199955	6.535884371728392e-05	0.03342010305459536	0.15467943456871724	0.07481372992083124	0.04486235528062829	0.021173770455961916	0.44631050635959457	0.12938512413796552	0.3260235268714328	0.883214453398331	1.9206105068699006	9.836065573770492	0.6595275927742945
GSE189357	TD4	q4q1	mhc_cd8	HLA-B	CD8A	HLA-B-CD8A	True	122	122	7096	0.819672131147541	0.8688524590163934	0.1540304396843292	-0.0023946860426505012	-3.847954256388868e-05	-0.0232873788710925	-0.15327057000321065	-0.0741323050540238	-0.03736173905467394	-0.018329043516652876	-0.4422453825157131	-0.6710594439089768	-0.5629409064720267	-6.216065255999041	-4.42329407902796	-4.91803278688524	-0.4448864381813187
GSE189357	TD4	q4q1	mhc_cd8	HLA-C	CD8A	HLA-C-CD8A	True	122	122	7096	0.7868852459016393	0.8032786885245902	0.1540304396843292	-0.0035400996542812174	-5.6884874635402616e-05	-0.02760499013470097	-0.16240867376995372	-0.07855212743765122	-0.0468808625065128	-0.023277580299296274	-0.4686123764905314	-0.6501474048981226	-0.5941546488511178	-4.040931611102548	-3.2113901308745927	-1.6393442622950838	-0.5414781972779084
GSE189357	TD4	decile	barrier	F11R	ITGAL_ITGB2	F11R-LFA1	True	49	49	7096	0.7142857142857143	0.04081632653061224	0.32525366403607664	0.333513645301467	0.002240693359707157	0.5195813521939231	0.5766743479144815	0.6658434563630199	0.6401685323102152	0.32423508203716467	1.6639304438881983	1.8651473352001582	2.163682850023179	3.594066010777601	3.4805717771872815	67.3469387755102	1.9548168600763647
GSE189357	TD4	decile	barrier	F11R	F11R	F11R-F11R	False	49	49	7096	0.7142857142857143	0.04081632653061224	0.09864712514092447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD4	decile	barrier	NECTIN2	TIGIT	NECTIN2-TIGIT	True	49	49	7096	0.3673469387755102	0.061224489795918366	0.1226042841037204	0.013263897200915874	8.911277484633645e-05	0.010835973643519434	0.18169602269032972	0.06515676920066724	0.5905364945769916	0.17643263174532176	0.5242639017691746	0.9322237470601145	0.6650479653786995	0.9828979105317749	0.5856209895915252	30.612244897959183	1.973782352876535
GSE189357	TD4	decile	barrier	NECTIN2	CD96	NECTIN2-CD96	True	49	49	7096	0.3673469387755102	0.061224489795918366	0.32003945885005636	0.1452439621271112	0.0009758136917654455	0.1594557705168254	0.18169602269032975	0.1654252256151836	0.6610224445793625	0.21846194434673727	0.5242639017691746	0.9322237470601145	0.6650479653786995	0.9828979105317749	0.5856209895915252	30.612244897959183	2.001617674745441
GSE189357	TD4	decile	barrier	CDH1	ITGAE_ITGB7	CDH1-integrin	True	49	49	7096	0.6122448979591837	0.02040816326530612	0.13979706877113868	0.06496567034214461	0.0004364683370390642	0.08600270706676566	0.41968156691789354	0.17900644516426506	0.649262779334753	0.3048951163327516	1.2109450306899092	1.7140236156993056	1.4847712833754023	2.4249616863889836	1.79872800167973	59.183673469387756	1.805993481446686
GSE189357	TD4	decile	barrier	CDH1	KLRG1	CDH1-KLRG1	True	49	49	7096	0.6122448979591837	0.02040816326530612	0.12020856820744082	0.01439160436565468	9.66892143453572e-05	0.01872875853811755	0.4196815669178935	0.13528307381005836	0.4121324998179489	0.28491624594277426	1.2109450306899092	1.7140236156993056	1.4847712833754023	2.4249616863889836	1.79872800167973	59.183673469387756	0.6728412693918298
GSE189357	TD4	decile	barrier	LGALS9	HAVCR2	LGALS9-TIM3	True	49	49	7096	0.14285714285714285	0.10204081632653061	0.15670800450958286	0.00037516870461773736	2.5205506192918636e-06	0.00022536030819196627	-0.018768178094926563	-0.005736755043348304	-0.039759599845560364	-0.02352072970024649	-0.05415351492814283	-0.15815418432321054	-0.022430032028204688	-0.13634968136348316	-0.016328539791716654	4.081632653061224	-0.849526182812543
GSE189357	TD4	decile	barrier	LGALS9	CD44	LGALS9-CD44	True	49	49	7096	0.14285714285714285	0.10204081632653061	0.74619503945885	0.0043566702029314425	2.927005275996596e-05	0.007912202504828172	-0.01876817809492648	-0.052625797898150084	-0.04274609530310404	-0.03731757990570439	-0.05415351492814283	-0.15815418432321054	-0.022430032028204688	-0.13634968136348316	-0.016328539791716654	4.081632653061224	-0.7569754768356094
GSE189357	TD4	decile	barrier	LGALS9	PTPRC	LGALS9-CD45	True	49	49	7096	0.14285714285714285	0.10204081632653061	0.8843010146561443	0.004703701163256892	3.160156146843622e-05	0.010337328074612837	-0.01876817809492659	-0.07055898828387996	-0.08981419782572683	-0.03809033337039697	-0.05415351492814283	-0.15815418432321054	-0.022430032028204688	-0.13634968136348316	-0.016328539791716654	4.081632653061224	-1.2647021865951964
GSE189357	TD4	decile	ifn_recruit	CXCL9	CXCR3	CXCL9-CXCR3	False	49	49	7096	0.02040816326530612	0.0	0.12063134160090191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD4	decile	ifn_recruit	CXCL10	CXCR3	CXCL10-CXCR3	False	49	49	7096	0.0	0.0	0.12063134160090191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD4	decile	ifn_recruit	CXCL11	CXCR3	CXCL11-CXCR3	False	49	49	7096	0.0	0.0	0.12063134160090191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD4	decile	ifn_recruit	CCL5	CCR5	CCL5-CCR5	False	49	49	7096	0.061224489795918366	0.10204081632653061	0.03072153325817362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD4	decile	ifn_recruit	CCL5	CCR1	CCL5-CCR1	False	49	49	7096	0.061224489795918366	0.10204081632653061	0.044813979706877116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD4	decile	ifn_recruit	CXCL16	CXCR6	CXCL16-CXCR6	False	49	49	7096	0.40816326530612246	0.1836734693877551	0.05073280721533258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD4	decile	mhc_cd8	HLA-A	CD8A	HLA-A-CD8A	True	49	49	7096	0.8571428571428571	0.6530612244897959	0.1540304396843292	0.007572764053574169	5.0877205081474e-05	0.05839470746601158	0.283307359265927	0.13702713822171902	0.09056283785585237	0.04029652052581412	0.8174522445206013	0.29252121687024485	0.5349856738584428	1.9489129219469037	3.1511581920836242	20.408163265306122	1.0565930744161116
GSE189357	TD4	decile	mhc_cd8	HLA-B	CD8A	HLA-B-CD8A	True	49	49	7096	0.8367346938775511	0.8163265306122449	0.1540304396843292	-0.0018293531889501113	-1.2290410304905157e-05	-0.017044809204628253	-0.12963175353580558	-0.06269892972671176	-0.034735826455554675	-0.01595621372221523	-0.37403817593569383	-0.8843302891643514	-0.7257713824419058	-8.164558048747098	-5.867000059553039	2.0408163265306145	-0.3638817457405701
GSE189357	TD4	decile	mhc_cd8	HLA-C	CD8A	HLA-C-CD8A	True	49	49	7096	0.7959183673469388	0.7959183673469388	0.1540304396843292	-0.0043255121876201175	-2.9060719321909352e-05	-0.034037201373099485	-0.19880870820892682	-0.09615771510494042	-0.06159548595740458	-0.02806896165788797	-0.573640674837119	-0.7836808065833006	-0.7823137684488791	-5.1536348176332325	-4.505600634212024	0.0	-0.6696722126514405
GSE189357	TD5	q4q1	barrier	F11R	ITGAL_ITGB2	F11R-LFA1	True	434	434	11055	0.3663594470046083	0.06221198156682028	0.16942559927634554	0.0984495773581795	0.0033227008654542842	0.09627534828580855	0.1602630160533532	0.11676302190529644	0.33292819656288086	0.1586806364839506	0.46242131699616196	0.6213656060407785	0.594009225901662	0.6833718800653101	0.5094356211912103	30.414746543778804	1.8607141146129442
GSE189357	TD5	q4q1	barrier	F11R	F11R	F11R-F11R	False	434	434	11055	0.3663594470046083	0.06221198156682028	0.05753052917232022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD5	q4q1	barrier	NECTIN2	TIGIT	NECTIN2-TIGIT	True	434	434	11055	0.29723502304147464	0.059907834101382486	0.14473089099954772	0.02660063272227907	0.0008977788197747386	0.01938047238060698	0.10116550825724835	0.05047300342368638	0.3884560181686606	0.1196771203894886	0.2919019541434872	0.40236501961036286	0.3133236392694048	0.3825051576779079	0.24256699513696167	23.732718894009217	1.8181666565800514
GSE189357	TD5	q4q1	barrier	NECTIN2	CD96	NECTIN2-CD96	True	434	434	11055	0.29723502304147464	0.059907834101382486	0.28430574400723657	0.09543080121725256	0.003220816323486392	0.09380080298450427	0.10116550825724835	0.09614151957260347	0.387967628117896	0.1376990902925331	0.2919019541434872	0.40236501961036286	0.3133236392694048	0.3825051576779079	0.24256699513696167	23.732718894009217	1.8089658584839765
GSE189357	TD5	q4q1	barrier	CDH1	ITGAE_ITGB7	CDH1-integrin	True	434	434	11055	0.4055299539170507	0.05069124423963134	0.1044776119402985	0.0066032985676363135	0.0002228631798561531	0.005682576148832385	0.18487007223934315	0.06372166562289011	0.3452443077261957	0.15383409930508762	0.5334222728569696	0.6797504026602026	0.690712980890357	0.7455025159101576	0.6140810013206608	35.483870967741936	1.8440576132031055
GSE189357	TD5	q4q1	barrier	CDH1	KLRG1	CDH1-KLRG1	False	434	434	11055	0.4055299539170507	0.05069124423963134	0.05979194934418815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD5	q4q1	barrier	LGALS9	HAVCR2	LGALS9-TIM3	False	434	434	11055	0.1728110599078341	0.07142857142857142	0.05879692446856626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD5	q4q1	barrier	LGALS9	CD44	LGALS9-CD44	True	434	434	11055	0.1728110599078341	0.07142857142857142	0.7186793306196291	0.05779350872056778	0.0019505471389158358	0.11254803721970813	0.03496287331088932	0.1063351228574537	0.07547653187318507	0.062185732061388166	0.10088152788169821	0.14347410046597991	0.07681961271934398	0.13399380968434382	0.05469043567327765	10.138248847926267	1.7622223626590505
GSE189357	TD5	q4q1	barrier	LGALS9	PTPRC	LGALS9-CD45	True	434	434	11055	0.1728110599078341	0.07142857142857142	0.8262324739936681	0.06141349339122163	0.0020727226374896088	0.1428208100551496	0.03496287331088932	0.13553820379882547	0.17495447822911026	0.06289215068782245	0.10088152788169821	0.14347410046597991	0.07681961271934398	0.13399380968434382	0.05469043567327765	10.138248847926267	2.148824449164511
GSE189357	TD5	q4q1	ifn_recruit	CXCL9	CXCR3	CXCL9-CXCR3	False	434	434	11055	0.013824884792626729	0.009216589861751152	0.1482587064676617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD5	q4q1	ifn_recruit	CXCL10	CXCR3	CXCL10-CXCR3	False	434	434	11055	0.018433179723502304	0.016129032258064516	0.1482587064676617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD5	q4q1	ifn_recruit	CXCL11	CXCR3	CXCL11-CXCR3	False	434	434	11055	0.009216589861751152	0.0069124423963133645	0.1482587064676617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD5	q4q1	ifn_recruit	CCL5	CCR5	CCL5-CCR5	False	434	434	11055	0.2304147465437788	0.31797235023041476	0.028855721393034824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD5	q4q1	ifn_recruit	CCL5	CCR1	CCL5-CCR1	False	434	434	11055	0.2304147465437788	0.31797235023041476	0.010492989597467209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD5	q4q1	ifn_recruit	CXCL16	CXCR6	CXCL16-CXCR6	False	434	434	11055	0.3433179723502304	0.195852534562212	0.07797376752600634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD5	q4q1	mhc_cd8	HLA-A	CD8A	HLA-A-CD8A	True	434	434	11055	0.9055299539170507	0.836405529953917	0.19819086386250565	-0.0013933685344950653	-4.702657908443441e-05	-0.008972583871376172	-0.04338854072085496	-0.03252194616495874	-0.009544904808205995	-0.004809693719957875	-0.1251928650587726	-0.3122280878639509	-0.30454378860471926	-2.719300545993752	-2.420310703757403	6.912442396313367	-0.26115559713677017
GSE189357	TD5	q4q1	mhc_cd8	HLA-B	CD8A	HLA-B-CD8A	True	434	434	11055	0.9769585253456221	0.956221198156682	0.19819086386250565	-0.004452966723627355	-0.0001502888766358578	-0.03537094865439394	-0.18080149883855534	-0.1355200362602904	-0.02981722250457755	-0.014182008777299027	-0.5216828515193503	-0.5699127470779866	-0.6039468467899858	-9.678803984823794	-9.496956459184673	2.073732718894006	-0.9429578534649737
GSE189357	TD5	q4q1	mhc_cd8	HLA-C	CD8A	HLA-C-CD8A	True	434	434	11055	0.9423963133640553	0.9285714285714286	0.19819086386250565	-0.006037087479744074	-0.00020375339673413262	-0.04323170679852639	-0.19925180691695155	-0.14934949251955787	-0.03838226784084067	-0.01874487354668697	-0.5749191874545025	-0.5939812124787295	-0.6237866907279646	-6.849029150954413	-6.6894082562506	1.3824884792626668	-1.10716574928561
GSE189357	TD5	decile	barrier	F11R	ITGAL_ITGB2	F11R-LFA1	True	173	173	11055	0.42196531791907516	0.05202312138728324	0.16942559927634554	0.11777320690945674	0.0017328679108279843	0.12597579947201634	0.213744243119882	0.1557279050160219	0.39486106600323295	0.1995709813225687	0.6167355191352373	0.8193451446929284	0.7959262530010269	0.9545999964540695	0.736191703111942	36.994219653179194	1.8105832929694814
GSE189357	TD5	decile	barrier	F11R	F11R	F11R-F11R	False	173	173	11055	0.42196531791907516	0.05202312138728324	0.05753052917232022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD5	decile	barrier	NECTIN2	TIGIT	NECTIN2-TIGIT	True	173	173	11055	0.34104046242774566	0.06358381502890173	0.14473089099954772	0.03358490246015192	0.0004941548361354165	0.02655359800885964	0.13489679765731816	0.06730205429985886	0.5403262008635761	0.14562696151571325	0.38922988202402964	0.5836606969041256	0.43276220219865824	0.5747741420238283	0.34981547821800235	27.74566473988439	1.8737529534600268
GSE189357	TD5	decile	barrier	NECTIN2	CD96	NECTIN2-CD96	True	173	173	11055	0.34104046242774566	0.06358381502890173	0.28430574400723657	0.12048713968714111	0.0017727996333819014	0.12500716118832278	0.1348967976573181	0.1281976766159662	0.43640320468573435	0.16671812191544105	0.38922988202402964	0.5836606969041256	0.43276220219865824	0.5747741420238283	0.34981547821800235	27.74566473988439	1.8438783469710884
GSE189357	TD5	decile	barrier	CDH1	ITGAE_ITGB7	CDH1-integrin	True	173	173	11055	0.41040462427745666	0.04046242774566474	0.1044776119402985	0.007041949826111992	0.00010361243616904805	0.006352773243466142	0.19695580867033982	0.067887419691863	0.38066625830008244	0.16066305271422157	0.5682943368859497	0.6277371483610905	0.7724830851203766	0.694310515891867	0.7082073246945031	36.994219653179194	1.7696382438746334
GSE189357	TD5	decile	barrier	CDH1	KLRG1	CDH1-KLRG1	False	173	173	11055	0.41040462427745666	0.04046242774566474	0.05979194934418815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD5	decile	barrier	LGALS9	HAVCR2	LGALS9-TIM3	False	173	173	11055	0.1791907514450867	0.057803468208092484	0.05879692446856626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD5	decile	barrier	LGALS9	CD44	LGALS9-CD44	True	173	173	11055	0.1791907514450867	0.057803468208092484	0.7186793306196291	0.056268380414640544	0.0008279104676987707	0.10969027542093822	0.0383198423055825	0.11654491618036666	0.10042810333625511	0.08291311871459661	0.11056769292382213	0.14435654919718996	0.07187455282285121	0.12543319579246381	0.051081510048100666	12.138728323699421	1.8493687558797087
GSE189357	TD5	decile	barrier	LGALS9	PTPRC	LGALS9-CD45	True	173	173	11055	0.1791907514450867	0.057803468208092484	0.8262324739936681	0.05979283634494864	0.0008797679040803209	0.13931504597598765	0.03831984230558261	0.14855193821656743	0.21962528305912613	0.08445297834872306	0.11056769292382213	0.14435654919718996	0.07187455282285121	0.12543319579246381	0.051081510048100666	12.138728323699421	2.3087980941453106
GSE189357	TD5	decile	ifn_recruit	CXCL9	CXCR3	CXCL9-CXCR3	False	173	173	11055	0.005780346820809248	0.005780346820809248	0.1482587064676617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD5	decile	ifn_recruit	CXCL10	CXCR3	CXCL10-CXCR3	False	173	173	11055	0.0	0.017341040462427744	0.1482587064676617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD5	decile	ifn_recruit	CXCL11	CXCR3	CXCL11-CXCR3	False	173	173	11055	0.0	0.005780346820809248	0.1482587064676617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD5	decile	ifn_recruit	CCL5	CCR5	CCL5-CCR5	False	173	173	11055	0.19653179190751446	0.35260115606936415	0.028855721393034824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD5	decile	ifn_recruit	CCL5	CCR1	CCL5-CCR1	False	173	173	11055	0.19653179190751446	0.35260115606936415	0.010492989597467209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD5	decile	ifn_recruit	CXCL16	CXCR6	CXCL16-CXCR6	False	173	173	11055	0.3063583815028902	0.20809248554913296	0.07797376752600634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD5	decile	mhc_cd8	HLA-A	CD8A	HLA-A-CD8A	True	173	173	11055	0.9075144508670521	0.8323699421965318	0.19819086386250565	-0.0015170087576532876	-2.2320660747596113e-05	-0.009762391886059985	-0.05238669794888451	-0.03926652849227252	-0.012312644816529772	-0.005818874754069392	-0.15115605867880744	-0.393630736939322	-0.3322504587173727	-3.4533328687167337	-2.667275572195079	7.514450867052025	-0.3126643429412358
GSE189357	TD5	decile	mhc_cd8	HLA-B	CD8A	HLA-B-CD8A	True	173	173	11055	0.9710982658959537	0.9710982658959537	0.19819086386250565	-0.00432625168966963	-6.365473883170525e-05	-0.03431990396649787	-0.19110778842035603	-0.14324513116717452	-0.03371294336910899	-0.01506462703166389	-0.5514205172586092	-0.5712744136920519	-0.6045601078836251	-9.418385404883196	-9.37628767031893	0.0	-0.9751740483867848
GSE189357	TD5	decile	mhc_cd8	HLA-C	CD8A	HLA-C-CD8A	True	173	173	11055	0.9421965317919075	0.9190751445086706	0.19819086386250565	-0.0052751502538201656	-7.76164531774079e-05	-0.037254234430602606	-0.16446135512299764	-0.12327225688315124	-0.03427621903910186	-0.015856626235284055	-0.47453516290765485	-0.5764374151564086	-0.5819047283622287	-6.337367673622557	-5.907390747810933	2.3121387283236983	-0.8845015233354923
GSE189357	TD6	q4q1	barrier	F11R	ITGAL_ITGB2	F11R-LFA1	True	302	302	3392	0.6655629139072847	0.08940397350993377	0.23172169811320756	0.1737452823726225	0.011146149110697065	0.2075734542293045	0.20591738346871413	0.18517799545601146	0.45305208389828105	0.17859735021459466	0.59415197592629	0.5958219566685661	0.7571326867247247	0.66010216789649	0.690128205183527	57.615894039735096	1.8681377331378366
GSE189357	TD6	q4q1	barrier	F11R	F11R	F11R-F11R	False	302	302	3392	0.6655629139072847	0.08940397350993377	0.07488207547169812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD6	q4q1	barrier	NECTIN2	TIGIT	NECTIN2-TIGIT	True	302	302	3392	0.5894039735099338	0.152317880794702	0.10288915094339622	0.0007699126862365478	4.939162367934375e-05	0.00074691559836826	0.12308723778031411	0.044453649072926114	0.32771308045899056	0.08347521933306606	0.3551546950847597	0.1934812986225397	0.530374150125112	0.22599010296239996	0.4778601081611687	43.70860927152318	1.3850641487801776
GSE189357	TD6	q4q1	barrier	NECTIN2	CD96	NECTIN2-CD96	True	302	302	3392	0.5894039735099338	0.152317880794702	0.20076650943396226	0.08224051135875347	0.00527591304941862	0.09217619727514956	0.12308723778031411	0.08007199307143559	0.31868324807681814	0.09223273294731288	0.3551546950847597	0.1934812986225397	0.530374150125112	0.22599010296239996	0.4778601081611687	43.70860927152318	1.3884945550414736
GSE189357	TD6	q4q1	barrier	CDH1	ITGAE_ITGB7	CDH1-integrin	False	302	302	3392	0.6788079470198676	0.08940397350993377	0.08136792452830188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE189357	TD6	q4q1	barrier	CDH1	KLRG1	CDH1-KLRG1	True	302	302	3392	0.6788079470198676	0.08940397350993377	0.14003537735849056	0.05072193986376209	0.003253926076063555	0.055048667537247124	0.23144631655879927	0.10788217037728323	0.3681235810271861	0.17482222948271628	0.6678129062627939	0.6622152778516878	0.8830412780337568	0.7366831528514073	0.8442590025529128	58.94039735099338	1.3313596138497898
GSE189357	TD6	q4q1	barrier	LGALS9	HAVCR2	LGALS9-TIM3	True	302	302	3392	0.12251655629139073	0.08940397350993377	0.109375	7.461887280854237e-05	4.786967861449153e-06	3.799351191383804e-05	-0.031917978576984904	-0.006884761261141355	-0.08376957607470034	-0.04665224331067455	-0.0920958188164326	-0.285199680848649	0.009591035689543245	-0.23636493960149763	0.006670146345056787	3.3112582781456954	-0.39969022462461357
GSE189357	TD6	q4q1	barrier	LGALS9	CD44	LGALS9-CD44	True	302	302	3392	0.12251655629139073	0.08940397350993377	0.6465212264150944	0.008392108867093778	0.0005383725849040351	0.014532204328309059	-0.03191797857698486	-0.08167565553164118	-0.086582702804795	-0.08640651355641032	-0.0920958188164326	-0.285199680848649	0.009591035689543245	-0.23636493960149763	0.006670146345056787	3.3112582781456954	-0.9462276756740835
GSE189357	TD6	q4q1	barrier	LGALS9	PTPRC	LGALS9-CD45	True	302	302	3392	0.12251655629139073	0.08940397350993377	0.7977594339622641	0.009152712317658141	0.0005871670002592631	0.020308099333429752	-0.03191797857698486	-0.10919513790606314	-0.20959200846414083	-0.08916019841780415	-0.0920958188164326	-0.285199680848649	0.009591035689543245	-0.23636493960149763	0.006670146345056787	3.3112582781456954	-1.9664137918882365
GSE189357	TD6	q4q1	ifn_recruit	CXCL9	CXCR3	CXCL9-CXCR3	False	302	302	3392	0.0	0.0	0.07900943396226415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
